site_id|config_id|run_id|stat_id|stat_name|stat_times|stat_db_time_pct|start_time|stat_total_cpu_time_pct
37|1|215|266009|Java execution elapsed time|765.96|.47|30-APR-15 08.00.00.000000 AM|
37|1|215|266011|repeated bind elapsed time|119.56|.07|30-APR-15 08.00.00.000000 AM|
37|1|215|266013|PL/SQL compilation elapsed time|2.13|0|30-APR-15 08.00.00.000000 AM|
37|1|215|266018|DB time|161366.24||30-APR-15 08.00.00.000000 AM|
37|1|215|266010|hard parse elapsed time|218.85|.14|30-APR-15 08.00.00.000000 AM|
37|1|215|266020|background cpu time|17876.24||30-APR-15 08.00.00.000000 AM|22.6
37|1|225|266013|PL/SQL compilation elapsed time|3.16|0|06-MAY-15 10.00.00.000000 PM|
37|1|225|266019|background elapsed time|22161.52||06-MAY-15 10.00.00.000000 PM|
37|1|225|266008|parse time elapsed|1380.76|1.19|06-MAY-15 10.00.00.000000 PM|
37|1|225|266010|hard parse elapsed time|457.33|.4|06-MAY-15 10.00.00.000000 PM|
37|1|225|266006|DB CPU|42296.43|37.05|06-MAY-15 10.00.00.000000 PM|74.31
37|1|225|266015|failed parse elapsed time|47.08|.03|06-MAY-15 10.00.00.000000 PM|
37|1|225|266016|sequence load elapsed time|.27|0|06-MAY-15 10.00.00.000000 PM|
37|1|225|266018|DB time|114414.54||06-MAY-15 10.00.00.000000 PM|
37|1|225|266012|hard parse (sharing criteria) elapsed time|341.72|.31|06-MAY-15 10.00.00.000000 PM|
37|1|225|266005|sql execute elapsed time|108374.44|94.87|06-MAY-15 10.00.00.000000 PM|
37|1|225|266007|PL/SQL execution elapsed time|9624.33|8.44|06-MAY-15 10.00.00.000000 PM|
37|1|225|282866|total CPU time|56843.1||06-MAY-15 10.00.00.000000 PM|
37|1|225|266009|Java execution elapsed time|418.21|.35|06-MAY-15 10.00.00.000000 PM|
37|1|225|266017|hard parse (bind mismatch) elapsed time|.13|0|06-MAY-15 10.00.00.000000 PM|
37|1|225|266020|background cpu time|14546.68||06-MAY-15 10.00.00.000000 PM|25.69
37|1|225|266011|repeated bind elapsed time|70.18|.06|06-MAY-15 10.00.00.000000 PM|
37|1|225|266014|connection management call elapsed time|40.43|.04|06-MAY-15 10.00.00.000000 PM|
37|1|230|266007|PL/SQL execution elapsed time|9328.76|8.04|10-MAY-15 10.00.00.000000 PM|
37|1|230|266009|Java execution elapsed time|400.39|.34|10-MAY-15 10.00.00.000000 PM|
37|1|230|266011|repeated bind elapsed time|108.79|.09|10-MAY-15 10.00.00.000000 PM|
37|1|230|266006|DB CPU|43750.44|37.68|10-MAY-15 10.00.00.000000 PM|74.54
37|1|230|266014|connection management call elapsed time|36.28|.03|10-MAY-15 10.00.00.000000 PM|
37|1|230|272641|inbound PL/SQL rpc elapsed time|186.61|.14|10-MAY-15 10.00.00.000000 PM|
37|1|230|266018|DB time|116066.92||10-MAY-15 10.00.00.000000 PM|
37|1|230|266015|failed parse elapsed time|65.36|.06|10-MAY-15 10.00.00.000000 PM|
37|1|230|266010|hard parse elapsed time|770.85|.67|10-MAY-15 10.00.00.000000 PM|
37|1|230|266012|hard parse (sharing criteria) elapsed time|587.12|.51|10-MAY-15 10.00.00.000000 PM|
37|1|230|266013|PL/SQL compilation elapsed time|5.25|0|10-MAY-15 10.00.00.000000 PM|
37|1|230|266008|parse time elapsed|1734.92|1.5|10-MAY-15 10.00.00.000000 PM|
37|1|230|266017|hard parse (bind mismatch) elapsed time|.18|0|10-MAY-15 10.00.00.000000 PM|
37|1|230|266019|background elapsed time|25578.66||10-MAY-15 10.00.00.000000 PM|
37|1|230|266005|sql execute elapsed time|110607.05|95.31|10-MAY-15 10.00.00.000000 PM|
37|1|230|282866|total CPU time|58654.58||10-MAY-15 10.00.00.000000 PM|
37|1|230|278721|RMAN cpu time (backup/restore)|3182.23|2.64|10-MAY-15 10.00.00.000000 PM|4.85
37|1|230|266016|sequence load elapsed time|.11|0|10-MAY-15 10.00.00.000000 PM|
37|1|230|266020|background cpu time|14904.14||10-MAY-15 10.00.00.000000 PM|25.46
37|1|228|266005|sql execute elapsed time|125685.2|94.53|08-MAY-15 08.00.00.000000 AM|
37|1|228|266016|sequence load elapsed time|.16|0|08-MAY-15 08.00.00.000000 AM|
37|1|228|266007|PL/SQL execution elapsed time|13484.17|10.13|08-MAY-15 08.00.00.000000 AM|
37|1|228|266008|parse time elapsed|438.69|.33|08-MAY-15 08.00.00.000000 AM|
37|1|228|266009|Java execution elapsed time|500.99|.38|08-MAY-15 08.00.00.000000 AM|
37|1|228|266019|background elapsed time|25118.84||08-MAY-15 08.00.00.000000 AM|
37|1|228|282866|total CPU time|69397.23||08-MAY-15 08.00.00.000000 AM|
37|1|228|266006|DB CPU|53420.42|40.2|08-MAY-15 08.00.00.000000 AM|76.97
37|1|228|266010|hard parse elapsed time|215.08|.16|08-MAY-15 08.00.00.000000 AM|
37|1|228|266017|hard parse (bind mismatch) elapsed time|.02|0|08-MAY-15 08.00.00.000000 AM|
37|1|228|266011|repeated bind elapsed time|106.19|.08|08-MAY-15 08.00.00.000000 AM|
37|1|228|266014|connection management call elapsed time|6.82|0|08-MAY-15 08.00.00.000000 AM|
37|1|228|266015|failed parse elapsed time|.69|0|08-MAY-15 08.00.00.000000 AM|
37|1|228|266020|background cpu time|15976.81||08-MAY-15 08.00.00.000000 AM|23.03
37|1|228|266012|hard parse (sharing criteria) elapsed time|41.82|.03|08-MAY-15 08.00.00.000000 AM|
37|1|228|266018|DB time|132964.98||08-MAY-15 08.00.00.000000 AM|
37|1|228|266013|PL/SQL compilation elapsed time|2.07|0|08-MAY-15 08.00.00.000000 AM|
37|1|229|266007|PL/SQL execution elapsed time|3503.79|7.49|08-MAY-15 10.00.00.000000 PM|
37|1|229|266008|parse time elapsed|533.96|.99|08-MAY-15 10.00.00.000000 PM|
37|1|229|266015|failed parse elapsed time|37.96|.06|08-MAY-15 10.00.00.000000 PM|
37|1|229|266018|DB time|47386.92||08-MAY-15 10.00.00.000000 PM|
37|1|229|266019|background elapsed time|14970.03||08-MAY-15 10.00.00.000000 PM|
37|1|229|266020|background cpu time|8408.2||08-MAY-15 10.00.00.000000 PM|32.71
37|1|229|266011|repeated bind elapsed time|28.42|.06|08-MAY-15 10.00.00.000000 PM|
37|1|229|266012|hard parse (sharing criteria) elapsed time|214.68|.46|08-MAY-15 10.00.00.000000 PM|
37|1|229|266010|hard parse elapsed time|246.82|.51|08-MAY-15 10.00.00.000000 PM|
37|1|229|282866|total CPU time|25561.76||08-MAY-15 10.00.00.000000 PM|
37|1|229|266009|Java execution elapsed time|77.71|.16|08-MAY-15 10.00.00.000000 PM|
37|1|229|278721|RMAN cpu time (backup/restore)|4501.78|8.99|08-MAY-15 10.00.00.000000 PM|13.96
37|1|229|266013|PL/SQL compilation elapsed time|1.39|0|08-MAY-15 10.00.00.000000 PM|
37|1|229|266016|sequence load elapsed time|.06|0|08-MAY-15 10.00.00.000000 PM|
37|1|229|266005|sql execute elapsed time|44823.92|95.05|08-MAY-15 10.00.00.000000 PM|
37|1|229|266006|DB CPU|17153.57|36.35|08-MAY-15 10.00.00.000000 PM|67.29
37|1|229|266014|connection management call elapsed time|24.79|.06|08-MAY-15 10.00.00.000000 PM|
37|1|229|266017|hard parse (bind mismatch) elapsed time|.06|0|08-MAY-15 10.00.00.000000 PM|
37|1|232|266006|DB CPU|44534.81|39.7|11-MAY-15 10.00.00.000000 PM|75.63
37|1|232|266009|Java execution elapsed time|478.82|.43|11-MAY-15 10.00.00.000000 PM|
37|1|232|266012|hard parse (sharing criteria) elapsed time|330.8|.29|11-MAY-15 10.00.00.000000 PM|
37|1|232|266015|failed parse elapsed time|94.06|.08|11-MAY-15 10.00.00.000000 PM|
37|1|232|266016|sequence load elapsed time|.17|0|11-MAY-15 10.00.00.000000 PM|
37|1|232|266018|DB time|112277.11||11-MAY-15 10.00.00.000000 PM|
37|1|232|266020|background cpu time|14323.85||11-MAY-15 10.00.00.000000 PM|24.37
37|1|232|266008|parse time elapsed|1413.42|1.21|11-MAY-15 10.00.00.000000 PM|
37|1|232|266010|hard parse elapsed time|491.87|.43|11-MAY-15 10.00.00.000000 PM|
37|1|232|266013|PL/SQL compilation elapsed time|3.98|0|11-MAY-15 10.00.00.000000 PM|
37|1|232|266005|sql execute elapsed time|106800.34|95.16|11-MAY-15 10.00.00.000000 PM|
37|1|232|266007|PL/SQL execution elapsed time|9739.68|8.68|11-MAY-15 10.00.00.000000 PM|
37|1|232|266011|repeated bind elapsed time|72.19|.07|11-MAY-15 10.00.00.000000 PM|
37|1|232|266014|connection management call elapsed time|43.09|.04|11-MAY-15 10.00.00.000000 PM|
37|1|232|266017|hard parse (bind mismatch) elapsed time|.29|0|11-MAY-15 10.00.00.000000 PM|
37|1|232|266019|background elapsed time|22563.16||11-MAY-15 10.00.00.000000 PM|
37|1|232|278721|RMAN cpu time (backup/restore)|472.92|.39|11-MAY-15 10.00.00.000000 PM|.74
37|1|232|282866|total CPU time|58858.66||11-MAY-15 10.00.00.000000 PM|
37|1|232|272641|inbound PL/SQL rpc elapsed time|726.88|.57|11-MAY-15 10.00.00.000000 PM|
37|1|222|266008|parse time elapsed|484.47|.31|05-MAY-15 08.00.00.000000 AM|
37|1|222|266014|connection management call elapsed time|14.34|.01|05-MAY-15 08.00.00.000000 AM|
37|1|222|266018|DB time|159622.97||05-MAY-15 08.00.00.000000 AM|
37|1|222|266019|background elapsed time|32410.95||05-MAY-15 08.00.00.000000 AM|
37|1|222|266005|sql execute elapsed time|151125.22|94.68|05-MAY-15 08.00.00.000000 AM|
37|1|222|266010|hard parse elapsed time|240.51|.15|05-MAY-15 08.00.00.000000 AM|
37|1|222|266013|PL/SQL compilation elapsed time|1.85|0|05-MAY-15 08.00.00.000000 AM|
37|1|222|266016|sequence load elapsed time|.22|0|05-MAY-15 08.00.00.000000 AM|
37|1|222|282866|total CPU time|79808.38||05-MAY-15 08.00.00.000000 AM|
37|1|222|266020|background cpu time|18728.5||05-MAY-15 08.00.00.000000 AM|23.49
37|1|222|266009|Java execution elapsed time|475.22|.3|05-MAY-15 08.00.00.000000 AM|
37|1|222|266012|hard parse (sharing criteria) elapsed time|52.13|.03|05-MAY-15 08.00.00.000000 AM|
37|1|222|266011|repeated bind elapsed time|124.29|.08|05-MAY-15 08.00.00.000000 AM|
37|1|222|266015|failed parse elapsed time|.78|0|05-MAY-15 08.00.00.000000 AM|
37|1|222|266017|hard parse (bind mismatch) elapsed time|.01|0|05-MAY-15 08.00.00.000000 AM|
37|1|222|266006|DB CPU|61079.87|38.29|05-MAY-15 08.00.00.000000 AM|76.51
37|1|222|266007|PL/SQL execution elapsed time|15396.59|9.64|05-MAY-15 08.00.00.000000 AM|
37|1|227|266011|repeated bind elapsed time|65.5|.07|07-MAY-15 10.00.00.000000 PM|
37|1|227|266012|hard parse (sharing criteria) elapsed time|400.26|.4|07-MAY-15 10.00.00.000000 PM|
37|1|227|266019|background elapsed time|21889.64||07-MAY-15 10.00.00.000000 PM|
37|1|227|282866|total CPU time|52275.38||07-MAY-15 10.00.00.000000 PM|
37|1|227|266017|hard parse (bind mismatch) elapsed time|.29|0|07-MAY-15 10.00.00.000000 PM|
37|1|227|266009|Java execution elapsed time|282.74|.28|07-MAY-15 10.00.00.000000 PM|
37|1|227|266010|hard parse elapsed time|507.77|.5|07-MAY-15 10.00.00.000000 PM|
37|1|227|266016|sequence load elapsed time|.19|0|07-MAY-15 10.00.00.000000 PM|
37|1|227|278721|RMAN cpu time (backup/restore)|1949.89|1.82|07-MAY-15 10.00.00.000000 PM|3.33
37|1|227|266013|PL/SQL compilation elapsed time|3.24|0|07-MAY-15 10.00.00.000000 PM|
37|1|227|266020|background cpu time|13939.84||07-MAY-15 10.00.00.000000 PM|26.64
37|1|227|266018|DB time|101256.89||07-MAY-15 10.00.00.000000 PM|
37|1|227|266005|sql execute elapsed time|96216.34|95.12|07-MAY-15 10.00.00.000000 PM|
37|1|227|266006|DB CPU|38335.55|37.93|07-MAY-15 10.00.00.000000 PM|73.36
37|1|227|266008|parse time elapsed|1530.78|1.48|07-MAY-15 10.00.00.000000 PM|
37|1|227|266014|connection management call elapsed time|39.3|.04|07-MAY-15 10.00.00.000000 PM|
37|1|227|266007|PL/SQL execution elapsed time|8442.85|8.36|07-MAY-15 10.00.00.000000 PM|
37|1|227|266015|failed parse elapsed time|77.27|.07|07-MAY-15 10.00.00.000000 PM|
37|1|227|272641|inbound PL/SQL rpc elapsed time|175.33|.14|07-MAY-15 10.00.00.000000 PM|
37|1|223|266006|DB CPU|35491.76|39.15|05-MAY-15 10.00.00.000000 PM|72.56
37|1|223|266011|repeated bind elapsed time|61.54|.07|05-MAY-15 10.00.00.000000 PM|
37|1|223|266018|DB time|90875.9||05-MAY-15 10.00.00.000000 PM|
37|1|223|266019|background elapsed time|20963.73||05-MAY-15 10.00.00.000000 PM|
37|1|223|266014|connection management call elapsed time|34.88|.04|05-MAY-15 10.00.00.000000 PM|
37|1|223|272641|inbound PL/SQL rpc elapsed time|710.98|.69|05-MAY-15 10.00.00.000000 PM|
37|1|223|266005|sql execute elapsed time|86453.74|95.16|05-MAY-15 10.00.00.000000 PM|
37|1|223|266007|PL/SQL execution elapsed time|8352.79|9.21|05-MAY-15 10.00.00.000000 PM|
37|1|223|266016|sequence load elapsed time|.18|0|05-MAY-15 10.00.00.000000 PM|
37|1|223|266008|parse time elapsed|1341.03|1.46|05-MAY-15 10.00.00.000000 PM|
37|1|223|266009|Java execution elapsed time|343.64|.38|05-MAY-15 10.00.00.000000 PM|
37|1|223|266010|hard parse elapsed time|454.71|.51|05-MAY-15 10.00.00.000000 PM|
37|1|223|266013|PL/SQL compilation elapsed time|2.44|0|05-MAY-15 10.00.00.000000 PM|
37|1|223|266015|failed parse elapsed time|20.45|.02|05-MAY-15 10.00.00.000000 PM|
37|1|223|278721|RMAN cpu time (backup/restore)|701.99|.74|05-MAY-15 10.00.00.000000 PM|1.36
37|1|223|266012|hard parse (sharing criteria) elapsed time|368.04|.41|05-MAY-15 10.00.00.000000 PM|
37|1|223|266020|background cpu time|13371.57||05-MAY-15 10.00.00.000000 PM|27.44
37|1|223|282866|total CPU time|48863.33||05-MAY-15 10.00.00.000000 PM|
37|1|223|266017|hard parse (bind mismatch) elapsed time|.09|0|05-MAY-15 10.00.00.000000 PM|
37|1|231|266011|repeated bind elapsed time|132.97|.08|11-MAY-15 08.00.00.000000 AM|
37|1|231|266015|failed parse elapsed time|1.35|0|11-MAY-15 08.00.00.000000 AM|
37|1|231|266019|background elapsed time|33603.95||11-MAY-15 08.00.00.000000 AM|
37|1|231|266005|sql execute elapsed time|159152.37|94.86|11-MAY-15 08.00.00.000000 AM|
37|1|231|266007|PL/SQL execution elapsed time|15467.2|9.21|11-MAY-15 08.00.00.000000 AM|
37|1|231|266020|background cpu time|18948.06||11-MAY-15 08.00.00.000000 AM|23.22
37|1|231|266006|DB CPU|62671.29|37.38|11-MAY-15 08.00.00.000000 AM|76.78
37|1|231|266008|parse time elapsed|1008.77|.59|11-MAY-15 08.00.00.000000 AM|
37|1|231|266012|hard parse (sharing criteria) elapsed time|17.81|.01|11-MAY-15 08.00.00.000000 AM|
37|1|231|266017|hard parse (bind mismatch) elapsed time|.24|0|11-MAY-15 08.00.00.000000 AM|
37|1|231|266013|PL/SQL compilation elapsed time|10.41|.01|11-MAY-15 08.00.00.000000 AM|
37|1|231|266014|connection management call elapsed time|36.99|.02|11-MAY-15 08.00.00.000000 AM|
37|1|231|282866|total CPU time|81619.35||11-MAY-15 08.00.00.000000 AM|
37|1|231|266016|sequence load elapsed time|.27|0|11-MAY-15 08.00.00.000000 AM|
37|1|231|266009|Java execution elapsed time|531.98|.32|11-MAY-15 08.00.00.000000 AM|
37|1|231|266010|hard parse elapsed time|611.57|.36|11-MAY-15 08.00.00.000000 AM|
37|1|231|266018|DB time|167786.98||11-MAY-15 08.00.00.000000 AM|
37|1|224|266005|sql execute elapsed time|155586.89|94.34|06-MAY-15 08.00.00.000000 AM|
37|1|224|266018|DB time|164912.56||06-MAY-15 08.00.00.000000 AM|
37|1|224|266008|parse time elapsed|544.39|.33|06-MAY-15 08.00.00.000000 AM|
37|1|224|266020|background cpu time|18841.59||06-MAY-15 08.00.00.000000 AM|22.97
37|1|224|282866|total CPU time|82149.41||06-MAY-15 08.00.00.000000 AM|
37|1|224|266006|DB CPU|63307.82|38.43|06-MAY-15 08.00.00.000000 AM|77.04
37|1|224|266013|PL/SQL compilation elapsed time|2.15|0|06-MAY-15 08.00.00.000000 AM|
37|1|224|266015|failed parse elapsed time|1.17|0|06-MAY-15 08.00.00.000000 AM|
37|1|224|266017|hard parse (bind mismatch) elapsed time|.04|0|06-MAY-15 08.00.00.000000 AM|
37|1|224|266014|connection management call elapsed time|33.88|.02|06-MAY-15 08.00.00.000000 AM|
37|1|224|266016|sequence load elapsed time|.21|0|06-MAY-15 08.00.00.000000 AM|
37|1|224|266007|PL/SQL execution elapsed time|15487.62|9.39|06-MAY-15 08.00.00.000000 AM|
37|1|224|266009|Java execution elapsed time|512.64|.31|06-MAY-15 08.00.00.000000 AM|
37|1|224|266010|hard parse elapsed time|279.08|.17|06-MAY-15 08.00.00.000000 AM|
37|1|224|266011|repeated bind elapsed time|126.12|.08|06-MAY-15 08.00.00.000000 AM|
37|1|224|266012|hard parse (sharing criteria) elapsed time|69.42|.04|06-MAY-15 08.00.00.000000 AM|
37|1|224|266019|background elapsed time|32718.16||06-MAY-15 08.00.00.000000 AM|
37|1|226|266010|hard parse elapsed time|225.2|.14|07-MAY-15 08.00.00.000000 AM|
37|1|226|266014|connection management call elapsed time|33.66|.02|07-MAY-15 08.00.00.000000 AM|
37|1|226|282866|total CPU time|80983.62||07-MAY-15 08.00.00.000000 AM|
37|1|226|266016|sequence load elapsed time|.22|0|07-MAY-15 08.00.00.000000 AM|
37|1|226|266006|DB CPU|62662.89|38.65|07-MAY-15 08.00.00.000000 AM|77.38
37|1|226|266013|PL/SQL compilation elapsed time|2.47|0|07-MAY-15 08.00.00.000000 AM|
37|1|226|266018|DB time|162276.52||07-MAY-15 08.00.00.000000 AM|
37|1|226|266020|background cpu time|18320.73||07-MAY-15 08.00.00.000000 AM|22.63
37|1|226|266007|PL/SQL execution elapsed time|15568.74|9.59|07-MAY-15 08.00.00.000000 AM|
37|1|226|266005|sql execute elapsed time|152805.42|94.17|07-MAY-15 08.00.00.000000 AM|
37|1|226|266012|hard parse (sharing criteria) elapsed time|32.35|.02|07-MAY-15 08.00.00.000000 AM|
37|1|226|266017|hard parse (bind mismatch) elapsed time|.07|0|07-MAY-15 08.00.00.000000 AM|
37|1|226|266008|parse time elapsed|477.24|.29|07-MAY-15 08.00.00.000000 AM|
37|1|226|266011|repeated bind elapsed time|125.73|.08|07-MAY-15 08.00.00.000000 AM|
37|1|226|266015|failed parse elapsed time|.89|0|07-MAY-15 08.00.00.000000 AM|
37|1|226|266019|background elapsed time|31457.45||07-MAY-15 08.00.00.000000 AM|
37|1|226|266009|Java execution elapsed time|509.64|.32|07-MAY-15 08.00.00.000000 AM|
37|1|234|266012|hard parse (sharing criteria) elapsed time|322.87|.3|13-MAY-15 10.00.00.000000 PM|
37|1|234|278721|RMAN cpu time (backup/restore)|1421.02|1.34|13-MAY-15 10.00.00.000000 PM|2.57
37|1|234|266015|failed parse elapsed time|25.66|.02|13-MAY-15 10.00.00.000000 PM|
37|1|234|266017|hard parse (bind mismatch) elapsed time|.17|0|13-MAY-15 10.00.00.000000 PM|
37|1|234|266020|background cpu time|13972.93||13-MAY-15 10.00.00.000000 PM|25.81
37|1|234|282866|total CPU time|54265.36||13-MAY-15 10.00.00.000000 PM|
37|1|234|266014|connection management call elapsed time|39.41|.04|13-MAY-15 10.00.00.000000 PM|
37|1|234|266016|sequence load elapsed time|.14|0|13-MAY-15 10.00.00.000000 PM|
37|1|234|266006|DB CPU|40292.43|37.4|13-MAY-15 10.00.00.000000 PM|74.19
37|1|234|266013|PL/SQL compilation elapsed time|4.31|0|13-MAY-15 10.00.00.000000 PM|
37|1|234|266018|DB time|107771.02||13-MAY-15 10.00.00.000000 PM|
37|1|234|266005|sql execute elapsed time|102430.67|95.02|13-MAY-15 10.00.00.000000 PM|
37|1|234|266019|background elapsed time|21823.28||13-MAY-15 10.00.00.000000 PM|
37|1|234|272641|inbound PL/SQL rpc elapsed time|351.75|.3|13-MAY-15 10.00.00.000000 PM|
37|1|234|266010|hard parse elapsed time|471.81|.44|13-MAY-15 10.00.00.000000 PM|
37|1|234|266007|PL/SQL execution elapsed time|9226.95|8.57|13-MAY-15 10.00.00.000000 PM|
37|1|234|266008|parse time elapsed|1277.01|1.16|13-MAY-15 10.00.00.000000 PM|
37|1|234|266009|Java execution elapsed time|333.51|.31|13-MAY-15 10.00.00.000000 PM|
37|1|234|266011|repeated bind elapsed time|71.14|.07|13-MAY-15 10.00.00.000000 PM|
37|1|236|266015|failed parse elapsed time|89.29|.1|14-MAY-15 10.00.00.000000 PM|
37|1|236|266006|DB CPU|37611.05|38.16|14-MAY-15 10.00.00.000000 PM|73.87
37|1|236|266011|repeated bind elapsed time|63.34|.06|14-MAY-15 10.00.00.000000 PM|
37|1|236|266012|hard parse (sharing criteria) elapsed time|353.58|.36|14-MAY-15 10.00.00.000000 PM|
37|1|236|266018|DB time|98903.49||14-MAY-15 10.00.00.000000 PM|
37|1|236|266005|sql execute elapsed time|94322.13|95.41|14-MAY-15 10.00.00.000000 PM|
37|1|236|266010|hard parse elapsed time|543.91|.55|14-MAY-15 10.00.00.000000 PM|
37|1|236|266014|connection management call elapsed time|40.41|.04|14-MAY-15 10.00.00.000000 PM|
37|1|236|266016|sequence load elapsed time|.15|0|14-MAY-15 10.00.00.000000 PM|
37|1|236|266020|background cpu time|13257.51||14-MAY-15 10.00.00.000000 PM|26.13
37|1|236|266008|parse time elapsed|1583.99|1.52|14-MAY-15 10.00.00.000000 PM|
37|1|236|282866|total CPU time|50868.56||14-MAY-15 10.00.00.000000 PM|
37|1|236|266017|hard parse (bind mismatch) elapsed time|.09|0|14-MAY-15 10.00.00.000000 PM|
37|1|236|272641|inbound PL/SQL rpc elapsed time|379.32|.28|14-MAY-15 10.00.00.000000 PM|
37|1|236|266007|PL/SQL execution elapsed time|8339.3|8.49|14-MAY-15 10.00.00.000000 PM|
37|1|236|266019|background elapsed time|19987.06||14-MAY-15 10.00.00.000000 PM|
37|1|236|278721|RMAN cpu time (backup/restore)|1306.01|1.22|14-MAY-15 10.00.00.000000 PM|2.34
37|1|236|266009|Java execution elapsed time|267.57|.27|14-MAY-15 10.00.00.000000 PM|
37|1|236|266013|PL/SQL compilation elapsed time|4.42|0|14-MAY-15 10.00.00.000000 PM|
37|1|239|266018|DB time|109407.24||17-MAY-15 10.00.00.000000 PM|
37|1|239|266010|hard parse elapsed time|587.01|.54|17-MAY-15 10.00.00.000000 PM|
37|1|239|282866|total CPU time|56235.98||17-MAY-15 10.00.00.000000 PM|
37|1|239|266012|hard parse (sharing criteria) elapsed time|432.19|.4|17-MAY-15 10.00.00.000000 PM|
37|1|239|266020|background cpu time|14191.8||17-MAY-15 10.00.00.000000 PM|25.32
37|1|239|266005|sql execute elapsed time|104065.63|95.21|17-MAY-15 10.00.00.000000 PM|
37|1|239|266013|PL/SQL compilation elapsed time|3.2|0|17-MAY-15 10.00.00.000000 PM|
37|1|239|266014|connection management call elapsed time|38.32|.03|17-MAY-15 10.00.00.000000 PM|
37|1|239|266016|sequence load elapsed time|.11|0|17-MAY-15 10.00.00.000000 PM|
37|1|239|266017|hard parse (bind mismatch) elapsed time|.16|0|17-MAY-15 10.00.00.000000 PM|
37|1|239|266006|DB CPU|42044.17|38.57|17-MAY-15 10.00.00.000000 PM|74.68
37|1|239|266008|parse time elapsed|1449.14|1.27|17-MAY-15 10.00.00.000000 PM|
37|1|239|278721|RMAN cpu time (backup/restore)|625.15|.54|17-MAY-15 10.00.00.000000 PM|1.05
37|1|239|272641|inbound PL/SQL rpc elapsed time|719.58|.53|17-MAY-15 10.00.00.000000 PM|
37|1|239|266007|PL/SQL execution elapsed time|9152.19|8.45|17-MAY-15 10.00.00.000000 PM|
37|1|239|266009|Java execution elapsed time|324.88|.3|17-MAY-15 10.00.00.000000 PM|
37|1|239|266015|failed parse elapsed time|53.98|.04|17-MAY-15 10.00.00.000000 PM|
37|1|239|266019|background elapsed time|21890.77||17-MAY-15 10.00.00.000000 PM|
37|1|239|266011|repeated bind elapsed time|106.65|.1|17-MAY-15 10.00.00.000000 PM|
37|1|235|266005|sql execute elapsed time|144304.33|94.68|14-MAY-15 08.00.00.000000 AM|
37|1|235|266017|hard parse (bind mismatch) elapsed time|.07|0|14-MAY-15 08.00.00.000000 AM|
37|1|235|266018|DB time|152411.47||14-MAY-15 08.00.00.000000 AM|
37|1|235|282866|total CPU time|75437.23||14-MAY-15 08.00.00.000000 AM|
37|1|235|266009|Java execution elapsed time|517.74|.34|14-MAY-15 08.00.00.000000 AM|
37|1|235|266020|background cpu time|16794.36||14-MAY-15 08.00.00.000000 AM|22.27
37|1|235|266007|PL/SQL execution elapsed time|14703.67|9.65|14-MAY-15 08.00.00.000000 AM|
37|1|235|266012|hard parse (sharing criteria) elapsed time|41.41|.03|14-MAY-15 08.00.00.000000 AM|
37|1|235|266013|PL/SQL compilation elapsed time|4.23|0|14-MAY-15 08.00.00.000000 AM|
37|1|235|266015|failed parse elapsed time|1.16|0|14-MAY-15 08.00.00.000000 AM|
37|1|235|266019|background elapsed time|27802.83||14-MAY-15 08.00.00.000000 AM|
37|1|235|266006|DB CPU|58642.87|38.52|14-MAY-15 08.00.00.000000 AM|77.73
37|1|235|266011|repeated bind elapsed time|114.44|.08|14-MAY-15 08.00.00.000000 AM|
37|1|235|266014|connection management call elapsed time|34.27|.02|14-MAY-15 08.00.00.000000 AM|
37|1|235|266016|sequence load elapsed time|.18|0|14-MAY-15 08.00.00.000000 AM|
37|1|235|266008|parse time elapsed|550.41|.36|14-MAY-15 08.00.00.000000 AM|
37|1|235|266010|hard parse elapsed time|309.89|.2|14-MAY-15 08.00.00.000000 AM|
37|1|240|266016|sequence load elapsed time|.21|0|18-MAY-15 08.00.00.000000 AM|
37|1|240|266019|background elapsed time|32434.32||18-MAY-15 08.00.00.000000 AM|
37|1|240|266020|background cpu time|18617.18||18-MAY-15 08.00.00.000000 AM|23.6
37|1|240|266018|DB time|161493.2||18-MAY-15 08.00.00.000000 AM|
37|1|240|266006|DB CPU|60259.3|37.34|18-MAY-15 08.00.00.000000 AM|76.4
37|1|240|266007|PL/SQL execution elapsed time|14999|9.3|18-MAY-15 08.00.00.000000 AM|
37|1|240|266010|hard parse elapsed time|250.54|.16|18-MAY-15 08.00.00.000000 AM|
37|1|240|266012|hard parse (sharing criteria) elapsed time|22.52|.01|18-MAY-15 08.00.00.000000 AM|
37|1|240|266014|connection management call elapsed time|37.47|.02|18-MAY-15 08.00.00.000000 AM|
37|1|240|266017|hard parse (bind mismatch) elapsed time|.08|0|18-MAY-15 08.00.00.000000 AM|
37|1|240|266005|sql execute elapsed time|152895.63|94.68|18-MAY-15 08.00.00.000000 AM|
37|1|240|282866|total CPU time|78876.48||18-MAY-15 08.00.00.000000 AM|
37|1|240|266011|repeated bind elapsed time|125.73|.08|18-MAY-15 08.00.00.000000 AM|
37|1|240|266008|parse time elapsed|501.31|.31|18-MAY-15 08.00.00.000000 AM|
37|1|240|266009|Java execution elapsed time|499.73|.31|18-MAY-15 08.00.00.000000 AM|
37|1|240|266013|PL/SQL compilation elapsed time|2.97|0|18-MAY-15 08.00.00.000000 AM|
37|1|240|266015|failed parse elapsed time|.92|0|18-MAY-15 08.00.00.000000 AM|
