site_id|config_id|run_id|inst_id|stat_id|stat_name|undo_ts_num|num_undo_blocks|num_trans|max_qry_lens|max_tx_concurcy|min_tr|max_tr|snap_too_old_cnt|out_of_space_cnt|unexpired_stolen|unexpired_rel|unexpired_reused|expired_stolen|expired_rel|expired_reused|start_time
37|1|319|10|266626|undo segment|64|240.69|814704|1850|20|181|181|0|0|0|0|0|0|0|0|07-JUL-15 10.00.00.000000 PM
37|1|323|14|266626|undo segment|68|402.68|830905|1712|47|181|181|0|0|0|0|0|0|0|0|09-JUL-15 10.00.00.000000 PM
37|1|323|6|266626|undo segment|32|223.72|758134|1851|41|181|181|0|0|0|0|0|0|0|0|09-JUL-15 10.00.00.000000 PM
37|1|323|4|266626|undo segment|30|270.53|700826|2068|49|181|181|0|0|0|0|0|0|0|0|09-JUL-15 10.00.00.000000 PM
37|1|321|5|266626|undo segment|31|287.42|717674|1788|38|181|181|0|0|0|0|0|0|0|0|08-JUL-15 10.00.00.000000 PM
37|1|329|7|266626|undo segment|33|407.55|1152854|1950|35|181|181|0|0|0|0|0|0|0|0|13-JUL-15 08.00.00.000000 AM
37|1|328|6|266626|undo segment|32|211.67|777009|1895|16|181|181|0|0|0|0|0|0|0|0|13-JUL-15 10.00.00.000000 PM
37|1|328|11|266626|undo segment|65|254.73|1196117|1761|17|181|181|0|0|0|0|0|0|0|0|13-JUL-15 10.00.00.000000 PM
37|1|321|15|266626|undo segment|69|427.29|799354|1937|38|181|181|0|0|0|0|0|0|0|0|08-JUL-15 10.00.00.000000 PM
37|1|323|7|266626|undo segment|33|306.14|772741|1720|51|181|181|0|0|0|0|0|0|0|0|09-JUL-15 10.00.00.000000 PM
37|1|327|4|266626|undo segment|30|246.3|730404|2296|16|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|327|5|266626|undo segment|31|245.85|725566|1773|23|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|327|2|266626|undo segment|28|279.95|817314|2523|18|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|327|14|266626|undo segment|68|294.55|759906|2546|27|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|327|6|266626|undo segment|32|261.06|756734|2356|22|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|327|7|266626|undo segment|33|272.76|778715|2670|16|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|328|14|266626|undo segment|68|436.23|793635|1887|17|181|181|0|0|0|0|0|0|0|0|13-JUL-15 10.00.00.000000 PM
37|1|328|3|266626|undo segment|35|282.35|800093|2810|16|181|181|0|0|0|0|0|0|0|0|13-JUL-15 10.00.00.000000 PM
37|1|327|3|266626|undo segment|35|243.76|766325|2158|16|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|327|1|266626|undo segment|27|291.51|794511|3089|20|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|327|13|266626|undo segment|67|301.89|763973|1968|19|181|181|0|0|0|0|0|0|0|0|12-JUL-15 10.00.00.000000 PM
37|1|330|15|266626|undo segment|69|408.1|806064|1765|20|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|6|266626|undo segment|32|253.89|815481|1806|19|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|339|9|266626|undo segment|63|213.74|771654|1715|18|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|331|11|266626|undo segment|65|437.13|1525558|2993|21|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|3|266626|undo segment|35|387.45|1107339|1401|22|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|13|266626|undo segment|67|354.92|1098560|1952|25|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|5|266626|undo segment|31|345.73|996694|1716|23|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|338|5|266626|undo segment|31|243.89|734563|1865|59|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|340|14|266626|undo segment|68|456.59|1088380|3051|44|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|12|266626|undo segment|66|468.03|1171328|1823|38|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|339|13|266626|undo segment|67|416.38|800240|1681|20|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|334|4|266626|undo segment|30|306.15|700405|1789|32|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|10|266626|undo segment|64|309.31|778293|1729|33|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|9|266626|undo segment|63|302.62|758736|1774|33|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|11|266626|undo segment|65|270.09|1105327|1931|43|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|12|266626|undo segment|66|379.03|771057|1722|47|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|8|266626|undo segment|34|308.03|772973|1959|33|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|3|266626|undo segment|35|317.38|773195|1671|31|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|7|266626|undo segment|33|342.85|787687|1779|37|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|2|266626|undo segment|28|340.12|770070|2082|33|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|13|266626|undo segment|67|268.12|766888|1787|38|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|1|266626|undo segment|27|307.99|778196|1846|37|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|16|266626|undo segment|70|320.6|767088|1884|36|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|6|266626|undo segment|32|287.62|743203|1835|31|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|334|15|266626|undo segment|69|427.02|781224|1774|41|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|335|5|266626|undo segment|31|350.86|1018338|1874|22|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|13|266626|undo segment|67|401.47|1086504|1724|35|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|1|266626|undo segment|27|413.61|1140221|1809|23|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|8|266626|undo segment|34|374.41|1127950|1816|24|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|4|266626|undo segment|30|386.07|1032433|1821|23|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|3|266626|undo segment|35|364.05|1090026|1990|23|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|14|266626|undo segment|68|370.23|1065668|1528|24|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|9|266626|undo segment|63|345.7|1075874|1748|27|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|16|266626|undo segment|70|435.41|1125385|1888|22|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|11|266626|undo segment|65|442.16|1555736|1925|55|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|12|266626|undo segment|66|459.17|1120032|1944|22|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|6|266626|undo segment|32|368.29|1086262|2147|22|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|330|1|266626|undo segment|27|237.85|808064|1662|20|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|7|266626|undo segment|33|216.57|799150|1755|17|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|4|266626|undo segment|30|191.7|698134|1913|12|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|13|266626|undo segment|67|389.8|802585|1544|14|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|12|266626|undo segment|66|417.28|821545|3445|20|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|331|12|266626|undo segment|66|391.37|1119368|1755|25|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|8|266626|undo segment|34|432.61|1163381|1412|23|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|9|266626|undo segment|63|359.31|1093566|1860|23|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|2|266626|undo segment|28|435.37|1154819|1701|27|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|15|266626|undo segment|69|396.24|1142666|1945|22|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|10|266626|undo segment|64|380.46|1080621|1924|22|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|16|266626|undo segment|70|382.36|1113362|1669|25|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|14|266626|undo segment|68|349.41|1057917|1851|26|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|7|266626|undo segment|33|403.26|1120743|1702|25|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|1|266626|undo segment|27|371.5|1118842|1594|23|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|4|266626|undo segment|30|365.41|1027774|1928|25|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|331|6|266626|undo segment|32|369.12|1093474|1831|21|181|181|0|0|0|0|0|0|0|0|14-JUL-15 08.00.00.000000 AM
37|1|333|3|266626|undo segment|35|552.52|1171104|1935|23|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|334|14|266626|undo segment|68|372.31|742196|1789|36|181|181|0|0|0|0|0|0|0|0|16-JUL-15 10.00.00.000000 PM
37|1|335|10|266626|undo segment|64|407.6|1122354|1847|24|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|15|266626|undo segment|69|409.7|1146201|1438|22|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|7|266626|undo segment|33|423.32|1111581|1766|23|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|335|2|266626|undo segment|28|402.88|1149922|1720|24|181|181|0|0|0|0|0|0|0|0|16-JUL-15 08.00.00.000000 AM
37|1|339|7|266626|undo segment|33|251.15|859613|1752|19|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|333|14|266626|undo segment|68|384.7|1110687|1590|28|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|2|266626|undo segment|28|396.82|1184755|1740|27|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|339|4|266626|undo segment|30|211.36|721079|1746|20|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|340|8|266626|undo segment|34|406.16|1150673|1926|40|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|16|266626|undo segment|70|511.08|1133339|1987|36|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|330|11|266626|undo segment|65|249.34|1135754|1709|18|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|16|266626|undo segment|70|223.79|806624|1558|15|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|3|266626|undo segment|35|242.45|814250|1728|16|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|2|266626|undo segment|28|242|858793|1866|20|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|8|266626|undo segment|34|215.53|816189|1757|39|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|14|266626|undo segment|68|393.82|793172|1545|22|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|10|266626|undo segment|64|282.9|835995|2496|25|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|336|9|266626|undo segment|63|291.84|557770|1739|31|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|4|266626|undo segment|30|262.89|484212|1470|18|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|337|14|266626|undo segment|68|313.94|963421|1715|20|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|16|266626|undo segment|70|365.11|1038436|1808|19|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|336|8|266626|undo segment|34|303.56|568045|1967|23|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|332|7|266626|undo segment|33|299.1|799847|1838|37|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|4|266626|undo segment|30|286.39|717945|1855|32|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|13|266626|undo segment|67|380.57|768484|2201|42|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|2|266626|undo segment|28|351.53|826778|1770|26|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|6|266626|undo segment|32|297.19|786701|1902|38|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|11|266626|undo segment|65|341.99|1124172|1963|38|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|5|266626|undo segment|31|293.24|818118|1950|42|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|8|266626|undo segment|34|335.73|822843|2184|26|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|14|266626|undo segment|68|395.41|786238|1899|45|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|9|266626|undo segment|63|301.81|789228|1850|30|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|16|266626|undo segment|70|290.39|793757|1909|34|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|12|266626|undo segment|66|403.14|795790|1781|45|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|1|266626|undo segment|27|355.38|815017|1896|35|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|3|266626|undo segment|35|306.53|789261|1691|29|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|15|266626|undo segment|69|444.29|800574|1923|37|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|332|10|266626|undo segment|64|350.78|789819|1831|28|181|181|0|0|0|0|0|0|0|0|15-JUL-15 10.00.00.000000 PM
37|1|333|1|266626|undo segment|27|430.45|1184960|1914|28|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|13|266626|undo segment|67|402.26|1128591|1764|24|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|12|266626|undo segment|66|395.67|1160456|1775|25|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|10|266626|undo segment|64|386.47|1116063|1843|22|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|6|266626|undo segment|32|390.08|1116252|1522|26|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|9|266626|undo segment|63|387.9|1115725|1801|25|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|7|266626|undo segment|33|386.5|1168342|1559|23|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|16|266626|undo segment|70|409.89|1144854|1931|25|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|8|266626|undo segment|34|386.19|1173095|1699|27|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|4|266626|undo segment|30|355.89|1036297|1855|22|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|5|266626|undo segment|31|348.06|1037610|1927|27|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|11|266626|undo segment|65|419.56|1558267|1656|23|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|333|15|266626|undo segment|69|403|1162824|1698|25|181|181|0|0|0|0|0|0|0|0|15-JUL-15 08.00.00.000000 AM
37|1|336|5|266626|undo segment|31|288.69|590011|2866|25|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|16|266626|undo segment|70|310.7|559756|1540|41|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|6|266626|undo segment|32|355.59|559099|1838|25|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|15|266626|undo segment|69|318.84|565875|1733|39|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|3|266626|undo segment|35|291.55|544457|1947|36|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|14|266626|undo segment|68|326.07|525983|1763|22|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|13|266626|undo segment|67|289.93|548085|1432|32|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|10|266626|undo segment|64|294.99|547286|1923|28|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|12|266626|undo segment|66|307.81|544574|1945|25|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|7|266626|undo segment|33|125.3|541481|1772|46|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|1|266626|undo segment|27|301.81|575370|1924|45|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|11|266626|undo segment|65|345.46|951475|1689|66|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|336|2|266626|undo segment|28|155.54|599234|1803|35|181|181|0|0|0|0|0|0|0|0|17-JUL-15 10.00.00.000000 PM
37|1|337|11|266626|undo segment|65|378.96|1493306|1915|42|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|9|266626|undo segment|63|370.57|1010174|1695|20|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|4|266626|undo segment|30|374.16|944201|1709|21|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|6|266626|undo segment|32|335.72|993512|1773|27|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|2|266626|undo segment|28|383.33|1073004|1723|21|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|10|266626|undo segment|64|362.94|1021270|1663|42|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|12|266626|undo segment|66|381.28|1019340|1803|20|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|5|266626|undo segment|31|324.12|921754|1596|18|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|8|266626|undo segment|34|352.79|1057842|1902|17|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|3|266626|undo segment|35|349.5|1013049|1915|17|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|1|266626|undo segment|27|384.36|1046511|1587|20|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|7|266626|undo segment|33|2220.64|2092062|1744|27|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|13|266626|undo segment|67|326.95|992597|1706|18|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|337|15|266626|undo segment|69|367.78|1050566|1717|23|181|181|0|0|0|0|0|0|0|0|17-JUL-15 08.00.00.000000 AM
37|1|338|3|266626|undo segment|35|245.81|778272|1786|64|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|6|266626|undo segment|32|293.82|787820|1809|75|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|15|266626|undo segment|69|333.06|767598|2371|81|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|1|266626|undo segment|27|362.23|819551|1826|77|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|9|266626|undo segment|63|249.28|750585|2057|66|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|330|5|266626|undo segment|31|215.15|755928|1626|16|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|330|9|266626|undo segment|63|221.06|777272|1886|21|181|181|0|0|0|0|0|0|0|0|14-JUL-15 10.00.00.000000 PM
37|1|339|6|266626|undo segment|32|246.63|796724|1817|19|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|11|266626|undo segment|65|260.6|1133108|2099|19|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|12|266626|undo segment|66|410.47|828538|1786|19|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|3|266626|undo segment|35|243.48|780789|1943|21|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|15|266626|undo segment|69|415.77|803763|1921|21|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|14|266626|undo segment|68|403.15|777454|1801|23|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|10|266626|undo segment|64|218.98|771092|2169|16|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|1|266626|undo segment|27|249.63|811255|1656|20|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|2|266626|undo segment|28|228.25|774065|1459|24|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|8|266626|undo segment|34|223.42|810698|1387|20|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|339|5|266626|undo segment|31|271.39|824806|2550|17|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
37|1|340|2|266626|undo segment|28|549.86|1217014|1903|44|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|13|266626|undo segment|67|480.9|1135821|1733|38|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|7|266626|undo segment|33|440.93|1202509|2057|45|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|5|266626|undo segment|31|387.26|1021022|1848|26|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|4|266626|undo segment|30|449.3|1058085|1910|31|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|9|266626|undo segment|63|422.21|1130498|1852|47|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|1|266626|undo segment|27|574.61|1175301|1864|41|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|6|266626|undo segment|32|453.48|1125184|2722|41|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|15|266626|undo segment|69|450.86|1163315|1876|40|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|11|266626|undo segment|65|489.01|1568061|1922|37|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|3|266626|undo segment|35|415.42|1123028|1950|36|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|340|10|266626|undo segment|64|437.96|1116077|2332|30|181|181|0|0|0|0|0|0|0|0|20-JUL-15 08.00.00.000000 AM
37|1|338|12|266626|undo segment|66|341.45|768941|1907|75|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|7|266626|undo segment|33|268.21|792901|2063|58|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|2|266626|undo segment|28|276.05|812199|1796|72|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|8|266626|undo segment|34|230.83|764781|1898|73|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|10|266626|undo segment|64|258.14|759014|1840|76|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|11|266626|undo segment|65|250.18|771492|2013|60|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|13|266626|undo segment|67|344.55|770949|1828|64|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|4|266626|undo segment|30|229.68|695535|11314|64|181|181|1|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|16|266626|undo segment|70|257.72|731554|1937|77|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|338|14|266626|undo segment|68|333.23|735723|1863|79|181|181|0|0|0|0|0|0|0|0|19-JUL-15 10.00.00.000000 PM
37|1|339|16|266626|undo segment|70|232.98|775312|1984|23|181|181|0|0|0|0|0|0|0|0|20-JUL-15 10.00.00.000000 PM
