site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|102|266339|Buffer access - remote cache %|2.48|15-FEB-15 10.00.00.000000 PM
37|1|102|266340|Buffer access - 	disk %|3.68|15-FEB-15 10.00.00.000000 PM
37|1|103|266338|Buffer access -  local cache %|94.1|16-FEB-15 01.00.00.000000 AM
37|1|103|266339|Buffer access - remote cache %|2.51|16-FEB-15 01.00.00.000000 AM
37|1|103|266340|Buffer access - 	disk %|3.39|16-FEB-15 01.00.00.000000 AM
37|1|104|266339|Buffer access - remote cache %|2.56|16-FEB-15 10.00.00.000000 PM
37|1|104|266338|Buffer access -  local cache %|93.61|16-FEB-15 10.00.00.000000 PM
37|1|104|266340|Buffer access - 	disk %|3.83|16-FEB-15 10.00.00.000000 PM
37|1|106|266339|Buffer access - remote cache %|2.61|17-FEB-15 01.00.00.000000 AM
37|1|106|266338|Buffer access -  local cache %|93.79|17-FEB-15 01.00.00.000000 AM
37|1|106|266340|Buffer access - 	disk %|3.6|17-FEB-15 01.00.00.000000 AM
37|1|108|266338|Buffer access -  local cache %|94.25|17-FEB-15 08.00.00.000000 AM
37|1|108|266339|Buffer access - remote cache %|2.69|17-FEB-15 08.00.00.000000 AM
37|1|108|266340|Buffer access - 	disk %|3.06|17-FEB-15 08.00.00.000000 AM
37|1|107|266338|Buffer access -  local cache %|93.65|17-FEB-15 10.00.00.000000 PM
37|1|107|266340|Buffer access - 	disk %|3.95|17-FEB-15 10.00.00.000000 PM
37|1|107|266339|Buffer access - remote cache %|2.4|17-FEB-15 10.00.00.000000 PM
37|1|110|266340|Buffer access - 	disk %|3.13|18-FEB-15 08.00.00.000000 AM
37|1|110|266339|Buffer access - remote cache %|2.72|18-FEB-15 08.00.00.000000 AM
37|1|110|266338|Buffer access -  local cache %|94.15|18-FEB-15 08.00.00.000000 AM
37|1|112|266338|Buffer access -  local cache %|94.52|19-FEB-15 08.00.00.000000 AM
37|1|112|266339|Buffer access - remote cache %|2.65|19-FEB-15 08.00.00.000000 AM
37|1|112|266340|Buffer access - 	disk %|2.83|19-FEB-15 08.00.00.000000 AM
37|1|111|266340|Buffer access - 	disk %|3.69|19-FEB-15 10.00.00.000000 PM
37|1|111|266339|Buffer access - remote cache %|2.61|19-FEB-15 10.00.00.000000 PM
37|1|111|266338|Buffer access -  local cache %|93.7|19-FEB-15 10.00.00.000000 PM
37|1|114|266340|Buffer access - 	disk %|3.07|20-FEB-15 08.00.00.000000 AM
37|1|114|266338|Buffer access -  local cache %|94.1|20-FEB-15 08.00.00.000000 AM
37|1|114|266339|Buffer access - remote cache %|2.82|20-FEB-15 08.00.00.000000 AM
37|1|115|266339|Buffer access - remote cache %|2.6|22-FEB-15 10.00.00.000000 PM
37|1|115|266340|Buffer access - 	disk %|3.9|22-FEB-15 10.00.00.000000 PM
37|1|115|266338|Buffer access -  local cache %|93.49|22-FEB-15 10.00.00.000000 PM
37|1|117|266339|Buffer access - remote cache %|2.63|23-FEB-15 08.00.00.000000 AM
37|1|117|266340|Buffer access - 	disk %|3.15|23-FEB-15 08.00.00.000000 AM
37|1|117|266338|Buffer access -  local cache %|94.22|23-FEB-15 08.00.00.000000 AM
37|1|116|266339|Buffer access - remote cache %|2.38|23-FEB-15 10.00.00.000000 PM
37|1|116|266338|Buffer access -  local cache %|93.95|23-FEB-15 10.00.00.000000 PM
37|1|116|266340|Buffer access - 	disk %|3.67|23-FEB-15 10.00.00.000000 PM
37|1|109|266340|Buffer access - 	disk %|3.65|18-FEB-15 10.00.00.000000 PM
37|1|109|266338|Buffer access -  local cache %|93.82|18-FEB-15 10.00.00.000000 PM
37|1|109|266339|Buffer access - remote cache %|2.54|18-FEB-15 10.00.00.000000 PM
37|1|113|266339|Buffer access - remote cache %|1.98|20-FEB-15 10.00.00.000000 PM
37|1|113|266340|Buffer access - 	disk %|3.92|20-FEB-15 10.00.00.000000 PM
37|1|113|266338|Buffer access -  local cache %|94.1|20-FEB-15 10.00.00.000000 PM
37|1|119|266339|Buffer access - remote cache %|2.57|24-FEB-15 08.00.00.000000 AM
37|1|119|266340|Buffer access - 	disk %|2.98|24-FEB-15 08.00.00.000000 AM
37|1|119|266338|Buffer access -  local cache %|94.45|24-FEB-15 08.00.00.000000 AM
37|1|118|266340|Buffer access - 	disk %|3.43|24-FEB-15 10.00.00.000000 PM
37|1|118|266338|Buffer access -  local cache %|94.08|24-FEB-15 10.00.00.000000 PM
37|1|118|266339|Buffer access - remote cache %|2.49|24-FEB-15 10.00.00.000000 PM
37|1|121|266338|Buffer access -  local cache %|94.59|25-FEB-15 08.00.00.000000 AM
37|1|121|266339|Buffer access - remote cache %|2.69|25-FEB-15 08.00.00.000000 AM
37|1|121|266340|Buffer access - 	disk %|2.72|25-FEB-15 08.00.00.000000 AM
37|1|120|266338|Buffer access -  local cache %|94.04|25-FEB-15 10.00.00.000000 PM
37|1|120|266339|Buffer access - remote cache %|2.7|25-FEB-15 10.00.00.000000 PM
37|1|120|266340|Buffer access - 	disk %|3.27|25-FEB-15 10.00.00.000000 PM
37|1|123|266339|Buffer access - remote cache %|2.64|26-FEB-15 08.00.00.000000 AM
37|1|123|266338|Buffer access -  local cache %|94.67|26-FEB-15 08.00.00.000000 AM
37|1|123|266340|Buffer access - 	disk %|2.69|26-FEB-15 08.00.00.000000 AM
37|1|125|266340|Buffer access - 	disk %|2.82|27-FEB-15 08.00.00.000000 AM
37|1|125|266338|Buffer access -  local cache %|94.45|27-FEB-15 08.00.00.000000 AM
37|1|125|266339|Buffer access - remote cache %|2.74|27-FEB-15 08.00.00.000000 AM
37|1|124|266338|Buffer access -  local cache %|94.11|27-FEB-15 10.00.00.000000 PM
37|1|124|266340|Buffer access - 	disk %|3.89|27-FEB-15 10.00.00.000000 PM
37|1|124|266339|Buffer access - remote cache %|2|27-FEB-15 10.00.00.000000 PM
37|1|126|266338|Buffer access -  local cache %|93.92|01-MAR-15 10.00.00.000000 PM
37|1|126|266339|Buffer access - remote cache %|2.37|01-MAR-15 10.00.00.000000 PM
37|1|126|266340|Buffer access - 	disk %|3.71|01-MAR-15 10.00.00.000000 PM
37|1|127|266338|Buffer access -  local cache %|94.15|02-MAR-15 01.00.00.000000 AM
37|1|127|266340|Buffer access - 	disk %|3.29|02-MAR-15 01.00.00.000000 AM
37|1|127|266339|Buffer access - remote cache %|2.57|02-MAR-15 01.00.00.000000 AM
37|1|128|266339|Buffer access - remote cache %|2.26|02-MAR-15 10.00.00.000000 PM
37|1|128|266340|Buffer access - 	disk %|3.25|02-MAR-15 10.00.00.000000 PM
37|1|128|266338|Buffer access -  local cache %|94.48|02-MAR-15 10.00.00.000000 PM
37|1|122|266338|Buffer access -  local cache %|94.11|26-FEB-15 10.00.00.000000 PM
37|1|122|266339|Buffer access - remote cache %|2.51|26-FEB-15 10.00.00.000000 PM
37|1|122|266340|Buffer access - 	disk %|3.38|26-FEB-15 10.00.00.000000 PM
37|1|134|266339|Buffer access - remote cache %|2.53|05-MAR-15 08.00.00.000000 AM
37|1|134|266340|Buffer access - 	disk %|2.57|05-MAR-15 08.00.00.000000 AM
37|1|134|266338|Buffer access -  local cache %|94.9|05-MAR-15 08.00.00.000000 AM
37|1|137|266340|Buffer access - 	disk %|3.34|08-MAR-15 10.00.00.000000 PM
37|1|137|266338|Buffer access -  local cache %|94.22|08-MAR-15 10.00.00.000000 PM
37|1|137|266339|Buffer access - remote cache %|2.43|08-MAR-15 10.00.00.000000 PM
37|1|129|266340|Buffer access - 	disk %|3.34|03-MAR-15 10.00.00.000000 PM
37|1|129|266339|Buffer access - remote cache %|2.15|03-MAR-15 10.00.00.000000 PM
37|1|129|266338|Buffer access -  local cache %|94.51|03-MAR-15 10.00.00.000000 PM
37|1|132|266339|Buffer access - remote cache %|2.99|04-MAR-15 08.00.00.000000 AM
37|1|132|266338|Buffer access -  local cache %|94.31|04-MAR-15 08.00.00.000000 AM
37|1|132|266340|Buffer access - 	disk %|2.7|04-MAR-15 08.00.00.000000 AM
37|1|131|266340|Buffer access - 	disk %|3.14|04-MAR-15 10.00.00.000000 PM
37|1|131|266338|Buffer access -  local cache %|94.35|04-MAR-15 10.00.00.000000 PM
37|1|131|266339|Buffer access - remote cache %|2.5|04-MAR-15 10.00.00.000000 PM
37|1|133|266338|Buffer access -  local cache %|94.17|05-MAR-15 10.00.00.000000 PM
37|1|133|266339|Buffer access - remote cache %|2.46|05-MAR-15 10.00.00.000000 PM
37|1|133|266340|Buffer access - 	disk %|3.36|05-MAR-15 10.00.00.000000 PM
37|1|136|266338|Buffer access -  local cache %|94.78|06-MAR-15 08.00.00.000000 AM
37|1|136|266339|Buffer access - remote cache %|2.5|06-MAR-15 08.00.00.000000 AM
37|1|136|266340|Buffer access - 	disk %|2.72|06-MAR-15 08.00.00.000000 AM
37|1|135|266338|Buffer access -  local cache %|94.3|06-MAR-15 10.00.00.000000 PM
37|1|135|266340|Buffer access - 	disk %|3.78|06-MAR-15 10.00.00.000000 PM
37|1|135|266339|Buffer access - remote cache %|1.92|06-MAR-15 10.00.00.000000 PM
37|1|138|266338|Buffer access -  local cache %|93.95|09-MAR-15 10.00.00.000000 PM
37|1|138|266340|Buffer access - 	disk %|3.56|09-MAR-15 10.00.00.000000 PM
37|1|138|266339|Buffer access - remote cache %|2.5|09-MAR-15 10.00.00.000000 PM
37|1|130|266338|Buffer access -  local cache %|94.43|03-MAR-15 08.00.00.000000 AM
37|1|130|266340|Buffer access - 	disk %|2.9|03-MAR-15 08.00.00.000000 AM
37|1|130|266339|Buffer access - remote cache %|2.67|03-MAR-15 08.00.00.000000 AM
37|1|139|266339|Buffer access - remote cache %|2.38|10-MAR-15 10.00.00.000000 PM
37|1|139|266338|Buffer access -  local cache %|94.21|10-MAR-15 10.00.00.000000 PM
37|1|139|266340|Buffer access - 	disk %|3.42|10-MAR-15 10.00.00.000000 PM
37|1|141|266340|Buffer access - 	disk %|2.91|11-MAR-15 10.00.00.000000 PM
37|1|141|266338|Buffer access -  local cache %|94.68|11-MAR-15 10.00.00.000000 PM
37|1|141|266339|Buffer access - remote cache %|2.41|11-MAR-15 10.00.00.000000 PM
37|1|142|266339|Buffer access - remote cache %|2.56|12-MAR-15 08.00.00.000000 AM
37|1|142|266340|Buffer access - 	disk %|2.59|12-MAR-15 08.00.00.000000 AM
37|1|142|266338|Buffer access -  local cache %|94.85|12-MAR-15 08.00.00.000000 AM
37|1|143|266338|Buffer access -  local cache %|94.85|12-MAR-15 10.00.00.000000 PM
37|1|143|266339|Buffer access - remote cache %|2.24|12-MAR-15 10.00.00.000000 PM
37|1|143|266340|Buffer access - 	disk %|2.91|12-MAR-15 10.00.00.000000 PM
37|1|145|266339|Buffer access - remote cache %|2.38|13-MAR-15 08.00.00.000000 AM
37|1|145|266340|Buffer access - 	disk %|2.76|13-MAR-15 08.00.00.000000 AM
37|1|145|266338|Buffer access -  local cache %|94.87|13-MAR-15 08.00.00.000000 AM
37|1|144|266338|Buffer access -  local cache %|94.4|13-MAR-15 10.00.00.000000 PM
37|1|144|266339|Buffer access - remote cache %|2.03|13-MAR-15 10.00.00.000000 PM
37|1|144|266340|Buffer access - 	disk %|3.57|13-MAR-15 10.00.00.000000 PM
37|1|146|266338|Buffer access -  local cache %|93.67|15-MAR-15 10.00.00.000000 PM
37|1|146|266340|Buffer access - 	disk %|5.03|15-MAR-15 10.00.00.000000 PM
37|1|146|266339|Buffer access - remote cache %|1.3|15-MAR-15 10.00.00.000000 PM
37|1|148|266338|Buffer access -  local cache %|94.1|16-MAR-15 08.00.00.000000 AM
37|1|148|266339|Buffer access - remote cache %|1.46|16-MAR-15 08.00.00.000000 AM
37|1|148|266340|Buffer access - 	disk %|4.44|16-MAR-15 08.00.00.000000 AM
37|1|147|266339|Buffer access - remote cache %|1.25|16-MAR-15 10.00.00.000000 PM
37|1|147|266338|Buffer access -  local cache %|93.98|16-MAR-15 10.00.00.000000 PM
37|1|147|266340|Buffer access - 	disk %|4.76|16-MAR-15 10.00.00.000000 PM
37|1|140|266340|Buffer access - 	disk %|2.85|10-MAR-15 08.00.00.000000 AM
37|1|140|266338|Buffer access -  local cache %|94.44|10-MAR-15 08.00.00.000000 AM
37|1|140|266339|Buffer access - remote cache %|2.7|10-MAR-15 08.00.00.000000 AM
37|1|153|266339|Buffer access - remote cache %|1.42|18-MAR-15 10.00.00.000000 PM
37|1|153|266340|Buffer access - 	disk %|4.1|18-MAR-15 10.00.00.000000 PM
37|1|153|266338|Buffer access -  local cache %|94.49|18-MAR-15 10.00.00.000000 PM
37|1|149|266338|Buffer access -  local cache %|93.85|17-MAR-15 01.00.00.000000 AM
37|1|149|266339|Buffer access - remote cache %|1.32|17-MAR-15 01.00.00.000000 AM
37|1|149|266340|Buffer access - 	disk %|4.83|17-MAR-15 01.00.00.000000 AM
37|1|150|266339|Buffer access - remote cache %|1.27|17-MAR-15 10.00.00.000000 PM
37|1|150|266340|Buffer access - 	disk %|4.37|17-MAR-15 10.00.00.000000 PM
37|1|150|266338|Buffer access -  local cache %|94.37|17-MAR-15 10.00.00.000000 PM
37|1|152|266339|Buffer access - remote cache %|1.27|18-MAR-15 08.00.00.000000 AM
37|1|152|266338|Buffer access -  local cache %|94.93|18-MAR-15 08.00.00.000000 AM
37|1|152|266340|Buffer access - 	disk %|3.8|18-MAR-15 08.00.00.000000 AM
37|1|154|266340|Buffer access - 	disk %|3.81|19-MAR-15 08.00.00.000000 AM
37|1|154|266338|Buffer access -  local cache %|95.01|19-MAR-15 08.00.00.000000 AM
37|1|154|266339|Buffer access - remote cache %|1.18|19-MAR-15 08.00.00.000000 AM
37|1|155|266338|Buffer access -  local cache %|94.61|19-MAR-15 10.00.00.000000 PM
37|1|155|266340|Buffer access - 	disk %|4.03|19-MAR-15 10.00.00.000000 PM
37|1|155|266339|Buffer access - remote cache %|1.36|19-MAR-15 10.00.00.000000 PM
37|1|156|266338|Buffer access -  local cache %|94.94|20-MAR-15 08.00.00.000000 AM
37|1|156|266340|Buffer access - 	disk %|3.82|20-MAR-15 08.00.00.000000 AM
37|1|156|266339|Buffer access - remote cache %|1.24|20-MAR-15 08.00.00.000000 AM
37|1|157|266340|Buffer access - 	disk %|4.57|20-MAR-15 10.00.00.000000 PM
37|1|157|266338|Buffer access -  local cache %|94.03|20-MAR-15 10.00.00.000000 PM
37|1|157|266339|Buffer access - remote cache %|1.41|20-MAR-15 10.00.00.000000 PM
37|1|158|266338|Buffer access -  local cache %|94.16|22-MAR-15 10.00.00.000000 PM
37|1|158|266339|Buffer access - remote cache %|1.35|22-MAR-15 10.00.00.000000 PM
37|1|158|266340|Buffer access - 	disk %|4.49|22-MAR-15 10.00.00.000000 PM
37|1|159|266340|Buffer access - 	disk %|4.02|23-MAR-15 08.00.00.000000 AM
37|1|159|266338|Buffer access -  local cache %|94.69|23-MAR-15 08.00.00.000000 AM
37|1|159|266339|Buffer access - remote cache %|1.29|23-MAR-15 08.00.00.000000 AM
37|1|160|266339|Buffer access - remote cache %|1.26|23-MAR-15 10.00.00.000000 PM
37|1|160|266340|Buffer access - 	disk %|4.09|23-MAR-15 10.00.00.000000 PM
37|1|160|266338|Buffer access -  local cache %|94.65|23-MAR-15 10.00.00.000000 PM
37|1|151|266338|Buffer access -  local cache %|93.99|17-MAR-15 08.00.00.000000 AM
37|1|151|266339|Buffer access - remote cache %|1.24|17-MAR-15 08.00.00.000000 AM
37|1|151|266340|Buffer access - 	disk %|4.77|17-MAR-15 08.00.00.000000 AM
37|1|163|266340|Buffer access - 	disk %|3.85|25-MAR-15 08.00.00.000000 AM
37|1|163|266339|Buffer access - remote cache %|1.24|25-MAR-15 08.00.00.000000 AM
37|1|163|266338|Buffer access -  local cache %|94.91|25-MAR-15 08.00.00.000000 AM
37|1|166|266340|Buffer access - 	disk %|3.52|27-MAR-15 10.00.00.000000 PM
37|1|166|266339|Buffer access - remote cache %|1.51|27-MAR-15 10.00.00.000000 PM
37|1|166|266338|Buffer access -  local cache %|94.97|27-MAR-15 10.00.00.000000 PM
37|1|167|266339|Buffer access - remote cache %|1.18|29-MAR-15 10.00.00.000000 PM
37|1|167|266338|Buffer access -  local cache %|94.88|29-MAR-15 10.00.00.000000 PM
37|1|167|266340|Buffer access - 	disk %|3.93|29-MAR-15 10.00.00.000000 PM
37|1|168|266340|Buffer access - 	disk %|3.95|30-MAR-15 01.00.00.000000 AM
37|1|168|266338|Buffer access -  local cache %|94.77|30-MAR-15 01.00.00.000000 AM
37|1|168|266339|Buffer access - remote cache %|1.28|30-MAR-15 01.00.00.000000 AM
37|1|165|266339|Buffer access - remote cache %|1.39|26-MAR-15 10.00.00.000000 PM
37|1|165|266338|Buffer access -  local cache %|94.6|26-MAR-15 10.00.00.000000 PM
37|1|165|266340|Buffer access - 	disk %|4.01|26-MAR-15 10.00.00.000000 PM
37|1|169|266340|Buffer access - 	disk %|4.14|30-MAR-15 10.00.00.000000 PM
37|1|169|266339|Buffer access - remote cache %|1.26|30-MAR-15 10.00.00.000000 PM
37|1|169|266338|Buffer access -  local cache %|94.6|30-MAR-15 10.00.00.000000 PM
37|1|161|266338|Buffer access -  local cache %|95|24-MAR-15 08.00.00.000000 AM
37|1|161|266339|Buffer access - remote cache %|1.22|24-MAR-15 08.00.00.000000 AM
37|1|161|266340|Buffer access - 	disk %|3.78|24-MAR-15 08.00.00.000000 AM
37|1|162|266340|Buffer access - 	disk %|4|24-MAR-15 10.00.00.000000 PM
37|1|162|266338|Buffer access -  local cache %|94.68|24-MAR-15 10.00.00.000000 PM
37|1|162|266339|Buffer access - remote cache %|1.32|24-MAR-15 10.00.00.000000 PM
37|1|164|266340|Buffer access - 	disk %|3.59|26-MAR-15 08.00.00.000000 AM
37|1|164|266338|Buffer access -  local cache %|95.21|26-MAR-15 08.00.00.000000 AM
37|1|164|266339|Buffer access - remote cache %|1.2|26-MAR-15 08.00.00.000000 AM
37|1|177|266338|Buffer access -  local cache %|94.77|03-APR-15 10.00.00.000000 PM
37|1|177|266339|Buffer access - remote cache %|1.29|03-APR-15 10.00.00.000000 PM
37|1|177|266340|Buffer access - 	disk %|3.94|03-APR-15 10.00.00.000000 PM
37|1|178|266340|Buffer access - 	disk %|3.99|06-APR-15 08.00.00.000000 AM
37|1|178|266338|Buffer access -  local cache %|94.8|06-APR-15 08.00.00.000000 AM
37|1|178|266339|Buffer access - remote cache %|1.21|06-APR-15 08.00.00.000000 AM
37|1|170|266338|Buffer access -  local cache %|94.99|31-MAR-15 08.00.00.000000 AM
37|1|170|266339|Buffer access - remote cache %|1.14|31-MAR-15 08.00.00.000000 AM
37|1|170|266340|Buffer access - 	disk %|3.87|31-MAR-15 08.00.00.000000 AM
37|1|171|266338|Buffer access -  local cache %|94.61|31-MAR-15 10.00.00.000000 PM
37|1|171|266340|Buffer access - 	disk %|4.16|31-MAR-15 10.00.00.000000 PM
37|1|171|266339|Buffer access - remote cache %|1.23|31-MAR-15 10.00.00.000000 PM
37|1|172|266338|Buffer access -  local cache %|95.25|01-APR-15 08.00.00.000000 AM
37|1|172|266339|Buffer access - remote cache %|1.11|01-APR-15 08.00.00.000000 AM
37|1|172|266340|Buffer access - 	disk %|3.63|01-APR-15 08.00.00.000000 AM
37|1|173|266339|Buffer access - remote cache %|1.32|01-APR-15 10.00.00.000000 PM
37|1|173|266338|Buffer access -  local cache %|94.48|01-APR-15 10.00.00.000000 PM
37|1|173|266340|Buffer access - 	disk %|4.2|01-APR-15 10.00.00.000000 PM
37|1|174|266340|Buffer access - 	disk %|3.43|02-APR-15 08.00.00.000000 AM
37|1|174|266339|Buffer access - remote cache %|1.11|02-APR-15 08.00.00.000000 AM
37|1|174|266338|Buffer access -  local cache %|95.45|02-APR-15 08.00.00.000000 AM
37|1|175|266338|Buffer access -  local cache %|94.58|02-APR-15 10.00.00.000000 PM
37|1|175|266339|Buffer access - remote cache %|1.3|02-APR-15 10.00.00.000000 PM
37|1|175|266340|Buffer access - 	disk %|4.12|02-APR-15 10.00.00.000000 PM
37|1|176|266340|Buffer access - 	disk %|3.59|03-APR-15 08.00.00.000000 AM
37|1|176|266339|Buffer access - remote cache %|1.15|03-APR-15 08.00.00.000000 AM
37|1|176|266338|Buffer access -  local cache %|95.25|03-APR-15 08.00.00.000000 AM
37|1|179|266340|Buffer access - 	disk %|4.12|06-APR-15 10.00.00.000000 PM
37|1|179|266339|Buffer access - remote cache %|1.28|06-APR-15 10.00.00.000000 PM
37|1|179|266338|Buffer access -  local cache %|94.59|06-APR-15 10.00.00.000000 PM
37|1|187|266339|Buffer access - remote cache %|1.33|10-APR-15 10.00.00.000000 PM
37|1|187|266338|Buffer access -  local cache %|94.28|10-APR-15 10.00.00.000000 PM
37|1|187|266340|Buffer access - 	disk %|4.38|10-APR-15 10.00.00.000000 PM
37|1|182|266338|Buffer access -  local cache %|94.63|08-APR-15 10.00.00.000000 PM
37|1|182|266339|Buffer access - remote cache %|1.35|08-APR-15 10.00.00.000000 PM
37|1|182|266340|Buffer access - 	disk %|4.03|08-APR-15 10.00.00.000000 PM
37|1|183|266340|Buffer access - 	disk %|3.56|08-APR-15 08.00.00.000000 AM
37|1|183|266339|Buffer access - remote cache %|1.13|08-APR-15 08.00.00.000000 AM
37|1|183|266338|Buffer access -  local cache %|95.31|08-APR-15 08.00.00.000000 AM
37|1|184|266339|Buffer access - remote cache %|1.13|09-APR-15 08.00.00.000000 AM
37|1|184|266338|Buffer access -  local cache %|95.31|09-APR-15 08.00.00.000000 AM
37|1|184|266340|Buffer access - 	disk %|3.56|09-APR-15 08.00.00.000000 AM
37|1|180|266340|Buffer access - 	disk %|3.79|07-APR-15 08.00.00.000000 AM
37|1|180|266338|Buffer access -  local cache %|95.07|07-APR-15 08.00.00.000000 AM
37|1|180|266339|Buffer access - remote cache %|1.14|07-APR-15 08.00.00.000000 AM
37|1|181|266339|Buffer access - remote cache %|1.3|07-APR-15 10.00.00.000000 PM
37|1|181|266340|Buffer access - 	disk %|4.19|07-APR-15 10.00.00.000000 PM
37|1|181|266338|Buffer access -  local cache %|94.51|07-APR-15 10.00.00.000000 PM
37|1|188|266340|Buffer access - 	disk %|4.18|12-APR-15 10.00.00.000000 PM
37|1|188|266338|Buffer access -  local cache %|94.53|12-APR-15 10.00.00.000000 PM
37|1|188|266339|Buffer access - remote cache %|1.28|12-APR-15 10.00.00.000000 PM
37|1|185|266338|Buffer access -  local cache %|94.57|09-APR-15 10.00.00.000000 PM
37|1|185|266339|Buffer access - remote cache %|1.34|09-APR-15 10.00.00.000000 PM
37|1|185|266340|Buffer access - 	disk %|4.09|09-APR-15 10.00.00.000000 PM
37|1|186|266340|Buffer access - 	disk %|3.77|10-APR-15 08.00.00.000000 AM
37|1|186|266339|Buffer access - remote cache %|1.2|10-APR-15 08.00.00.000000 AM
37|1|186|266338|Buffer access -  local cache %|95.03|10-APR-15 08.00.00.000000 AM
37|1|190|266338|Buffer access -  local cache %|94.45|13-APR-15 10.00.00.000000 PM
37|1|190|266339|Buffer access - remote cache %|1.22|13-APR-15 10.00.00.000000 PM
37|1|190|266340|Buffer access - 	disk %|4.32|13-APR-15 10.00.00.000000 PM
37|1|189|266339|Buffer access - remote cache %|1.19|13-APR-15 08.00.00.000000 AM
37|1|189|266338|Buffer access -  local cache %|94.97|13-APR-15 08.00.00.000000 AM
37|1|189|266340|Buffer access - 	disk %|3.85|13-APR-15 08.00.00.000000 AM
37|1|193|266340|Buffer access - 	disk %|3.38|15-APR-15 08.00.00.000000 AM
37|1|193|266338|Buffer access -  local cache %|95.29|15-APR-15 08.00.00.000000 AM
37|1|193|266339|Buffer access - remote cache %|1.32|15-APR-15 08.00.00.000000 AM
37|1|192|266339|Buffer access - remote cache %|1.36|14-APR-15 10.00.00.000000 PM
37|1|192|266338|Buffer access -  local cache %|94.45|14-APR-15 10.00.00.000000 PM
37|1|192|266340|Buffer access - 	disk %|4.2|14-APR-15 10.00.00.000000 PM
37|1|201|266339|Buffer access - remote cache %|1.22|20-APR-15 10.00.00.000000 PM
37|1|201|266338|Buffer access -  local cache %|95.07|20-APR-15 10.00.00.000000 PM
37|1|201|266340|Buffer access - 	disk %|3.71|20-APR-15 10.00.00.000000 PM
37|1|195|266338|Buffer access -  local cache %|95.54|16-APR-15 08.00.00.000000 AM
37|1|195|266340|Buffer access - 	disk %|3.14|16-APR-15 08.00.00.000000 AM
37|1|195|266339|Buffer access - remote cache %|1.33|16-APR-15 08.00.00.000000 AM
37|1|194|266339|Buffer access - remote cache %|1.39|15-APR-15 10.00.00.000000 PM
37|1|194|266338|Buffer access -  local cache %|94.65|15-APR-15 10.00.00.000000 PM
37|1|194|266340|Buffer access - 	disk %|3.96|15-APR-15 10.00.00.000000 PM
37|1|199|266338|Buffer access -  local cache %|94.5|19-APR-15 10.00.00.000000 PM
37|1|199|266339|Buffer access - remote cache %|1.3|19-APR-15 10.00.00.000000 PM
37|1|199|266340|Buffer access - 	disk %|4.2|19-APR-15 10.00.00.000000 PM
37|1|200|266338|Buffer access -  local cache %|94.99|20-APR-15 08.00.00.000000 AM
37|1|200|266340|Buffer access - 	disk %|3.78|20-APR-15 08.00.00.000000 AM
37|1|200|266339|Buffer access - remote cache %|1.24|20-APR-15 08.00.00.000000 AM
37|1|191|266338|Buffer access -  local cache %|95.16|14-APR-15 08.00.00.000000 AM
37|1|191|266339|Buffer access - remote cache %|1.16|14-APR-15 08.00.00.000000 AM
37|1|191|266340|Buffer access - 	disk %|3.68|14-APR-15 08.00.00.000000 AM
37|1|197|266338|Buffer access -  local cache %|95.31|17-APR-15 08.00.00.000000 AM
37|1|197|266340|Buffer access - 	disk %|3.32|17-APR-15 08.00.00.000000 AM
37|1|197|266339|Buffer access - remote cache %|1.37|17-APR-15 08.00.00.000000 AM
37|1|198|266340|Buffer access - 	disk %|3.84|17-APR-15 10.00.00.000000 PM
37|1|198|266338|Buffer access -  local cache %|94.73|17-APR-15 10.00.00.000000 PM
37|1|198|266339|Buffer access - remote cache %|1.43|17-APR-15 10.00.00.000000 PM
37|1|196|266338|Buffer access -  local cache %|94.72|16-APR-15 10.00.00.000000 PM
37|1|196|266340|Buffer access - 	disk %|3.88|16-APR-15 10.00.00.000000 PM
37|1|196|266339|Buffer access - remote cache %|1.41|16-APR-15 10.00.00.000000 PM
37|1|204|266339|Buffer access - remote cache %|1.17|22-APR-15 08.00.00.000000 AM
37|1|204|266338|Buffer access -  local cache %|95.35|22-APR-15 08.00.00.000000 AM
37|1|204|266340|Buffer access - 	disk %|3.49|22-APR-15 08.00.00.000000 AM
37|1|205|266339|Buffer access - remote cache %|1.32|22-APR-15 10.00.00.000000 PM
37|1|205|266338|Buffer access -  local cache %|94.84|22-APR-15 10.00.00.000000 PM
37|1|205|266340|Buffer access - 	disk %|3.84|22-APR-15 10.00.00.000000 PM
37|1|207|266339|Buffer access - remote cache %|1.38|23-APR-15 10.00.00.000000 PM
37|1|207|266340|Buffer access - 	disk %|4.13|23-APR-15 10.00.00.000000 PM
37|1|207|266338|Buffer access -  local cache %|94.5|23-APR-15 10.00.00.000000 PM
37|1|209|266340|Buffer access - 	disk %|4.03|27-APR-15 08.00.00.000000 AM
37|1|209|266338|Buffer access -  local cache %|94.82|27-APR-15 08.00.00.000000 AM
37|1|209|266339|Buffer access - remote cache %|1.15|27-APR-15 08.00.00.000000 AM
37|1|208|266340|Buffer access - 	disk %|4.42|26-APR-15 10.00.00.000000 PM
37|1|208|266339|Buffer access - remote cache %|1.25|26-APR-15 10.00.00.000000 PM
37|1|208|266338|Buffer access -  local cache %|94.33|26-APR-15 10.00.00.000000 PM
37|1|202|266338|Buffer access -  local cache %|95.3|21-APR-15 08.00.00.000000 AM
