site_id|config_id|run_id|stat_id|stat_name|stat_requests|stat_succ_gets|stat_fail_gets|stat_waits|stat_wt_ts|stat_avg_wttms|start_time
37|1|359|266643|TM-DML|4271726.88|4271656.25|0|60.06|2.56|42.5|04-AUG-15 10.00.00.000000 PM
37|1|359|267324|JS-Job Scheduler (q mem clnup lck)|3617.38|3617.38|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|268163|FU-DBFUS|1|1|0|.93|0|0|04-AUG-15 10.00.00.000000 PM
37|1|359|266651|TX-Transaction (allocate ITL entry)|6.19|6.19|0|6.19|0|1.11|04-AUG-15 10.00.00.000000 PM
37|1|359|266661|TD-KTF map table enqueue (KTF dump entries)|23.81|23.81|0|23.81|0|.73|04-AUG-15 10.00.00.000000 PM
37|1|359|266662|XL-ASM Extent Fault Lock (fault extent map)|1.31|1.31|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|2|0|.67|04-AUG-15 10.00.00.000000 PM
37|1|359|267325|JS-Job Scheduler|44849.44|44849.44|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|282920|WR-LNS archiving log|7.81|7.81|0|6.94|0|.44|04-AUG-15 10.00.00.000000 PM
37|1|359|282924|WG-Write gather local enqueue (lock fso)|388190.31|388189.75|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|22950.81|22952|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|282933|FP-File Object (global fob contention)|31.13|31.13|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|284479|ZH-Compression Analyzer (compression analysis)|210|210|0|210|0|.24|04-AUG-15 10.00.00.000000 PM
37|1|359|268729|PG-Global Parameter|1|1|0|1|0|0|04-AUG-15 10.00.00.000000 PM
37|1|359|266656|SQ-Sequence Cache|66.56|66.56|0|1.69|0|2.44|04-AUG-15 10.00.00.000000 PM
37|1|359|266658|CR-Reuse Block Range (block range reuse ckpt)|24890.69|24887.88|0|72.5|0|.65|04-AUG-15 10.00.00.000000 PM
37|1|359|266659|US-Undo Segment|6858.44|6858.44|0|6515.88|1.94|.31|04-AUG-15 10.00.00.000000 PM
37|1|359|266663|WL-Being Written Redo Log|10.25|7.88|2.38|7.81|0|.39|04-AUG-15 10.00.00.000000 PM
37|1|359|282922|IS-Instance State|4461960.19|4461960.19|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|278736|RS-Reclaimable Space (prevent file delete)|8342.67|8342.67|0|7688.33|3|.35|04-AUG-15 10.00.00.000000 PM
37|1|359|283133|AM-ASM Enqueue (block repair)|1|1|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|266635|TX-Transaction (row lock contention)|351145.06|269091.88|82054.69|318095.31|6907.44|21.72|04-AUG-15 10.00.00.000000 PM
37|1|359|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|43918.94|43918.88|0|20122.94|32.75|1.63|04-AUG-15 10.00.00.000000 PM
37|1|359|266637|JI-Materialized View|9.81|9.81|0|9.13|11.75|1828.11|04-AUG-15 10.00.00.000000 PM
37|1|359|266640|PS-PX Process Reservation|9389.88|9379.69|10.25|5194.5|2.81|.53|04-AUG-15 10.00.00.000000 PM
37|1|359|266644|HW-Segment High Water Mark|46565.06|46543.13|22|1113.38|1|.86|04-AUG-15 10.00.00.000000 PM
37|1|359|266649|TX-Transaction (index contention)|1601.38|1601.38|0|1596.25|1.13|.67|04-AUG-15 10.00.00.000000 PM
37|1|359|266666|DR-Distributed Recovery|4|4|0|3.94|0|.16|04-AUG-15 10.00.00.000000 PM
37|1|359|266667|MW-MWIN Schedule|4|4|0|4|0|.16|04-AUG-15 10.00.00.000000 PM
37|1|359|282925|SE-Session Migration|3202.94|3202.94|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|282931|JD-Job Queue Date|255.56|255.56|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|282932|TH-Threshold Chain (metric threshold evaluation)|119.25|119.25|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|282935|SH-Active Session History Flushing|9|9|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|266638|WF-AWR Flush|56.88|56.88|0|42|19.25|456.83|04-AUG-15 10.00.00.000000 PM
37|1|359|266646|XR-Quiesce / Force Logging (database force logging)|2383.38|2383.38|0|2233.31|.94|.34|04-AUG-15 10.00.00.000000 PM
37|1|359|266650|TO-Temp Object|12492.94|12492.94|0|104.19|0|.18|04-AUG-15 10.00.00.000000 PM
37|1|359|282929|DD-ASM Local Disk Group|6673|6673|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|266645|TX-Transaction|891048.63|891035.38|35.13|22.81|.94|61.49|04-AUG-15 10.00.00.000000 PM
37|1|359|266648|FB-Format Block|2049.5|2049.5|0|1921.63|.88|.35|04-AUG-15 10.00.00.000000 PM
37|1|359|266652|TA-Instance Undo|47.63|47.63|0|47.38|0|.41|04-AUG-15 10.00.00.000000 PM
37|1|359|266653|CO-KTUCLO Master Slave enq (master slave det)|2387.13|0|2387.13|2387|.2|.15|04-AUG-15 10.00.00.000000 PM
37|1|359|266660|MS-Materialized View Refresh Log|28.69|28.69|0|26.25|0|.51|04-AUG-15 10.00.00.000000 PM
37|1|359|267323|JS-Job Scheduler (queue lock)|44849.44|44849.44|0|.31|.06|102|04-AUG-15 10.00.00.000000 PM
37|1|359|268450|PR-Process Startup|447.38|447.38|0|.56|0|18|04-AUG-15 10.00.00.000000 PM
37|1|359|282919|WT-AWR CDB-Wide Table Lock|54.75|54.75|0|29.75|0|.4|04-AUG-15 10.00.00.000000 PM
37|1|359|282927|WG-Write gather local enqueue (delete fso)|124207.56|124207.94|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|282930|PV-KSV slave startup (syncstart)|363.13|363.13|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|284063|BF-BLOOM FILTER (allocation contention)|75|54|21|12|0|0|04-AUG-15 10.00.00.000000 PM
37|1|359|282934|TQ-Queue table enqueue (INI contention)|1554|1554|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|266639|DW-In memory Dispenser|11324.69|1099.44|10225.25|1223.75|.94|.56|04-AUG-15 10.00.00.000000 PM
37|1|359|266647|TT-Tablespace|19334.75|19334.38|0|683.19|0|.29|04-AUG-15 10.00.00.000000 PM
37|1|359|266657|UL-User-defined|107.69|107.69|0|69.19|0|.22|04-AUG-15 10.00.00.000000 PM
37|1|359|266665|AE-Edition Lock (lock)|1878|1878|0|9.63|0|.05|04-AUG-15 10.00.00.000000 PM
37|1|359|272509|RO-Multiple Object Reuse (fast object reuse)|208.63|208.63|0|95.13|.13|2.27|04-AUG-15 10.00.00.000000 PM
37|1|359|282928|IT-In-Mem Temp Table Meta Creation|6.33|6.33|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|284444|TK-Auto Task Serialization (Auto Task Serialization)|11.94|11.94|0|11.94|0|.42|04-AUG-15 10.00.00.000000 PM
37|1|359|267157|SR-Synchronized Replication|1|1|0|1|0|5|04-AUG-15 10.00.00.000000 PM
37|1|359|283418|WP-AWR Purge|1|1|0|1|0|0|04-AUG-15 10.00.00.000000 PM
37|1|359|284250|RS-Reclaimable Space (prevent aging list update)|1|1|0|1|0|0|04-AUG-15 10.00.00.000000 PM
37|1|359|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|8.88|8.88|0|5|0|1.82|04-AUG-15 10.00.00.000000 PM
37|1|359|266655|JQ-Job Queue|9.38|7.88|1.5|9.38|0|3.08|04-AUG-15 10.00.00.000000 PM
37|1|359|266664|JS-Job Scheduler (job run lock - synchronize)|34.81|30.75|4.06|33.25|0|.65|04-AUG-15 10.00.00.000000 PM
37|1|359|267983|CU-Cursor|5863.88|5863.81|0|.06|0|40|04-AUG-15 10.00.00.000000 PM
37|1|359|282923|MR-Media Recovery|242810.63|242809.13|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|359|266670|TS-Temporary Segment|2016|2016|0|1759.25|.5|.09|04-AUG-15 10.00.00.000000 PM
37|1|359|282936|RS-Reclaimable Space (read alert level)|8|8|0|0|0||04-AUG-15 10.00.00.000000 PM
37|1|360|266638|WF-AWR Flush|57|57|0|42.88|17.88|412.07|04-AUG-15 08.00.00.000000 AM
37|1|360|266639|DW-In memory Dispenser|10036.5|1460.63|8575.88|1327.44|1|.68|04-AUG-15 08.00.00.000000 AM
37|1|360|266659|US-Undo Segment|808.25|808.25|0|738.63|.25|.36|04-AUG-15 08.00.00.000000 AM
37|1|360|266670|TS-Temporary Segment|6.58|6.58|0|2.08|0|0|04-AUG-15 08.00.00.000000 AM
37|1|360|267324|JS-Job Scheduler (q mem clnup lck)|3904.88|3904.88|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282927|WG-Write gather local enqueue (delete fso)|98655.44|98655.94|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|266641|CF-Controlfile Transaction|19201.81|19109.88|91.94|1342.69|11|9.28|04-AUG-15 08.00.00.000000 AM
37|1|360|266649|TX-Transaction (index contention)|2978.81|2978.81|0|2966.06|2.75|.94|04-AUG-15 08.00.00.000000 AM
37|1|360|266650|TO-Temp Object|12960|12960|0|98.94|0|.43|04-AUG-15 08.00.00.000000 AM
37|1|360|266655|JQ-Job Queue|9|7.56|1.44|9|0|3.4|04-AUG-15 08.00.00.000000 AM
37|1|360|266663|WL-Being Written Redo Log|16|11.38|4.63|11.31|.31|17.86|04-AUG-15 08.00.00.000000 AM
37|1|360|266664|JS-Job Scheduler (job run lock - synchronize)|33.06|30.94|2.13|31.56|0|.81|04-AUG-15 08.00.00.000000 AM
37|1|360|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|2.06|0|.63|04-AUG-15 08.00.00.000000 AM
37|1|360|267157|SR-Synchronized Replication|1|1|0|1|0|0|04-AUG-15 08.00.00.000000 AM
37|1|360|267325|JS-Job Scheduler|48860.56|48860.56|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282931|JD-Job Queue Date|254.69|254.69|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|267289|TQ-Queue table enqueue (TM contention)|24|24|0|1|0|0|04-AUG-15 08.00.00.000000 AM
37|1|360|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|11808.25|11808.25|0|5444.63|13.56|2.49|04-AUG-15 08.00.00.000000 AM
37|1|360|266637|JI-Materialized View|14.38|14.44|0|13.88|66.56|5969.29|04-AUG-15 08.00.00.000000 AM
37|1|360|266647|TT-Tablespace|19823|19822.81|0|610.31|.13|.41|04-AUG-15 08.00.00.000000 AM
37|1|360|266648|FB-Format Block|2309.19|2309.19|0|2166.81|1|.41|04-AUG-15 08.00.00.000000 AM
37|1|360|266662|XL-ASM Extent Fault Lock (fault extent map)|1.38|1.38|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282928|IT-In-Mem Temp Table Meta Creation|3.45|3.45|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|268163|FU-DBFUS|1|1|0|1|0|0|04-AUG-15 08.00.00.000000 AM
37|1|360|282934|TQ-Queue table enqueue (INI contention)|1634|1634|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|266643|TM-DML|6561910.69|6561749.75|0|39.56|2.94|81.39|04-AUG-15 08.00.00.000000 AM
37|1|360|282923|MR-Media Recovery|614800.06|614799.06|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282929|DD-ASM Local Disk Group|4892.81|4892.81|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282932|TH-Threshold Chain (metric threshold evaluation)|119.13|119.13|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|283133|AM-ASM Enqueue (block repair)|2|2|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|266640|PS-PX Process Reservation|432855.94|350588.88|82267.44|186891.75|108.75|.59|04-AUG-15 08.00.00.000000 AM
37|1|360|266651|TX-Transaction (allocate ITL entry)|12.25|12.25|0|12.25|0|.42|04-AUG-15 08.00.00.000000 AM
37|1|360|266656|SQ-Sequence Cache|90.63|90.63|0|4|0|2.07|04-AUG-15 08.00.00.000000 AM
37|1|360|266657|UL-User-defined|186.75|186.69|0|105.63|0|.36|04-AUG-15 08.00.00.000000 AM
37|1|360|266660|MS-Materialized View Refresh Log|42.94|42.94|0|39.5|0|.68|04-AUG-15 08.00.00.000000 AM
37|1|360|267323|JS-Job Scheduler (queue lock)|48860.56|48860.56|0|.13|0|0|04-AUG-15 08.00.00.000000 AM
37|1|360|272509|RO-Multiple Object Reuse (fast object reuse)|4.38|4.38|0|2.06|0|2.19|04-AUG-15 08.00.00.000000 AM
37|1|360|282920|WR-LNS archiving log|11.25|11.25|0|9.63|0|.3|04-AUG-15 08.00.00.000000 AM
37|1|360|282922|IS-Instance State|6046064.56|6046064.56|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282924|WG-Write gather local enqueue (lock fso)|324713.38|324714|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|22523.75|22523.81|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|266645|TX-Transaction|1246986.5|1246876.69|134.25|5.88|.5|118.36|04-AUG-15 08.00.00.000000 AM
37|1|360|266646|XR-Quiesce / Force Logging (database force logging)|2378.63|2378.63|0|2227.88|.94|.36|04-AUG-15 08.00.00.000000 AM
37|1|360|282925|SE-Session Migration|88928.5|88928.56|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282930|PV-KSV slave startup (syncstart)|455.69|455.69|0|.06|0|20|04-AUG-15 08.00.00.000000 AM
37|1|360|282933|FP-File Object (global fob contention)|49.56|49.56|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|282936|RS-Reclaimable Space (read alert level)|8|8|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|266635|TX-Transaction (row lock contention)|387512.31|303212.75|84302.13|354635.19|7149.56|20.17|04-AUG-15 08.00.00.000000 AM
37|1|360|266652|TA-Instance Undo|47.06|47.06|0|46.94|0|.6|04-AUG-15 08.00.00.000000 AM
37|1|360|266653|CO-KTUCLO Master Slave enq (master slave det)|2386.4|0|2386.4|2386.2|.93|.27|04-AUG-15 08.00.00.000000 AM
37|1|360|266658|CR-Reuse Block Range (block range reuse ckpt)|2925.63|2925.63|0|50.69|0|.45|04-AUG-15 08.00.00.000000 AM
37|1|360|266661|TD-KTF map table enqueue (KTF dump entries)|23.63|23.63|0|23.63|0|.55|04-AUG-15 08.00.00.000000 AM
37|1|360|266666|DR-Distributed Recovery|4|4|0|4|0|.31|04-AUG-15 08.00.00.000000 AM
37|1|360|266667|MW-MWIN Schedule|4|4|0|4|0|.63|04-AUG-15 08.00.00.000000 AM
37|1|360|268450|PR-Process Startup|531.88|531.88|0|.38|0|15|04-AUG-15 08.00.00.000000 AM
37|1|360|282919|WT-AWR CDB-Wide Table Lock|55|55|0|31|0|.62|04-AUG-15 08.00.00.000000 AM
37|1|360|282935|SH-Active Session History Flushing|13.25|13.25|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|360|266644|HW-Segment High Water Mark|48695.88|48683|12.5|1765.13|1.81|.94|04-AUG-15 08.00.00.000000 AM
37|1|360|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|13.19|13.19|0|5.88|0|1.61|04-AUG-15 08.00.00.000000 AM
37|1|360|266665|AE-Edition Lock (lock)|2295.75|2295.75|0|8.63|0|.59|04-AUG-15 08.00.00.000000 AM
37|1|360|267983|CU-Cursor|7397.69|7397.69|0|0|0||04-AUG-15 08.00.00.000000 AM
37|1|361|266638|WF-AWR Flush|56.31|56.31|0|42.19|16.56|392.99|05-AUG-15 10.00.00.000000 PM
37|1|361|266644|HW-Segment High Water Mark|45810.25|45803.69|6.75|870.75|.25|.55|05-AUG-15 10.00.00.000000 PM
37|1|361|266655|JQ-Job Queue|9.94|8.44|1.5|9.75|0|2.87|05-AUG-15 10.00.00.000000 PM
37|1|361|266664|JS-Job Scheduler (job run lock - synchronize)|33.81|28.75|5.06|32.31|0|.42|05-AUG-15 10.00.00.000000 PM
37|1|361|266665|AE-Edition Lock (lock)|2585.25|2585.25|0|8.69|0|.15|05-AUG-15 10.00.00.000000 PM
37|1|361|282920|WR-LNS archiving log|8.06|8.06|0|8|0|.28|05-AUG-15 10.00.00.000000 PM
37|1|361|282922|IS-Instance State|4342650.69|4342650.69|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282923|MR-Media Recovery|969102.56|969099.56|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282924|WG-Write gather local enqueue (lock fso)|664258.5|664256.94|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|284444|TK-Auto Task Serialization (Auto Task Serialization)|12|12|0|12|0|.62|05-AUG-15 10.00.00.000000 PM
37|1|361|266641|CF-Controlfile Transaction|21404.69|21295.06|109.63|1866.94|6.19|2.83|05-AUG-15 10.00.00.000000 PM
37|1|361|266646|XR-Quiesce / Force Logging (database force logging)|2379.88|2379.88|0|2229.44|.94|.34|05-AUG-15 10.00.00.000000 PM
37|1|361|266652|TA-Instance Undo|47.63|47.63|0|47.56|0|.53|05-AUG-15 10.00.00.000000 PM
37|1|361|267325|JS-Job Scheduler|45318.69|45318.69|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282928|IT-In-Mem Temp Table Meta Creation|6|6|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282929|DD-ASM Local Disk Group|6855.63|6855.63|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282933|FP-File Object (global fob contention)|32.13|32.13|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|283133|AM-ASM Enqueue (block repair)|1|1|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|266635|TX-Transaction (row lock contention)|309315.44|265308.81|44008.06|289730.88|6989.63|24.13|05-AUG-15 10.00.00.000000 PM
37|1|361|266639|DW-In memory Dispenser|3902.06|1114.38|2787.75|1008.69|.69|.55|05-AUG-15 10.00.00.000000 PM
37|1|361|266657|UL-User-defined|74.13|74.13|0|59.19|0|.37|05-AUG-15 10.00.00.000000 PM
37|1|361|266663|WL-Being Written Redo Log|9.75|8.06|1.69|7.31|0|.34|05-AUG-15 10.00.00.000000 PM
37|1|361|267323|JS-Job Scheduler (queue lock)|45318.69|45318.69|0|.06|0|0|05-AUG-15 10.00.00.000000 PM
37|1|361|267324|JS-Job Scheduler (q mem clnup lck)|3638.13|3638.13|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|272509|RO-Multiple Object Reuse (fast object reuse)|13.13|13.13|0|6.19|0|1.62|05-AUG-15 10.00.00.000000 PM
37|1|361|282925|SE-Session Migration|4079.31|4079.31|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282926|SJ-KTSJ Slave Task Cancel (Slave Task Cancel)|9183|9183.13|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282930|PV-KSV slave startup (syncstart)|375.94|375.94|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|267157|SR-Synchronized Replication|1|1|0|1|0|0|05-AUG-15 10.00.00.000000 PM
37|1|361|266662|XL-ASM Extent Fault Lock (fault extent map)|1|1|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|266645|TX-Transaction|867359.19|867345|32.44|13.94|.19|141.71|05-AUG-15 10.00.00.000000 PM
37|1|361|266658|CR-Reuse Block Range (block range reuse ckpt)|82441|82221.06|0|140.38|0|.43|05-AUG-15 10.00.00.000000 PM
37|1|361|266659|US-Undo Segment|7027.81|7027.81|0|6669.06|2.06|.34|05-AUG-15 10.00.00.000000 PM
37|1|361|266660|MS-Materialized View Refresh Log|38.63|38.63|0|36.13|0|.52|05-AUG-15 10.00.00.000000 PM
37|1|361|266667|MW-MWIN Schedule|3.94|3.94|0|3.94|0|.31|05-AUG-15 10.00.00.000000 PM
37|1|361|268163|FU-DBFUS|1|1|0|.93|0|0|05-AUG-15 10.00.00.000000 PM
37|1|361|282932|TH-Threshold Chain (metric threshold evaluation)|119.25|119.25|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282935|SH-Active Session History Flushing|9|9|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|284250|RS-Reclaimable Space (prevent aging list update)|1|1|0|1|0|0|05-AUG-15 10.00.00.000000 PM
37|1|361|266647|TT-Tablespace|18553.31|18553.31|0|654.31|.06|.33|05-AUG-15 10.00.00.000000 PM
37|1|361|266649|TX-Transaction (index contention)|1478.13|1478.13|0|1473.75|1.19|.72|05-AUG-15 10.00.00.000000 PM
37|1|361|266654|PW-Buffer Cache PreWarm (flush prewarm buffers)|8.75|8.75|0|5.13|0|.42|05-AUG-15 10.00.00.000000 PM
37|1|361|266661|TD-KTF map table enqueue (KTF dump entries)|23.5|23.5|0|23.38|0|.66|05-AUG-15 10.00.00.000000 PM
37|1|361|282927|WG-Write gather local enqueue (delete fso)|216279.69|216279.88|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|284063|BF-BLOOM FILTER (allocation contention)|75|54|21|6|0|0|05-AUG-15 10.00.00.000000 PM
37|1|361|282934|TQ-Queue table enqueue (INI contention)|1551|1551|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|282936|RS-Reclaimable Space (read alert level)|8|8|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|266648|FB-Format Block|1195.94|1195.94|0|1119.19|.13|.34|05-AUG-15 10.00.00.000000 PM
37|1|361|266656|SQ-Sequence Cache|65.13|65.13|0|3.25|0|4|05-AUG-15 10.00.00.000000 PM
37|1|361|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|1.88|0|1|05-AUG-15 10.00.00.000000 PM
37|1|361|282931|JD-Job Queue Date|254.94|254.94|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|268729|PG-Global Parameter|1|1|0|1|0|0|05-AUG-15 10.00.00.000000 PM
37|1|361|278736|RS-Reclaimable Space (prevent file delete)|8895|8895|0|8210|3|.35|05-AUG-15 10.00.00.000000 PM
37|1|361|266637|JI-Materialized View|13.13|13.13|0|12.13|28.38|2348.42|05-AUG-15 10.00.00.000000 PM
37|1|361|266640|PS-PX Process Reservation|9746.88|9720.5|26.5|5418.19|3.19|.58|05-AUG-15 10.00.00.000000 PM
37|1|361|266651|TX-Transaction (allocate ITL entry)|5.56|5.56|0|5.5|0|.21|05-AUG-15 10.00.00.000000 PM
37|1|361|266653|CO-KTUCLO Master Slave enq (master slave det)|2384.73|0|2384.73|2384.33|.4|.22|05-AUG-15 10.00.00.000000 PM
37|1|361|267983|CU-Cursor|5601.5|5601.5|0|0|0||05-AUG-15 10.00.00.000000 PM
37|1|361|284479|ZH-Compression Analyzer (compression analysis)|170|170|0|170|0|.29|05-AUG-15 10.00.00.000000 PM
37|1|361|266636|KO-Multiple Object Checkpoint (fast object checkpoint)|26861.31|26861.25|0|12324.69|29.88|2.37|05-AUG-15 10.00.00.000000 PM
37|1|361|266643|TM-DML|4162694.25|4162620.25|0|54|2.13|42.96|05-AUG-15 10.00.00.000000 PM
37|1|361|266650|TO-Temp Object|11829.88|11829.88|0|101.25|0|.34|05-AUG-15 10.00.00.000000 PM
37|1|361|266666|DR-Distributed Recovery|4|4|0|3.94|0|.31|05-AUG-15 10.00.00.000000 PM
37|1|361|268450|PR-Process Startup|575.5|575.5|0|1.25|0|30.24|05-AUG-15 10.00.00.000000 PM
37|1|361|282919|WT-AWR CDB-Wide Table Lock|54.19|54.19|0|32.06|0|.57|05-AUG-15 10.00.00.000000 PM
37|1|361|266670|TS-Temporary Segment|2006.38|2006.38|0|1769.88|.5|.66|05-AUG-15 10.00.00.000000 PM
37|1|366|266638|WF-AWR Flush|56.25|56.13|.13|42.13|18.81|444.23|09-AUG-15 10.00.00.000000 PM
37|1|366|266647|TT-Tablespace|23177.69|23177.69|0|89.81|0|.37|09-AUG-15 10.00.00.000000 PM
37|1|366|266655|JQ-Job Queue|9.38|8.38|1|9.25|0|2.66|09-AUG-15 10.00.00.000000 PM
37|1|366|266656|SQ-Sequence Cache|60.5|60.5|0|1.94|0|1.21|09-AUG-15 10.00.00.000000 PM
37|1|366|266665|AE-Edition Lock (lock)|2432.69|2432.69|0|1.19|0|0|09-AUG-15 10.00.00.000000 PM
37|1|366|266666|DR-Distributed Recovery|4|4|0|4|0|0|09-AUG-15 10.00.00.000000 PM
37|1|366|282925|SE-Session Migration|3940.75|3940.81|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|267157|SR-Synchronized Replication|1|1|0|1|0|0|09-AUG-15 10.00.00.000000 PM
37|1|366|283418|WP-AWR Purge|1|1|0|1|0|0|09-AUG-15 10.00.00.000000 PM
37|1|366|266635|TX-Transaction (row lock contention)|360259.69|244511.75|115749.81|308149.81|7183.44|23.31|09-AUG-15 10.00.00.000000 PM
37|1|366|266637|JI-Materialized View|8.5|8.5|0|7.94|14|1899.61|09-AUG-15 10.00.00.000000 PM
37|1|366|266639|DW-In memory Dispenser|14564.5|3464.56|11099.94|3190.13|1.75|.54|09-AUG-15 10.00.00.000000 PM
37|1|366|266643|TM-DML|4612702.13|4612613.81|0|173.75|1.56|8.64|09-AUG-15 10.00.00.000000 PM
37|1|366|266652|TA-Instance Undo|48.19|48.19|0|48.13|0|.49|09-AUG-15 10.00.00.000000 PM
37|1|366|266668|AF-Advisor Framework (task serialization)|14.75|14.75|0|1.88|0|.33|09-AUG-15 10.00.00.000000 PM
37|1|366|282919|WT-AWR CDB-Wide Table Lock|54|54|0|16.94|0|.66|09-AUG-15 10.00.00.000000 PM
37|1|366|282922|IS-Instance State|4479666.63|4479666.63|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|282923|MR-Media Recovery|1076773.88|1076771.06|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|282928|IT-In-Mem Temp Table Meta Creation|117.38|117.38|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|278736|RS-Reclaimable Space (prevent file delete)|28157|28157|0|25729|9|.33|09-AUG-15 10.00.00.000000 PM
37|1|366|266641|CF-Controlfile Transaction|20968.56|20801.56|167|1706.06|5.25|2.04|09-AUG-15 10.00.00.000000 PM
37|1|366|266644|HW-Segment High Water Mark|49301.38|49295|6.69|1531|1|.75|09-AUG-15 10.00.00.000000 PM
37|1|366|266648|FB-Format Block|1574.56|1574.56|0|1483.5|.56|.35|09-AUG-15 10.00.00.000000 PM
37|1|366|266651|TX-Transaction (allocate ITL entry)|14.25|14.25|0|14.19|0|.95|09-AUG-15 10.00.00.000000 PM
37|1|366|266658|CR-Reuse Block Range (block range reuse ckpt)|48033.56|48032.69|0|39.56|0|.36|09-AUG-15 10.00.00.000000 PM
37|1|366|282927|WG-Write gather local enqueue (delete fso)|208255.31|208255.63|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|282929|DD-ASM Local Disk Group|6577.56|6577.56|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|282931|JD-Job Queue Date|254.5|254.5|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|282933|FP-File Object (global fob contention)|28.38|28.38|0|0|0||09-AUG-15 10.00.00.000000 PM
37|1|366|266660|MS-Materialized View Refresh Log|25.13|25.13|0|23.06|0|.47|09-AUG-15 10.00.00.000000 PM
37|1|366|266662|XL-ASM Extent Fault Lock (fault extent map)|99.13|99.13|0|.38|0|85|09-AUG-15 10.00.00.000000 PM
