site_id|config_id|run_id|stat_id|stat_name|stat_total|stat_lessonems|stat_lesstenms|stat_lesshunms|stat_lessones|stat_lesstens|start_time
37|1|355|266486|Flushes|967832|64.29|33.38|2.32|.01|0|31-JUL-15 08.00.00.000000 AM
37|1|355|266487|Writes|13878525|20.82|44.89|34.18|.11|0|31-JUL-15 08.00.00.000000 AM
37|1|355|266485|Pins|545885|85.9|13.44|.66|.01||31-JUL-15 08.00.00.000000 AM
37|1|351|266487|Writes|16120184|20.3|44.78|34.82|.1|0|29-JUL-15 08.00.00.000000 AM
37|1|351|266485|Pins|581047|81.31|17.72|.95|.02||29-JUL-15 08.00.00.000000 AM
37|1|351|266486|Flushes|795417|55.44|41.91|2.65|0|0|29-JUL-15 08.00.00.000000 AM
37|1|357|266487|Writes|9879149|24.44|46.59|28.82|.15|0|03-AUG-15 10.00.00.000000 PM
37|1|357|266485|Pins|423340|88.59|10.97|.43|.01|0|03-AUG-15 10.00.00.000000 PM
37|1|357|266486|Flushes|709739|71.42|27.1|1.48|0|0|03-AUG-15 10.00.00.000000 PM
37|1|358|266487|Writes|17054048|19.97|43.53|36.35|.15|0|03-AUG-15 08.00.00.000000 AM
37|1|358|266486|Flushes|883107|53.18|43.47|3.35|.01|0|03-AUG-15 08.00.00.000000 AM
37|1|358|266485|Pins|502138|79.98|18.97|1.05|.01||03-AUG-15 08.00.00.000000 AM
37|1|353|266485|Pins|676999|83.22|15.94|.83|.01|0|30-JUL-15 08.00.00.000000 AM
37|1|353|266486|Flushes|858741|56.89|40.17|2.91|.02|0|30-JUL-15 08.00.00.000000 AM
37|1|353|266487|Writes|14874412|20.2|44.11|35.61|.08|0|30-JUL-15 08.00.00.000000 AM
37|1|348|266485|Pins|481386|90.42|9.19|.39|.01|0|28-JUL-15 10.00.00.000000 PM
37|1|348|266487|Writes|9315768|24.59|47.02|28.26|.13|0|28-JUL-15 10.00.00.000000 PM
37|1|348|266486|Flushes|705273|74.57|24.31|1.12|0|0|28-JUL-15 10.00.00.000000 PM
37|1|349|266485|Pins|517205|82.62|16.38|1|.01||28-JUL-15 08.00.00.000000 AM
37|1|349|266487|Writes|15297606|20.26|43.71|35.95|.08|0|28-JUL-15 08.00.00.000000 AM
37|1|349|266486|Flushes|813048|56.69|40.73|2.57|0|0|28-JUL-15 08.00.00.000000 AM
37|1|350|266486|Flushes|702344|70.95|27.55|1.5|0|0|29-JUL-15 10.00.00.000000 PM
37|1|350|266485|Pins|480357|88.99|10.57|.44|0|0|29-JUL-15 10.00.00.000000 PM
37|1|350|266487|Writes|10011115|27.86|43.97|28.06|.11|0|29-JUL-15 10.00.00.000000 PM
37|1|359|266487|Writes|9321196|26.4|45.43|28.08|.09|0|04-AUG-15 10.00.00.000000 PM
37|1|359|266486|Flushes|782260|73.35|25.33|1.32|0|0|04-AUG-15 10.00.00.000000 PM
37|1|359|266485|Pins|526918|89.68|9.94|.37|0|0|04-AUG-15 10.00.00.000000 PM
37|1|360|266485|Pins|485853|81.08|17.92|.99|.01|0|04-AUG-15 08.00.00.000000 AM
37|1|360|266486|Flushes|838083|52.69|43.81|3.41|.06|.02|04-AUG-15 08.00.00.000000 AM
37|1|360|266487|Writes|16510336|19.95|42.52|37.37|.16|0|04-AUG-15 08.00.00.000000 AM
37|1|361|266485|Pins|527312|89.34|10.27|.39|0|0|05-AUG-15 10.00.00.000000 PM
37|1|361|266486|Flushes|756604|72.43|26.17|1.4|.01|0|05-AUG-15 10.00.00.000000 PM
37|1|361|266487|Writes|9373782|27.55|43.79|28.55|.11|0|05-AUG-15 10.00.00.000000 PM
37|1|365|266487|Writes|15575616|26.04|47.73|26.1|.13|0|07-AUG-15 08.00.00.000000 AM
37|1|365|266485|Pins|1773157|74.27|24.84|.88|0|0|07-AUG-15 08.00.00.000000 AM
37|1|365|266486|Flushes|1540577|45.8|50.27|3.92|.01|0|07-AUG-15 08.00.00.000000 AM
37|1|366|266486|Flushes|679524|72.74|25.84|1.41|0|0|09-AUG-15 10.00.00.000000 PM
37|1|366|266487|Writes|9963044|25.22|43.52|31.14|.12|0|09-AUG-15 10.00.00.000000 PM
37|1|366|266485|Pins|473637|87.09|12.11|.79|.01|0|09-AUG-15 10.00.00.000000 PM
37|1|362|266487|Writes|15422022|20.66|43.97|35.22|.14|0|05-AUG-15 08.00.00.000000 AM
37|1|362|266485|Pins|472993|83.45|15.44|1.09|.02||05-AUG-15 08.00.00.000000 AM
37|1|362|266486|Flushes|740440|54.68|42.06|3.23|.02|0|05-AUG-15 08.00.00.000000 AM
37|1|363|266485|Pins|445724|89.46|10.15|.4|.01|0|06-AUG-15 10.00.00.000000 PM
37|1|363|266487|Writes|8868354|32.48|44.98|22.45|.1|0|06-AUG-15 10.00.00.000000 PM
37|1|363|266486|Flushes|679010|72.41|26.27|1.31|0|0|06-AUG-15 10.00.00.000000 PM
37|1|364|266486|Flushes|857436|53.78|43.3|2.92|.01|0|06-AUG-15 08.00.00.000000 AM
37|1|364|266485|Pins|584343|82.8|16.24|.96|.01||06-AUG-15 08.00.00.000000 AM
37|1|364|266487|Writes|16276279|22.18|45.23|32.45|.13|0|06-AUG-15 08.00.00.000000 AM
37|1|367|266485|Pins|518354|90.9|8.75|.34|.01|0|10-AUG-15 10.00.00.000000 PM
37|1|367|266487|Writes|9253294|25.98|46.56|27.32|.14|0|10-AUG-15 10.00.00.000000 PM
37|1|367|266486|Flushes|775134|75.26|23.73|.98|.03|0|10-AUG-15 10.00.00.000000 PM
37|1|370|266486|Flushes|778153|73.94|24.64|1.41|.01|0|12-AUG-15 10.00.00.000000 PM
37|1|370|266485|Pins|509146|90.68|8.9|.42|0|0|12-AUG-15 10.00.00.000000 PM
37|1|370|266487|Writes|9196727|26.41|42.37|31.09|.13|0|12-AUG-15 10.00.00.000000 PM
37|1|378|266487|Writes|15985210|21.68|45.45|32.77|.1|0|17-AUG-15 08.00.00.000000 AM
37|1|378|266485|Pins|504337|82.47|16.7|.83|.01||17-AUG-15 08.00.00.000000 AM
37|1|378|266486|Flushes|926628|44.47|52.35|3.16|.02|0|17-AUG-15 08.00.00.000000 AM
37|1|373|266485|Pins|536061|85.11|13.75|1.13|.01||13-AUG-15 08.00.00.000000 AM
37|1|373|266487|Writes|14563138|22.45|43.13|34.3|.12|0|13-AUG-15 08.00.00.000000 AM
37|1|373|266486|Flushes|907170|60.49|36.96|2.52|.04|0|13-AUG-15 08.00.00.000000 AM
37|1|375|266486|Flushes|946960|65.85|32.18|1.95|.02|0|14-AUG-15 08.00.00.000000 AM
37|1|375|266487|Writes|13680679|21.82|45.36|32.71|.11|0|14-AUG-15 08.00.00.000000 AM
37|1|375|266485|Pins|530370|87.33|12.05|.62|0||14-AUG-15 08.00.00.000000 AM
37|1|369|266485|Pins|547308|84.65|14.37|.97|.02|0|11-AUG-15 08.00.00.000000 AM
37|1|369|266487|Writes|14972422|21.72|43.68|34.34|.26|0|11-AUG-15 08.00.00.000000 AM
37|1|369|266486|Flushes|861175|58.77|38.83|2.38|.02|0|11-AUG-15 08.00.00.000000 AM
37|1|377|266485|Pins|497181|86.56|13.11|.33|0||17-AUG-15 10.00.00.000000 PM
37|1|377|266486|Flushes|815080|53.94|44.94|1.11|0|0|17-AUG-15 10.00.00.000000 PM
37|1|377|266487|Writes|9049958|22.6|48.26|29.03|.1|0|17-AUG-15 10.00.00.000000 PM
37|1|374|266486|Flushes|1091881|88.52|10.74|.74|0|0|14-AUG-15 10.00.00.000000 PM
37|1|374|266485|Pins|504124|95.94|3.83|.22|0|0|14-AUG-15 10.00.00.000000 PM
37|1|374|266487|Writes|5083270|41.15|37.44|20.63|.77|.01|14-AUG-15 10.00.00.000000 PM
37|1|376|266485|Pins|112136|61.24|23.25|12.61|2.82|.07|16-AUG-15 10.00.00.000000 PM
37|1|376|266487|Writes|3046389|48.17|36.31|15.27|.24|0|16-AUG-15 10.00.00.000000 PM
37|1|376|266486|Flushes|118444|71.22|27.19|1.59|0|0|16-AUG-15 10.00.00.000000 PM
37|1|371|266486|Flushes|631624|57.98|39.41|2.58|.03|0|12-AUG-15 08.00.00.000000 AM
37|1|371|266485|Pins|468576|81.15|16.34|2.48|.03|.01|12-AUG-15 08.00.00.000000 AM
37|1|371|266487|Writes|14672345|28.44|41.53|29.95|.08|0|12-AUG-15 08.00.00.000000 AM
37|1|372|266487|Writes|9074528|28.74|44.06|27.07|.14|0|13-AUG-15 10.00.00.000000 PM
37|1|372|266485|Pins|502598|91.04|8.58|.37|0|0|13-AUG-15 10.00.00.000000 PM
37|1|372|266486|Flushes|844661|75.41|23.33|1.25|.01|0|13-AUG-15 10.00.00.000000 PM
37|1|368|266486|Flushes|830996|75.76|23.16|1.07|0|0|11-AUG-15 10.00.00.000000 PM
37|1|368|266487|Writes|8852225|26.94|46.92|26.01|.14|0|11-AUG-15 10.00.00.000000 PM
37|1|368|266485|Pins|592650|90.4|9.19|.41|.01|.01|11-AUG-15 10.00.00.000000 PM
37|1|382|266485|Pins|541308|81.6|17.68|.73|0|0|19-AUG-15 08.00.00.000000 AM
37|1|382|266486|Flushes|932311|40.24|56.82|2.94|.01|0|19-AUG-15 08.00.00.000000 AM
37|1|382|266487|Writes|15015250|19.31|45.46|35.07|.16|0|19-AUG-15 08.00.00.000000 AM
37|1|383|266486|Flushes|833053|60.01|38.82|1.17|0|0|20-AUG-15 10.00.00.000000 PM
37|1|383|266485|Pins|538519|88.31|11.35|.33|0|0|20-AUG-15 10.00.00.000000 PM
37|1|383|266487|Writes|9230268|27.68|46.51|25.53|.29|0|20-AUG-15 10.00.00.000000 PM
37|1|385|266485|Pins|608142|91.57|8.2|.22|0|0|21-AUG-15 10.00.00.000000 PM
37|1|385|266487|Writes|5049147|46.05|38.49|15.3|.16|0|21-AUG-15 10.00.00.000000 PM
37|1|385|266486|Flushes|1034791|69.94|29.43|.63|0|0|21-AUG-15 10.00.00.000000 PM
37|1|387|266485|Pins|495243|85.67|14.03|.29|0||23-AUG-15 10.00.00.000000 PM
37|1|387|266487|Writes|9510932|26.57|49.29|24.07|.07|0|23-AUG-15 10.00.00.000000 PM
37|1|387|266486|Flushes|742234|51.17|47.73|1.1|0|0|23-AUG-15 10.00.00.000000 PM
37|1|379|266487|Writes|8753060|23.19|48.06|28.65|.1|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266485|Pins|500080|87.51|12.2|.29|0||18-AUG-15 10.00.00.000000 PM
37|1|379|266486|Flushes|755568|57.07|41.87|1.06|0|0|18-AUG-15 10.00.00.000000 PM
37|1|389|266485|Pins|561474|81.18|17.98|.84|.01||24-AUG-15 08.00.00.000000 AM
37|1|389|266487|Writes|16395044|19.84|43.39|36.62|.15|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266486|Flushes|882789|39.99|56.41|3.59|.01|0|24-AUG-15 08.00.00.000000 AM
37|1|386|266485|Pins|806605|84.51|15|.49|0||21-AUG-15 08.00.00.000000 AM
37|1|386|266486|Flushes|972735|41.7|55.78|2.52|0|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266487|Writes|13964745|21|46.41|32.39|.2|0|21-AUG-15 08.00.00.000000 AM
37|1|381|266486|Flushes|776190|53.75|44.96|1.27|.01|.01|19-AUG-15 10.00.00.000000 PM
37|1|381|266485|Pins|502255|86.54|13.13|.33|0|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266487|Writes|9189509|25.62|46.63|27.61|.14|0|19-AUG-15 10.00.00.000000 PM
37|1|380|266487|Writes|15431465|19.77|44.41|35.69|.14|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266485|Pins|561592|82.27|16.95|.77|.01||18-AUG-15 08.00.00.000000 AM
37|1|380|266486|Flushes|883026|43.04|53.65|3.28|.03|0|18-AUG-15 08.00.00.000000 AM
37|1|384|266487|Writes|14929278|19.58|44.9|35.35|.17|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266485|Pins|587109|81.79|17.54|.67|0||20-AUG-15 08.00.00.000000 AM
37|1|384|266486|Flushes|917873|40.95|56.32|2.73|0|0|20-AUG-15 08.00.00.000000 AM
37|1|388|266485|Pins|714357|87|12.71|.28|0|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266487|Writes|9797605|25.78|48.21|25.75|.26|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266486|Flushes|885009|47.61|50.81|1.57|.01|0|24-AUG-15 10.00.00.000000 PM
37|1|394|266486|Flushes|818113|54.09|44.58|1.34|0|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266485|Pins|571804|87.05|12.6|.35|.01|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266487|Writes|8688224|30.57|45.59|23.64|.19|0|27-AUG-15 10.00.00.000000 PM
37|1|396|266486|Flushes|1188772|67.56|30.96|1.46|.02|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266487|Writes|4893048|42.65|38.05|18.67|.63|.01|28-AUG-15 10.00.00.000000 PM
37|1|396|266485|Pins|779808|91.79|7.88|.32|.01|0|28-AUG-15 10.00.00.000000 PM
37|1|397|266486|Flushes|989097|42.52|54.76|2.7|.01|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266485|Pins|690067|82.3|17.02|.68|0||28-AUG-15 08.00.00.000000 AM
37|1|397|266487|Writes|14365363|21.02|45.68|33.04|.25|0|28-AUG-15 08.00.00.000000 AM
37|1|395|266486|Flushes|899720|38.95|57.58|3.47|.01|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266487|Writes|15919117|20.14|44.34|35.24|.28|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266485|Pins|561782|81.11|18.04|.85|.01|.03|27-AUG-15 08.00.00.000000 AM
37|1|399|266486|Flushes|715510|51.05|47.55|1.38|.01|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266485|Pins|470696|85.81|13.83|.36|0|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266487|Writes|9192232|27.94|48.93|23.05|.09|0|31-AUG-15 10.00.00.000000 PM
37|1|398|266485|Pins|655022|85.51|14.16|.32|0|0|30-AUG-15 10.00.00.000000 PM
37|1|398|266486|Flushes|858551|49.13|49.54|1.32|.01|.01|30-AUG-15 10.00.00.000000 PM
37|1|398|266487|Writes|9827989|28.46|48.77|22.71|.06|0|30-AUG-15 10.00.00.000000 PM
37|1|400|266486|Flushes|847572|32.75|62.99|4.25|.02|0|31-AUG-15 08.00.00.000000 AM
37|1|400|266485|Pins|554108|79.16|19.8|1.03|.01||31-AUG-15 08.00.00.000000 AM
37|1|400|266487|Writes|15040018|19.82|43.25|36.76|.16|0|31-AUG-15 08.00.00.000000 AM
37|1|391|266486|Flushes|962460|32.55|63.43|4|.02|0|25-AUG-15 08.00.00.000000 AM
37|1|391|266487|Writes|16219754|19.7|43.28|36.78|.24|.01|25-AUG-15 08.00.00.000000 AM
37|1|391|266485|Pins|578955|79.51|19.58|.91|0||25-AUG-15 08.00.00.000000 AM
37|1|392|266486|Flushes|812969|47.5|50.67|1.82|.01|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266487|Writes|9539693|30.29|46.23|23.3|.19|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266485|Pins|731896|86.69|12.95|.36|0|0|26-AUG-15 10.00.00.000000 PM
37|1|393|266486|Flushes|957250|37.61|58.87|3.51|.01|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266487|Writes|15807852|22.2|45.32|32.34|.14|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266485|Pins|671397|80.13|19.04|.82|0||26-AUG-15 08.00.00.000000 AM
37|1|390|266485|Pins|548512|86.4|13.3|.3|.01|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266486|Flushes|807073|52.03|46.88|1.08|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266487|Writes|8904031|26.67|48.9|24.34|.09|0|25-AUG-15 10.00.00.000000 PM
37|1|403|266486|Flushes|774480|59.45|39.31|1.23|.01|.01|02-SEP-15 10.00.00.000000 PM
37|1|403|266485|Pins|548235|88.35|11.31|.34|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266487|Writes|8313444|26.95|46.08|26.35|.63|0|02-SEP-15 10.00.00.000000 PM
37|1|404|266487|Writes|14499297|20.06|44.13|35.57|.24|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266485|Pins|467622|79.42|19.55|1.02|.01|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266486|Flushes|774030|32.11|63.65|4.23|.01|0|02-SEP-15 08.00.00.000000 AM
37|1|402|266487|Writes|14426741|20.27|42.35|37.16|.22|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266485|Pins|505363|80.09|18.9|1|.01|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266486|Flushes|828768|35.69|60.35|3.95|.01|0|01-SEP-15 08.00.00.000000 AM
37|1|401|266485|Pins|485910|86.76|12.91|.31|.01|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266486|Flushes|711816|51.2|47.63|1.17|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266487|Writes|8100528|22.64|48.3|28.93|.13|0|01-SEP-15 10.00.00.000000 PM
37|1|405|266486|Flushes|860288|48.78|49.86|1.35|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266487|Writes|9312276|23.42|46.03|30.41|.14|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266485|Pins|663523|84.87|14.74|.38|0|0|06-SEP-15 10.00.00.000000 PM
37|1|406|266486|Flushes|820985|51.83|47.16|1|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266485|Pins|589769|86.19|13.53|.27|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266487|Writes|8636289|26.45|49.41|24.06|.08|0|07-SEP-15 10.00.00.000000 PM
37|1|407|266486|Flushes|1239056|64.12|35.18|.69|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|266485|Pins|737891|88.01|11.74|.25|0||07-SEP-15 08.00.00.000000 AM
37|1|407|266487|Writes|8442723|26.03|49.31|24.6|.06|0|07-SEP-15 08.00.00.000000 AM
37|1|408|266487|Writes|8379543|25.8|47.21|26.73|.26|0|08-SEP-15 10.00.00.000000 PM
37|1|408|266486|Flushes|733612|52.17|46.69|1.14|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|266485|Pins|512090|85.99|13.67|.33|.01|0|08-SEP-15 10.00.00.000000 PM
37|1|411|266486|Flushes|774434|31.46|64.45|4.08|.01|0|09-SEP-15 08.00.00.000000 AM
37|1|411|266485|Pins|470628|78.03|20.85|1.11|.01|0|09-SEP-15 08.00.00.000000 AM
37|1|411|266487|Writes|15746033|20.55|43.86|35.34|.25|0|09-SEP-15 08.00.00.000000 AM
37|1|414|266485|Pins|554823|83.86|15.75|.38|.01|0|13-SEP-15 10.00.00.000000 PM
37|1|414|266486|Flushes|836108|44.92|53.67|1.41|.01|0|13-SEP-15 10.00.00.000000 PM
37|1|414|266487|Writes|9382554|26.71|47.82|25.29|.18|0|13-SEP-15 10.00.00.000000 PM
37|1|413|266486|Flushes|749201|30.53|65.39|4.08|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|266485|Pins|532252|79.07|19.93|.99|.01||10-SEP-15 08.00.00.000000 AM
37|1|413|266487|Writes|15424207|22.33|43.03|34.43|.21|0|10-SEP-15 08.00.00.000000 AM
37|1|416|266485|Pins|537376|77.43|21.45|1.11|.01||14-SEP-15 08.00.00.000000 AM
37|1|416|266487|Writes|17048921|20.05|40.87|38.9|.18|0|14-SEP-15 08.00.00.000000 AM
37|1|416|266486|Flushes|918421|28.86|66.09|5.02|.03|0|14-SEP-15 08.00.00.000000 AM
37|1|410|266486|Flushes|762130|52.45|46.38|1.17|.01|0|09-SEP-15 10.00.00.000000 PM
37|1|410|266487|Writes|9335277|25.48|48.68|25.69|.15|0|09-SEP-15 10.00.00.000000 PM
37|1|410|266485|Pins|561159|86.91|12.79|.3|.01|0|09-SEP-15 10.00.00.000000 PM
37|1|409|266486|Flushes|800931|33.84|61.72|4.43|.01|0|08-SEP-15 08.00.00.000000 AM
37|1|409|266487|Writes|15302170|21.93|42.78|35.12|.17|0|08-SEP-15 08.00.00.000000 AM
37|1|409|266485|Pins|490443|77.86|20.97|1.17|.01||08-SEP-15 08.00.00.000000 AM
37|1|412|266487|Writes|8156114|26.9|43.02|29.79|.28|0|10-SEP-15 10.00.00.000000 PM
37|1|412|266485|Pins|523860|86.82|12.86|.31|0|0|10-SEP-15 10.00.00.000000 PM
37|1|412|266486|Flushes|702297|54.49|44.22|1.28|.01|0|10-SEP-15 10.00.00.000000 PM
37|1|415|266486|Flushes|817014|48.91|49.76|1.32|.01|0|14-SEP-15 10.00.00.000000 PM
37|1|415|266485|Pins|564127|85.45|14.22|.33|.01|.01|14-SEP-15 10.00.00.000000 PM
37|1|415|266487|Writes|9157368|25.7|47.21|26.88|.21|0|14-SEP-15 10.00.00.000000 PM
37|1|423|266485|Pins|495140|93.59|6.26|.14|0|0|18-SEP-15 10.00.00.000000 PM
37|1|423|266486|Flushes|963623|79.13|20.59|.28|0|0|18-SEP-15 10.00.00.000000 PM
37|1|423|266487|Writes|3755856|48.9|41.72|9.3|.07|0|18-SEP-15 10.00.00.000000 PM
37|1|424|266485|Pins|515165|80.52|18.34|1.13|.02|0|18-SEP-15 08.00.00.000000 AM
37|1|424|266486|Flushes|812065|33.73|60.45|5.77|.04|.01|18-SEP-15 08.00.00.000000 AM
37|1|424|266487|Writes|13385186|21.32|44.68|31.98|2.01|0|18-SEP-15 08.00.00.000000 AM
37|1|425|266485|Pins|715098|83.94|15.68|.37|.01|0|20-SEP-15 10.00.00.000000 PM
37|1|425|266487|Writes|10008547|26.9|47.67|24.99|.44|0|20-SEP-15 10.00.00.000000 PM
37|1|425|266486|Flushes|1006462|53.21|45.43|1.33|.02|0|20-SEP-15 10.00.00.000000 PM
37|1|426|266485|Pins|791228|86.06|13.64|.31|0|0|21-SEP-15 10.00.00.000000 PM
37|1|426|266486|Flushes|1065843|59.48|39.53|.99|0|0|21-SEP-15 10.00.00.000000 PM
37|1|426|266487|Writes|9582149|28.32|48.76|22.78|.14|0|21-SEP-15 10.00.00.000000 PM
37|1|427|266486|Flushes|705546|34.17|61.25|4.57|.01|0|21-SEP-15 08.00.00.000000 AM
37|1|427|266485|Pins|460965|69.98|26.5|3.5|.02||21-SEP-15 08.00.00.000000 AM
37|1|427|266487|Writes|15151973|20.88|40.57|38.43|.13||21-SEP-15 08.00.00.000000 AM
37|1|417|266485|Pins|598444|87.21|12.5|.29|0|0|15-SEP-15 10.00.00.000000 PM
37|1|417|266486|Flushes|855755|55.11|43.95|.93|.01|0|15-SEP-15 10.00.00.000000 PM
37|1|417|266487|Writes|8644521|27.26|49.75|22.8|.18|0|15-SEP-15 10.00.00.000000 PM
37|1|419|266486|Flushes|862640|59.25|39.78|.96|0|0|16-SEP-15 10.00.00.000000 PM
37|1|419|266487|Writes|6865500|31.34|43.76|24.44|.46|0|16-SEP-15 10.00.00.000000 PM
37|1|419|266485|Pins|579309|88.17|11.55|.27|0|0|16-SEP-15 10.00.00.000000 PM
37|1|420|266485|Pins|477878|79.24|19.83|.92|0||16-SEP-15 08.00.00.000000 AM
37|1|420|266487|Writes|13918343|20.76|43.85|35.22|.16|0|16-SEP-15 08.00.00.000000 AM
37|1|420|266486|Flushes|806458|33.17|63.28|3.55|0|0|16-SEP-15 08.00.00.000000 AM
37|1|421|266486|Flushes|865902|48.38|50.18|1.43|.01|0|17-SEP-15 10.00.00.000000 PM
37|1|421|266485|Pins|597622|85.75|13.89|.36|.01|0|17-SEP-15 10.00.00.000000 PM
37|1|421|266487|Writes|9361168|28.59|44.36|26.58|.47|0|17-SEP-15 10.00.00.000000 PM
37|1|422|266485|Pins|535391|79.87|19.21|.91|.01|.01|17-SEP-15 08.00.00.000000 AM
37|1|422|266487|Writes|14744318|20.42|43.49|34.95|1.14|0|17-SEP-15 08.00.00.000000 AM
37|1|422|266486|Flushes|855131|32.81|63.26|3.91|.02|0|17-SEP-15 08.00.00.000000 AM
37|1|418|266486|Flushes|784772|31.22|64.74|4.04|.01|0|15-SEP-15 08.00.00.000000 AM
37|1|418|266487|Writes|14727070|20.32|43.85|35.25|.59|0|15-SEP-15 08.00.00.000000 AM
37|1|418|266485|Pins|469061|78.33|20.67|.99|.01|.01|15-SEP-15 08.00.00.000000 AM
37|1|433|266487|Writes|14573925|21.52|45.6|32.58|.3|0|24-SEP-15 08.00.00.000000 AM
37|1|433|266486|Flushes|844269|35.13|61.37|3.48|.03|0|24-SEP-15 08.00.00.000000 AM
37|1|433|266485|Pins|542398|79.61|19.5|.88|.01||24-SEP-15 08.00.00.000000 AM
37|1|430|266487|Writes|7523446|34.9|43.81|21.09|.2|0|23-SEP-15 10.00.00.000000 PM
37|1|430|266485|Pins|762733|88|11.73|.26|0|0|23-SEP-15 10.00.00.000000 PM
37|1|430|266486|Flushes|925841|58.24|40.76|1|0|0|23-SEP-15 10.00.00.000000 PM
37|1|431|266486|Flushes|790762|35.14|60.37|4.42|.08|0|23-SEP-15 08.00.00.000000 AM
37|1|431|266485|Pins|500314|79.34|19.58|1.07|.01||23-SEP-15 08.00.00.000000 AM
37|1|431|266487|Writes|15894444|21.76|44.55|33.44|.25|0|23-SEP-15 08.00.00.000000 AM
37|1|435|266486|Flushes|916410|37.31|59.71|2.96|.02|0|25-SEP-15 08.00.00.000000 AM
37|1|435|266487|Writes|14212889|21.16|46.19|32.48|.17|0|25-SEP-15 08.00.00.000000 AM
37|1|435|266485|Pins|592293|80.76|18.51|.73|.01|0|25-SEP-15 08.00.00.000000 AM
37|1|436|266487|Writes|9710428|24.08|45.73|30.11|.08|0|27-SEP-15 10.00.00.000000 PM
37|1|436|266485|Pins|561134|84.02|15.63|.34|.01|0|27-SEP-15 10.00.00.000000 PM
37|1|436|266486|Flushes|828119|48.41|50.29|1.28|.02|0|27-SEP-15 10.00.00.000000 PM
37|1|432|266486|Flushes|877380|49.18|49.53|1.28|.01|0|24-SEP-15 10.00.00.000000 PM
37|1|432|266487|Writes|8758121|33.99|44.5|21.33|.17|0|24-SEP-15 10.00.00.000000 PM
37|1|432|266485|Pins|574330|85.15|14.44|.4|0|0|24-SEP-15 10.00.00.000000 PM
37|1|428|266487|Writes|9206048|30.97|47.63|21.24|.17|0|22-SEP-15 10.00.00.000000 PM
37|1|428|266486|Flushes|1024099|57.72|41.15|1.12|.01|0|22-SEP-15 10.00.00.000000 PM
37|1|428|266485|Pins|732333|87.43|12.26|.31|0|0|22-SEP-15 10.00.00.000000 PM
37|1|429|266486|Flushes|773704|29.62|65.67|4.67|.05|0|22-SEP-15 08.00.00.000000 AM
37|1|429|266485|Pins|526798|70.35|26.61|3.02|.02||22-SEP-15 08.00.00.000000 AM
37|1|429|266487|Writes|16640499|22.2|43.66|33.98|.16|0|22-SEP-15 08.00.00.000000 AM
37|1|437|266487|Writes|9647865|25.98|46.45|27.37|.2|0|28-SEP-15 10.00.00.000000 PM
37|1|437|266486|Flushes|899147|52.38|46.5|1.11|.01|.01|28-SEP-15 10.00.00.000000 PM
37|1|437|266485|Pins|566803|85.96|13.71|.32|.01|0|28-SEP-15 10.00.00.000000 PM
37|1|438|266485|Pins|515056|78.81|20.15|1.04|.01||28-SEP-15 08.00.00.000000 AM
37|1|438|266486|Flushes|903930|35.17|60.27|4.56|0|0|28-SEP-15 08.00.00.000000 AM
37|1|438|266487|Writes|17198570|20.57|42.46|36.83|.14|0|28-SEP-15 08.00.00.000000 AM
37|1|434|266487|Writes|4116186|50.5|37.88|11.48|.14|0|25-SEP-15 10.00.00.000000 PM
37|1|434|266486|Flushes|1142669|76.22|23.27|.5|.01|0|25-SEP-15 10.00.00.000000 PM
