site_id|config_id|run_id|stat_id|stat_name|stat_get_req|stat_miss|stat_sleep|stat_pin_get|start_time
37|1|194|266986|row cache objects|2199338394|48320642|720396|47609818|15-APR-15 10.00.00.000000 PM
37|1|194|266990|sequence cache|47605298|15942|230|15716|15-APR-15 10.00.00.000000 PM
37|1|194|266992|session idle bit|585885949|13288|473|12819|15-APR-15 10.00.00.000000 PM
37|1|194|267005|sort extent pool|353905|48|3|45|15-APR-15 10.00.00.000000 PM
37|1|194|266977|resmgr:active threads|129580|19|19|0|15-APR-15 10.00.00.000000 PM
37|1|194|266965|qmn task queue latch|7787|3|3|0|15-APR-15 10.00.00.000000 PM
37|1|194|266994|session state list latch|48247|212|54|167|15-APR-15 10.00.00.000000 PM
37|1|194|266923|list of block allocation|481135|13|2|11|15-APR-15 10.00.00.000000 PM
37|1|194|266893|interrupt manipulation|24703|10|2|8|15-APR-15 10.00.00.000000 PM
37|1|194|266743|File State Object Pool Parent Latch|1344421|22|2|20|15-APR-15 10.00.00.000000 PM
37|1|194|282987|affinity stats objects freelist|5917|1|1|0|15-APR-15 10.00.00.000000 PM
37|1|194|266847|enqueue hash chains|435790634|136354|7950|128448|15-APR-15 10.00.00.000000 PM
37|1|194|266874|ges enqueue table freelist|-8592529891|5957726|105643|5852779|15-APR-15 10.00.00.000000 PM
37|1|194|266881|ges resource table freelist|9293526|1573|32|1541|15-APR-15 10.00.00.000000 PM
37|1|194|266949|object queue header operation|3539869856|66746|4361|62449|15-APR-15 10.00.00.000000 PM
37|1|194|266991|session allocation|49359442|995|61|934|15-APR-15 10.00.00.000000 PM
37|1|194|266995|session switching|21994|6976|6737|1514|15-APR-15 10.00.00.000000 PM
37|1|194|266803|SQL memory manager workarea list latch|194677099|6841|393|6453|15-APR-15 10.00.00.000000 PM
37|1|194|266832|client/application info|123510833|14656|1231|13432|15-APR-15 10.00.00.000000 PM
37|1|194|266863|gcs remaster request queue|1059538|29|10|19|15-APR-15 10.00.00.000000 PM
37|1|194|266877|ges process parent latch|8599245134|4255|1549|2708|15-APR-15 10.00.00.000000 PM
37|1|194|266937|messages|169053043|205311|2211|203147|15-APR-15 10.00.00.000000 PM
37|1|194|266982|resmgr:resource group CPU method|7400760|19650|819|18844|15-APR-15 10.00.00.000000 PM
37|1|194|283032|object queue header freelist|376012777|3661|321|3347|15-APR-15 10.00.00.000000 PM
37|1|194|282976|SGA Blackbox latch|215|5|3|2|15-APR-15 10.00.00.000000 PM
37|1|194|266829|channel handle pool latch|4847|5|3|2|15-APR-15 10.00.00.000000 PM
37|1|194|266826|call allocation|797901|4504|1535|3222|15-APR-15 10.00.00.000000 PM
37|1|194|266861|gcs opaque info freelist|785724445|101833|2509|99461|15-APR-15 10.00.00.000000 PM
37|1|194|266865|gcs resource freelist|487517011|54024|965|53096|15-APR-15 10.00.00.000000 PM
37|1|194|266866|gcs resource hash|6802749430|3783236|235883|3555862|15-APR-15 10.00.00.000000 PM
37|1|194|266950|object stats modification|185214919|106032|6059|100065|15-APR-15 10.00.00.000000 PM
37|1|194|266952|parallel query stats|9624|91|1|90|15-APR-15 10.00.00.000000 PM
37|1|194|266963|process queue reference|14040501|633|31|602|15-APR-15 10.00.00.000000 PM
37|1|194|266980|resmgr:free threads list|69852|272|31|241|15-APR-15 10.00.00.000000 PM
37|1|194|266983|resmgr:schema config|423202|28|22|6|15-APR-15 10.00.00.000000 PM
37|1|194|266998|shared pool|249358158|210881|8634|202419|15-APR-15 10.00.00.000000 PM
37|1|194|267002|simulator hash latch|2264113566|1995|87|1909|15-APR-15 10.00.00.000000 PM
37|1|194|266749|JS Sh mem access|188|8|8|0|15-APR-15 10.00.00.000000 PM
37|1|194|266960|process allocation|8201|83|6|78|15-APR-15 10.00.00.000000 PM
37|1|194|266788|OS process: request allocation|4190|5|2|3|15-APR-15 10.00.00.000000 PM
37|1|194|267003|simulator lru latch|220|1|1|0|15-APR-15 10.00.00.000000 PM
37|1|194|266814|active checkpoint queue latch|12770137|18927|639|18288|15-APR-15 10.00.00.000000 PM
37|1|194|266822|cache buffer handles|72663549|10116|234|9886|15-APR-15 10.00.00.000000 PM
37|1|194|266864|gcs remastering latch|9041212|37038|13117|24045|15-APR-15 10.00.00.000000 PM
37|1|194|266882|ges timeout list|6974330|1632|134|1498|15-APR-15 10.00.00.000000 PM
37|1|194|266896|io pool granule metadata list|15912154|303|18|286|15-APR-15 10.00.00.000000 PM
37|1|194|266924|loader state object freelist|2127744|155|13|142|15-APR-15 10.00.00.000000 PM
37|1|194|266940|multiblock read objects|35557054|7508|380|7137|15-APR-15 10.00.00.000000 PM
37|1|194|266959|post/wait queue|174212636|217959|732|217237|15-APR-15 10.00.00.000000 PM
37|1|194|267006|space background task latch|3649942|3335816|2295505|1092626|15-APR-15 10.00.00.000000 PM
37|1|194|282997|ges cached resource lists|-3798232111|975915|37240|938974|15-APR-15 10.00.00.000000 PM
37|1|194|266818|archive process latch|1948|4|4|0|15-APR-15 10.00.00.000000 PM
37|1|194|266732|ASM map operation hash table|3002970716|121740|6133|115666|15-APR-15 10.00.00.000000 PM
37|1|194|266774|Lsod array latch|789415|160|144|16|15-APR-15 10.00.00.000000 PM
37|1|194|266830|channel operations parent latch|34789489|36164|450|35724|15-APR-15 10.00.00.000000 PM
37|1|194|266831|checkpoint queue latch|703892415|21389|1005|20402|15-APR-15 10.00.00.000000 PM
37|1|194|266967|query server process|111854|81|83|0|15-APR-15 10.00.00.000000 PM
37|1|194|267025|undo global data|237806902|16530|698|15845|15-APR-15 10.00.00.000000 PM
37|1|194|267160|gcs partitioned table hash|4398125067|179954|66|179888|15-APR-15 10.00.00.000000 PM
37|1|194|283035|process pkey statistics list|28370935|61|60|3|15-APR-15 10.00.00.000000 PM
37|1|194|282965|KXDBIO latch|18491|77|24|53|15-APR-15 10.00.00.000000 PM
37|1|194|266913|ksuosstats global area|33112|22|24|0|15-APR-15 10.00.00.000000 PM
37|1|194|266919|ksz_so allocation latch|22192|324|3|321|15-APR-15 10.00.00.000000 PM
37|1|194|266787|OS process allocation|56367|128|4|124|15-APR-15 10.00.00.000000 PM
37|1|194|266726|ASM Keyed state latch|1981|3|1|2|15-APR-15 10.00.00.000000 PM
37|1|194|266738|DML lock allocation|581814483|25323|289|25037|15-APR-15 10.00.00.000000 PM
37|1|194|266815|active service list|1489003|2437|439|2031|15-APR-15 10.00.00.000000 PM
37|1|194|266824|cache buffers lru chain|209884453|559249|51149|508807|15-APR-15 10.00.00.000000 PM
37|1|194|266867|gcs resource scan list|14452|2|2|0|15-APR-15 10.00.00.000000 PM
37|1|194|266973|redo writing|101558093|21773|1423|20356|15-APR-15 10.00.00.000000 PM
37|1|194|266737|Consistent RBA|5640809|126|11|115|15-APR-15 10.00.00.000000 PM
37|1|194|266809|Write State Object Pool Parent Latch|3547064|114|11|104|15-APR-15 10.00.00.000000 PM
37|1|194|266878|ges process table freelist|6509|44|14|31|15-APR-15 10.00.00.000000 PM
37|1|194|266819|begin backup scn array|64207|2|1|1|15-APR-15 10.00.00.000000 PM
37|1|194|266870|ges DFS wait callback info|114|1|1|0|15-APR-15 10.00.00.000000 PM
37|1|194|266765|KJCT flow control latch|4809957707|1290988|32900|1259231|15-APR-15 10.00.00.000000 PM
37|1|194|266873|ges domain table|4275263753|219498|2185|217332|15-APR-15 10.00.00.000000 PM
37|1|194|266875|ges group table|4283801162|160014|1433|158587|15-APR-15 10.00.00.000000 PM
37|1|194|266876|ges process hash list|43848232|4841|1850|2995|15-APR-15 10.00.00.000000 PM
37|1|194|266895|io pool granule list|13509654|3789|44|3745|15-APR-15 10.00.00.000000 PM
37|1|194|266922|lgwr LWN SCN|19674988|47258|102|47158|15-APR-15 10.00.00.000000 PM
37|1|194|266951|parallel query alloc buffer|195038|128|36|97|15-APR-15 10.00.00.000000 PM
37|1|194|266953|parallel txn reco latch|943560|77|2|75|15-APR-15 10.00.00.000000 PM
37|1|194|266955|parameter table management|227421|185|28|158|15-APR-15 10.00.00.000000 PM
37|1|194|266872|ges deadlock list|2543576|194|6|188|15-APR-15 10.00.00.000000 PM
37|1|194|266974|reid allocation latch|7918|60|3|57|15-APR-15 10.00.00.000000 PM
37|1|199|266737|Consistent RBA|12908664|261|17|244|19-APR-15 10.00.00.000000 PM
37|1|199|266738|DML lock allocation|594056976|30602|499|30121|19-APR-15 10.00.00.000000 PM
37|1|199|266764|KJC message pool free list|617030040|5521608|269432|5254796|19-APR-15 10.00.00.000000 PM
37|1|199|266765|KJCT flow control latch|4942258697|1277442|39791|1238876|19-APR-15 10.00.00.000000 PM
37|1|199|266826|call allocation|677111|7148|2894|4810|19-APR-15 10.00.00.000000 PM
37|1|199|266847|enqueue hash chains|525968256|181124|11627|169606|19-APR-15 10.00.00.000000 PM
37|1|199|266879|ges resource hash list|6464967345|8871909|649082|8230316|19-APR-15 10.00.00.000000 PM
37|1|199|266920|ktm global data|46944|2|1|1|19-APR-15 10.00.00.000000 PM
37|1|199|266940|multiblock read objects|36930737|6981|456|6537|19-APR-15 10.00.00.000000 PM
37|1|199|266949|object queue header operation|3529079302|75537|6110|69525|19-APR-15 10.00.00.000000 PM
37|1|199|266974|reid allocation latch|3410|29|2|27|19-APR-15 10.00.00.000000 PM
37|1|199|267002|simulator hash latch|2203558839|2053|101|1954|19-APR-15 10.00.00.000000 PM
37|1|199|267018|transaction allocation|7609204|46|4|42|19-APR-15 10.00.00.000000 PM
37|1|199|266955|parameter table management|125941|1465|88|1380|19-APR-15 10.00.00.000000 PM
37|1|199|266726|ASM Keyed state latch|9294|59|3|56|19-APR-15 10.00.00.000000 PM
37|1|199|266796|Result Cache: SO Latch|1205|7|4|3|19-APR-15 10.00.00.000000 PM
37|1|199|266742|FOB s.o list latch|44871310|16482359|124394|16370543|19-APR-15 10.00.00.000000 PM
37|1|199|266809|Write State Object Pool Parent Latch|2398661|104|8|96|19-APR-15 10.00.00.000000 PM
37|1|199|266823|cache buffers chains|46180083117|3473095|219954|3261302|19-APR-15 10.00.00.000000 PM
37|1|199|266863|gcs remaster request queue|605197|24|3|21|19-APR-15 10.00.00.000000 PM
37|1|199|266864|gcs remastering latch|17596607|71574|23124|48616|19-APR-15 10.00.00.000000 PM
37|1|199|266875|ges group table|4311412408|169096|1799|167304|19-APR-15 10.00.00.000000 PM
37|1|199|266922|lgwr LWN SCN|21421114|50554|331|50228|19-APR-15 10.00.00.000000 PM
37|1|199|266936|message pool operations parent latch|2374305|96|11|86|19-APR-15 10.00.00.000000 PM
37|1|199|266941|name-service memory objects|567918|16|1|15|19-APR-15 10.00.00.000000 PM
37|1|199|266990|sequence cache|57258390|31111|299|30814|19-APR-15 10.00.00.000000 PM
37|1|199|266998|shared pool|245600885|623027|13011|610297|19-APR-15 10.00.00.000000 PM
37|1|199|266867|gcs resource scan list|16919|2|2|0|19-APR-15 10.00.00.000000 PM
37|1|199|266963|process queue reference|4157932|243|10|233|19-APR-15 10.00.00.000000 PM
37|1|199|266749|JS Sh mem access|188|11|11|0|19-APR-15 10.00.00.000000 PM
37|1|199|266818|archive process latch|2576|5|5|0|19-APR-15 10.00.00.000000 PM
37|1|199|266824|cache buffers lru chain|219776222|609583|63894|546553|19-APR-15 10.00.00.000000 PM
37|1|199|266830|channel operations parent latch|10200093|8884|146|8740|19-APR-15 10.00.00.000000 PM
37|1|199|266832|client/application info|125066885|15085|1280|13813|19-APR-15 10.00.00.000000 PM
37|1|199|266874|ges enqueue table freelist|4320027217|6148085|117719|6031229|19-APR-15 10.00.00.000000 PM
37|1|199|266877|ges process parent latch|8655448667|4377|2051|2330|19-APR-15 10.00.00.000000 PM
37|1|199|266971|redo allocation|81321812|1392279|103029|1290162|19-APR-15 10.00.00.000000 PM
37|1|199|266991|session allocation|46412525|1014|65|949|19-APR-15 10.00.00.000000 PM
37|1|199|266992|session idle bit|588393840|13777|542|13237|19-APR-15 10.00.00.000000 PM
37|1|199|282965|KXDBIO latch|30338|250|69|183|19-APR-15 10.00.00.000000 PM
37|1|199|266952|parallel query stats|28701|572|94|480|19-APR-15 10.00.00.000000 PM
37|1|199|266919|ksz_so allocation latch|65542|1044|15|1029|19-APR-15 10.00.00.000000 PM
37|1|199|282992|dtp latch|2102|4|3|1|19-APR-15 10.00.00.000000 PM
37|1|199|266857|gc element|5123038645|16204658|1388147|14842230|19-APR-15 10.00.00.000000 PM
37|1|199|266876|ges process hash list|116395688|60285|27439|32907|19-APR-15 10.00.00.000000 PM
37|1|199|266882|ges timeout list|6656660|1977|107|1870|19-APR-15 10.00.00.000000 PM
37|1|199|266895|io pool granule list|10943212|3295|63|3232|19-APR-15 10.00.00.000000 PM
37|1|199|266896|io pool granule metadata list|6092808|102|11|91|19-APR-15 10.00.00.000000 PM
37|1|199|282997|ges cached resource lists|494313936|997361|42812|954883|19-APR-15 10.00.00.000000 PM
37|1|199|266903|kcfis latch|704711|6342|43|6299|19-APR-15 10.00.00.000000 PM
37|1|199|267005|sort extent pool|808744|197|44|154|19-APR-15 10.00.00.000000 PM
37|1|199|266960|process allocation|19564|262|13|249|19-APR-15 10.00.00.000000 PM
37|1|199|266917|ksxp shared latch|3870|23|1|22|19-APR-15 10.00.00.000000 PM
37|1|199|266774|Lsod array latch|3074260|359|293|69|19-APR-15 10.00.00.000000 PM
37|1|199|266787|OS process allocation|61984|151|6|146|19-APR-15 10.00.00.000000 PM
37|1|199|266814|active checkpoint queue latch|15189048|30511|822|29689|19-APR-15 10.00.00.000000 PM
37|1|199|266831|checkpoint queue latch|771231945|24410|1308|23117|19-APR-15 10.00.00.000000 PM
37|1|199|266869|gcs shadows freelist|591607218|988|20|969|19-APR-15 10.00.00.000000 PM
37|1|199|266881|ges resource table freelist|8698973|1308|34|1274|19-APR-15 10.00.00.000000 PM
37|1|199|266907|kokc descriptor allocation latch|212877778|1797659|76068|1726208|19-APR-15 10.00.00.000000 PM
37|1|199|266913|ksuosstats global area|29813|11|12|0|19-APR-15 10.00.00.000000 PM
37|1|199|266977|resmgr:active threads|83364|11|10|1|19-APR-15 10.00.00.000000 PM
37|1|199|266995|session switching|28764|10185|10111|1992|19-APR-15 10.00.00.000000 PM
37|1|199|267006|space background task latch|3937915|3583061|2541012|1096782|19-APR-15 10.00.00.000000 PM
37|1|199|267025|undo global data|307713256|20848|1009|19856|19-APR-15 10.00.00.000000 PM
37|1|199|283032|object queue header freelist|383911771|3848|313|3546|19-APR-15 10.00.00.000000 PM
37|1|199|266980|resmgr:free threads list|75612|530|18|512|19-APR-15 10.00.00.000000 PM
37|1|199|266843|dummy allocation|25296|95|8|88|19-APR-15 10.00.00.000000 PM
37|1|199|266965|qmn task queue latch|3222|4|2|2|19-APR-15 10.00.00.000000 PM
37|1|199|282976|SGA Blackbox latch|284|2|2|0|19-APR-15 10.00.00.000000 PM
37|1|199|266945|name-service request queue|142407|5|1|4|19-APR-15 10.00.00.000000 PM
37|1|199|266861|gcs opaque info freelist|708460477|83113|2555|80667|19-APR-15 10.00.00.000000 PM
37|1|199|266865|gcs resource freelist|432444418|44611|991|43656|19-APR-15 10.00.00.000000 PM
37|1|199|266873|ges domain table|4303634021|228471|2606|225885|19-APR-15 10.00.00.000000 PM
37|1|199|266915|ksv class latch|932903|375|166|211|19-APR-15 10.00.00.000000 PM
37|1|199|266923|list of block allocation|711703|22|3|19|19-APR-15 10.00.00.000000 PM
37|1|199|266937|messages|152671419|134695|2109|132626|19-APR-15 10.00.00.000000 PM
37|1|199|266950|object stats modification|190869719|115140|7197|108023|19-APR-15 10.00.00.000000 PM
37|1|199|266973|redo writing|115510226|30214|1888|28329|19-APR-15 10.00.00.000000 PM
37|1|199|266982|resmgr:resource group CPU method|9640673|30615|1837|28797|19-APR-15 10.00.00.000000 PM
37|1|199|267160|gcs partitioned table hash|4391152782|343090|67|343026|19-APR-15 10.00.00.000000 PM
37|1|199|282970|Real-time descriptor latch|482109|122|21|101|19-APR-15 10.00.00.000000 PM
37|1|199|266951|parallel query alloc buffer|43932|129|31|103|19-APR-15 10.00.00.000000 PM
37|1|199|266944|name-service request|1524|19|2|17|19-APR-15 10.00.00.000000 PM
37|1|199|266878|ges process table freelist|24009|316|155|170|19-APR-15 10.00.00.000000 PM
37|1|199|266893|interrupt manipulation|15179|59|12|47|19-APR-15 10.00.00.000000 PM
37|1|199|266732|ASM map operation hash table|3155837591|120063|9089|111086|19-APR-15 10.00.00.000000 PM
37|1|199|266761|KFMD SGA|6098520|47435|2303|45175|19-APR-15 10.00.00.000000 PM
37|1|199|266866|gcs resource hash|6575311958|3709801|294919|3421599|19-APR-15 10.00.00.000000 PM
37|1|199|266872|ges deadlock list|1631377|140|5|135|19-APR-15 10.00.00.000000 PM
37|1|199|266959|post/wait queue|195785796|206968|733|206258|19-APR-15 10.00.00.000000 PM
37|1|199|266967|query server process|145358|176|169|9|19-APR-15 10.00.00.000000 PM
37|1|199|266983|resmgr:schema config|489620|36|32|6|19-APR-15 10.00.00.000000 PM
37|1|199|266743|File State Object Pool Parent Latch|925890|36|4|32|19-APR-15 10.00.00.000000 PM
37|1|199|266924|loader state object freelist|1494815|89|6|83|19-APR-15 10.00.00.000000 PM
37|1|199|266994|session state list latch|115168|1514|387|1195|19-APR-15 10.00.00.000000 PM
37|1|199|283039|session statistics|8969|4|2|2|19-APR-15 10.00.00.000000 PM
37|1|199|266852|file cache latch|47178|1|1|0|19-APR-15 10.00.00.000000 PM
37|1|199|266731|ASM map operation freelist|1130697|48689|34|48655|19-APR-15 10.00.00.000000 PM
37|1|199|266803|SQL memory manager workarea list latch|191694919|7253|524|6739|19-APR-15 10.00.00.000000 PM
37|1|199|266815|active service list|1549274|4073|1010|3165|19-APR-15 10.00.00.000000 PM
37|1|199|266822|cache buffer handles|74112578|10466|321|10151|19-APR-15 10.00.00.000000 PM
37|1|199|266958|pesom_hash_node|2798000|860|7|853|19-APR-15 10.00.00.000000 PM
37|1|199|266986|row cache objects|6579412223|49598277|807035|48801779|19-APR-15 10.00.00.000000 PM
37|1|199|283035|process pkey statistics list|30819135|152|143|9|19-APR-15 10.00.00.000000 PM
37|1|199|266918|ksxp so latch|4358|20|16|4|19-APR-15 10.00.00.000000 PM
37|1|199|266788|OS process: request allocation|4679|27|1|26|19-APR-15 10.00.00.000000 PM
37|1|199|266880|ges resource scan list|58434|2|2|0|19-APR-15 10.00.00.000000 PM
37|1|200|266732|ASM map operation hash table|4305816048|179146|17091|162362|20-APR-15 08.00.00.000000 AM
37|1|200|266823|cache buffers chains|55357139830|11804009|1103255|10748965|20-APR-15 08.00.00.000000 AM
37|1|200|266879|ges resource hash list|10476672914|22460324|1598665|20885561|20-APR-15 08.00.00.000000 AM
37|1|200|266923|list of block allocation|2693724|110|13|98|20-APR-15 08.00.00.000000 AM
37|1|200|266940|multiblock read objects|42680316|11333|879|10491|20-APR-15 08.00.00.000000 AM
37|1|200|282997|ges cached resource lists|661758145|1884203|80258|1804854|20-APR-15 08.00.00.000000 AM
37|1|200|266880|ges resource scan list|53068|2|2|1|20-APR-15 08.00.00.000000 AM
37|1|200|266960|process allocation|306208|336|19|318|20-APR-15 08.00.00.000000 AM
37|1|200|266974|reid allocation latch|11520|85|7|78|20-APR-15 08.00.00.000000 AM
37|1|200|266809|Write State Object Pool Parent Latch|10436025|686|47|640|20-APR-15 08.00.00.000000 AM
37|1|200|266864|gcs remastering latch|15089451|85015|27750|57549|20-APR-15 08.00.00.000000 AM
37|1|200|266874|ges enqueue table freelist|7020764105|17260668|262619|17000922|20-APR-15 08.00.00.000000 AM
37|1|200|266882|ges timeout list|6100658|1705|117|1590|20-APR-15 08.00.00.000000 AM
37|1|200|266992|session idle bit|843975448|32647|1430|31235|20-APR-15 08.00.00.000000 AM
37|1|200|266995|session switching|27596|9389|9332|1775|20-APR-15 08.00.00.000000 AM
37|1|200|267025|undo global data|440870165|44811|2065|42794|20-APR-15 08.00.00.000000 AM
37|1|200|266726|ASM Keyed state latch|9205|27|5|22|20-APR-15 08.00.00.000000 AM
37|1|200|266773|Locator state objects pool parent latch|40328|2|1|1|20-APR-15 08.00.00.000000 AM
37|1|200|266829|channel handle pool latch|2946|2|2|0|20-APR-15 08.00.00.000000 AM
37|1|200|266761|KFMD SGA|6706835|73535|6655|66994|20-APR-15 08.00.00.000000 AM
37|1|200|266764|KJC message pool free list|-3489570274|9600569|574000|9035855|20-APR-15 08.00.00.000000 AM
37|1|200|266803|SQL memory manager workarea list latch|328632014|20676|1589|19132|20-APR-15 08.00.00.000000 AM
37|1|200|266863|gcs remaster request queue|1079183|4|2|2|20-APR-15 08.00.00.000000 AM
37|1|200|266907|kokc descriptor allocation latch|344873950|4817051|188359|4642454|20-APR-15 08.00.00.000000 AM
37|1|200|266963|process queue reference|8647950|56|3|53|20-APR-15 08.00.00.000000 AM
37|1|200|266998|shared pool|365866873|662608|21974|641148|20-APR-15 08.00.00.000000 AM
37|1|200|283035|process pkey statistics list|31635618|12|11|1|20-APR-15 08.00.00.000000 AM
37|1|200|266915|ksv class latch|222263|18|7|11|20-APR-15 08.00.00.000000 AM
37|1|200|266788|OS process: request allocation|3857|23|1|22|20-APR-15 08.00.00.000000 AM
37|1|200|267005|sort extent pool|493723|94|7|87|20-APR-15 08.00.00.000000 AM
37|1|200|266843|dummy allocation|12108|11|2|9|20-APR-15 08.00.00.000000 AM
37|1|200|266738|DML lock allocation|679110286|55246|1214|54053|20-APR-15 08.00.00.000000 AM
37|1|200|266877|ges process parent latch|14055152204|6082|2944|3142|20-APR-15 08.00.00.000000 AM
37|1|200|266967|query server process|8212|9|8|1|20-APR-15 08.00.00.000000 AM
37|1|200|266971|redo allocation|121589532|2595868|200971|2398136|20-APR-15 08.00.00.000000 AM
37|1|200|266973|redo writing|169846697|46072|6367|39727|20-APR-15 08.00.00.000000 AM
37|1|200|283032|object queue header freelist|501851015|7329|659|6683|20-APR-15 08.00.00.000000 AM
37|1|200|266913|ksuosstats global area|13247|8|8|0|20-APR-15 08.00.00.000000 AM
37|1|200|266961|process group creation|2653|4|3|1|20-APR-15 08.00.00.000000 AM
37|1|200|267000|shared pool simulator|152495|1|1|0|20-APR-15 08.00.00.000000 AM
37|1|200|266814|active checkpoint queue latch|19579998|21562|1266|20302|20-APR-15 08.00.00.000000 AM
37|1|200|266815|active service list|1402536|2526|542|2046|20-APR-15 08.00.00.000000 AM
37|1|200|266818|archive process latch|5963|17|17|0|20-APR-15 08.00.00.000000 AM
37|1|200|266822|cache buffer handles|116617828|26312|761|25572|20-APR-15 08.00.00.000000 AM
37|1|200|266831|checkpoint queue latch|1129987046|52204|3480|48769|20-APR-15 08.00.00.000000 AM
37|1|200|266857|gc element|6834619900|27862544|2396653|25526182|20-APR-15 08.00.00.000000 AM
37|1|200|266861|gcs opaque info freelist|956603592|155731|3962|151950|20-APR-15 08.00.00.000000 AM
37|1|200|266872|ges deadlock list|3410157|242|13|229|20-APR-15 08.00.00.000000 AM
37|1|200|266881|ges resource table freelist|11262551|1290|46|1244|20-APR-15 08.00.00.000000 AM
37|1|200|266924|loader state object freelist|7100429|616|49|570|20-APR-15 08.00.00.000000 AM
37|1|200|266949|object queue header operation|4780126025|130728|11654|119332|20-APR-15 08.00.00.000000 AM
37|1|200|266986|row cache objects|-6680955078|136741495|1968140|134808670|20-APR-15 08.00.00.000000 AM
37|1|200|266834|corrupted undo seg latch|4221024|121|2|119|20-APR-15 08.00.00.000000 AM
37|1|200|266878|ges process table freelist|26889|311|193|129|20-APR-15 08.00.00.000000 AM
37|1|200|266965|qmn task queue latch|8363|14|6|8|20-APR-15 08.00.00.000000 AM
37|1|200|282992|dtp latch|2322|5|5|0|20-APR-15 08.00.00.000000 AM
37|1|200|266819|begin backup scn array|126716|2|1|1|20-APR-15 08.00.00.000000 AM
37|1|200|266742|FOB s.o list latch|46835147|16697895|110160|16598457|20-APR-15 08.00.00.000000 AM
37|1|200|266765|KJCT flow control latch|6668071694|2069460|72320|1999387|20-APR-15 08.00.00.000000 AM
37|1|200|266830|channel operations parent latch|2493615|1206|30|1177|20-APR-15 08.00.00.000000 AM
37|1|200|266959|post/wait queue|354917812|428550|1347|427228|20-APR-15 08.00.00.000000 AM
37|1|200|266991|session allocation|72965410|2961|155|2807|20-APR-15 08.00.00.000000 AM
37|1|200|267006|space background task latch|7799556|7103623|5553659|1652382|20-APR-15 08.00.00.000000 AM
37|1|200|267018|transaction allocation|29142920|455|14|442|20-APR-15 08.00.00.000000 AM
37|1|200|282970|Real-time descriptor latch|122971|35|5|30|20-APR-15 08.00.00.000000 AM
37|1|200|266787|OS process allocation|78161|179|23|156|20-APR-15 08.00.00.000000 AM
37|1|200|266896|io pool granule metadata list|14261952|249|16|233|20-APR-15 08.00.00.000000 AM
37|1|200|266994|session state list latch|178044|1167|343|869|20-APR-15 08.00.00.000000 AM
37|1|200|266731|ASM map operation freelist|1492419|119965|33|119933|20-APR-15 08.00.00.000000 AM
37|1|200|266749|JS Sh mem access|252|9|9|0|20-APR-15 08.00.00.000000 AM
37|1|200|266774|Lsod array latch|3408066|390|281|111|20-APR-15 08.00.00.000000 AM
37|1|200|266824|cache buffers lru chain|351223433|1361088|153468|1209947|20-APR-15 08.00.00.000000 AM
37|1|200|266866|gcs resource hash|8766142742|6710559|503304|6221142|20-APR-15 08.00.00.000000 AM
37|1|200|266873|ges domain table|7002875742|625633|5938|619769|20-APR-15 08.00.00.000000 AM
37|1|200|266875|ges group table|7012546652|445004|4107|440938|20-APR-15 08.00.00.000000 AM
37|1|200|266895|io pool granule list|14870734|4534|95|4440|20-APR-15 08.00.00.000000 AM
37|1|200|266937|messages|196211674|136786|3878|132996|20-APR-15 08.00.00.000000 AM
37|1|200|266958|pesom_hash_node|25632213|8935|31|8905|20-APR-15 08.00.00.000000 AM
37|1|200|266990|sequence cache|98553428|76977|1092|75895|20-APR-15 08.00.00.000000 AM
37|1|200|267002|simulator hash latch|3258165495|4268|240|4031|20-APR-15 08.00.00.000000 AM
37|1|200|266955|parameter table management|393255|816|331|507|20-APR-15 08.00.00.000000 AM
37|1|200|266980|resmgr:free threads list|88990|262|15|247|20-APR-15 08.00.00.000000 AM
37|1|200|282965|KXDBIO latch|15107|97|69|30|20-APR-15 08.00.00.000000 AM
37|1|200|266917|ksxp shared latch|9750|71|18|53|20-APR-15 08.00.00.000000 AM
37|1|200|266920|ktm global data|342589|19|4|15|20-APR-15 08.00.00.000000 AM
37|1|200|266737|Consistent RBA|28005327|985|53|932|20-APR-15 08.00.00.000000 AM
37|1|200|266743|File State Object Pool Parent Latch|1617352|102|12|90|20-APR-15 08.00.00.000000 AM
37|1|200|266826|call allocation|813890|4985|1906|3428|20-APR-15 08.00.00.000000 AM
37|1|200|266832|client/application info|195994913|35574|3307|32292|20-APR-15 08.00.00.000000 AM
37|1|200|266847|enqueue hash chains|767508871|444496|28468|416356|20-APR-15 08.00.00.000000 AM
37|1|200|266865|gcs resource freelist|545212977|77451|1584|75935|20-APR-15 08.00.00.000000 AM
37|1|200|266876|ges process hash list|31511645|9852|4053|5803|20-APR-15 08.00.00.000000 AM
37|1|200|266919|ksz_so allocation latch|47403|921|20|901|20-APR-15 08.00.00.000000 AM
37|1|200|266922|lgwr LWN SCN|32615615|99423|530|98911|20-APR-15 08.00.00.000000 AM
37|1|200|266950|object stats modification|209023169|141223|11758|129704|20-APR-15 08.00.00.000000 AM
37|1|200|267160|gcs partitioned table hash|5266770488|353200|57|353147|20-APR-15 08.00.00.000000 AM
37|1|200|266867|gcs resource scan list|18703|3|2|1|20-APR-15 08.00.00.000000 AM
37|1|200|266869|gcs shadows freelist|804743444|1335|32|1303|20-APR-15 08.00.00.000000 AM
37|1|200|266918|ksxp so latch|3857|5|1|4|20-APR-15 08.00.00.000000 AM
