site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_sm_rd|stat_lg_rd|start_time
37|1|35|266308|Temp File|28387500|4.75|3931.25|561875000|12.46|79968.75|.28|8.04|21-NOV-14 08.00.00.000000 AM
37|1|35|266307|Archive Log|1637500000|2.33|232750|1623750000|2.31|230543.75|.47|132.293|21-NOV-14 08.00.00.000000 AM
37|1|36|266305|Data File|195000000000|11391.6|283.81|5196250000|787.03|739843.75|3.93|294.979|24-NOV-14 08.00.00.000000 AM
37|1|36|266307|Archive Log|1895625000|2.7|269843.75|1882500000|2.68|268131.25|.57|99.789|24-NOV-14 08.00.00.000000 AM
37|1|36|266309|Control File|703750000|29.97|100112.5|64637500|5.75|8993.75|.21|4.713|24-NOV-14 08.00.00.000000 AM
37|1|36|266306|Log File|1882500000|2.71|268150|3773125000|601.19|537225|3.27|19.88|24-NOV-14 08.00.00.000000 AM
37|1|36|266308|Temp File|33162500|5.35|4593.75|701875000|15.09|99750|.3|8.12|24-NOV-14 08.00.00.000000 AM
37|1|36|266310|TOTAL|199375000000|11432.32|10704808.19|11615625000|1411.75|1653950|3.91|287.183|24-NOV-14 08.00.00.000000 AM
37|1|32|266308|Temp File|31293750|5.31|4343.75|741250000|15.64|105506.25|.3|7.76|18-NOV-14 08.00.00.000000 AM
37|1|32|266306|Log File|1765000000|2.54|251218.75|3555625000|597.96|505581.25|3.27|19.424|18-NOV-14 08.00.00.000000 AM
37|1|32|266305|Data File|167906250000|10237.46|704861.06|4982500000|746.77|708462.5|4.12|427.061|18-NOV-14 08.00.00.000000 AM
37|1|32|266307|Archive Log|1790625000|2.55|254575|1765625000|2.51|251237.5|1.76|100.639|18-NOV-14 08.00.00.000000 AM
37|1|32|266309|Control File|720625000|29.75|102518.75|65387500|5.81|9093.75|.19|4.808|18-NOV-14 08.00.00.000000 AM
37|1|32|266310|TOTAL|172507500000|10277.59|1517296.56|11110625000|1368.7|1579825|4.11|410.9|18-NOV-14 08.00.00.000000 AM
37|1|33|266307|Archive Log|1835000000|2.61|260906.25|1823125000|2.59|259418.75|.52|147.499|19-NOV-14 08.00.00.000000 AM
37|1|33|266309|Control File|595000000|29.98|84637.5|64231250|5.71|8931.25|.2|4.983|19-NOV-14 08.00.00.000000 AM
37|1|33|266310|TOTAL|184933750000|10251.02|266.93|11190000000|1370.47|1591356.25|4.44|407.413|19-NOV-14 08.00.00.000000 AM
37|1|33|266305|Data File|179891875000|10211.08|1860054.75|4979375000|747.65|708118.75|4.45|419.449|19-NOV-14 08.00.00.000000 AM
37|1|33|266308|Temp File|28825000|4.74|4006.25|657500000|13.95|93600|.33|7.735|19-NOV-14 08.00.00.000000 AM
37|1|33|266306|Log File|1823750000|2.62|259437.5|3665000000|600.57|521293.75|3.92|19.556|19-NOV-14 08.00.00.000000 AM
37|1|34|266310|TOTAL|180278125000|9924.2|874501.81|10584375000|1323.35|1504706.25|3.74|391.554|20-NOV-14 08.00.00.000000 AM
37|1|34|266305|Data File|176355000000|9883.54|254.5|4716250000|721.65|670525|3.76|403.742|20-NOV-14 08.00.00.000000 AM
37|1|34|266308|Temp File|30100000|5.07|4175|636875000|13.94|90756.25|.29|3.89|20-NOV-14 08.00.00.000000 AM
37|1|34|266306|Log File|1721250000|2.47|244812.5|3443750000|579.55|489600|3.02|19.542|20-NOV-14 08.00.00.000000 AM
37|1|34|266307|Archive Log|1745625000|2.48|248206.25|1721250000|2.45|244831.25|.44|97.175|20-NOV-14 08.00.00.000000 AM
37|1|34|266309|Control File|761250000|30.64|108262.5|64787500|5.76|8981.25|.15|4.954|20-NOV-14 08.00.00.000000 AM
37|1|34|268724|Other|0|0|0|0|0|0|.42||20-NOV-14 08.00.00.000000 AM
37|1|37|266306|Log File|1762500000|2.53|250687.5|3497500000|583.32|497462.5|3|19.691|25-NOV-14 08.00.00.000000 AM
37|1|37|266309|Control File|746250000|30.26|106175|64531250|5.74|8950|.18|4.629|25-NOV-14 08.00.00.000000 AM
37|1|37|268724|Other|0|0|0|0|0|0|.75||25-NOV-14 08.00.00.000000 AM
37|1|37|266310|TOTAL|183302500000|10542.34|934632.24|10670000000|1312.24|1517437.5|3.08|295.297|25-NOV-14 08.00.00.000000 AM
37|1|37|266307|Archive Log|1778125000|2.53|252993.75|1762500000|2.51|250725|.41|108.451|25-NOV-14 08.00.00.000000 AM
37|1|37|266305|Data File|180299375000|10501.86|5578892.15|4713125000|706.76|670325|3.09|303.986|25-NOV-14 08.00.00.000000 AM
37|1|37|266308|Temp File|32943750|5.16|4562.5|632500000|13.91|89962.5|.3|7.98|25-NOV-14 08.00.00.000000 AM
37|1|38|266305|Data File|173491875000|9786.93|4794639.81|4360625000|650.98|619781.25|4.19|313.675|26-NOV-14 08.00.00.000000 AM
37|1|38|266308|Temp File|28606250|4.63|3981.25|555625000|12.29|78837.5|.27|8.51|26-NOV-14 08.00.00.000000 AM
37|1|38|266306|Log File|1655625000|2.37|235187.5|3308125000|553.08|470125|3.05|18.854|26-NOV-14 08.00.00.000000 AM
37|1|38|266309|Control File|730625000|30.29|103681.25|65550000|5.82|9093.75|.16|4.508|26-NOV-14 08.00.00.000000 AM
37|1|38|266307|Archive Log|1662500000|2.36|236381.25|1655625000|2.35|235200|.6|108.426|26-NOV-14 08.00.00.000000 AM
37|1|38|266310|TOTAL|176633750000|9826.59|863747.41|9942500000|1224.53|1413056.25|4.17|303.974|26-NOV-14 08.00.00.000000 AM
37|1|39|266308|Temp File|16562500|2.62|2293.75|275625000|6.6|39256.25|.2|4.33|27-NOV-14 08.00.00.000000 AM
37|1|39|266309|Control File|605000000|30.46|85993.75|67937500|6.04|9425|.14|3.522|27-NOV-14 08.00.00.000000 AM
37|1|39|266310|TOTAL|133277500000|6477.51|8924754.3|5428750000|741.74|772075|5.45|436.632|27-NOV-14 08.00.00.000000 AM
37|1|39|266306|Log File|887500000|1.27|125762.5|1833750000|373.9|260881.25|2.51|17.531|27-NOV-14 08.00.00.000000 AM
37|1|39|266307|Archive Log|900625000|1.28|127900|887500000|1.26|125775|1.25|102.883|27-NOV-14 08.00.00.000000 AM
37|1|39|266305|Data File|131443750000|6441.88|5182238.31|2368125000|353.94|336731.25|5.48|458.569|27-NOV-14 08.00.00.000000 AM
37|1|43|266305|Data File|182481875000|10344.47|264.08|4328750000|655.02|615681.25|3.78|550.423|05-DEC-14 08.00.00.000000 AM
37|1|43|266307|Archive Log|1627500000|2.31|231450|1595625000|2.27|227062.5|.99|119.359|05-DEC-14 08.00.00.000000 AM
37|1|43|266308|Temp File|34218750|5.15|4762.5|719375000|13.95|102425|.31|3.905|05-DEC-14 08.00.00.000000 AM
37|1|43|266309|Control File|753125000|31|107112.5|65731250|5.85|9131.25|.21|4.466|05-DEC-14 08.00.00.000000 AM
37|1|43|266306|Log File|1595625000|2.29|227043.75|3209375000|540.72|456675|3.01|19.239|05-DEC-14 08.00.00.000000 AM
37|1|43|266310|TOTAL|185887500000|10385.23|4007667.21|9917500000|1217.81|1410950|3.77|534.473|05-DEC-14 08.00.00.000000 AM
37|1|44|266310|TOTAL|195625000000|11463.53|1033526.94|11178125000|1374.56|1593162.5|3.58|395.349|08-DEC-14 08.00.00.000000 AM
37|1|44|266306|Log File|1818750000|2.62|259237.5|3631250000|598.61|517537.5|3.16|19.453|08-DEC-14 08.00.00.000000 AM
37|1|44|266307|Archive Log|1825625000|2.6|260081.25|1818125000|2.59|259243.75|.69|105.771|08-DEC-14 08.00.00.000000 AM
37|1|44|266309|Control File|736250000|30.44|104893.75|64325000|5.73|8956.25|.18|4.993|08-DEC-14 08.00.00.000000 AM
37|1|44|266308|Temp File|38268750|5.73|5312.5|713125000|15.41|101550|.31|7.07|08-DEC-14 08.00.00.000000 AM
37|1|44|266305|Data File|193750000000|11422.14|6809650.38|4953125000|752.22|705862.5|3.59|405.525|08-DEC-14 08.00.00.000000 AM
37|1|41|266306|Log File|1816875000|2.61|258531.25|3580000000|572.01|509187.5|3.1|18.955|03-DEC-14 08.00.00.000000 AM
37|1|41|266309|Control File|702500000|30.9|100100|65612500|5.83|9112.5|.17|4.568|03-DEC-14 08.00.00.000000 AM
37|1|41|266305|Data File|188739375000|10767.47|275.34|4710000000|709.52|669762.5|3.19|256.203|03-DEC-14 08.00.00.000000 AM
37|1|41|266310|TOTAL|193906250000|10808.95|969271.9|10806875000|1304.05|1537106.25|3.18|250.791|03-DEC-14 08.00.00.000000 AM
37|1|41|266307|Archive Log|1839375000|2.62|261612.5|1816875000|2.59|258531.25|.45|100.972|03-DEC-14 08.00.00.000000 AM
37|1|41|266308|Temp File|33381250|5.35|4637.5|635625000|14.1|90500|.3|8.05|03-DEC-14 08.00.00.000000 AM
37|1|42|266306|Log File|1810000000|2.6|257318.75|3617500000|575.83|514068.75|3.81|19.829|04-DEC-14 08.00.00.000000 AM
37|1|42|266310|TOTAL|193837500000|11304.53|1021085.07|10974375000|1339.2|1559787.5|3.38|293.998|04-DEC-14 08.00.00.000000 AM
37|1|42|266309|Control File|777500000|32.03|110581.25|65243750|5.8|9056.25|.17|5.026|04-DEC-14 08.00.00.000000 AM
37|1|42|266305|Data File|190592500000|11261.79|276.45|4805000000|740.15|683037.5|3.39|300.512|04-DEC-14 08.00.00.000000 AM
37|1|42|266308|Temp File|34656250|5.52|4806.25|678125000|14.85|96293.75|.31|10.225|04-DEC-14 08.00.00.000000 AM
37|1|42|266307|Archive Log|1830000000|2.6|260075|1810000000|2.57|257318.75|.73|95.537|04-DEC-14 08.00.00.000000 AM
37|1|40|266305|Data File|198750000000|11929.92|1104967|4954375000|757.55|704487.5|3.51|318.366|02-DEC-14 08.00.00.000000 AM
37|1|40|266306|Log File|1831875000|2.63|260593.75|3718125000|592.05|528718.75|3.46|19.711|02-DEC-14 08.00.00.000000 AM
37|1|40|266307|Archive Log|1859375000|2.64|264481.25|1831875000|2.61|260587.5|1.13|102.864|02-DEC-14 08.00.00.000000 AM
37|1|40|266308|Temp File|33531250|5.46|4656.25|696875000|15.12|98956.25|.31|8.56|02-DEC-14 08.00.00.000000 AM
37|1|40|266309|Control File|645625000|30.05|91600|65418750|5.81|9087.5|.16|5.102|02-DEC-14 08.00.00.000000 AM
37|1|40|268724|Other|0|0|0|0|0|0|1.42||02-DEC-14 08.00.00.000000 AM
37|1|40|266310|TOTAL|203125000000|11970.71|4217317.09|11265625000|1373.15|1601818.75|3.5|311.008|02-DEC-14 08.00.00.000000 AM
37|1|47|266306|Log File|1712500000|2.45|243100|3366250000|538.91|477975|3.16|19.646|12-DEC-14 08.00.00.000000 AM
37|1|47|266307|Archive Log|1720000000|2.44|244343.75|1712500000|2.43|243100|3.74|137.393|12-DEC-14 08.00.00.000000 AM
37|1|47|268724|Other|0|0|0|0|0|0|.83||12-DEC-14 08.00.00.000000 AM
37|1|47|266308|Temp File|33187500|5.41|4600|588750000|13.38|83500|.27|7.71|12-DEC-14 08.00.00.000000 AM
37|1|47|266305|Data File|192141875000|10783.04|1044518.55|4341250000|653.19|616581.25|3.26|264.566|12-DEC-14 08.00.00.000000 AM
37|1|47|266309|Control File|768125000|31.61|109181.25|66362500|5.89|9200|.17|4.704|12-DEC-14 08.00.00.000000 AM
37|1|47|266310|TOTAL|195000000000|10824.96|285.01|10071875000|1213.8|1430343.75|3.25|260.958|12-DEC-14 08.00.00.000000 AM
37|1|45|266309|Control File|780625000|32.33|111012.5|65968750|5.87|9168.75|.17|4.668|09-DEC-14 08.00.00.000000 AM
37|1|45|266305|Data File|179640000000|10648.66|3997720.38|4785000000|723.83|680656.25|2.97|249.666|09-DEC-14 08.00.00.000000 AM
37|1|45|266308|Temp File|32475000|5.43|4518.75|626250000|14.05|89175|.3|8.005|09-DEC-14 08.00.00.000000 AM
37|1|45|266307|Archive Log|1811250000|2.58|257700|1786875000|2.54|254256.25|.6|90.021|09-DEC-14 08.00.00.000000 AM
37|1|45|266306|Log File|1786875000|2.57|254256.25|3536250000|572.72|503025|3.23|19.024|09-DEC-14 08.00.00.000000 AM
37|1|45|266310|TOTAL|184410625000|10691.56|957194.56|10801875000|1319.01|1536293.75|2.96|242.681|09-DEC-14 08.00.00.000000 AM
37|1|48|266307|Archive Log|1856250000|2.64|264168.75|1853125000|2.64|263737.5|.42|101.935|15-DEC-14 08.00.00.000000 AM
37|1|48|266305|Data File|184040625000|10987.63|5592899.81|5086250000|770.11|723631.25|3.32|251.129|15-DEC-14 08.00.00.000000 AM
37|1|48|266309|Control File|685000000|31.68|97462.5|65668750|5.84|9137.5|.18|4.966|15-DEC-14 08.00.00.000000 AM
37|1|48|266310|TOTAL|188514375000|11030.72|13034019.21|11440000000|1410.29|1627612.5|3.31|244.304|15-DEC-14 08.00.00.000000 AM
37|1|48|266306|Log File|1853125000|2.66|263731.25|3683125000|615.22|523968.75|3.1|19.623|15-DEC-14 08.00.00.000000 AM
37|1|48|266308|Temp File|38712500|6.12|5381.25|753750000|16.49|107162.5|.29|5.855|15-DEC-14 08.00.00.000000 AM
37|1|46|266308|Temp File|36993750|5.91|5131.25|672500000|15.09|95668.75|.29|8.44|11-DEC-14 08.00.00.000000 AM
37|1|46|266307|Archive Log|1800625000|2.56|256062.5|1780000000|2.54|253437.5|1.63|104.033|11-DEC-14 08.00.00.000000 AM
37|1|46|266310|TOTAL|193788125000|11243.79|2566755.15|10979375000|1352.04|1561575|3.4|357.338|11-DEC-14 08.00.00.000000 AM
37|1|46|266306|Log File|1780000000|2.56|253431.25|3581250000|580.09|509356.25|3.39|19.868|11-DEC-14 08.00.00.000000 AM
37|1|46|266305|Data File|189615625000|11202.61|1764569.48|4878750000|748.53|694062.5|3.41|366.825|11-DEC-14 08.00.00.000000 AM
37|1|46|266309|Control File|733750000|30.14|104387.5|65118750|5.79|9043.75|.18|4.978|11-DEC-14 08.00.00.000000 AM
37|1|53|266306|Log File|1591250000|2.28|226143.75|3133750000|555.08|445450|2.97|18.78|22-DEC-14 08.00.00.000000 AM
37|1|53|266309|Control File|693125000|31.43|98518.75|66731250|5.93|9268.75|.16|4.308|22-DEC-14 08.00.00.000000 AM
37|1|53|266307|Archive Log|1599375000|2.28|227393.75|1591250000|2.26|226156.25|.47|139.841|22-DEC-14 08.00.00.000000 AM
37|1|53|266308|Temp File|37700000|5.71|5231.25|565000000|13.26|80343.75|.27|7.52|22-DEC-14 08.00.00.000000 AM
37|1|53|266310|TOTAL|179788750000|10243.57|13790183.95|9618750000|1223.86|1367418.75|3.51|287.276|22-DEC-14 08.00.00.000000 AM
37|1|53|266305|Data File|175549375000|10201.88|1593487.84|4262500000|647.33|606193.75|3.52|295.25|22-DEC-14 08.00.00.000000 AM
37|1|49|266305|Data File|193199375000|11416.94|280.45|4774375000|725|679075|3.15|286.445|16-DEC-14 08.00.00.000000 AM
37|1|49|266307|Archive Log|1780000000|2.53|253368.75|1762500000|2.51|250950|.06|89.459|16-DEC-14 08.00.00.000000 AM
37|1|49|266308|Temp File|40300000|5.95|5606.25|699375000|15.38|99462.5|.32|7.03|16-DEC-14 08.00.00.000000 AM
37|1|49|266309|Control File|765000000|31.06|108756.25|66031250|5.87|9168.75|.19|4.596|16-DEC-14 08.00.00.000000 AM
37|1|49|266306|Log File|1762500000|2.53|250931.25|3553125000|591.34|505512.5|3.25|19.503|16-DEC-14 08.00.00.000000 AM
37|1|49|266310|TOTAL|196250000000|11459.02|2056078.58|10856875000|1340.11|1544200|3.14|278.963|16-DEC-14 08.00.00.000000 AM
37|1|50|266310|TOTAL|186673750000|10030.33|271.73|10443125000|1272.48|1485193.75|3.37|239.546|17-DEC-14 08.00.00.000000 AM
37|1|50|266305|Data File|183703750000|9988.81|3793477.85|4560000000|677.6|648500|3.39|244.941|17-DEC-14 08.00.00.000000 AM
37|1|50|266306|Log File|1711875000|2.46|243412.5|3461250000|571.7|492368.75|2.7|18.765|17-DEC-14 08.00.00.000000 AM
37|1|50|266308|Temp File|36687500|6.15|5087.5|645000000|14.85|91693.75|.27|7.91|17-DEC-14 08.00.00.000000 AM
37|1|50|266309|Control File|715000000|30.47|101443.75|66337500|5.9|9225|.18|4.539|17-DEC-14 08.00.00.000000 AM
37|1|50|266307|Archive Log|1718750000|2.44|244418.75|1712500000|2.44|243412.5|1.37|97.709|17-DEC-14 08.00.00.000000 AM
37|1|51|266306|Log File|1699375000|2.44|241837.5|3438750000|555.66|489225|3.53|19.195|18-DEC-14 08.00.00.000000 AM
37|1|51|268724|Other|0|0|0|0|0|0|1.67||18-DEC-14 08.00.00.000000 AM
37|1|51|266309|Control File|703750000|31.85|100100|65675000|5.84|9125|.16|5.43|18-DEC-14 08.00.00.000000 AM
37|1|51|266310|TOTAL|242295000000|10683.57|6875286.86|10525625000|1296.61|1497056.25|3.19|235.13|18-DEC-14 08.00.00.000000 AM
37|1|51|278731|Data File Copy|250000000000|89.98|358.58|0|0|0|131.01|.32|18-DEC-14 08.00.00.000000 AM
37|1|51|266307|Archive Log|1711250000|2.44|243387.5|1699375000|2.42|241843.75|1.58|115.362|18-DEC-14 08.00.00.000000 AM
37|1|51|266308|Temp File|38400000|6.44|5331.25|635000000|14.77|90331.25|.31|3.51|18-DEC-14 08.00.00.000000 AM
37|1|51|266305|Data File|194836250000|10623.53|1787825.73|4685625000|717.92|666562.5|3.2|249.629|18-DEC-14 08.00.00.000000 AM
37|1|52|266307|Archive Log|1746875000|2.48|248093.75|1743125000|2.48|247662.5|.78|89.811|19-DEC-14 08.00.00.000000 AM
37|1|52|266306|Log File|1743125000|2.5|247668.75|3495625000|536.69|496543.75|3.32|19.263|19-DEC-14 08.00.00.000000 AM
37|1|52|266308|Temp File|37056250|5.89|5137.5|556250000|13.24|79025|.27|6.15|19-DEC-14 08.00.00.000000 AM
37|1|52|266310|TOTAL|177785000000|9959.22|6279380.83|10339375000|1238.08|1468731.25|4|302.043|19-DEC-14 08.00.00.000000 AM
37|1|52|266305|Data File|173930000000|9917.62|4559454.49|4478750000|679.75|636250|4.02|311.674|19-DEC-14 08.00.00.000000 AM
37|1|52|266309|Control File|727500000|30.73|103318.75|66681250|5.92|9256.25|.15|4.856|19-DEC-14 08.00.00.000000 AM
37|1|55|266307|Archive Log|978750000|1.4|139368.75|968750000|1.38|137681.25|.25|65.94|24-DEC-14 08.00.00.000000 AM
37|1|55|266308|Temp File|20475000|3.41|2837.5|253750000|6.87|36081.25|.17|3.85|24-DEC-14 08.00.00.000000 AM
37|1|55|266310|TOTAL|140624375000|6601.76|5780138.95|5611250000|754.67|798362.5|3.09|380.246|24-DEC-14 08.00.00.000000 AM
37|1|55|266306|Log File|968125000|1.39|137650|1900000000|375.27|270468.75|2.2|17.442|24-DEC-14 08.00.00.000000 AM
37|1|55|266305|Data File|138169375000|6564.9|9120683.08|2423750000|365.15|344750|3.11|397.446|24-DEC-14 08.00.00.000000 AM
37|1|55|266309|Control File|641250000|30.67|91281.25|67556250|6.01|9381.25|.16|3.493|24-DEC-14 08.00.00.000000 AM
37|1|57|266309|Control File|656875000|30.33|93462.5|66150000|5.87|9187.5|.15|4.269|29-DEC-14 08.00.00.000000 AM
37|1|57|266310|TOTAL|172563750000|9260.32|804116.3|7971875000|1028.79|1132550|3.49|280.254|29-DEC-14 08.00.00.000000 AM
37|1|57|266305|Data File|169128125000|9221.73|5244817.17|3540625000|540.87|502950|3.5|288.661|29-DEC-14 08.00.00.000000 AM
37|1|57|266306|Log File|1311250000|1.88|186293.75|2648125000|470.27|376362.5|2.71|18.416|29-DEC-14 08.00.00.000000 AM
37|1|57|266307|Archive Log|1331875000|1.89|189143.75|1311250000|1.86|186306.25|1.21|69.7|29-DEC-14 08.00.00.000000 AM
37|1|57|266308|Temp File|28056250|4.48|3893.75|407500000|9.9|57737.5|.23|6.6|29-DEC-14 08.00.00.000000 AM
37|1|56|266306|Log File|746250000|1.07|105943.75|1486250000|313.09|211368.75|2.19|17.223|26-DEC-14 08.00.00.000000 AM
37|1|56|266305|Data File|133729375000|6000.61|4495911.03|1858125000|284.74|264350|2.89|380.501|26-DEC-14 08.00.00.000000 AM
37|1|56|266310|TOTAL|135138750000|6035.14|8233370.33|4349375000|610.08|619168.75|2.87|367.678|26-DEC-14 08.00.00.000000 AM
37|1|56|266308|Temp File|15006250|2.36|2087.5|197500000|5.15|28075|.15|1.945|26-DEC-14 08.00.00.000000 AM
37|1|56|266307|Archive Log|756250000|1.08|107537.5|746250000|1.06|105943.75|.5|63.317|26-DEC-14 08.00.00.000000 AM
37|1|56|266309|Control File|537500000|30.02|76500|67856250|6.04|9443.75|.14|3.384|26-DEC-14 08.00.00.000000 AM
37|1|54|266307|Archive Log|1405000000|2|199931.25|1411875000|2.01|201143.75|.83|105.679|23-DEC-14 08.00.00.000000 AM
37|1|54|266308|Temp File|33643750|5.23|4687.5|445625000|11.08|63381.25|.24|3.75|23-DEC-14 08.00.00.000000 AM
37|1|54|266309|Control File|715625000|30.29|101725|67918750|6.04|9425|.14|4.496|23-DEC-14 08.00.00.000000 AM
37|1|54|266310|TOTAL|181886250000|9576.21|7472313.25|8391250000|1066.7|1193850|2.1|220.958|23-DEC-14 08.00.00.000000 AM
37|1|54|266306|Log File|1411875000|2.03|201150|2812500000|491.83|400025|3.25|18.627|23-DEC-14 08.00.00.000000 AM
37|1|54|268724|Other|0|0|0|0|0|0|.67||23-DEC-14 08.00.00.000000 AM
37|1|54|266305|Data File|178966250000|9536.66|257.9|3654375000|555.74|519850|2.11|226.2|23-DEC-14 08.00.00.000000 AM
37|1|58|266305|Data File|162389375000|8454.54|3844696.37|3028750000|459.44|430637.5|3.16|298.203|30-DEC-14 08.00.00.000000 AM
37|1|58|266306|Log File|1168750000|1.68|165900|2347500000|425.83|333781.25|4.23|18.578|30-DEC-14 08.00.00.000000 AM
37|1|58|266307|Archive Log|1181875000|1.68|168131.25|1168750000|1.66|165918.75|.44|84.956|30-DEC-14 08.00.00.000000 AM
37|1|58|266308|Temp File|24318750|3.84|3368.75|359375000|8.78|51112.5|.22|5.46|30-DEC-14 08.00.00.000000 AM
37|1|58|266309|Control File|701250000|30.49|99612.5|67212500|5.97|9325|.15|3.991|30-DEC-14 08.00.00.000000 AM
37|1|58|268724|Other|0|0|0|100000|0|0|.67||30-DEC-14 08.00.00.000000 AM
37|1|58|266310|TOTAL|165961250000|8492.24|4276883.92|6970625000|901.67|990800|3.15|290.949|30-DEC-14 08.00.00.000000 AM
37|1|59|266305|Data File|150626875000|7037.11|4734564.33|2469375000|374.67|351318.75|4.48|304.508|31-DEC-14 08.00.00.000000 AM
37|1|59|266306|Log File|1018750000|1.46|144925|2048750000|488.49|291393.75|3.32|17.884|31-DEC-14 08.00.00.000000 AM
37|1|59|266307|Archive Log|1028125000|1.46|146193.75|1018750000|1.45|144925|.85|73.363|31-DEC-14 08.00.00.000000 AM
37|1|59|266308|Temp File|21562500|3.12|3006.25|264375000|6.8|37743.75|.28|9.015|31-DEC-14 08.00.00.000000 AM
37|1|59|266309|Control File|635000000|30.07|90375|66550000|5.92|9250|.13|3.973|31-DEC-14 08.00.00.000000 AM
37|1|59|268724|Other|0|0|0|0|0|0|.83||31-DEC-14 08.00.00.000000 AM
37|1|59|266310|TOTAL|153948750000|7073.23|4962184.65|5866875000|877.34|834625|4.46|295.08|31-DEC-14 08.00.00.000000 AM
37|1|60|266305|Data File|110469375000|3975.6|5780459.01|1023125000|159|145512.5|2.56|402.992|01-JAN-15 08.00.00.000000 AM
37|1|60|266307|Archive Log|405000000|.58|57712.5|413750000|.59|58718.75|.58|50.359|01-JAN-15 08.00.00.000000 AM
37|1|60|266306|Log File|414375000|.59|58743.75|843125000|240.94|120006.25|1.76|16.723|01-JAN-15 08.00.00.000000 AM
37|1|60|266308|Temp File|10143750|1.68|1412.5|110375000|3.19|15525|.11|2.06|01-JAN-15 08.00.00.000000 AM
37|1|60|266309|Control File|507500000|30.95|72375|67843750|6.03|9437.5|.15|2.856|01-JAN-15 08.00.00.000000 AM
37|1|60|266310|TOTAL|112075000000|4009.4|2696066.76|2454375000|409.75|349193.75|2.54|382.248|01-JAN-15 08.00.00.000000 AM
37|1|61|266305|Data File|149684375000|7922.9|9375753.87|2376875000|364.2|338050|2.84|370.277|02-JAN-15 08.00.00.000000 AM
37|1|61|266308|Temp File|20012500|3.1|2768.75|264375000|6.72|37762.5|.19|4.91|02-JAN-15 08.00.00.000000 AM
37|1|61|266309|Control File|670625000|32.25|95250|67281250|5.98|9350|.13|3.705|02-JAN-15 08.00.00.000000 AM
37|1|61|266307|Archive Log|948750000|1.35|134831.25|943125000|1.34|133893.75|.67|65.593|02-JAN-15 08.00.00.000000 AM
37|1|61|266310|TOTAL|152768125000|7960.94|8986505.18|5520000000|742.05|785075|2.83|359.427|02-JAN-15 08.00.00.000000 AM
37|1|61|268724|Other|0|0|0|0|0|0|14.19||02-JAN-15 08.00.00.000000 AM
37|1|61|266306|Log File|943125000|1.35|133881.25|1871250000|363.81|266043.75|2.26|18.168|02-JAN-15 08.00.00.000000 AM
37|1|62|266306|Log File|1827500000|2.62|259937.5|3667500000|597.32|521443.75|3.19|19.843|05-JAN-15 08.00.00.000000 AM
