site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|15|266343|Avg global cache current block receive time (ms)|.39|23-OCT-14 08.00.00.000000 AM
37|1|15|266347|Avg global cache cr block flush time (ms)|1.34|23-OCT-14 08.00.00.000000 AM
37|1|15|266342|Avg global cache cr block receive time (ms)|.45|23-OCT-14 08.00.00.000000 AM
37|1|15|266348|Avg global cache current block pin time (ms)|.03|23-OCT-14 08.00.00.000000 AM
37|1|15|266349|Avg global cache current block send time (ms)|0|23-OCT-14 08.00.00.000000 AM
37|1|15|266350|Global cache log flushes for current blocks served %|.2|23-OCT-14 08.00.00.000000 AM
37|1|15|266351|Avg global cache current block flush time (ms)|1.39|23-OCT-14 08.00.00.000000 AM
37|1|21|266342|Avg global cache cr block receive time (ms)|.43|31-OCT-14 08.00.00.000000 AM
37|1|21|266348|Avg global cache current block pin time (ms)|.02|31-OCT-14 08.00.00.000000 AM
37|1|21|266341|Avg global enqueue get time (ms)|.62|31-OCT-14 08.00.00.000000 AM
37|1|21|266346|Global cache log flushes for cr blocks served %|5.11|31-OCT-14 08.00.00.000000 AM
37|1|21|266349|Avg global cache current block send time (ms)|0|31-OCT-14 08.00.00.000000 AM
37|1|21|266343|Avg global cache current block receive time (ms)|.37|31-OCT-14 08.00.00.000000 AM
37|1|21|266347|Avg global cache cr block flush time (ms)|1.24|31-OCT-14 08.00.00.000000 AM
37|1|21|266350|Global cache log flushes for current blocks served %|.2|31-OCT-14 08.00.00.000000 AM
37|1|21|266351|Avg global cache current block flush time (ms)|1.32|31-OCT-14 08.00.00.000000 AM
37|1|21|266345|Avg global cache cr block send time (ms)|0|31-OCT-14 08.00.00.000000 AM
37|1|21|266344|Avg global cache cr block build time (ms)|0|31-OCT-14 08.00.00.000000 AM
37|1|19|266351|Avg global cache current block flush time (ms)|1.49|29-OCT-14 08.00.00.000000 AM
37|1|19|266345|Avg global cache cr block send time (ms)|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266346|Global cache log flushes for cr blocks served %|5.09|29-OCT-14 08.00.00.000000 AM
37|1|19|266344|Avg global cache cr block build time (ms)|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266347|Avg global cache cr block flush time (ms)|1.45|29-OCT-14 08.00.00.000000 AM
37|1|19|266350|Global cache log flushes for current blocks served %|.19|29-OCT-14 08.00.00.000000 AM
37|1|19|266343|Avg global cache current block receive time (ms)|.41|29-OCT-14 08.00.00.000000 AM
