site_id|config_id|run_id|stat_id|stat_name|stat_num_wait|stat_timeout_pct|stat_wait_time|stat_avg_wait|stat_db_time_pct|start_time
37|1|120|266050|Network|718891189|0|9138|.012711242173813873242505410648453503302|.52|25-FEB-15 10.00.00.000000 PM
37|1|120|266045|Other|131740657|.75|4773|.03623027324055321813067927845539741008|.27|25-FEB-15 10.00.00.000000 PM
37|1|120|266051|Configuration|37601|47.06|172|4.57434642695672987420547325868992845935|.01|25-FEB-15 10.00.00.000000 PM
37|1|120|266053|System I/O|608681|0|568|.933165319765197205104151435645272318341|.03|25-FEB-15 10.00.00.000000 PM
37|1|120|266047|Application|3585807|11.19|110068|30.69546130062214726001706171023705403|6.33|25-FEB-15 10.00.00.000000 PM
37|1|123|266047|Application|4275610|17.94|121257|28.3601638128828401093645117304899183976|3.8|26-FEB-15 08.00.00.000000 AM
37|1|123|266048|Commit|14830995|0|50304|3.39181558620982611079027401735352213388|1.52|26-FEB-15 08.00.00.000000 AM
37|1|123|266045|Other|251005469|4|15568|.062022552982700149852113381641098824026|.47|26-FEB-15 08.00.00.000000 AM
37|1|123|266052|Administrative|187|100|27|144.38502673796791443850267379679144385|0|26-FEB-15 08.00.00.000000 AM
37|1|123|266046|Cluster|1349586518|0|1161977|.860987409478552600656610886505610453942|36.12|26-FEB-15 08.00.00.000000 AM
37|1|123|266053|System I/O|634406|0|564|.889020595643799081345384501407615943103|.02|26-FEB-15 08.00.00.000000 AM
37|1|123|266043|DB CPU|||1020678||31.87|26-FEB-15 08.00.00.000000 AM
37|1|122|266045|Other|122669387|1.69|5158|.042047980560952831695490579079848177606|.3|26-FEB-15 10.00.00.000000 PM
37|1|122|266049|Concurrency|10105076|0|80399|7.95629839894326376169758644071553741902|3.26|26-FEB-15 10.00.00.000000 PM
37|1|122|266053|System I/O|1255585|0|1054|.839449340347328137879952372798337030149|.05|26-FEB-15 10.00.00.000000 PM
37|1|122|284428|Scheduler|12630|0|62|4.90894695170229612034837688044338875693|0|26-FEB-15 10.00.00.000000 PM
37|1|122|266048|Commit|10591908|0|18764|1.77154106701077841688201974563978463559|1.11|26-FEB-15 10.00.00.000000 PM
37|1|122|266047|Application|3951610|11.13|112405|28.4453678374131050381996199017615604779|6.67|26-FEB-15 10.00.00.000000 PM
37|1|122|266051|Configuration|37882|48.69|170|4.48761944987065096879784594266406208753|.01|26-FEB-15 10.00.00.000000 PM
37|1|122|266043|DB CPU|||664849||39.18|26-FEB-15 10.00.00.000000 PM
37|1|122|266046|Cluster|905485340|0|299885|.331187029488517174667896887209681384792|17.7|26-FEB-15 10.00.00.000000 PM
37|1|122|266044|User I/O|618929274|0|580099|.937262179006255890879060278541615725871|34.14|26-FEB-15 10.00.00.000000 PM
37|1|122|266050|Network|726523372|0|9248|.012729115616118128130914417437351210224|.54|26-FEB-15 10.00.00.000000 PM
37|1|122|266052|Administrative|232|100|39|168.103448275862068965517241379310344828|0|26-FEB-15 10.00.00.000000 PM
37|1|134|266049|Concurrency|21943357|0|16925|.771304044317375869152564031109734030212|.53|05-MAR-15 08.00.00.000000 AM
37|1|134|266052|Administrative|174|100|26|149.425287356321839080459770114942528736|0|05-MAR-15 08.00.00.000000 AM
37|1|134|266044|User I/O|956937526|0|893246|.933442336339101827635924479358331695313|28.08|05-MAR-15 08.00.00.000000 AM
37|1|134|266048|Commit|15346642|0|38347|2.49872252183897949792534418930212876537|1.21|05-MAR-15 08.00.00.000000 AM
37|1|134|266050|Network|997994098|0|11551|.01157421674451625865226309184044894021|.36|05-MAR-15 08.00.00.000000 AM
37|1|134|266051|Configuration|64780|51.19|231|3.56591540598950293300401358443964186477|.01|05-MAR-15 08.00.00.000000 AM
37|1|134|266053|System I/O|36366|0|41|1.12742671726337788043777154484958477699|0|05-MAR-15 08.00.00.000000 AM
37|1|134|266046|Cluster|1342865379|0|1134591|.844903009447531523560114062632334793405|35.56|05-MAR-15 08.00.00.000000 AM
37|1|134|266047|Application|4474631|23.69|126823|28.3426722784515639390153065135426809496|3.94|05-MAR-15 08.00.00.000000 AM
37|1|134|266043|DB CPU|||1044501||32.86|05-MAR-15 08.00.00.000000 AM
37|1|134|266045|Other|148394596|3.69|9224|.062158597743006760165309523805031282945|.29|05-MAR-15 08.00.00.000000 AM
37|1|137|266044|User I/O|603525722|0|534557|.885723641120966174826928089073227603048|31.23|08-MAR-15 10.00.00.000000 PM
37|1|137|266046|Cluster|878936013|0|295912|.336670696869033627821096005085412287003|17.4|08-MAR-15 10.00.00.000000 PM
37|1|137|284428|Scheduler|10895|0|169|15.511702615878843506195502524093620927|.01|08-MAR-15 10.00.00.000000 PM
37|1|137|266045|Other|126954706|.38|4643|.036572098398621001099399970253958132123|.27|08-MAR-15 10.00.00.000000 PM
37|1|137|266047|Application|4007248|10.19|122532|30.5775934007578268178061352828674441911|7.27|08-MAR-15 10.00.00.000000 PM
37|1|137|266049|Concurrency|8084775|0|117007|14.4725116036005949454375662897235853812|6.87|08-MAR-15 10.00.00.000000 PM
37|1|137|266050|Network|708289128|0|9008|.012717970167685533075131431355247344697|.53|08-MAR-15 10.00.00.000000 PM
37|1|137|266051|Configuration|56158|25.88|105|1.86972470529577264147583603404679653834|0|08-MAR-15 10.00.00.000000 PM
37|1|137|266052|Administrative|339|100|63|185.840707964601769911504424778761061947|0|08-MAR-15 10.00.00.000000 PM
37|1|137|266043|DB CPU|||658922||38.78|08-MAR-15 10.00.00.000000 PM
37|1|137|266048|Commit|9938164|0|14261|1.43497330090346667654105929425193627314|.84|08-MAR-15 10.00.00.000000 PM
37|1|137|266053|System I/O|696640|0|525|.753617363344051446945337620578778135048|.03|08-MAR-15 10.00.00.000000 PM
37|1|138|266052|Administrative|322|100|55|170.807453416149068322981366459627329193|0|09-MAR-15 10.00.00.000000 PM
37|1|138|266048|Commit|10321215|0|14515|1.40632667762467887743836360350985809326|.83|09-MAR-15 10.00.00.000000 PM
37|1|138|266049|Concurrency|9364992|0|18402|1.96497765294407085451861571264556339183|1.04|09-MAR-15 10.00.00.000000 PM
37|1|138|266053|System I/O|701170|0|516|.735912831410356974770740334013149450205|.02|09-MAR-15 10.00.00.000000 PM
37|1|138|266043|DB CPU|||724579||41.22|09-MAR-15 10.00.00.000000 PM
37|1|138|266047|Application|3973559|9.88|110110|27.7106744860212217812797041644530759453|6.3|09-MAR-15 10.00.00.000000 PM
37|1|138|266051|Configuration|39725|59.75|99|2.492133417243549402139710509754562618|0|09-MAR-15 10.00.00.000000 PM
37|1|138|266046|Cluster|1006980654|0|343543|.341161469821047823228588063817956923729|19.45|09-MAR-15 10.00.00.000000 PM
37|1|138|266044|User I/O|736493374|0|579334|.786611285928554735374985193010032429701|32.71|09-MAR-15 10.00.00.000000 PM
37|1|138|266045|Other|69395758|.81|35254|.508013760725835720390863084167190738085|1.93|09-MAR-15 10.00.00.000000 PM
37|1|138|266050|Network|708414885|0|9402|.013271883749308853102373759410772403519|.53|09-MAR-15 10.00.00.000000 PM
37|1|138|284428|Scheduler|234257|0|165|.704354619072215558126331336950443316528|.01|09-MAR-15 10.00.00.000000 PM
37|1|129|266047|Application|4183774|10.94|114769|27.4319310746708593724230802141798290252|6.57|03-MAR-15 10.00.00.000000 PM
37|1|129|266048|Commit|10517037|0|16228|1.54302014911614364387992549612595258531|.94|03-MAR-15 10.00.00.000000 PM
37|1|129|266051|Configuration|48487|50.38|97|2.00053622620496215480438055561284468002|.01|03-MAR-15 10.00.00.000000 PM
37|1|129|266045|Other|150163348|.5|6263|.041707913971124298587162561133093542906|.36|03-MAR-15 10.00.00.000000 PM
37|1|129|266046|Cluster|940929911|0|328866|.349511686423581022710202694364128892062|18.95|03-MAR-15 10.00.00.000000 PM
37|1|129|266050|Network|738144629|0|9369|.012692634521628416536239539582154163449|.54|03-MAR-15 10.00.00.000000 PM
37|1|129|284428|Scheduler|14458|0|5|.345829298658182321206252593719739936367|0|03-MAR-15 10.00.00.000000 PM
37|1|129|266049|Concurrency|10973575|0|18067|1.64640967050391508692472598947927179611|1.09|03-MAR-15 10.00.00.000000 PM
37|1|129|266043|DB CPU|||715089||41.32|03-MAR-15 10.00.00.000000 PM
37|1|129|266052|Administrative|238|100|39|163.86554621848739495798319327731092437|0|03-MAR-15 10.00.00.000000 PM
37|1|129|266053|System I/O|819449|0|700|.854232539181816073971656564349947342666|.04|03-MAR-15 10.00.00.000000 PM
37|1|129|266044|User I/O|634888567|0|583258|.918677749634133827456369993192836940786|33.53|03-MAR-15 10.00.00.000000 PM
37|1|132|266043|DB CPU|||1044804||28.57|04-MAR-15 08.00.00.000000 AM
37|1|132|266053|System I/O|40403|0|43|1.06427740514318243694775140459866841571|0|04-MAR-15 08.00.00.000000 AM
37|1|132|266046|Cluster|1360372007|0|1639866|1.20545409017667326934344952306858222495|44.71|04-MAR-15 08.00.00.000000 AM
37|1|132|266052|Administrative|189|100|29|153.439153439153439153439153439153439153|0|04-MAR-15 08.00.00.000000 AM
37|1|132|266047|Application|4271752|22.81|133084|31.1544303133702518310988091068957186653|3.58|04-MAR-15 08.00.00.000000 AM
37|1|132|266044|User I/O|827513197|0|874466|1.05673964254614781690303363222375292221|23.84|04-MAR-15 08.00.00.000000 AM
37|1|132|266045|Other|192284784|5.88|14838|.077166792355239091617358552926371958792|.41|04-MAR-15 08.00.00.000000 AM
37|1|132|266050|Network|990231140|0|11078|.011187287040882192414187257330647064886|.3|04-MAR-15 08.00.00.000000 AM
37|1|132|266051|Configuration|67558|49.25|328|4.85508748038722283075283460137955534504|.01|04-MAR-15 08.00.00.000000 AM
37|1|132|266048|Commit|14650033|0|39906|2.72395290850198084878034063131461888175|1.09|04-MAR-15 08.00.00.000000 AM
37|1|132|266049|Concurrency|21082307|0|14504|.687970249176240531930400216636632793555|.4|04-MAR-15 08.00.00.000000 AM
37|1|131|266047|Application|4356317|19.5|115221|26.4491771374764508643425168554079053476|6.2|04-MAR-15 10.00.00.000000 PM
37|1|131|266050|Network|729708863|0|9468|.012975037689791634064337793304286616565|.52|04-MAR-15 10.00.00.000000 PM
37|1|131|266044|User I/O|650483928|0|610946|.939217671185874403341138353229228439907|33.54|04-MAR-15 10.00.00.000000 PM
37|1|131|266046|Cluster|980783733|0|369371|.376607999880030636682674262910108848634|20.28|04-MAR-15 10.00.00.000000 PM
37|1|131|266045|Other|137043978|2.44|5337|.03894370316658496296714329176871967333|.29|04-MAR-15 10.00.00.000000 PM
37|1|131|266048|Commit|10598839|0|16294|1.5373381933624994209271411708395608236|.9|04-MAR-15 10.00.00.000000 PM
37|1|131|266049|Concurrency|11208691|0|24288|2.166889960656422770509063011907456455|1.35|04-MAR-15 10.00.00.000000 PM
37|1|131|266052|Administrative|212|99.07|34|160.377358490566037735849056603773584906|0|04-MAR-15 10.00.00.000000 PM
37|1|131|266043|DB CPU|||731597||40.29|04-MAR-15 10.00.00.000000 PM
37|1|131|266053|System I/O|958999|0|758|.790407497818037349361156789527413480098|.04|04-MAR-15 10.00.00.000000 PM
37|1|131|266051|Configuration|51817|57.69|152|2.93340023544396626589729239438794218114|.01|04-MAR-15 10.00.00.000000 PM
37|1|131|284428|Scheduler|763|0|2|2.62123197903014416775884665792922673657|0|04-MAR-15 10.00.00.000000 PM
37|1|133|266048|Commit|10312889|0|16926|1.64124718107603019871541330465207179094|1.02|05-MAR-15 10.00.00.000000 PM
37|1|133|266043|DB CPU|||623143||36.17|05-MAR-15 10.00.00.000000 PM
37|1|133|266045|Other|103307561|.63|4308|.041700723144552798028016555341965725045|.25|05-MAR-15 10.00.00.000000 PM
37|1|133|266051|Configuration|44323|59.31|162|3.65498725266791507795049974054102835999|.01|05-MAR-15 10.00.00.000000 PM
37|1|133|266046|Cluster|863039570|0|442161|.512329927120259387411402237327310496319|25.65|05-MAR-15 10.00.00.000000 PM
37|1|133|266047|Application|4056183|13.5|112155|27.6503796796150469542424491202689819468|6.41|05-MAR-15 10.00.00.000000 PM
37|1|133|266049|Concurrency|8081444|0|13048|1.61456294196928172737446426653454506398|.79|05-MAR-15 10.00.00.000000 PM
37|1|133|266050|Network|688106068|0|8546|.012419596915980110205916684344658329623|.5|05-MAR-15 10.00.00.000000 PM
37|1|133|266052|Administrative|244|100|46|188.52459016393442622950819672131147541|0|05-MAR-15 10.00.00.000000 PM
37|1|133|266044|User I/O|600347704|0|553870|.922582024233076770457674641160949621954|32.22|05-MAR-15 10.00.00.000000 PM
37|1|133|284428|Scheduler|9008|0|42|4.66252220248667850799289520426287744227|0|05-MAR-15 10.00.00.000000 PM
37|1|133|266053|System I/O|939549|0|751|.799319673588072575246208553252677614473|.04|05-MAR-15 10.00.00.000000 PM
37|1|136|266044|User I/O|753454147|0|749608|.994895313782113936656055063162324063763|30.15|06-MAR-15 08.00.00.000000 AM
37|1|136|266045|Other|158523048|3.81|7875|.049677318846405224305301018436133022121|.33|06-MAR-15 08.00.00.000000 AM
37|1|136|266048|Commit|13627059|0|28643|2.10192089136768249113766954410339017392|1.17|06-MAR-15 08.00.00.000000 AM
37|1|136|266043|DB CPU|||932098||37.69|06-MAR-15 08.00.00.000000 AM
37|1|136|266052|Administrative|219|100|37|168.949771689497716894977168949771689498|0|06-MAR-15 08.00.00.000000 AM
37|1|136|266046|Cluster|1232531527|0|696667|.565232600334125165140704753753532180439|28.02|06-MAR-15 08.00.00.000000 AM
37|1|136|266047|Application|4899394|17.38|115761|23.6276159867934687432772297961747922294|4.57|06-MAR-15 08.00.00.000000 AM
37|1|136|266053|System I/O|36219|0|39|1.07678290400066263563323117700654352688|0|06-MAR-15 08.00.00.000000 AM
37|1|136|266051|Configuration|53713|55.69|193|3.59317111313834639658928006255468880904|.01|06-MAR-15 08.00.00.000000 AM
37|1|136|266049|Concurrency|15869901|0|14139|.890931833790267500723539485217960716957|.57|06-MAR-15 08.00.00.000000 AM
37|1|136|266050|Network|891292804|0|9934|.011145607768196454551427075136578798184|.4|06-MAR-15 08.00.00.000000 AM
37|1|135|266047|Application|5512860|10.88|88238|16.0058481441574790580569794988445199044|9.95|06-MAR-15 10.00.00.000000 PM
37|1|135|266048|Commit|7037906|0|10402|1.4779964381450959987246206471072503668|1.12|06-MAR-15 10.00.00.000000 PM
37|1|135|266050|Network|345452061|0|3690|.010681655768150128361804736779381958876|.43|06-MAR-15 10.00.00.000000 PM
37|1|135|266044|User I/O|395176593|.13|366030|.92624413106370396791188490255545069695|40.92|06-MAR-15 10.00.00.000000 PM
37|1|135|266045|Other|48515257|2.13|2145|.044212895749475263008500604253214612467|.24|06-MAR-15 10.00.00.000000 PM
37|1|135|266049|Concurrency|2690497|0|4072|1.51347501967108679177118576976670109649|.55|06-MAR-15 10.00.00.000000 PM
37|1|135|266052|Administrative|384|100|82|213.541666666666666666666666666666666667|.01|06-MAR-15 10.00.00.000000 PM
37|1|135|266053|System I/O|95218|0|242|2.54153626415173601629943918166733180701|.03|06-MAR-15 10.00.00.000000 PM
37|1|135|266046|Cluster|504157565|0|142985|.283611731582367508459384121311360268887|15.7|06-MAR-15 10.00.00.000000 PM
37|1|135|266043|DB CPU|||314355||36.09|06-MAR-15 10.00.00.000000 PM
37|1|135|266051|Configuration|20081|66.19|200|9.9596633633783178128579254021214082964|.02|06-MAR-15 10.00.00.000000 PM
37|1|135|284428|Scheduler|71|0|0|0|0|06-MAR-15 10.00.00.000000 PM
37|1|130|266047|Application|4104130|19.19|131237|31.9768135999590656241395862216840109841|3.58|03-MAR-15 08.00.00.000000 AM
37|1|130|266051|Configuration|70789|53.31|248|3.50336916752602805520631736569240983769|.01|03-MAR-15 08.00.00.000000 AM
37|1|130|266048|Commit|14890805|0|39072|2.62390112556037098061521858623492819898|1.07|03-MAR-15 08.00.00.000000 AM
37|1|130|266049|Concurrency|22512905|0|15626|.694090789260648503602711422626267023292|.43|03-MAR-15 08.00.00.000000 AM
37|1|130|266045|Other|318578500|6.38|22635|.071049992388061341239286392521780346131|.62|03-MAR-15 08.00.00.000000 AM
37|1|130|266046|Cluster|1399454267|0|1507273|1.0770434129520575465864794851491920886|41.36|03-MAR-15 08.00.00.000000 AM
37|1|130|266043|DB CPU|||1078631||29.66|03-MAR-15 08.00.00.000000 AM
37|1|130|266050|Network|987461708|0|11172|.011313856435636084432349451671092039956|.31|03-MAR-15 08.00.00.000000 AM
37|1|130|266053|System I/O|40644|0|44|1.08257061312862907194173801791162287176|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266052|Administrative|110|99.47|15|136.363636363636363636363636363636363636|0|03-MAR-15 08.00.00.000000 AM
37|1|130|266044|User I/O|862609532|0|939997|1.08971320757443241422470161157458668101|25.82|03-MAR-15 08.00.00.000000 AM
37|1|139|266047|Application|4103425|11.69|110668|26.9696655842375576500118803194892071867|6.06|10-MAR-15 10.00.00.000000 PM
37|1|139|266050|Network|698139747|0|9030|.012934373152084692865939919046035922089|.49|10-MAR-15 10.00.00.000000 PM
37|1|139|266046|Cluster|974562884|0|421204|.432197867285083268161893183693213582306|22.94|10-MAR-15 10.00.00.000000 PM
37|1|139|266051|Configuration|32378|46|99|3.0576317252455370930878991908085737229|0|10-MAR-15 10.00.00.000000 PM
37|1|139|266053|System I/O|760724|0|492|.646752304383718668005741898507211551101|.02|10-MAR-15 10.00.00.000000 PM
37|1|139|284428|Scheduler|185888|0|123|.661688758822516784300223790669650542262|.01|10-MAR-15 10.00.00.000000 PM
37|1|139|266048|Commit|10577706|0|16055|1.51781492130713407992243308709846917659|.87|10-MAR-15 10.00.00.000000 PM
37|1|139|266049|Concurrency|10272588|0|16390|1.59550835680356303591655773598629673457|.89|10-MAR-15 10.00.00.000000 PM
37|1|139|266052|Administrative|266|100|49|184.210526315789473684210526315789473684|0|10-MAR-15 10.00.00.000000 PM
37|1|139|266043|DB CPU|||721419||39.23|10-MAR-15 10.00.00.000000 PM
37|1|139|266044|User I/O|722108925|0|588245|.814620869005323538966091576835170677332|31.69|10-MAR-15 10.00.00.000000 PM
37|1|139|266045|Other|184333520|.38|29126|.158007073265893256961620436695398644804|1.56|10-MAR-15 10.00.00.000000 PM
37|1|141|266046|Cluster|908540493|0|306788|.337671245655750865911047511230740488305|18.39|11-MAR-15 10.00.00.000000 PM
37|1|141|266048|Commit|10173295|0|15574|1.53087077490626193381790265592416223062|.93|11-MAR-15 10.00.00.000000 PM
37|1|141|266049|Concurrency|8253738|0|9487|1.14941860281971635154883762968972361371|.57|11-MAR-15 10.00.00.000000 PM
37|1|141|266051|Configuration|29283|51.5|152|5.19072499402383635556466209063279035618|.01|11-MAR-15 10.00.00.000000 PM
37|1|141|266052|Administrative|316|100|61|193.037974683544303797468354430379746835|0|11-MAR-15 10.00.00.000000 PM
37|1|141|266053|System I/O|742684|0|439|.591099310069962460481173688944423200177|.02|11-MAR-15 10.00.00.000000 PM
37|1|141|266047|Application|4436624|5.69|111768|25.1921280685494195586554100595407679353|6.73|11-MAR-15 10.00.00.000000 PM
37|1|141|266050|Network|666798803|0|8511|.012763970123683620349870364119414893431|.51|11-MAR-15 10.00.00.000000 PM
37|1|141|266045|Other|130466461|.56|5478|.041987802520373416122630934244472224935|.33|11-MAR-15 10.00.00.000000 PM
37|1|141|284428|Scheduler|1168|0|54|46.2328767123287671232876712328767123288|0|11-MAR-15 10.00.00.000000 PM
37|1|141|266043|DB CPU|||676629||40.58|11-MAR-15 10.00.00.000000 PM
37|1|141|266044|User I/O|631101958|0|593151|.939865567648896440280098132733094768817|35.46|11-MAR-15 10.00.00.000000 PM
37|1|142|266046|Cluster|1449659946|0|1683497|1.16130476298611895289269446367113739652|43.43|12-MAR-15 08.00.00.000000 AM
37|1|142|266053|System I/O|91991|0|248|2.69591590481677555413029535498037851529|.01|12-MAR-15 08.00.00.000000 AM
37|1|142|266044|User I/O|882819749|0|958261|1.08545487466207555354541575847778185578|24.71|12-MAR-15 08.00.00.000000 AM
37|1|142|266047|Application|4079814|21.69|137495|33.7012912843575712030009211204236271556|3.56|12-MAR-15 08.00.00.000000 AM
37|1|142|266050|Network|1018264594|0|12027|.011811271913869569346923595381339557801|.31|12-MAR-15 08.00.00.000000 AM
37|1|142|266049|Concurrency|22108193|0|17804|.805312311141846825744645887612795853555|.46|12-MAR-15 08.00.00.000000 AM
37|1|142|266051|Configuration|55594|55.56|272|4.89261431089685937331366694247580674173|.01|12-MAR-15 08.00.00.000000 AM
37|1|142|266045|Other|273112957|3.69|21000|.076891262247949664284876824793047076122|.54|12-MAR-15 08.00.00.000000 AM
37|1|142|266048|Commit|15489163|0|43654|2.81835758329872311370214129711205182617|1.12|12-MAR-15 08.00.00.000000 AM
37|1|142|266052|Administrative|168|100|23|136.904761904761904761904761904761904762|0|12-MAR-15 08.00.00.000000 AM
37|1|142|266043|DB CPU|||1101008||28.46|12-MAR-15 08.00.00.000000 AM
37|1|143|266048|Commit|10099819|0|14932|1.47844233644187088897335684926630863385|.96|12-MAR-15 10.00.00.000000 PM
37|1|143|266049|Concurrency|8525650|0|15305|1.79517104267709793388187410930544885141|.99|12-MAR-15 10.00.00.000000 PM
37|1|143|266053|System I/O|1071048|0|668|.623688200715560833874859016589359207057|.03|12-MAR-15 10.00.00.000000 PM
37|1|143|266051|Configuration|29844|51.5|164|5.49524192467497654469910199705133360139|.01|12-MAR-15 10.00.00.000000 PM
37|1|143|266052|Administrative|244|100|40|163.934426229508196721311475409836065574|0|12-MAR-15 10.00.00.000000 PM
37|1|143|266044|User I/O|595599970|.06|556130|.933730738770856553266784079925323031833|35.65|12-MAR-15 10.00.00.000000 PM
37|1|143|284428|Scheduler|9988|0|58|5.80696836203444132959551461754104925911|0|12-MAR-15 10.00.00.000000 PM
37|1|143|266043|DB CPU|||635429||40.94|12-MAR-15 10.00.00.000000 PM
37|1|143|266046|Cluster|846180929|0|255836|.302341959304544903067651150053276608412|16.48|12-MAR-15 10.00.00.000000 PM
37|1|143|266050|Network|667726041|0|8487|.012710302547568307284274390011396904618|.55|12-MAR-15 10.00.00.000000 PM
37|1|143|266045|Other|100766176|.81|4069|.040380613431237084951998178436383256223|.26|12-MAR-15 10.00.00.000000 PM
37|1|143|266047|Application|4468169|7.31|111081|24.8605189284469768265255857600730858658|7.21|12-MAR-15 10.00.00.000000 PM
37|1|145|266043|DB CPU|||1002918||33.82|13-MAR-15 08.00.00.000000 AM
37|1|145|266044|User I/O|845660668|.06|953160|1.1271187558648524020038732604269588662|31.99|13-MAR-15 08.00.00.000000 AM
37|1|145|266052|Administrative|151|100|24|158.940397350993377483443708609271523179|0|13-MAR-15 08.00.00.000000 AM
37|1|145|266046|Cluster|1340932299|0|907352|.676657576729755541521190548934640883015|30.54|13-MAR-15 08.00.00.000000 AM
37|1|145|266051|Configuration|50498|47.56|254|5.02990217434353835795477048595983999366|.01|13-MAR-15 08.00.00.000000 AM
37|1|145|266050|Network|929587467|0|10648|.011454543416300168341232595383087280801|.36|13-MAR-15 08.00.00.000000 AM
37|1|145|266045|Other|314385292|1.94|12465|.039648801382222422797056294860002547447|.42|13-MAR-15 08.00.00.000000 AM
37|1|145|266047|Application|4590817|19.63|116495|25.3756575354669985756347944167672115878|3.94|13-MAR-15 08.00.00.000000 AM
37|1|145|266048|Commit|14213542|0|35176|2.47482295405325428383720257765446501653|1.18|13-MAR-15 08.00.00.000000 AM
37|1|145|266049|Concurrency|18388790|0|16108|.875968456869647214417044297096220034053|.55|13-MAR-15 08.00.00.000000 AM
37|1|145|266053|System I/O|89860|0|250|2.78210549744046294235477409303360783441|.01|13-MAR-15 08.00.00.000000 AM
37|1|144|266044|User I/O|403278389|.25|380279|.942968952397793872361456988462627487832|38.52|13-MAR-15 10.00.00.000000 PM
37|1|144|266049|Concurrency|2852011|.13|4953|1.73666931859659727820124115930829158794|.53|13-MAR-15 10.00.00.000000 PM
37|1|144|266047|Application|4640504|5.19|68617|14.7865404275052882186934867419573391166|7.28|13-MAR-15 10.00.00.000000 PM
37|1|144|266048|Commit|7228547|0|10615|1.46848322353026133744444077073857304933|1.07|13-MAR-15 10.00.00.000000 PM
37|1|144|266043|DB CPU|||393936||40.69|13-MAR-15 10.00.00.000000 PM
37|1|144|266045|Other|83930165|1.19|2887|.034397644756208926790504939433873387476|.29|13-MAR-15 10.00.00.000000 PM
37|1|144|266051|Configuration|9370|54.19|113|12.0597652081109925293489861259338313767|.01|13-MAR-15 10.00.00.000000 PM
37|1|144|284428|Scheduler|232256|0|7630|32.8516809038302562689446128410030311381|.59|13-MAR-15 10.00.00.000000 PM
37|1|144|266046|Cluster|493693268|0|143163|.289983698947258077661289884147255578944|14.68|13-MAR-15 10.00.00.000000 PM
37|1|144|266050|Network|349747751|0|3891|.011125160887739346749938071796207204203|.41|13-MAR-15 10.00.00.000000 PM
37|1|144|266053|System I/O|33913|0|36|1.06153982248695190634859788281779848436|0|13-MAR-15 10.00.00.000000 PM
37|1|144|266052|Administrative|254|100|46|181.102362204724409448818897637795275591|0|13-MAR-15 10.00.00.000000 PM
37|1|146|266045|Other|116932917|.5|4037|.034524068188600819733249278302019952175|.28|15-MAR-15 10.00.00.000000 PM
37|1|146|266043|DB CPU|||573348||40|15-MAR-15 10.00.00.000000 PM
37|1|146|266049|Concurrency|4721782|0|9214|1.95138191470931948997221811595706875074|.64|15-MAR-15 10.00.00.000000 PM
37|1|146|266050|Network|666998808|0|8048|.012065988579697731633727297455680010751|.56|15-MAR-15 10.00.00.000000 PM
37|1|146|266052|Administrative|174|100|27|155.172413793103448275862068965517241379|0|15-MAR-15 10.00.00.000000 PM
37|1|146|266053|System I/O|302635|0|342|1.13007418177011912039255208419383085235|.02|15-MAR-15 10.00.00.000000 PM
37|1|146|266044|User I/O|702241852|.06|636177|.905922935507409774830680413505175137297|44.17|15-MAR-15 10.00.00.000000 PM
37|1|146|266046|Cluster|545537244|0|147846|.271009911103337978515725316821815377283|10.33|15-MAR-15 10.00.00.000000 PM
37|1|146|266051|Configuration|76224|27.44|93|1.22008816120906801007556675062972292191|.01|15-MAR-15 10.00.00.000000 PM
37|1|146|284428|Scheduler|259|0|0|0|0|15-MAR-15 10.00.00.000000 PM
37|1|146|266047|Application|4687487|8.31|102355|21.8357938912683917843398819026058098935|7.18|15-MAR-15 10.00.00.000000 PM
37|1|146|266048|Commit|9763073|0|14254|1.45999113189054306978960415434771408551|1|15-MAR-15 10.00.00.000000 PM
37|1|148|266047|Application|4102299|12.81|119482|29.1256195611290157055836251818797215903|4.02|16-MAR-15 08.00.00.000000 AM
37|1|148|266045|Other|233568974|4.44|12070|.051676384038917771672876381261151577435|.41|16-MAR-15 08.00.00.000000 AM
37|1|148|266051|Configuration|93124|40.88|333|3.57587732485717967441261114213306988531|.01|16-MAR-15 08.00.00.000000 AM
37|1|148|266052|Administrative|104|100|13|125|0|16-MAR-15 08.00.00.000000 AM
37|1|148|266043|DB CPU|||1046495||35.19|16-MAR-15 08.00.00.000000 AM
37|1|148|266046|Cluster|885941206|0|492161|.555523319907528942727605786517621351049|16.51|16-MAR-15 08.00.00.000000 AM
37|1|148|266049|Concurrency|20276261|0|22243|1.09699712387801676058519862217200695927|.74|16-MAR-15 08.00.00.000000 AM
37|1|148|266050|Network|1071489741|0|12634|.011791060162842940369318944323891571445|.42|16-MAR-15 08.00.00.000000 AM
37|1|148|266053|System I/O|943467|0|848|.898812571080917509568432176218140115129|.03|16-MAR-15 08.00.00.000000 AM
37|1|148|266044|User I/O|1166141013|0|1307229|1.12098707225555748462471750832761423511|43.91|16-MAR-15 08.00.00.000000 AM
37|1|148|266048|Commit|15385428|0|41041|2.66752410137696526869450755611088622299|1.38|16-MAR-15 08.00.00.000000 AM
37|1|147|266049|Concurrency|8949443|0|17431|1.94771898094663544982631879995213109911|1.06|16-MAR-15 10.00.00.000000 PM
