site_id|config_id|run_id|stat_id|stat_instno|stat_500b_pingcnt|stat_avg_500b_msg|stat_std_500b_msg|stat_8k_ping_cnt|stat_avg_8k_msg|stat_std_8k_msg|start_time
37|1|350|266552|5|3072|25.36|5418.44|3072|13.16|2714.16|29-JUL-15 10.00.00.000000 PM
37|1|350|266558|11|3072|.81|6.46|3072|.83|6.38|29-JUL-15 10.00.00.000000 PM
37|1|350|266559|12|3072|.82|6.95|3072|.84|6.86|29-JUL-15 10.00.00.000000 PM
37|1|350|266562|15|3072|.9|9.33|3072|.92|9.38|29-JUL-15 10.00.00.000000 PM
37|1|350|266554|7|3072|13.12|2715.32|3072|25.37|3824.69|29-JUL-15 10.00.00.000000 PM
37|1|350|266563|16|3072|.84|8.84|3072|.88|8.89|29-JUL-15 10.00.00.000000 PM
37|1|350|266560|13|3072|13.03|2710.8|3072|.83|7.28|29-JUL-15 10.00.00.000000 PM
37|1|350|266551|4|3072|13.1|2711.47|3072|.9|7.74|29-JUL-15 10.00.00.000000 PM
37|1|350|266556|9|3072|.84|7.2|3072|.87|7.14|29-JUL-15 10.00.00.000000 PM
37|1|350|266561|14|3072|13.1|2712.88|3072|.9|9.69|29-JUL-15 10.00.00.000000 PM
37|1|350|266549|2|3072|13.1|2710.08|3072|13.13|2711.84|29-JUL-15 10.00.00.000000 PM
37|1|350|266553|6|3072|.84|8.3|3072|.87|8.46|29-JUL-15 10.00.00.000000 PM
37|1|350|266555|8|3072|.85|7.1|3072|13.11|2711.04|29-JUL-15 10.00.00.000000 PM
37|1|350|266548|1|3072|13.11|2712.45|3072|.89|6.49|29-JUL-15 10.00.00.000000 PM
37|1|350|266550|3|3072|.88|7.34|3072|.91|7.25|29-JUL-15 10.00.00.000000 PM
37|1|350|266557|10|3072|.86|7.82|3072|.88|7.74|29-JUL-15 10.00.00.000000 PM
37|1|359|266551|4|3072|.91|8.23|3072|.93|8.3|04-AUG-15 10.00.00.000000 PM
37|1|359|266553|6|3072|13.05|2711.48|3072|.84|6.29|04-AUG-15 10.00.00.000000 PM
37|1|359|266554|7|3072|.86|8.8|3072|.89|8.86|04-AUG-15 10.00.00.000000 PM
37|1|359|266563|16|3072|.83|7.57|3072|13.09|2710.84|04-AUG-15 10.00.00.000000 PM
37|1|359|266549|2|3072|13.18|2714.75|3072|.98|9.97|04-AUG-15 10.00.00.000000 PM
37|1|359|266550|3|3072|.88|7.22|3072|.91|7.16|04-AUG-15 10.00.00.000000 PM
37|1|359|266555|8|3072|.87|8.12|3072|.9|8.08|04-AUG-15 10.00.00.000000 PM
37|1|359|266548|1|3072|.94|10.67|3072|.97|10.95|04-AUG-15 10.00.00.000000 PM
37|1|359|266556|9|3072|.85|6.74|3072|.88|6.57|04-AUG-15 10.00.00.000000 PM
37|1|359|266557|10|3072|.89|9.91|3072|13.14|2713.7|04-AUG-15 10.00.00.000000 PM
37|1|359|266559|12|3072|13.02|2711.95|3072|.81|5.86|04-AUG-15 10.00.00.000000 PM
37|1|359|266562|15|3072|.87|8.32|3072|.9|8.31|04-AUG-15 10.00.00.000000 PM
37|1|359|266560|13|3072|13|2711.59|3072|.79|6.19|04-AUG-15 10.00.00.000000 PM
37|1|359|266558|11|3072|.9|14.27|3072|.93|14.67|04-AUG-15 10.00.00.000000 PM
37|1|359|266552|5|3072|.92|8.02|3072|13.18|2713.45|04-AUG-15 10.00.00.000000 PM
37|1|359|266561|14|3072|.89|8.67|3072|.92|8.69|04-AUG-15 10.00.00.000000 PM
37|1|360|266553|6|3056|.88|7.59|3056|13.2|2718.04|04-AUG-15 08.00.00.000000 AM
37|1|360|266556|9|3056|.94|9.16|3056|13.26|2719.15|04-AUG-15 08.00.00.000000 AM
37|1|360|266560|13|3056|.81|7.4|3056|.83|7.45|04-AUG-15 08.00.00.000000 AM
37|1|360|266562|15|3056|.88|8.25|3056|.91|8.3|04-AUG-15 08.00.00.000000 AM
37|1|360|266557|10|3056|.91|8.75|3056|.94|8.71|04-AUG-15 08.00.00.000000 AM
37|1|360|266561|14|3056|.91|13.15|3056|.95|13.54|04-AUG-15 08.00.00.000000 AM
37|1|360|266559|12|3056|13.17|2720.3|3056|.9|9.58|04-AUG-15 08.00.00.000000 AM
37|1|360|266551|4|3056|.94|10.33|3056|.97|10.5|04-AUG-15 08.00.00.000000 AM
37|1|360|266552|5|3056|.92|8.71|3056|.95|8.71|04-AUG-15 08.00.00.000000 AM
37|1|360|266554|7|3056|.88|7.83|3056|.9|7.81|04-AUG-15 08.00.00.000000 AM
37|1|360|266548|1|3056|.96|11.02|3056|.98|11.28|04-AUG-15 08.00.00.000000 AM
37|1|360|266550|3|3056|.89|7.43|3056|.91|7.43|04-AUG-15 08.00.00.000000 AM
37|1|360|266558|11|3056|.88|8.59|3056|.91|8.63|04-AUG-15 08.00.00.000000 AM
37|1|360|266555|8|3056|.99|11.56|3056|1.02|11.69|04-AUG-15 08.00.00.000000 AM
37|1|360|266563|16|3056|.82|8.11|3056|.85|8.17|04-AUG-15 08.00.00.000000 AM
37|1|360|266549|2|3056|.96|9.27|3056|.99|9.42|04-AUG-15 08.00.00.000000 AM
37|1|361|266559|12|3072|.83|7.42|3072|.86|7.46|05-AUG-15 10.00.00.000000 PM
37|1|361|266548|1|3072|.91|9.78|3072|.93|9.98|05-AUG-15 10.00.00.000000 PM
37|1|361|266562|15|3072|.93|10.02|3072|.96|10.06|05-AUG-15 10.00.00.000000 PM
37|1|361|266550|3|3072|.88|6.82|3072|.91|6.79|05-AUG-15 10.00.00.000000 PM
37|1|361|266556|9|3072|13.1|2710.96|3072|.89|6.74|05-AUG-15 10.00.00.000000 PM
37|1|361|266551|4|3072|.95|10.09|3072|.97|10.14|05-AUG-15 10.00.00.000000 PM
37|1|361|266555|8|3072|.88|7.7|3072|.91|7.58|05-AUG-15 10.00.00.000000 PM
37|1|361|266549|2|3072|25.36|5417.28|3072|25.39|5418.24|05-AUG-15 10.00.00.000000 PM
37|1|361|266552|5|3072|.91|9.78|3072|.94|9.96|05-AUG-15 10.00.00.000000 PM
37|1|361|266554|7|3072|13.08|2709.45|3072|.88|6.52|05-AUG-15 10.00.00.000000 PM
37|1|361|266558|11|3072|.81|6.18|3072|.84|6.1|05-AUG-15 10.00.00.000000 PM
37|1|361|266557|10|3072|.88|9.49|3072|.91|9.53|05-AUG-15 10.00.00.000000 PM
37|1|361|266553|6|3072|13.07|2709.57|3072|.87|6.13|05-AUG-15 10.00.00.000000 PM
37|1|361|266561|14|3072|.87|9.84|3072|.9|9.89|05-AUG-15 10.00.00.000000 PM
37|1|361|266563|16|3072|.82|7.1|3072|.85|7.08|05-AUG-15 10.00.00.000000 PM
37|1|361|266560|13|3072|.78|6.68|3072|.8|6.63|05-AUG-15 10.00.00.000000 PM
37|1|365|266548|1|3069|.92|6.85|3069|.95|6.97|07-AUG-15 08.00.00.000000 AM
37|1|365|266553|6|3069|.87|7.17|3069|.89|7.09|07-AUG-15 08.00.00.000000 AM
37|1|365|266554|7|3069|13.11|2712.56|3069|.9|8.15|07-AUG-15 08.00.00.000000 AM
37|1|365|266556|9|3069|.89|7.27|3069|.92|7.22|07-AUG-15 08.00.00.000000 AM
37|1|365|266562|15|3069|.92|11.7|3069|.95|11.79|07-AUG-15 08.00.00.000000 AM
37|1|365|266559|12|3069|.83|7.24|3069|.86|7.22|07-AUG-15 08.00.00.000000 AM
37|1|365|266551|4|3069|.93|11.29|3069|.95|11.5|07-AUG-15 08.00.00.000000 AM
37|1|365|266563|16|3069|.82|7.07|3069|.85|7.06|07-AUG-15 08.00.00.000000 AM
37|1|365|266550|3|3069|.9|7.88|3069|.93|7.93|07-AUG-15 08.00.00.000000 AM
37|1|365|266560|13|3069|25.27|3822.07|3069|13.05|2710.08|07-AUG-15 08.00.00.000000 AM
37|1|365|266561|14|3069|.89|8.87|3069|.92|8.91|07-AUG-15 08.00.00.000000 AM
37|1|365|266549|2|3069|.94|8.67|3069|.97|8.58|07-AUG-15 08.00.00.000000 AM
37|1|365|266555|8|3069|.91|8.07|3069|.94|7.99|07-AUG-15 08.00.00.000000 AM
37|1|365|266558|11|3069|.9|8.58|3069|13.17|2712.62|07-AUG-15 08.00.00.000000 AM
37|1|365|266552|5|3069|.92|8.03|3069|.94|8|07-AUG-15 08.00.00.000000 AM
37|1|365|266557|10|3069|.92|9.37|3069|.94|9.31|07-AUG-15 08.00.00.000000 AM
37|1|366|266550|3|3056|.93|8.46|3056|.96|8.46|09-AUG-15 10.00.00.000000 PM
37|1|366|266557|10|3056|.78|4.68|3056|.8|4.63|09-AUG-15 10.00.00.000000 PM
37|1|366|266554|7|3056|.86|8.2|3056|.89|8.3|09-AUG-15 10.00.00.000000 PM
37|1|366|266552|5|3056|13.13|2718.88|3056|13.16|2717.25|09-AUG-15 10.00.00.000000 PM
37|1|366|266553|6|3056|.78|4.81|3056|.81|4.78|09-AUG-15 10.00.00.000000 PM
37|1|366|266559|12|3056|.84|6.99|3056|25.45|5428.65|09-AUG-15 10.00.00.000000 PM
37|1|366|266562|15|3056|.77|5.34|3056|.8|5.31|09-AUG-15 10.00.00.000000 PM
37|1|366|266549|2|3056|.81|4.85|3056|.84|4.79|09-AUG-15 10.00.00.000000 PM
37|1|366|266548|1|3056|.84|7.13|3056|13.16|2717.71|09-AUG-15 10.00.00.000000 PM
37|1|366|266561|14|3056|.78|5.98|3056|.81|5.94|09-AUG-15 10.00.00.000000 PM
37|1|366|266563|16|3056|25.35|3830.95|3056|.79|7.41|09-AUG-15 10.00.00.000000 PM
37|1|366|266555|8|3056|.82|7.16|3056|.85|7.3|09-AUG-15 10.00.00.000000 PM
37|1|366|266556|9|3056|25.39|5428.53|3056|13.14|2718.71|09-AUG-15 10.00.00.000000 PM
37|1|366|266558|11|3056|25.45|5429.71|3056|25.46|5427.47|09-AUG-15 10.00.00.000000 PM
37|1|366|266560|13|3056|.85|6.91|3056|.88|6.84|09-AUG-15 10.00.00.000000 PM
37|1|366|266551|4|3056|.9|8.97|3056|.92|9.06|09-AUG-15 10.00.00.000000 PM
37|1|362|266548|1|3067|.92|7.25|3067|.95|7.22|05-AUG-15 08.00.00.000000 AM
37|1|362|266550|3|3067|.89|7.24|3067|.92|7.09|05-AUG-15 08.00.00.000000 AM
37|1|362|266554|7|3067|.91|9.81|3067|.94|9.84|05-AUG-15 08.00.00.000000 AM
37|1|362|266557|10|3067|.92|9.12|3067|.94|9|05-AUG-15 08.00.00.000000 AM
37|1|362|266563|16|3067|.82|8.09|3067|.85|8.17|05-AUG-15 08.00.00.000000 AM
37|1|362|266559|12|3067|.82|7.49|3067|.85|7.45|05-AUG-15 08.00.00.000000 AM
37|1|362|266561|14|3067|.88|9.69|3067|.91|9.74|05-AUG-15 08.00.00.000000 AM
37|1|362|266551|4|3067|.93|8.3|3067|.96|8.36|05-AUG-15 08.00.00.000000 AM
37|1|362|266556|9|3067|.88|7.75|3067|.91|7.63|05-AUG-15 08.00.00.000000 AM
37|1|362|266553|6|3067|.86|6.79|3067|.89|6.76|05-AUG-15 08.00.00.000000 AM
37|1|362|266555|8|3067|.9|7.7|3067|13.22|2718.91|05-AUG-15 08.00.00.000000 AM
37|1|362|266558|11|3067|.88|7.85|3067|.91|7.8|05-AUG-15 08.00.00.000000 AM
37|1|362|266552|5|3067|.9|9|3067|.93|9.13|05-AUG-15 08.00.00.000000 AM
37|1|362|266549|2|3067|13.24|2720.34|3067|.98|10.49|05-AUG-15 08.00.00.000000 AM
37|1|362|266560|13|3067|13.07|2716.74|3067|.87|13.9|05-AUG-15 08.00.00.000000 AM
37|1|362|266562|15|3067|.87|7.47|3067|.89|7.41|05-AUG-15 08.00.00.000000 AM
37|1|363|266550|3|3056|.83|6.22|3056|.85|6.18|06-AUG-15 10.00.00.000000 PM
37|1|363|266553|6|3056|13.14|2717.53|3056|.87|6.55|06-AUG-15 10.00.00.000000 PM
37|1|363|266551|4|3056|.87|7.15|3056|.88|7.11|06-AUG-15 10.00.00.000000 PM
37|1|363|266559|12|3056|25.41|3830.59|3056|.85|6.64|06-AUG-15 10.00.00.000000 PM
37|1|363|266552|5|3056|.87|7.34|3056|.9|7.3|06-AUG-15 10.00.00.000000 PM
37|1|363|266560|13|3056|13.06|2718.86|3056|.79|7.5|06-AUG-15 10.00.00.000000 PM
37|1|363|266548|1|3056|.91|7.57|3056|.93|7.54|06-AUG-15 10.00.00.000000 PM
37|1|363|266556|9|3056|.86|7.09|3056|.89|7.05|06-AUG-15 10.00.00.000000 PM
37|1|363|266557|10|3056|.85|7.67|3056|.88|7.67|06-AUG-15 10.00.00.000000 PM
37|1|363|266561|14|3056|.88|13.74|3056|.91|14.08|06-AUG-15 10.00.00.000000 PM
37|1|363|266555|8|3056|.88|7.88|3056|.9|7.81|06-AUG-15 10.00.00.000000 PM
37|1|363|266562|15|3056|.89|9.97|3056|.92|10.05|06-AUG-15 10.00.00.000000 PM
37|1|363|266554|7|3056|.82|6.43|3056|.85|6.4|06-AUG-15 10.00.00.000000 PM
37|1|363|266558|11|3056|.84|6.97|3056|.87|6.98|06-AUG-15 10.00.00.000000 PM
37|1|363|266563|16|3056|13.12|2718.68|3056|.86|7.86|06-AUG-15 10.00.00.000000 PM
37|1|363|266549|2|3056|13.2|2718.02|3056|.93|7.07|06-AUG-15 10.00.00.000000 PM
37|1|364|266550|3|3072|.92|8.81|3072|.95|8.83|06-AUG-15 08.00.00.000000 AM
37|1|364|266554|7|3072|.96|11.71|3072|1|11.92|06-AUG-15 08.00.00.000000 AM
37|1|364|266557|10|3072|.91|9.97|3072|.94|9.89|06-AUG-15 08.00.00.000000 AM
37|1|364|266549|2|3072|.95|9.85|3072|.98|10.11|06-AUG-15 08.00.00.000000 AM
37|1|364|266552|5|3072|13.14|2711.96|3072|.94|8.26|06-AUG-15 08.00.00.000000 AM
37|1|364|266551|4|3072|.91|7.98|3072|.94|8.1|06-AUG-15 08.00.00.000000 AM
37|1|364|266556|9|3072|.91|8.1|3072|13.17|2711.27|06-AUG-15 08.00.00.000000 AM
37|1|364|266562|15|3072|.84|7.43|3072|.86|7.37|06-AUG-15 08.00.00.000000 AM
37|1|364|266553|6|3072|13.09|2711.43|3072|.88|7.44|06-AUG-15 08.00.00.000000 AM
37|1|364|266559|12|3072|.86|10.7|3072|.89|10.79|06-AUG-15 08.00.00.000000 AM
37|1|364|266560|13|3072|.8|7.21|3072|.82|7.26|06-AUG-15 08.00.00.000000 AM
37|1|364|266561|14|3072|.86|7.86|3072|.88|7.79|06-AUG-15 08.00.00.000000 AM
37|1|364|266548|1|3072|.96|9.89|3072|.99|10.06|06-AUG-15 08.00.00.000000 AM
37|1|364|266555|8|3072|.89|7.96|3072|.92|7.93|06-AUG-15 08.00.00.000000 AM
37|1|364|266563|16|3072|.88|10.47|3072|.92|10.66|06-AUG-15 08.00.00.000000 AM
37|1|364|266558|11|3072|.88|9.84|3072|13.14|2713.84|06-AUG-15 08.00.00.000000 AM
37|1|367|266548|1|3072|.86|7.49|3072|.88|7.52|10-AUG-15 10.00.00.000000 PM
37|1|367|266556|9|3072|.81|5.95|3072|.84|5.95|10-AUG-15 10.00.00.000000 PM
37|1|367|266562|15|3072|.78|5.86|3072|.8|5.85|10-AUG-15 10.00.00.000000 PM
37|1|367|266553|6|3072|.81|5.71|3072|.84|5.77|10-AUG-15 10.00.00.000000 PM
37|1|367|266557|10|3072|.79|5.17|3072|.81|5.11|10-AUG-15 10.00.00.000000 PM
37|1|367|266549|2|3072|.84|6.35|3072|.87|6.29|10-AUG-15 10.00.00.000000 PM
37|1|367|266550|3|3072|.84|6|3072|.86|5.91|10-AUG-15 10.00.00.000000 PM
37|1|367|266554|7|3072|.83|8.01|3072|.86|8.15|10-AUG-15 10.00.00.000000 PM
37|1|367|266552|5|3072|.83|7.96|3072|.85|8|10-AUG-15 10.00.00.000000 PM
37|1|367|266558|11|3072|25.29|5414.05|3072|.86|6.35|10-AUG-15 10.00.00.000000 PM
37|1|367|266559|12|3072|.81|6.24|3072|.83|6.19|10-AUG-15 10.00.00.000000 PM
37|1|367|266551|4|3072|.88|7.02|3072|.91|6.94|10-AUG-15 10.00.00.000000 PM
37|1|367|266555|8|3072|.81|5.4|3072|.83|5.34|10-AUG-15 10.00.00.000000 PM
37|1|367|266560|13|3072|.82|6.81|3072|.85|6.76|10-AUG-15 10.00.00.000000 PM
37|1|367|266561|14|3072|.81|6.16|3072|.84|6.13|10-AUG-15 10.00.00.000000 PM
37|1|367|266563|16|3072|.77|6.58|3072|.79|6.61|10-AUG-15 10.00.00.000000 PM
37|1|370|266550|3|3056|.86|5.74|3056|13.18|2717.55|12-AUG-15 10.00.00.000000 PM
37|1|370|266560|13|3056|25.35|3829.51|3056|.78|5.21|12-AUG-15 10.00.00.000000 PM
37|1|370|266555|8|3056|13.14|2716.47|3056|.87|5.67|12-AUG-15 10.00.00.000000 PM
37|1|370|266556|9|3056|.83|6.57|3056|.86|6.51|12-AUG-15 10.00.00.000000 PM
37|1|370|266558|11|3056|.83|6.7|3056|.86|6.66|12-AUG-15 10.00.00.000000 PM
37|1|370|266551|4|3056|.79|5.44|3056|.81|5.39|12-AUG-15 10.00.00.000000 PM
37|1|370|266561|14|3056|13.12|2718.1|3056|13.15|2719.61|12-AUG-15 10.00.00.000000 PM
37|1|370|266552|5|3056|.87|8.15|3056|.89|8.32|12-AUG-15 10.00.00.000000 PM
37|1|370|266553|6|3056|.87|6.89|3056|.9|6.92|12-AUG-15 10.00.00.000000 PM
37|1|370|266549|2|3056|.9|8.01|3056|.93|8.02|12-AUG-15 10.00.00.000000 PM
37|1|370|266557|10|3056|.81|5.51|3056|13.13|2715.3|12-AUG-15 10.00.00.000000 PM
37|1|370|266562|15|3056|.8|7.02|3056|13.12|2717.96|12-AUG-15 10.00.00.000000 PM
37|1|370|266563|16|3056|.8|7.98|3056|.82|8.02|12-AUG-15 10.00.00.000000 PM
37|1|370|266554|7|3056|.84|8.36|3056|.87|8.41|12-AUG-15 10.00.00.000000 PM
37|1|370|266548|1|3056|.86|8.19|3056|.88|8.33|12-AUG-15 10.00.00.000000 PM
37|1|370|266559|12|3056|.82|6.28|3056|.84|6.26|12-AUG-15 10.00.00.000000 PM
37|1|378|266556|9|3071|.89|9|3071|.92|9.09|17-AUG-15 08.00.00.000000 AM
37|1|378|266557|10|3071|13.11|2709.8|3071|13.14|2710.26|17-AUG-15 08.00.00.000000 AM
37|1|378|266561|14|3071|.87|7.79|3071|.9|7.85|17-AUG-15 08.00.00.000000 AM
37|1|378|266555|8|3071|.91|9.36|3071|.94|9.43|17-AUG-15 08.00.00.000000 AM
37|1|378|266548|1|3071|.86|6.71|3071|.89|6.72|17-AUG-15 08.00.00.000000 AM
37|1|378|266551|4|3071|.89|7.74|3071|.92|7.73|17-AUG-15 08.00.00.000000 AM
37|1|378|266560|13|3071|.89|9.95|3071|.92|10.15|17-AUG-15 08.00.00.000000 AM
37|1|378|266549|2|3071|.86|6.69|3071|.89|6.67|17-AUG-15 08.00.00.000000 AM
37|1|378|266552|5|3071|.9|6.81|3071|.93|6.7|17-AUG-15 08.00.00.000000 AM
37|1|378|266554|7|3071|.91|7.11|3071|.95|7.04|17-AUG-15 08.00.00.000000 AM
37|1|378|266558|11|3071|.91|7.89|3071|.95|7.9|17-AUG-15 08.00.00.000000 AM
37|1|378|266563|16|3071|13.19|2726.31|3071|.92|14.73|17-AUG-15 08.00.00.000000 AM
37|1|378|266553|6|3071|.93|7.68|3071|.96|7.6|17-AUG-15 08.00.00.000000 AM
37|1|378|266559|12|3071|.87|6.44|3071|.9|6.44|17-AUG-15 08.00.00.000000 AM
37|1|378|266550|3|3071|13.12|2712.07|3071|.92|7.73|17-AUG-15 08.00.00.000000 AM
37|1|378|266562|15|3071|.83|6.99|3071|.86|6.93|17-AUG-15 08.00.00.000000 AM
37|1|373|266550|3|3066|.88|6.23|3066|.91|6.23|13-AUG-15 08.00.00.000000 AM
37|1|373|266551|4|3066|.86|7.8|3066|.88|7.79|13-AUG-15 08.00.00.000000 AM
37|1|373|266557|10|3066|.84|5.92|3066|25.39|5420.69|13-AUG-15 08.00.00.000000 AM
37|1|373|266555|8|3066|.86|6.59|3066|.89|6.64|13-AUG-15 08.00.00.000000 AM
37|1|373|266562|15|3066|13.05|2709.91|3066|.85|7.19|13-AUG-15 08.00.00.000000 AM
37|1|373|266552|5|3066|.88|8.32|3066|.91|8.42|13-AUG-15 08.00.00.000000 AM
37|1|373|266560|13|3066|25.27|3820.27|3066|.84|6.55|13-AUG-15 08.00.00.000000 AM
37|1|373|266548|1|3066|.86|6.32|3066|.89|6.21|13-AUG-15 08.00.00.000000 AM
37|1|373|266549|2|3066|13.15|2713.84|3066|.94|9.66|13-AUG-15 08.00.00.000000 AM
37|1|373|266553|6|3066|.91|9.51|3066|.94|9.65|13-AUG-15 08.00.00.000000 AM
37|1|373|266554|7|3066|.87|8.83|3066|.9|8.84|13-AUG-15 08.00.00.000000 AM
37|1|373|266561|14|3066|13.09|2711.29|3066|.89|9.31|13-AUG-15 08.00.00.000000 AM
37|1|373|266556|9|3066|.88|7.56|3066|.9|7.51|13-AUG-15 08.00.00.000000 AM
37|1|373|266558|11|3066|13.09|2711.57|3066|13.11|2709.77|13-AUG-15 08.00.00.000000 AM
37|1|373|266559|12|3066|13.07|2710.6|3066|13.09|2710.24|13-AUG-15 08.00.00.000000 AM
37|1|373|266563|16|3066|.83|9.74|3066|.85|9.98|13-AUG-15 08.00.00.000000 AM
37|1|375|266558|11|3070|.88|7.15|3070|13.14|2711.69|14-AUG-15 08.00.00.000000 AM
37|1|375|266557|10|3070|13.07|2712.1|3070|.86|7.02|14-AUG-15 08.00.00.000000 AM
37|1|375|266559|12|3070|13.11|2715.02|3070|.91|11.38|14-AUG-15 08.00.00.000000 AM
37|1|375|266563|16|3069|.76|6.85|3069|.78|6.9|14-AUG-15 08.00.00.000000 AM
37|1|375|266562|15|3069|.85|7.88|3069|.87|7.82|14-AUG-15 08.00.00.000000 AM
37|1|375|266552|5|3070|.85|5.98|3070|.88|6.11|14-AUG-15 08.00.00.000000 AM
37|1|375|266553|6|3070|.88|8.39|3070|.91|8.58|14-AUG-15 08.00.00.000000 AM
37|1|375|266555|8|3070|.84|6.37|3070|.87|6.36|14-AUG-15 08.00.00.000000 AM
37|1|375|266556|9|3070|.86|7.69|3070|13.18|2718.21|14-AUG-15 08.00.00.000000 AM
37|1|375|266551|4|3070|.83|6.18|3070|.86|6.09|14-AUG-15 08.00.00.000000 AM
37|1|375|266554|7|3070|.82|6.82|3070|.84|6.8|14-AUG-15 08.00.00.000000 AM
37|1|375|266548|1|3069|.88|6.88|3069|.91|6.99|14-AUG-15 08.00.00.000000 AM
37|1|375|266560|13|3069|25.39|3831.05|3069|.82|6.22|14-AUG-15 08.00.00.000000 AM
37|1|375|266549|2|3070|.91|7.79|3070|.94|7.75|14-AUG-15 08.00.00.000000 AM
37|1|375|266561|14|3069|13.15|2719.18|3069|.89|9.75|14-AUG-15 08.00.00.000000 AM
37|1|375|266550|3|3070|.85|5.35|3070|.87|5.33|14-AUG-15 08.00.00.000000 AM
37|1|369|266548|1|3072|25.34|5417.05|3072|.9|7.46|11-AUG-15 08.00.00.000000 AM
37|1|369|266556|9|3072|.83|5.93|3072|.86|5.84|11-AUG-15 08.00.00.000000 AM
37|1|369|266554|7|3072|.87|8.28|3072|13.13|2712.19|11-AUG-15 08.00.00.000000 AM
37|1|369|266561|14|3072|.88|10.98|3072|13.14|2714.61|11-AUG-15 08.00.00.000000 AM
37|1|369|266549|2|3072|.86|6.92|3072|.88|6.8|11-AUG-15 08.00.00.000000 AM
37|1|369|266555|8|3072|.84|6.5|3072|.87|6.46|11-AUG-15 08.00.00.000000 AM
37|1|369|266558|11|3072|.87|8.08|3072|13.13|2710.66|11-AUG-15 08.00.00.000000 AM
37|1|369|266550|3|3072|.91|8.7|3072|.94|8.66|11-AUG-15 08.00.00.000000 AM
37|1|369|266557|10|3072|.84|6.08|3072|.87|6.01|11-AUG-15 08.00.00.000000 AM
37|1|369|266560|13|3072|.89|9.75|3072|.92|9.87|11-AUG-15 08.00.00.000000 AM
37|1|369|266551|4|3072|.91|7.78|3072|.94|7.74|11-AUG-15 08.00.00.000000 AM
37|1|369|266553|6|3072|.87|9.14|3072|.9|9.28|11-AUG-15 08.00.00.000000 AM
37|1|369|266562|15|3072|.84|9.05|3072|.87|9.19|11-AUG-15 08.00.00.000000 AM
37|1|369|266552|5|3072|13.16|2717.99|3072|.96|14.53|11-AUG-15 08.00.00.000000 AM
37|1|369|266559|12|3072|.87|8.22|3072|13.13|2713.51|11-AUG-15 08.00.00.000000 AM
37|1|369|266563|16|3072|.81|7.04|3072|.83|7.03|11-AUG-15 08.00.00.000000 AM
37|1|377|266549|2|3056|.85|6.49|3056|.88|6.51|17-AUG-15 10.00.00.000000 PM
37|1|377|266559|12|3056|.85|6.49|3056|.87|6.48|17-AUG-15 10.00.00.000000 PM
37|1|377|266561|14|3056|.81|6.26|3056|13.13|2716.19|17-AUG-15 10.00.00.000000 PM
37|1|377|266557|10|3056|13.13|2716.41|3056|.86|5.52|17-AUG-15 10.00.00.000000 PM
37|1|377|266552|5|3056|.88|6.93|3056|.91|6.9|17-AUG-15 10.00.00.000000 PM
37|1|377|266558|11|3056|.82|5.58|3056|.85|5.52|17-AUG-15 10.00.00.000000 PM
37|1|377|266560|13|3056|.86|10.53|3056|.89|10.82|17-AUG-15 10.00.00.000000 PM
37|1|377|266550|3|3056|.83|6.34|3056|.86|6.32|17-AUG-15 10.00.00.000000 PM
37|1|377|266556|9|3056|.86|6.27|3056|.89|6.2|17-AUG-15 10.00.00.000000 PM
37|1|377|266562|15|3056|.83|6.99|3056|.86|6.94|17-AUG-15 10.00.00.000000 PM
37|1|377|266548|1|3056|.86|8.9|3056|25.48|5430.14|17-AUG-15 10.00.00.000000 PM
37|1|377|266551|4|3056|.85|7.25|3056|.88|7.22|17-AUG-15 10.00.00.000000 PM
37|1|377|266553|6|3056|.88|6.54|3056|.9|6.45|17-AUG-15 10.00.00.000000 PM
37|1|377|266554|7|3056|.86|6.05|3056|.88|5.97|17-AUG-15 10.00.00.000000 PM
37|1|377|266555|8|3056|.86|6.27|3056|.88|6.15|17-AUG-15 10.00.00.000000 PM
37|1|377|266563|16|3056|.77|5.68|3056|13.09|2718.03|17-AUG-15 10.00.00.000000 PM
37|1|374|266549|2|3076|.87|9.48|3076|.9|9.56|14-AUG-15 10.00.00.000000 PM
37|1|374|266551|4|3076|.74|4.72|3076|.76|4.7|14-AUG-15 10.00.00.000000 PM
37|1|374|266556|9|3076|.79|6.5|3076|.81|6.47|14-AUG-15 10.00.00.000000 PM
37|1|374|266559|12|3076|13.04|2712.07|3076|.84|8.73|14-AUG-15 10.00.00.000000 PM
37|1|374|266562|15|3076|.79|7.86|3076|.82|7.88|14-AUG-15 10.00.00.000000 PM
37|1|374|266553|6|3076|.81|5.54|3076|.84|5.51|14-AUG-15 10.00.00.000000 PM
37|1|374|266548|1|3076|25.13|3808.71|3076|.83|5.04|14-AUG-15 10.00.00.000000 PM
37|1|374|266552|5|3076|.83|5.28|3076|.85|5.23|14-AUG-15 10.00.00.000000 PM
37|1|374|266550|3|3076|.81|4.85|3076|.83|4.83|14-AUG-15 10.00.00.000000 PM
37|1|374|266557|10|3076|.76|4.62|3076|25.19|5408.35|14-AUG-15 10.00.00.000000 PM
37|1|374|266563|16|3076|.76|7.12|3076|.78|7.14|14-AUG-15 10.00.00.000000 PM
37|1|374|266554|7|3076|.79|9.45|3076|.81|9.65|14-AUG-15 10.00.00.000000 PM
37|1|374|266555|8|3076|.82|5.71|3076|.85|5.77|14-AUG-15 10.00.00.000000 PM
