site_id|config_id|run_id|stat_id|stat_name|stat_rw_persec|stat_r_persec|stat_w_persec|start_time
37|1|105|265452|Redo Requests|787.19375|2.54375|784.64375|16-FEB-15 08.00.00.000000 AM
37|1|105|265454|Database (MB)|248.75625|240.35625|8.3875|16-FEB-15 08.00.00.000000 AM
37|1|95|265458|Via Buffer Cache (blocks)|12049.4375|10990.825|1058.6125|10-FEB-15 08.00.00.000000 AM
37|1|95|265454|Database (MB)|255.2|246.225|8.9875|10-FEB-15 08.00.00.000000 AM
37|1|95|265456|Redo (MB)|7.49375|2.525|4.975|10-FEB-15 08.00.00.000000 AM
37|1|95|265459|Direct (blocks)|20616.56875|20524.45625|92.13125|10-FEB-15 08.00.00.000000 AM
37|1|95|265450|Database Requests|11664.5125|10791.1125|873.4125|10-FEB-15 08.00.00.000000 AM
37|1|95|265452|Redo Requests|861.3375|3.03125|858.29375|10-FEB-15 08.00.00.000000 AM
37|1|95|265457|Database (blocks)|32666.01875|31515.2875|1150.7375|10-FEB-15 08.00.00.000000 AM
37|1|95|265451|Optimized Requests|10718.4875|10673.09375|45.41875|10-FEB-15 08.00.00.000000 AM
37|1|95|265453|Total (MB)|266.15|249.6|16.53125|10-FEB-15 08.00.00.000000 AM
37|1|95|265455|Optimized Total (MB)|186.7875|186.5|.29375|10-FEB-15 08.00.00.000000 AM
37|1|95|265449|Total Requests|12552.84375|10815.55|1737.29375|10-FEB-15 08.00.00.000000 AM
37|1|97|265455|Optimized Total (MB)|162.21875|161.8875|.3|11-FEB-15 08.00.00.000000 AM
37|1|97|265452|Redo Requests|884.1375|2.975|881.19375|11-FEB-15 08.00.00.000000 AM
37|1|97|265459|Direct (blocks)|12294.99375|12197.35625|97.6375|11-FEB-15 08.00.00.000000 AM
37|1|97|265451|Optimized Requests|10703.75625|10653.3875|50.38125|11-FEB-15 08.00.00.000000 AM
37|1|97|265454|Database (MB)|190.7625|181.85625|8.93125|11-FEB-15 08.00.00.000000 AM
37|1|97|265456|Redo (MB)|7.6625|2.5875|5.1|11-FEB-15 08.00.00.000000 AM
37|1|97|265453|Total (MB)|201.90625|185.275|16.64375|11-FEB-15 08.00.00.000000 AM
37|1|97|265457|Database (blocks)|24418.53125|23277.81875|1140.7125|11-FEB-15 08.00.00.000000 AM
37|1|97|265449|Total Requests|12501.99375|10749.39375|1752.6|11-FEB-15 08.00.00.000000 AM
37|1|97|265450|Database Requests|11593.725|10728.39375|865.3375|11-FEB-15 08.00.00.000000 AM
37|1|97|265458|Via Buffer Cache (blocks)|12123.525|11080.45625|1043.075|11-FEB-15 08.00.00.000000 AM
37|1|96|265450|Database Requests|9325.30625|8660.71875|664.59375|11-FEB-15 10.00.00.000000 PM
37|1|96|265453|Total (MB)|146.1875|133.35625|12.84375|11-FEB-15 10.00.00.000000 PM
37|1|96|265457|Database (blocks)|16891.5|15961.35625|930.1375|11-FEB-15 10.00.00.000000 PM
37|1|96|265456|Redo (MB)|5.675|2.06875|3.625|11-FEB-15 10.00.00.000000 PM
37|1|96|265459|Direct (blocks)|6953.19375|6898.18125|55.0125|11-FEB-15 10.00.00.000000 PM
37|1|96|265458|Via Buffer Cache (blocks)|9938.3125|9063.18125|875.125|11-FEB-15 10.00.00.000000 PM
37|1|96|265449|Total Requests|9939.8875|8693.85625|1246.04375|11-FEB-15 10.00.00.000000 PM
37|1|96|265454|Database (MB)|131.975|124.7|7.2625|11-FEB-15 10.00.00.000000 PM
37|1|96|265451|Optimized Requests|8622.59375|8606.075|16.51875|11-FEB-15 10.00.00.000000 PM
37|1|96|265452|Redo Requests|578.73125|2.15|576.59375|11-FEB-15 10.00.00.000000 PM
37|1|96|265455|Optimized Total (MB)|111.35|111.2375|.10625|11-FEB-15 10.00.00.000000 PM
37|1|98|265452|Redo Requests|634.875|2.0875|632.8|12-FEB-15 01.00.00.000000 AM
37|1|98|265454|Database (MB)|199.9375|193.53125|6.41875|12-FEB-15 01.00.00.000000 AM
37|1|98|265456|Redo (MB)|5.34375|1.8125|3.54375|12-FEB-15 01.00.00.000000 AM
37|1|98|265457|Database (blocks)|25591.68125|24770.15625|821.51875|12-FEB-15 01.00.00.000000 AM
37|1|98|265459|Direct (blocks)|15643.625|15575.26875|68.3625|12-FEB-15 01.00.00.000000 AM
37|1|98|265449|Total Requests|10390.8875|9167.59375|1223.29375|12-FEB-15 01.00.00.000000 AM
37|1|98|265455|Optimized Total (MB)|137.93125|137.83125|.1|12-FEB-15 01.00.00.000000 AM
37|1|98|265450|Database Requests|9737.2375|9151.275|585.96875|12-FEB-15 01.00.00.000000 AM
37|1|98|265458|Via Buffer Cache (blocks)|9948.05625|9194.89375|753.15625|12-FEB-15 01.00.00.000000 AM
37|1|98|265451|Optimized Requests|9082.28125|9063.04375|19.25625|12-FEB-15 01.00.00.000000 AM
37|1|98|265453|Total (MB)|207.51875|195.74375|11.8|12-FEB-15 01.00.00.000000 AM
37|1|100|265449|Total Requests|12386.46875|10627.25625|1759.225|12-FEB-15 08.00.00.000000 AM
37|1|100|265456|Redo (MB)|7.725|2.6375|5.1125|12-FEB-15 08.00.00.000000 AM
37|1|100|265453|Total (MB)|208.45|191.59375|16.85625|12-FEB-15 08.00.00.000000 AM
37|1|100|265457|Database (blocks)|25257.35625|24095.3625|1162.01875|12-FEB-15 08.00.00.000000 AM
37|1|100|265458|Via Buffer Cache (blocks)|11881.2375|10816.69375|1064.54375|12-FEB-15 08.00.00.000000 AM
37|1|100|265450|Database Requests|11507.8|10609.24375|898.575|12-FEB-15 08.00.00.000000 AM
37|1|100|265452|Redo Requests|856.4625|3.14375|853.33125|12-FEB-15 08.00.00.000000 AM
37|1|100|265459|Direct (blocks)|13376.14375|13278.66875|97.46875|12-FEB-15 08.00.00.000000 AM
37|1|100|265451|Optimized Requests|10565.00625|10516.225|48.79375|12-FEB-15 08.00.00.000000 AM
37|1|100|265454|Database (MB)|197.325|188.25|9.08125|12-FEB-15 08.00.00.000000 AM
37|1|100|265455|Optimized Total (MB)|156.21875|155.90625|.30625|12-FEB-15 08.00.00.000000 AM
37|1|99|265455|Optimized Total (MB)|151.39375|151.275|.10625|12-FEB-15 10.00.00.000000 PM
37|1|99|265457|Database (blocks)|28298.38125|27427.2625|871.11875|12-FEB-15 10.00.00.000000 PM
37|1|99|265449|Total Requests|9674.64375|8481.69375|1192.94375|12-FEB-15 10.00.00.000000 PM
37|1|99|265458|Via Buffer Cache (blocks)|9677.99375|8852.00625|825.98125|12-FEB-15 10.00.00.000000 PM
37|1|99|265459|Direct (blocks)|18620.40625|18575.26875|45.14375|12-FEB-15 10.00.00.000000 PM
37|1|99|265450|Database Requests|9077.15625|8452.8125|624.34375|12-FEB-15 10.00.00.000000 PM
37|1|99|265451|Optimized Requests|8366.075|8346.975|19.125|12-FEB-15 10.00.00.000000 PM
37|1|99|265453|Total (MB)|229.84375|217.90625|11.9375|12-FEB-15 10.00.00.000000 PM
37|1|99|265452|Redo Requests|566.18125|1.79375|564.38125|12-FEB-15 10.00.00.000000 PM
37|1|99|265454|Database (MB)|221.075|214.2875|6.825|12-FEB-15 10.00.00.000000 PM
37|1|99|265456|Redo (MB)|5.05|1.7125|3.35625|12-FEB-15 10.00.00.000000 PM
37|1|101|265450|Database Requests|10760.9375|9964.89375|796.0625|13-FEB-15 08.00.00.000000 AM
37|1|101|265459|Direct (blocks)|18994.86875|18911.41875|83.4375|13-FEB-15 08.00.00.000000 AM
37|1|101|265449|Total Requests|11562.2|9987.925|1574.275|13-FEB-15 08.00.00.000000 AM
37|1|101|265454|Database (MB)|235.25|227.13125|8.1125|13-FEB-15 08.00.00.000000 AM
37|1|101|265457|Database (blocks)|30111.05|29073.3|1037.75|13-FEB-15 08.00.00.000000 AM
37|1|101|265458|Via Buffer Cache (blocks)|11116.1875|10161.88125|954.30625|13-FEB-15 08.00.00.000000 AM
37|1|101|265451|Optimized Requests|9878.2875|9839.01875|39.28125|13-FEB-15 08.00.00.000000 AM
37|1|101|265455|Optimized Total (MB)|153.2875|153.01875|.2625|13-FEB-15 08.00.00.000000 AM
37|1|101|265456|Redo (MB)|7.225|2.43125|4.8|13-FEB-15 08.00.00.000000 AM
37|1|101|265452|Redo Requests|776.5625|2.76875|773.8125|13-FEB-15 08.00.00.000000 AM
37|1|101|265453|Total (MB)|245.725|230.3875|15.3375|13-FEB-15 08.00.00.000000 AM
37|1|102|265450|Database Requests|9335.85625|8822.4875|513.34375|15-FEB-15 10.00.00.000000 PM
37|1|102|265458|Via Buffer Cache (blocks)|9989.525|9309.39375|680.1375|15-FEB-15 10.00.00.000000 PM
37|1|102|265457|Database (blocks)|32904.85625|32181.0125|723.8375|15-FEB-15 10.00.00.000000 PM
37|1|102|265451|Optimized Requests|8776.70625|8763.6125|13.08125|15-FEB-15 10.00.00.000000 PM
37|1|102|265454|Database (MB)|257.06875|251.43125|5.6625|15-FEB-15 10.00.00.000000 PM
37|1|102|265452|Redo Requests|536.90625|1.64375|535.275|15-FEB-15 10.00.00.000000 PM
37|1|102|265453|Total (MB)|271.28125|261.09375|10.1875|15-FEB-15 10.00.00.000000 PM
37|1|102|265459|Direct (blocks)|22914.425|22870.725|43.69375|15-FEB-15 10.00.00.000000 PM
37|1|102|265455|Optimized Total (MB)|223.4125|223.33125|.1|15-FEB-15 10.00.00.000000 PM
37|1|102|265456|Redo (MB)|4.5125|1.55|2.94375|15-FEB-15 10.00.00.000000 PM
37|1|102|265449|Total Requests|9896.59375|8848.03125|1048.5625|15-FEB-15 10.00.00.000000 PM
37|1|103|265451|Optimized Requests|9575.125|9553.00625|22.10625|16-FEB-15 01.00.00.000000 AM
37|1|103|265454|Database (MB)|200.30625|193.6375|6.68125|16-FEB-15 01.00.00.000000 AM
37|1|103|265455|Optimized Total (MB)|175.96875|175.8375|.10625|16-FEB-15 01.00.00.000000 AM
37|1|103|265458|Via Buffer Cache (blocks)|10321.55|9535.5875|785.975|16-FEB-15 01.00.00.000000 AM
37|1|103|265450|Database Requests|10208.05625|9608.69375|599.3625|16-FEB-15 01.00.00.000000 AM
37|1|103|265452|Redo Requests|622.64375|1.925|620.725|16-FEB-15 01.00.00.000000 AM
37|1|103|265453|Total (MB)|207.75625|195.66875|12.09375|16-FEB-15 01.00.00.000000 AM
37|1|103|265459|Direct (blocks)|15317|15248.4875|68.51875|16-FEB-15 01.00.00.000000 AM
37|1|103|265456|Redo (MB)|5.34375|1.8125|3.56875|16-FEB-15 01.00.00.000000 AM
37|1|103|265457|Database (blocks)|25639.55|24785.06875|854.49375|16-FEB-15 01.00.00.000000 AM
37|1|103|265449|Total Requests|10845.69375|9624.80625|1220.8875|16-FEB-15 01.00.00.000000 AM
37|1|104|265456|Redo (MB)|4.64375|1.6125|3.025|16-FEB-15 10.00.00.000000 PM
37|1|104|265455|Optimized Total (MB)|185.78125|185.725|.1|16-FEB-15 10.00.00.000000 PM
37|1|104|265450|Database Requests|9050.3125|8532.91875|517.375|16-FEB-15 10.00.00.000000 PM
37|1|104|265459|Direct (blocks)|19801.85625|19751.275|50.59375|16-FEB-15 10.00.00.000000 PM
37|1|104|265454|Database (MB)|230.8375|224.76875|6.06875|16-FEB-15 10.00.00.000000 PM
37|1|104|265458|Via Buffer Cache (blocks)|9742.0625|9018.29375|723.78125|16-FEB-15 10.00.00.000000 PM
37|1|104|265451|Optimized Requests|8462.1875|8451.4625|10.73125|16-FEB-15 10.00.00.000000 PM
37|1|104|265457|Database (blocks)|29544.775|28770.425|774.35625|16-FEB-15 10.00.00.000000 PM
37|1|104|265452|Redo Requests|528.45625|1.63125|526.81875|16-FEB-15 10.00.00.000000 PM
37|1|104|265449|Total Requests|9604.0375|8556.16875|1047.8625|16-FEB-15 10.00.00.000000 PM
37|1|104|265453|Total (MB)|238.8625|228.14375|10.73125|16-FEB-15 10.00.00.000000 PM
37|1|114|265458|Via Buffer Cache (blocks)|10655.1125|9729.79375|925.3125|20-FEB-15 08.00.00.000000 AM
37|1|114|265456|Redo (MB)|6.59375|2.19375|4.4125|20-FEB-15 08.00.00.000000 AM
37|1|114|265454|Database (MB)|170.45|162.58125|7.85625|20-FEB-15 08.00.00.000000 AM
37|1|114|265455|Optimized Total (MB)|142.61875|142.38125|.25|20-FEB-15 08.00.00.000000 AM
37|1|115|265452|Redo Requests|545.34375|1.65625|543.68125|22-FEB-15 10.00.00.000000 PM
37|1|115|265454|Database (MB)|220.45|214.4875|5.975|22-FEB-15 10.00.00.000000 PM
37|1|115|265456|Redo (MB)|4.78125|1.61875|3.16875|22-FEB-15 10.00.00.000000 PM
37|1|115|265450|Database Requests|9212.6125|8676.6125|536.00625|22-FEB-15 10.00.00.000000 PM
37|1|115|265457|Database (blocks)|28217.2875|27453.85625|763.4375|22-FEB-15 10.00.00.000000 PM
37|1|115|265451|Optimized Requests|8629.49375|8614.825|14.6625|22-FEB-15 10.00.00.000000 PM
37|1|115|265453|Total (MB)|228.00625|217.20625|10.7875|22-FEB-15 10.00.00.000000 PM
37|1|115|265455|Optimized Total (MB)|188.1|188.025|.1|22-FEB-15 10.00.00.000000 PM
37|1|115|265459|Direct (blocks)|18390.65|18340.5|50.175|22-FEB-15 10.00.00.000000 PM
37|1|115|265449|Total Requests|9777.7125|8697.9125|1079.7875|22-FEB-15 10.00.00.000000 PM
37|1|115|265458|Via Buffer Cache (blocks)|9825.9|9112.63125|713.275|22-FEB-15 10.00.00.000000 PM
37|1|117|265457|Database (blocks)|28382.7875|27237.9375|1144.8625|23-FEB-15 08.00.00.000000 AM
37|1|117|265459|Direct (blocks)|16234.64375|16149.8875|84.7375|23-FEB-15 08.00.00.000000 AM
37|1|117|265454|Database (MB)|221.73125|212.8125|8.9625|23-FEB-15 08.00.00.000000 AM
37|1|117|265455|Optimized Total (MB)|176.69375|176.3|.4|23-FEB-15 08.00.00.000000 AM
37|1|117|265456|Redo (MB)|7.40625|2.475|4.95|23-FEB-15 08.00.00.000000 AM
37|1|117|265449|Total Requests|12640.43125|10904.8125|1735.63125|23-FEB-15 08.00.00.000000 AM
37|1|117|265450|Database Requests|11754.21875|10873.7125|880.50625|23-FEB-15 08.00.00.000000 AM
37|1|117|265451|Optimized Requests|10848.56875|10789.18125|59.38125|23-FEB-15 08.00.00.000000 AM
37|1|117|265453|Total (MB)|232.10625|215.74375|16.39375|23-FEB-15 08.00.00.000000 AM
37|1|117|265458|Via Buffer Cache (blocks)|12146.95|11086.85|1060.09375|23-FEB-15 08.00.00.000000 AM
37|1|117|265452|Redo Requests|853.13125|2.71875|850.425|23-FEB-15 08.00.00.000000 AM
37|1|116|265450|Database Requests|9422.73125|8905.6625|517.09375|23-FEB-15 10.00.00.000000 PM
37|1|116|265454|Database (MB)|144.35|138.51875|5.85625|23-FEB-15 10.00.00.000000 PM
37|1|116|265453|Total (MB)|152.61875|142.20625|10.40625|23-FEB-15 10.00.00.000000 PM
37|1|116|265449|Total Requests|9996.96875|8945.24375|1051.7125|23-FEB-15 10.00.00.000000 PM
37|1|116|265457|Database (blocks)|18476.85|17728.64375|748.21875|23-FEB-15 10.00.00.000000 PM
37|1|116|265458|Via Buffer Cache (blocks)|9954.84375|9254.26875|700.575|23-FEB-15 10.00.00.000000 PM
37|1|116|265452|Redo Requests|531.3125|1.6125|529.7|23-FEB-15 10.00.00.000000 PM
37|1|116|265455|Optimized Total (MB)|126.4625|126.39375|.1|23-FEB-15 10.00.00.000000 PM
37|1|116|265459|Direct (blocks)|8521.425|8473.7625|47.65625|23-FEB-15 10.00.00.000000 PM
37|1|116|265451|Optimized Requests|8887.3375|8876.1375|11.23125|23-FEB-15 10.00.00.000000 PM
37|1|116|265456|Redo (MB)|4.50625|1.575|2.95625|23-FEB-15 10.00.00.000000 PM
37|1|106|265451|Optimized Requests|8899.14375|8881.04375|18.09375|17-FEB-15 01.00.00.000000 AM
37|1|106|265452|Redo Requests|612.50625|1.8875|610.625|17-FEB-15 01.00.00.000000 AM
37|1|106|265457|Database (blocks)|29147.8375|28402.3625|745.49375|17-FEB-15 01.00.00.000000 AM
37|1|106|265449|Total Requests|10121.7625|8979.23125|1142.525|17-FEB-15 01.00.00.000000 AM
37|1|106|265456|Redo (MB)|5.175|1.76875|3.4125|17-FEB-15 01.00.00.000000 AM
37|1|106|265459|Direct (blocks)|19599.1|19523.125|75.9875|17-FEB-15 01.00.00.000000 AM
37|1|106|265455|Optimized Total (MB)|181.95625|181.85625|.1|17-FEB-15 01.00.00.000000 AM
37|1|106|265453|Total (MB)|234.975|224.00625|10.9875|17-FEB-15 01.00.00.000000 AM
37|1|106|265454|Database (MB)|227.73125|221.90625|5.8375|17-FEB-15 01.00.00.000000 AM
37|1|106|265458|Via Buffer Cache (blocks)|9547.79375|8878.28125|669.50625|17-FEB-15 01.00.00.000000 AM
37|1|106|265450|Database Requests|9484.56875|8957.375|527.20625|17-FEB-15 01.00.00.000000 AM
37|1|108|265451|Optimized Requests|10593.5875|10546.5125|47.08125|17-FEB-15 08.00.00.000000 AM
37|1|108|265453|Total (MB)|260.19375|244.70625|15.50625|17-FEB-15 08.00.00.000000 AM
37|1|108|265449|Total Requests|12314.85625|10674.3375|1640.53125|17-FEB-15 08.00.00.000000 AM
37|1|108|265458|Via Buffer Cache (blocks)|11670.1375|10679.09375|991.04375|17-FEB-15 08.00.00.000000 AM
37|1|108|265452|Redo Requests|812.03125|2.61875|809.3875|17-FEB-15 08.00.00.000000 AM
37|1|108|265454|Database (MB)|250.225|241.825|8.39375|17-FEB-15 08.00.00.000000 AM
37|1|108|265455|Optimized Total (MB)|204.1375|203.84375|.29375|17-FEB-15 08.00.00.000000 AM
37|1|108|265459|Direct (blocks)|20358.00625|20273.0125|84.98125|17-FEB-15 08.00.00.000000 AM
37|1|108|265457|Database (blocks)|32029.525|30953.50625|1076.03125|17-FEB-15 08.00.00.000000 AM
37|1|108|265450|Database Requests|11468.8375|10643.09375|825.7625|17-FEB-15 08.00.00.000000 AM
37|1|108|265456|Redo (MB)|7.05625|2.39375|4.65625|17-FEB-15 08.00.00.000000 AM
37|1|107|265450|Database Requests|8743.48125|8245.44375|498.04375|17-FEB-15 10.00.00.000000 PM
37|1|107|265453|Total (MB)|236.7125|226.5875|10.15|17-FEB-15 10.00.00.000000 PM
37|1|107|265458|Via Buffer Cache (blocks)|9240.825|8562.7625|678.0875|17-FEB-15 10.00.00.000000 PM
37|1|107|265457|Database (blocks)|29278.625|28552.375|726.24375|17-FEB-15 10.00.00.000000 PM
37|1|107|265449|Total Requests|9294.79375|8270.7|1024.10625|17-FEB-15 10.00.00.000000 PM
37|1|107|265455|Optimized Total (MB)|189.5625|189.475|.1|17-FEB-15 10.00.00.000000 PM
37|1|107|265456|Redo (MB)|4.375|1.48125|2.9375|17-FEB-15 10.00.00.000000 PM
37|1|107|265451|Optimized Requests|8177.375|8166.4125|10.9875|17-FEB-15 10.00.00.000000 PM
37|1|107|265452|Redo Requests|523.63125|1.58125|522.05|17-FEB-15 10.00.00.000000 PM
37|1|107|265459|Direct (blocks)|20037|19988.83125|48.1875|17-FEB-15 10.00.00.000000 PM
37|1|107|265454|Database (MB)|228.7375|223.06875|5.68125|17-FEB-15 10.00.00.000000 PM
37|1|110|265450|Database Requests|11247.825|10449.94375|797.8875|18-FEB-15 08.00.00.000000 AM
37|1|110|265454|Database (MB)|180.65625|172.55625|8.1125|18-FEB-15 08.00.00.000000 AM
37|1|110|265457|Database (blocks)|23124.45625|22086.725|1037.725|18-FEB-15 08.00.00.000000 AM
37|1|110|265452|Redo Requests|806.725|2.6125|804.1125|18-FEB-15 08.00.00.000000 AM
37|1|110|265456|Redo (MB)|7.10625|2.4|4.725|18-FEB-15 08.00.00.000000 AM
37|1|110|265459|Direct (blocks)|11693.55625|11601.7125|91.85|18-FEB-15 08.00.00.000000 AM
37|1|110|265451|Optimized Requests|10417.55625|10373.71875|43.80625|18-FEB-15 08.00.00.000000 AM
37|1|110|265453|Total (MB)|190.41875|175.1875|15.24375|18-FEB-15 08.00.00.000000 AM
37|1|110|265455|Optimized Total (MB)|151.4625|151.2|.29375|18-FEB-15 08.00.00.000000 AM
37|1|110|265449|Total Requests|12074.675|10466.89375|1607.775|18-FEB-15 08.00.00.000000 AM
37|1|110|265458|Via Buffer Cache (blocks)|11429.60625|10483.71875|945.89375|18-FEB-15 08.00.00.000000 AM
37|1|112|265455|Optimized Total (MB)|124.5|124.23125|.2875|19-FEB-15 08.00.00.000000 AM
37|1|112|265451|Optimized Requests|9820.575|9777.6375|42.95|19-FEB-15 08.00.00.000000 AM
37|1|112|265452|Redo Requests|805.575|2.54375|803.04375|19-FEB-15 08.00.00.000000 AM
37|1|112|265449|Total Requests|11459.825|9857.5625|1602.28125|19-FEB-15 08.00.00.000000 AM
37|1|112|265450|Database Requests|10634.56875|9840.7625|793.8125|19-FEB-15 08.00.00.000000 AM
37|1|112|265453|Total (MB)|147.3375|132.25625|15.06875|19-FEB-15 08.00.00.000000 AM
37|1|112|265456|Redo (MB)|6.90625|2.325|4.59375|19-FEB-15 08.00.00.000000 AM
37|1|112|265457|Database (blocks)|17636.28125|16598.6875|1037.59375|19-FEB-15 08.00.00.000000 AM
37|1|112|265459|Direct (blocks)|6641.69375|6556.50625|85.18125|19-FEB-15 08.00.00.000000 AM
37|1|112|265458|Via Buffer Cache (blocks)|10993.475|10041.05|952.41875|19-FEB-15 08.00.00.000000 AM
37|1|112|265454|Database (MB)|137.79375|129.6875|8.1125|19-FEB-15 08.00.00.000000 AM
37|1|111|265449|Total Requests|8983.60625|7881.05625|1102.54375|19-FEB-15 10.00.00.000000 PM
37|1|111|265452|Redo Requests|536.3875|2.0375|534.325|19-FEB-15 10.00.00.000000 PM
37|1|111|265456|Redo (MB)|5.33125|1.89375|3.45|19-FEB-15 10.00.00.000000 PM
37|1|111|265450|Database Requests|8418.71875|7854.85|563.875|19-FEB-15 10.00.00.000000 PM
37|1|111|265454|Database (MB)|170.56875|164.11875|6.475|19-FEB-15 10.00.00.000000 PM
37|1|111|265459|Direct (blocks)|12882.0875|12811.1375|70.9625|19-FEB-15 10.00.00.000000 PM
37|1|111|265451|Optimized Requests|7795.8125|7781.74375|14.0625|19-FEB-15 10.00.00.000000 PM
37|1|111|265453|Total (MB)|179.3125|167.54375|11.76875|19-FEB-15 10.00.00.000000 PM
37|1|111|265458|Via Buffer Cache (blocks)|8950.75625|8193.40625|757.36875|19-FEB-15 10.00.00.000000 PM
37|1|111|265455|Optimized Total (MB)|132|131.925|.10625|19-FEB-15 10.00.00.000000 PM
37|1|111|265457|Database (blocks)|21833.54375|21005.23125|828.3125|19-FEB-15 10.00.00.000000 PM
37|1|114|265449|Total Requests|11173.275|9607.5125|1565.7875|20-FEB-15 08.00.00.000000 AM
37|1|114|265451|Optimized Requests|9559.85625|9522.3875|37.4875|20-FEB-15 08.00.00.000000 AM
37|1|114|265453|Total (MB)|179.55|165.05625|14.4875|20-FEB-15 08.00.00.000000 AM
37|1|114|265457|Database (blocks)|21816.20625|20811.30625|1004.9125|20-FEB-15 08.00.00.000000 AM
37|1|114|265459|Direct (blocks)|11160.05625|11080.49375|79.59375|20-FEB-15 08.00.00.000000 AM
37|1|114|265450|Database Requests|10371.1125|9590.1125|780.99375|20-FEB-15 08.00.00.000000 AM
37|1|114|265452|Redo Requests|782.09375|2.44375|779.6375|20-FEB-15 08.00.00.000000 AM
37|1|109|265449|Total Requests|9051.275|7951.675|1099.60625|18-FEB-15 10.00.00.000000 PM
37|1|109|265453|Total (MB)|218.375|207.2625|11.11875|18-FEB-15 10.00.00.000000 PM
37|1|109|265451|Optimized Requests|7835.675|7823.59375|12.10625|18-FEB-15 10.00.00.000000 PM
37|1|109|265452|Redo Requests|537.05625|1.88125|535.18125|18-FEB-15 10.00.00.000000 PM
37|1|109|265455|Optimized Total (MB)|146.56875|146.49375|.1|18-FEB-15 10.00.00.000000 PM
37|1|109|265456|Redo (MB)|4.76875|1.60625|3.15625|18-FEB-15 10.00.00.000000 PM
37|1|109|265458|Via Buffer Cache (blocks)|8971.925|8208.9|763.01875|18-FEB-15 10.00.00.000000 PM
37|1|109|265454|Database (MB)|210.9875|204.68125|6.3125|18-FEB-15 10.00.00.000000 PM
37|1|109|265457|Database (blocks)|27005.84375|26198.9125|806.95|18-FEB-15 10.00.00.000000 PM
