site_id|config_id|run_id|stat_id|stat_name|stat_alloc|stat_used|stat_avg_alloc|stat_num_proc|stat_num_alloc|start_time
37|1|98|266688|PL/SQL|3039.451875|179.770625|3.680625|825.4375|824.9375|12-FEB-15 01.00.00.000000 AM
37|1|100|266688|PL/SQL|3086.388125|164.150625|3.688125|836.75|832.25|12-FEB-15 08.00.00.000000 AM
37|1|100|266687|Other|21521.165625||25.715625|836.75|836.75|12-FEB-15 08.00.00.000000 AM
37|1|100|266689|Freeable|1360.075625|0|1.820625|747.1875|747.1875|12-FEB-15 08.00.00.000000 AM
37|1|100|266691|SQL|507.791875|61.455625|.64875|780.1875|759.9375|12-FEB-15 08.00.00.000000 AM
37|1|100|266690|JAVA|1499.363125|1405.47875|5.0525|297.625|297.625|12-FEB-15 08.00.00.000000 AM
37|1|99|266687|Other|23250.835625||28.2475|822.75|822.75|12-FEB-15 10.00.00.000000 PM
37|1|99|266690|JAVA|1524.030625|1415.50625|5.00125|304.6875|304.6875|12-FEB-15 10.00.00.000000 PM
37|1|99|266689|Freeable|1410.405|0|1.853125|761.625|761.625|12-FEB-15 10.00.00.000000 PM
37|1|99|266688|PL/SQL|3048.0675|147.294375|3.704375|822.75|822.5|12-FEB-15 10.00.00.000000 PM
37|1|99|266691|SQL|479.041875|34.245625|.625|766|748.3125|12-FEB-15 10.00.00.000000 PM
37|1|101|266690|JAVA|1525.376875|1407.640625|5.00125|304.9375|304.9375|13-FEB-15 08.00.00.000000 AM
37|1|101|266687|Other|21428.293125||25.5625|838.1875|838.1875|13-FEB-15 08.00.00.000000 AM
37|1|101|266688|PL/SQL|3092.95875|125.67625|3.69125|838.1875|837.9375|13-FEB-15 08.00.00.000000 AM
37|1|101|266689|Freeable|1383.298125|0|1.79625|770.375|770.375|13-FEB-15 08.00.00.000000 AM
37|1|101|266691|SQL|507.41375|41.210625|.64875|781.6875|762.75|13-FEB-15 08.00.00.000000 AM
37|1|102|266689|Freeable|1380.31375|0|1.64625|838.625|838.625|15-FEB-15 10.00.00.000000 PM
37|1|102|266690|JAVA|1382.685|1372.45|4.816875|287.0625|287.0625|15-FEB-15 10.00.00.000000 PM
37|1|102|266687|Other|19531.88625||20.934375|933.1875|933.1875|15-FEB-15 10.00.00.000000 PM
37|1|102|266691|SQL|416.53875|19.675|.47625|875.4375|804.5|15-FEB-15 10.00.00.000000 PM
37|1|102|266688|PL/SQL|2663.043125|200.30125|2.853125|933.1875|883.625|15-FEB-15 10.00.00.000000 PM
37|1|103|266691|SQL|447.52875|29.298125|.539375|830.4375|810.25|16-FEB-15 01.00.00.000000 AM
37|1|103|266688|PL/SQL|2787.995|185.01125|3.145|886.875|885.375|16-FEB-15 01.00.00.000000 AM
37|1|103|266690|JAVA|1439.60625|1424.950625|4.8925|294.1875|294.1875|16-FEB-15 01.00.00.000000 AM
37|1|103|266687|Other|23706.833125||26.736875|886.875|886.875|16-FEB-15 01.00.00.000000 AM
37|1|103|266689|Freeable|1466.8025|0|1.854375|791.1875|791.1875|16-FEB-15 01.00.00.000000 AM
37|1|104|266691|SQL|413.84875|18.338125|.5175|801.1875|777.8125|16-FEB-15 10.00.00.000000 PM
37|1|104|266688|PL/SQL|3036.2925|56.691875|3.538125|858.5625|857.375|16-FEB-15 10.00.00.000000 PM
37|1|104|266690|JAVA|1538.828125|1504.395|5.020625|306.5|306.5|16-FEB-15 10.00.00.000000 PM
37|1|104|266687|Other|21626.7075||25.195625|858.5625|858.5625|16-FEB-15 10.00.00.000000 PM
37|1|104|266689|Freeable|1306.853125|0|1.68375|775.75|775.75|16-FEB-15 10.00.00.000000 PM
37|1|106|266690|JAVA|1544.39875|1507.539375|5.0275|307.1875|307.1875|17-FEB-15 01.00.00.000000 AM
37|1|106|266688|PL/SQL|3089.983125|57.285625|3.630625|851.1875|849|17-FEB-15 01.00.00.000000 AM
37|1|106|266689|Freeable|1439.430625|0|1.86125|774.125|774.125|17-FEB-15 01.00.00.000000 AM
37|1|106|266691|SQL|446.9225|25.72625|.561875|794.8125|772.375|17-FEB-15 01.00.00.000000 AM
37|1|106|266687|Other|26595.4875||31.25125|851.1875|851.1875|17-FEB-15 01.00.00.000000 AM
37|1|108|266688|PL/SQL|3051.16625|166.764375|3.59375|849.4375|847.0625|17-FEB-15 08.00.00.000000 AM
37|1|108|266687|Other|20573.77375||24.225|849.4375|849.4375|17-FEB-15 08.00.00.000000 AM
37|1|108|266689|Freeable|1271.790625|0|1.665625|764.0625|764.0625|17-FEB-15 08.00.00.000000 AM
37|1|108|266690|JAVA|1501.488125|1463.07125|5.13125|294.25|294.25|17-FEB-15 08.00.00.000000 AM
37|1|108|266691|SQL|468.295625|55.10875|.590625|791.6875|770.875|17-FEB-15 08.00.00.000000 AM
37|1|107|266688|PL/SQL|3082.8875|68.135|3.60875|854.5625|853.9375|17-FEB-15 10.00.00.000000 PM
37|1|107|266690|JAVA|1576.315625|1525.905|5.066875|311.125|311.125|17-FEB-15 10.00.00.000000 PM
37|1|107|266691|SQL|412.249375|17.415|.516875|797.3125|778.1875|17-FEB-15 10.00.00.000000 PM
37|1|107|266689|Freeable|1244.138125|0|1.610625|772.5625|772.5625|17-FEB-15 10.00.00.000000 PM
37|1|107|266687|Other|22644.5675||26.503125|854.5625|854.5625|17-FEB-15 10.00.00.000000 PM
37|1|110|266687|Other|22060.6875||24.104375|915.3125|915.3125|18-FEB-15 08.00.00.000000 AM
37|1|110|266691|SQL|470.765|36.93125|.54875|857.625|839.0625|18-FEB-15 08.00.00.000000 AM
37|1|110|266688|PL/SQL|3143.33375|84.818125|3.435|915.3125|913.3125|18-FEB-15 08.00.00.000000 AM
37|1|110|266689|Freeable|1272.213125|0|1.56375|813.5625|813.5625|18-FEB-15 08.00.00.000000 AM
37|1|110|266690|JAVA|1610.9175|1556.034375|5.1075|315.375|315.375|18-FEB-15 08.00.00.000000 AM
37|1|112|266687|Other|21627.591875||25.321875|854.125|854.125|19-FEB-15 08.00.00.000000 AM
37|1|112|266690|JAVA|1591.851875|1530.5625|5.160625|309|309|19-FEB-15 08.00.00.000000 AM
37|1|112|266691|SQL|460.343125|39.163125|.578125|796.9375|778.8125|19-FEB-15 08.00.00.000000 AM
37|1|112|266689|Freeable|1271.869375|0|1.653125|769.25|769.25|19-FEB-15 08.00.00.000000 AM
37|1|112|266688|PL/SQL|3115.001875|139.14375|3.646875|854.125|851.1875|19-FEB-15 08.00.00.000000 AM
37|1|111|266690|JAVA|1586.9925|1517.3025|5.1675|308|308|19-FEB-15 10.00.00.000000 PM
37|1|111|266691|SQL|420.301875|36.698125|.530625|792.9375|776.1875|19-FEB-15 10.00.00.000000 PM
37|1|111|266687|Other|23620.648125||27.794375|849.75|849.75|19-FEB-15 10.00.00.000000 PM
37|1|111|266689|Freeable|1275.640625|0|1.660625|768.125|768.125|19-FEB-15 10.00.00.000000 PM
37|1|111|266688|PL/SQL|3075.124375|136.576875|3.61875|849.75|849.6875|19-FEB-15 10.00.00.000000 PM
37|1|114|266691|SQL|443.588125|46.8975|.56|792.125|773.8125|20-FEB-15 08.00.00.000000 AM
37|1|114|266687|Other|21312.32125||25.14625|848.4375|848.4375|20-FEB-15 08.00.00.000000 AM
37|1|114|266689|Freeable|1266.114375|0|1.66625|759.375|759.375|20-FEB-15 08.00.00.000000 AM
37|1|114|266688|PL/SQL|3064.515|229.03375|3.615625|848.4375|845.4375|20-FEB-15 08.00.00.000000 AM
37|1|114|266690|JAVA|1527.370625|1461.475|5.261875|292.625|292.625|20-FEB-15 08.00.00.000000 AM
37|1|115|266688|PL/SQL|2666.01125|176.775625|2.925|911.625|911.625|22-FEB-15 10.00.00.000000 PM
37|1|115|266690|JAVA|1315.70375|1297.234375|4.72625|278.3125|278.3125|22-FEB-15 10.00.00.000000 PM
37|1|115|266691|SQL|429.32875|31.783125|.501875|854.9375|839.125|22-FEB-15 10.00.00.000000 PM
37|1|115|266687|Other|18484.168125||20.28125|911.625|911.625|22-FEB-15 10.00.00.000000 PM
37|1|115|266689|Freeable|1337.903125|0|1.6475|811.625|811.625|22-FEB-15 10.00.00.000000 PM
37|1|117|266689|Freeable|1314.430625|0|1.69625|774.3125|774.3125|23-FEB-15 08.00.00.000000 AM
37|1|117|266690|JAVA|1471.29875|1444.06|4.94125|297.625|297.625|23-FEB-15 08.00.00.000000 AM
37|1|117|266687|Other|19975.7175||23.63875|845.25|845.25|23-FEB-15 08.00.00.000000 AM
37|1|117|266691|SQL|470.531875|40.5375|.595625|788.9375|771.375|23-FEB-15 08.00.00.000000 AM
37|1|117|266688|PL/SQL|2958.581875|121.24625|3.500625|845.25|841.75|23-FEB-15 08.00.00.000000 AM
37|1|116|266689|Freeable|1286.0525|0|1.654375|777.8125|777.8125|23-FEB-15 10.00.00.000000 PM
37|1|116|266691|SQL|421.724375|23.545625|.5275|799.25|784.125|23-FEB-15 10.00.00.000000 PM
37|1|116|266687|Other|22166.21625||25.89875|856|856|23-FEB-15 10.00.00.000000 PM
37|1|116|266690|JAVA|1553.6975|1516.655|5.044375|307.9375|307.9375|23-FEB-15 10.00.00.000000 PM
37|1|116|266688|PL/SQL|3034.441875|57.5775|3.545625|856|856|23-FEB-15 10.00.00.000000 PM
37|1|109|266690|JAVA|1610.4125|1543.780625|5.10625|315.3125|315.3125|18-FEB-15 10.00.00.000000 PM
37|1|109|266687|Other|23122.20625||26.7375|864.9375|864.9375|18-FEB-15 10.00.00.000000 PM
37|1|109|266688|PL/SQL|3129.72375|71.263125|3.619375|864.9375|864.375|18-FEB-15 10.00.00.000000 PM
37|1|109|266689|Freeable|1258.97|0|1.6125|781.0625|781.0625|18-FEB-15 10.00.00.000000 PM
37|1|109|266691|SQL|400.9875|21.32875|.496875|807.6875|789.3125|18-FEB-15 10.00.00.000000 PM
37|1|113|266690|JAVA|1605.9975|1565.8925|5.204375|308.875|308.875|20-FEB-15 10.00.00.000000 PM
37|1|113|266687|Other|21005.23875||24.206875|867.6875|867.6875|20-FEB-15 10.00.00.000000 PM
37|1|113|266688|PL/SQL|2841.179375|183.62875|3.274375|867.6875|867.375|20-FEB-15 10.00.00.000000 PM
37|1|113|266691|SQL|315.021875|25.506875|.38875|810.3125|794.5|20-FEB-15 10.00.00.000000 PM
37|1|113|266689|Freeable|1168.15125|0|1.49875|778.6875|778.6875|20-FEB-15 10.00.00.000000 PM
37|1|119|266689|Freeable|1279.590625|0|1.656875|772.75|772.75|24-FEB-15 08.00.00.000000 AM
37|1|119|266690|JAVA|1573.74625|1532.064375|5.068125|310.4375|310.4375|24-FEB-15 08.00.00.000000 AM
37|1|119|266688|PL/SQL|3111.75375|71.06625|3.69|843.5|841.5|24-FEB-15 08.00.00.000000 AM
37|1|119|266687|Other|21600.444375||25.61375|843.5|843.5|24-FEB-15 08.00.00.000000 AM
37|1|119|266691|SQL|468.581875|41.006875|.598125|786.375|770.25|24-FEB-15 08.00.00.000000 AM
37|1|118|266688|PL/SQL|3130.45625|72.835625|3.62875|862.9375|862.8125|24-FEB-15 10.00.00.000000 PM
37|1|118|266687|Other|23302.34||27.00875|862.9375|862.9375|24-FEB-15 10.00.00.000000 PM
37|1|118|266689|Freeable|1284.176875|0|1.658125|774.375|774.375|24-FEB-15 10.00.00.000000 PM
37|1|118|266691|SQL|301.21|74.60125|.37375|805.0625|789.9375|24-FEB-15 10.00.00.000000 PM
37|1|118|266690|JAVA|1619.2|1564.005625|5.130625|315.5625|315.5625|24-FEB-15 10.00.00.000000 PM
37|1|121|266691|SQL|461.53|38.25875|.556875|829.5|813.375|25-FEB-15 08.00.00.000000 AM
37|1|121|266688|PL/SQL|3165.09125|79.82625|3.57125|886.375|885.375|25-FEB-15 08.00.00.000000 AM
37|1|121|266690|JAVA|1627.394375|1544.393125|5.131875|317.0625|317.0625|25-FEB-15 08.00.00.000000 AM
37|1|121|266689|Freeable|1304.741875|0|1.645|793.125|793.125|25-FEB-15 08.00.00.000000 AM
37|1|121|266687|Other|22026.01||24.85|886.375|886.375|25-FEB-15 08.00.00.000000 AM
37|1|120|266691|SQL|412.70125|17.4825|.51|809.875|794|25-FEB-15 10.00.00.000000 PM
37|1|120|266688|PL/SQL|3005.495625|66.671875|3.46875|866.5|865.875|25-FEB-15 10.00.00.000000 PM
37|1|120|266687|Other|22980.15875||26.5275|866.5|866.5|25-FEB-15 10.00.00.000000 PM
37|1|120|266689|Freeable|1368.1025|0|1.755625|779.5625|779.5625|25-FEB-15 10.00.00.000000 PM
37|1|120|266690|JAVA|1626.39|1578.768125|5.13|316.9375|316.9375|25-FEB-15 10.00.00.000000 PM
37|1|123|266687|Other|22386.253125||25.64125|873.25|873.25|26-FEB-15 08.00.00.000000 AM
37|1|123|266691|SQL|469.59875|37.838125|.574375|817|799.25|26-FEB-15 08.00.00.000000 AM
37|1|123|266688|PL/SQL|3150.179375|68.4|3.6075|873.25|869.8125|26-FEB-15 08.00.00.000000 AM
37|1|123|266689|Freeable|1356.079375|0|1.73125|783.0625|783.0625|26-FEB-15 08.00.00.000000 AM
37|1|123|266690|JAVA|1641.839375|1587.078125|5.148125|318.8125|318.8125|26-FEB-15 08.00.00.000000 AM
37|1|125|266689|Freeable|1286.84875|0|1.6825|765.0625|765.0625|27-FEB-15 08.00.00.000000 AM
37|1|125|266691|SQL|450.431875|27.31125|.5725|786.375|771.75|27-FEB-15 08.00.00.000000 AM
37|1|125|266688|PL/SQL|3208.288125|63.310625|3.811875|842|841.8125|27-FEB-15 08.00.00.000000 AM
37|1|125|266687|Other|22689.898125||26.94875|842|842|27-FEB-15 08.00.00.000000 AM
37|1|125|266690|JAVA|1643.14125|1572.336875|5.14875|319|319|27-FEB-15 08.00.00.000000 AM
37|1|124|266688|PL/SQL|3107.621875|58.97375|3.251875|956|955.9375|27-FEB-15 10.00.00.000000 PM
37|1|124|266687|Other|23444.07625||24.525|956|956|27-FEB-15 10.00.00.000000 PM
37|1|124|266690|JAVA|1662.440625|1582.405625|5.171875|321.375|321.375|27-FEB-15 10.00.00.000000 PM
37|1|124|266691|SQL|343.6|10.7175|.381875|899.5|884.625|27-FEB-15 10.00.00.000000 PM
37|1|124|266689|Freeable|1316.544375|0|1.53625|857.75|857.75|27-FEB-15 10.00.00.000000 PM
37|1|126|266691|SQL|416.23375|28.385625|.49375|843.5625|826.625|01-MAR-15 10.00.00.000000 PM
37|1|126|266688|PL/SQL|2698.924375|189.679375|2.995|901.1875|901.125|01-MAR-15 10.00.00.000000 PM
37|1|126|266689|Freeable|1380.70375|0|1.724375|800.8125|800.8125|01-MAR-15 10.00.00.000000 PM
37|1|126|266687|Other|19747.735||21.911875|901.1875|901.1875|01-MAR-15 10.00.00.000000 PM
37|1|126|266690|JAVA|1362.099375|1345.115|4.80375|283.5625|283.5625|01-MAR-15 10.00.00.000000 PM
37|1|127|266687|Other|23828.9825||27.500625|866.5625|866.5625|02-MAR-15 01.00.00.000000 AM
37|1|127|266690|JAVA|1419.7075|1398.7875|4.88125|290.8125|290.8125|02-MAR-15 01.00.00.000000 AM
37|1|127|266689|Freeable|1497.5275|0|1.92625|777.875|777.875|02-MAR-15 01.00.00.000000 AM
37|1|127|266688|PL/SQL|2835.775625|165.96|3.2725|866.5625|866.4375|02-MAR-15 01.00.00.000000 AM
37|1|127|266691|SQL|444.74125|28.459375|.548125|810.5625|794.75|02-MAR-15 01.00.00.000000 AM
37|1|128|266690|JAVA|1519.644375|1477.530625|5.010625|303.3125|303.3125|02-MAR-15 10.00.00.000000 PM
37|1|128|266691|SQL|429.539375|25|.54|796.125|778.25|02-MAR-15 10.00.00.000000 PM
37|1|128|266689|Freeable|1341.61875|0|1.758125|763.0625|763.0625|02-MAR-15 10.00.00.000000 PM
37|1|128|266687|Other|21845.471875||25.609375|853.1875|853.1875|02-MAR-15 10.00.00.000000 PM
37|1|128|266688|PL/SQL|3052.1825|54.97125|3.579375|853.1875|853.1875|02-MAR-15 10.00.00.000000 PM
37|1|122|266687|Other|24502.355625||28.819375|850.5|850.5|26-FEB-15 10.00.00.000000 PM
37|1|122|266688|PL/SQL|3133.98|64.12|3.686875|850.5|850.375|26-FEB-15 10.00.00.000000 PM
37|1|122|266689|Freeable|1338.325625|0|1.73125|773.3125|773.3125|26-FEB-15 10.00.00.000000 PM
37|1|122|266691|SQL|414.725625|20.421875|.5225|793.9375|778.3125|26-FEB-15 10.00.00.000000 PM
37|1|122|266690|JAVA|1628.519375|1562.653125|5.133125|317.1875|317.1875|26-FEB-15 10.00.00.000000 PM
37|1|134|266687|Other|18946.990625||22.9325|826.0625|826.0625|05-MAR-15 08.00.00.000000 AM
37|1|134|266690|JAVA|1357.04875|1334.865625|4.806875|281.9375|281.9375|05-MAR-15 08.00.00.000000 AM
37|1|134|266689|Freeable|1272.02625|0|1.761875|722|722|05-MAR-15 08.00.00.000000 AM
37|1|134|266688|PL/SQL|2794.3675|160.973125|3.385625|826.0625|825.4375|05-MAR-15 08.00.00.000000 AM
37|1|134|266691|SQL|461.484375|48.015625|.6|768.5625|732.6875|05-MAR-15 08.00.00.000000 AM
37|1|137|266687|Other|16958.5075||20.139375|840.8125|840.8125|08-MAR-15 10.00.00.000000 PM
37|1|137|266689|Freeable|1210.1725|0|1.62875|742.875|742.875|08-MAR-15 10.00.00.000000 PM
37|1|137|266691|SQL|406.096875|24.114375|.51875|785.25|759.375|08-MAR-15 10.00.00.000000 PM
37|1|137|266690|JAVA|1247.2475|1232.695|4.64375|267.8125|267.8125|08-MAR-15 10.00.00.000000 PM
37|1|137|266688|PL/SQL|2470.8775|431.115625|2.9375|840.75|840.6875|08-MAR-15 10.00.00.000000 PM
37|1|129|266687|Other|20894.96375||26.00625|802.5625|802.5625|03-MAR-15 10.00.00.000000 PM
37|1|129|266689|Freeable|1177.404375|0|1.630625|721.6875|721.6875|03-MAR-15 10.00.00.000000 PM
37|1|129|266688|PL/SQL|2894.1975|95.530625|3.605625|802.5625|802.5625|03-MAR-15 10.00.00.000000 PM
37|1|129|266691|SQL|407.19625|26.156875|.54625|745.625|722.5|03-MAR-15 10.00.00.000000 PM
37|1|129|266690|JAVA|1432.49|1405.903125|4.8975|291.8125|291.8125|03-MAR-15 10.00.00.000000 PM
37|1|132|266689|Freeable|1182.08375|0|1.641875|720.4375|720.4375|04-MAR-15 08.00.00.000000 AM
37|1|132|266687|Other|19619.80875||24.4325|802.6875|802.6875|04-MAR-15 08.00.00.000000 AM
37|1|132|266691|SQL|465.940625|44.890625|.625625|745.375|717.8125|04-MAR-15 08.00.00.000000 AM
37|1|132|266690|JAVA|1341.5925|1321.9225|4.78125|280.1875|280.1875|04-MAR-15 08.00.00.000000 AM
37|1|132|266688|PL/SQL|2812.65|165.92125|3.505|802.6875|800.6875|04-MAR-15 08.00.00.000000 AM
37|1|131|266690|JAVA|1279.543125|1258.92|4.68125|272.375|272.375|04-MAR-15 10.00.00.000000 PM
37|1|131|266687|Other|19210.1475||24.19|793.6875|793.6875|04-MAR-15 10.00.00.000000 PM
37|1|131|266689|Freeable|1230.6025|0|1.738125|707.5625|707.5625|04-MAR-15 10.00.00.000000 PM
37|1|131|266691|SQL|409.08875|17.3|.555625|736.75|706|04-MAR-15 10.00.00.000000 PM
37|1|131|266688|PL/SQL|2680.3425|193.728125|3.376875|793.6875|793.6875|04-MAR-15 10.00.00.000000 PM
37|1|133|266691|SQL|411.098125|18.925625|.536875|765.1875|725.3125|05-MAR-15 10.00.00.000000 PM
37|1|133|266687|Other|20552.065||24.97625|822.125|822.125|05-MAR-15 10.00.00.000000 PM
37|1|133|266688|PL/SQL|2688.33|182.455625|3.27125|822.125|821.5|05-MAR-15 10.00.00.000000 PM
37|1|133|266689|Freeable|1232.225625|0|1.723125|715.25|715.25|05-MAR-15 10.00.00.000000 PM
37|1|133|266690|JAVA|1331.80625|1308.284375|4.764375|278.75|278.75|05-MAR-15 10.00.00.000000 PM
37|1|136|266691|SQL|452.4525|35.17125|.61125|740.125|697.1875|06-MAR-15 08.00.00.000000 AM
37|1|136|266689|Freeable|1259.52375|0|1.815625|693.8125|693.8125|06-MAR-15 08.00.00.000000 AM
37|1|136|266690|JAVA|1390.06625|1364.131875|4.855|286|286|06-MAR-15 08.00.00.000000 AM
37|1|136|266687|Other|18604.9475||23.3575|796.0625|796.0625|06-MAR-15 08.00.00.000000 AM
37|1|136|266688|PL/SQL|2798.535625|165.55375|3.515625|796.0625|794.125|06-MAR-15 08.00.00.000000 AM
37|1|135|266687|Other|18112.1475||22.8675|791.9375|791.9375|06-MAR-15 10.00.00.000000 PM
37|1|135|266688|PL/SQL|2543.303125|210.41|3.209375|791.9375|791.375|06-MAR-15 10.00.00.000000 PM
37|1|135|266691|SQL|335.70125|9.3375|.45625|735.0625|690.75|06-MAR-15 10.00.00.000000 PM
37|1|135|266689|Freeable|1076.985|0|1.57|686.5|686.5|06-MAR-15 10.00.00.000000 PM
37|1|135|266690|JAVA|1283.65625|1258.0875|4.68875|272.625|272.625|06-MAR-15 10.00.00.000000 PM
37|1|138|266690|JAVA|1206.470625|1189.87875|4.60875|260.8125|260.8125|09-MAR-15 10.00.00.000000 PM
37|1|138|266691|SQL|412.32875|29.411875|.553125|745.25|697.8125|09-MAR-15 10.00.00.000000 PM
37|1|138|266687|Other|17668.204375||22.003125|801.5|801.5|09-MAR-15 10.00.00.000000 PM
37|1|138|266689|Freeable|1137.595625|0|1.6275|697.75|697.75|09-MAR-15 10.00.00.000000 PM
37|1|138|266688|PL/SQL|2541.3|337.9325|3.169375|801.5|801.4375|09-MAR-15 10.00.00.000000 PM
37|1|130|266691|SQL|473.756875|47.609375|.62625|755.875|730.75|03-MAR-15 08.00.00.000000 AM
37|1|130|266689|Freeable|1185.63875|0|1.614375|734.3125|734.3125|03-MAR-15 08.00.00.000000 AM
37|1|130|266687|Other|19498.538125||23.95375|813.3125|813.3125|03-MAR-15 08.00.00.000000 AM
37|1|130|266688|PL/SQL|2828.223125|157.135625|3.476875|813.3125|808.75|03-MAR-15 08.00.00.000000 AM
37|1|130|266690|JAVA|1330.669375|1310.094375|4.756875|279.1875|279.1875|03-MAR-15 08.00.00.000000 AM
37|1|139|266691|SQL|417.271875|28.87|.5525|758.0625|714.5625|10-MAR-15 10.00.00.000000 PM
37|1|139|266687|Other|17475.891875||21.461875|813.25|813.25|10-MAR-15 10.00.00.000000 PM
37|1|139|266689|Freeable|1143.086875|0|1.59875|715.1875|715.1875|10-MAR-15 10.00.00.000000 PM
37|1|139|266688|PL/SQL|2507.495|512.71625|3.0825|813.25|813.25|10-MAR-15 10.00.00.000000 PM
37|1|139|266690|JAVA|1194.2375|1175.410625|4.55125|261.5|261.5|10-MAR-15 10.00.00.000000 PM
37|1|141|266689|Freeable|1100.7125|0|1.704375|658.0625|658.0625|11-MAR-15 10.00.00.000000 PM
37|1|141|266690|JAVA|1075.935|1055.05125|6.140625|231.8125|231.8125|11-MAR-15 10.00.00.000000 PM
37|1|141|266691|SQL|373.66375|40.325625|.483125|700.0625|613.3125|11-MAR-15 10.00.00.000000 PM
37|1|141|266688|PL/SQL|2189.565625|477.48375|2.63375|755.3125|707.1875|11-MAR-15 10.00.00.000000 PM
37|1|141|266687|Other|15857.24875||19.661875|755.3125|755.3125|11-MAR-15 10.00.00.000000 PM
37|1|142|266691|SQL|446.888125|51.11375|.61875|687.75|647.0625|12-MAR-15 08.00.00.000000 AM
37|1|142|266689|Freeable|1147.443125|0|1.78|645.9375|645.9375|12-MAR-15 08.00.00.000000 AM
37|1|142|266687|Other|16775.821875||21.919375|742.125|742.125|12-MAR-15 08.00.00.000000 AM
37|1|142|266690|JAVA|1194.199375|1171.684375|4.71|253.625|253.625|12-MAR-15 08.00.00.000000 AM
37|1|142|266688|PL/SQL|2537.175|407.188125|3.244375|742.125|739.6875|12-MAR-15 08.00.00.000000 AM
37|1|143|266691|SQL|390.568125|26.860625|.505625|769.6875|726|12-MAR-15 10.00.00.000000 PM
37|1|143|266688|PL/SQL|2446.724375|444.39625|2.95875|823.3125|823.1875|12-MAR-15 10.00.00.000000 PM
37|1|143|266687|Other|17808.164375||21.459375|823.3125|823.3125|12-MAR-15 10.00.00.000000 PM
37|1|143|266690|JAVA|1189.851875|1166.4575|4.645|254.3125|254.3125|12-MAR-15 10.00.00.000000 PM
37|1|143|266689|Freeable|1226.70375|0|1.68|724.6875|724.6875|12-MAR-15 10.00.00.000000 PM
37|1|145|266687|Other|17227.743125||21.0675|792.0625|792.0625|13-MAR-15 08.00.00.000000 AM
37|1|145|266688|PL/SQL|2584.923125|254.163125|3.1125|792.0625|789.1875|13-MAR-15 08.00.00.000000 AM
37|1|145|266689|Freeable|1221.763125|0|1.73625|704.8125|704.8125|13-MAR-15 08.00.00.000000 AM
37|1|145|266690|JAVA|1249.373125|1223.699375|5.46875|261.125|261.125|13-MAR-15 08.00.00.000000 AM
37|1|145|266691|SQL|442.710625|46.423125|.5725|738.1875|699.5|13-MAR-15 08.00.00.000000 AM
37|1|144|266689|Freeable|1074.72625|0|1.566875|684.9375|684.9375|13-MAR-15 10.00.00.000000 PM
37|1|144|266688|PL/SQL|2566.635625|255.138125|3.325625|772.5625|772.5|13-MAR-15 10.00.00.000000 PM
37|1|144|266690|JAVA|1308.483125|1279.96|4.725|275.8125|275.8125|13-MAR-15 10.00.00.000000 PM
37|1|144|266691|SQL|326.05625|17.39|.454375|718.625|681.5625|13-MAR-15 10.00.00.000000 PM
37|1|144|266687|Other|17957.784375||23.258125|772.5625|772.5625|13-MAR-15 10.00.00.000000 PM
37|1|146|266688|PL/SQL|2699.14625|174.208125|3.11625|865.75|865.75|15-MAR-15 10.00.00.000000 PM
37|1|146|266689|Freeable|1341.618125|0|1.748125|767.9375|767.9375|15-MAR-15 10.00.00.000000 PM
37|1|146|266691|SQL|433.0525|25.170625|.543125|796.3125|777.4375|15-MAR-15 10.00.00.000000 PM
37|1|146|266687|Other|20339.65125||23.471875|865.75|865.75|15-MAR-15 10.00.00.000000 PM
37|1|146|266690|JAVA|1321.928125|1314.345625|4.689375|281.9375|281.9375|15-MAR-15 10.00.00.000000 PM
37|1|148|266691|SQL|449.156875|45.691875|.559375|804.75|785.5|16-MAR-15 08.00.00.000000 AM
37|1|148|266687|Other|20429.30875||23.379375|873.875|873.875|16-MAR-15 08.00.00.000000 AM
37|1|148|266688|PL/SQL|2998.383125|105.55375|3.431875|873.875|871.5|16-MAR-15 08.00.00.000000 AM
37|1|148|266689|Freeable|1411.63125|0|1.815|777.875|777.875|16-MAR-15 08.00.00.000000 AM
37|1|148|266690|JAVA|1456.18|1439.61125|4.855|299.8125|299.8125|16-MAR-15 08.00.00.000000 AM
37|1|147|266690|JAVA|1484.765625|1459.603125|4.88625|303.5625|303.5625|16-MAR-15 10.00.00.000000 PM
37|1|147|266691|SQL|420.413125|22.2225|.53|794.1875|773.75|16-MAR-15 10.00.00.000000 PM
37|1|147|266688|PL/SQL|3039.25625|51.94875|3.52|863.4375|863.125|16-MAR-15 10.00.00.000000 PM
37|1|147|266689|Freeable|1286.23125|0|1.678125|766.375|766.375|16-MAR-15 10.00.00.000000 PM
37|1|147|266687|Other|22712.715||26.275625|863.4375|863.4375|16-MAR-15 10.00.00.000000 PM
37|1|140|266687|Other|16800.951875||21.34625|764.4375|764.4375|10-MAR-15 08.00.00.000000 AM
37|1|140|266688|PL/SQL|2526.17125|326.7|3.141875|764.4375|762.5|10-MAR-15 08.00.00.000000 AM
37|1|140|266690|JAVA|1174.365625|1155.455625|4.694375|250.5625|250.5625|10-MAR-15 08.00.00.000000 AM
37|1|140|266691|SQL|443.26125|50.378125|.595625|708.875|664.1875|10-MAR-15 08.00.00.000000 AM
37|1|140|266689|Freeable|1106.0525|0|1.673125|661.5|661.5|10-MAR-15 08.00.00.000000 AM
