site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|38|266357|% of direct sent messages|40.37|26-NOV-14 08.00.00.000000 AM
37|1|38|266352|Avg message sent queue time (ms)|.03|26-NOV-14 08.00.00.000000 AM
37|1|38|266353|Avg message sent queue time on ksxp (ms)|.1|26-NOV-14 08.00.00.000000 AM
37|1|38|266358|% of indirect sent messages|58.14|26-NOV-14 08.00.00.000000 AM
37|1|38|266355|Avg GCS message process time (ms)|0|26-NOV-14 08.00.00.000000 AM
37|1|38|266356|Avg GES message process time (ms)|0|26-NOV-14 08.00.00.000000 AM
37|1|39|266354|Avg message received queue time (ms)|.09|27-NOV-14 08.00.00.000000 AM
37|1|39|266352|Avg message sent queue time (ms)|0|27-NOV-14 08.00.00.000000 AM
37|1|39|266359|% of flow controlled messages|1.18|27-NOV-14 08.00.00.000000 AM
37|1|39|266353|Avg message sent queue time on ksxp (ms)|.1|27-NOV-14 08.00.00.000000 AM
37|1|39|266357|% of direct sent messages|44.79|27-NOV-14 08.00.00.000000 AM
