site_id|config_id|run_id|stat_id|stat_name|stat_alloc|stat_used|stat_avg_alloc|stat_num_proc|stat_num_alloc|start_time
37|1|35|266694|Freeable|2440.403125|0|3.24125|753.1875|753.1875|21-NOV-14 08.00.00.000000 AM
37|1|35|266696|SQL|418.678125|29.83625|.551875|759.125|749.125|21-NOV-14 08.00.00.000000 AM
37|1|35|266692|Other|26841.398125||32.8525|817.125|817.125|21-NOV-14 08.00.00.000000 AM
37|1|35|266695|JAVA|1173.223125|1084.651875|3.583125|327.4375|327.4375|21-NOV-14 08.00.00.000000 AM
37|1|36|266692|Other|24424.8925||29.015|842|842|24-NOV-14 08.00.00.000000 AM
37|1|36|266696|SQL|424.8875|34.90625|.543125|783.875|774.125|24-NOV-14 08.00.00.000000 AM
37|1|36|266694|Freeable|2234.118125|0|2.988125|747.75|747.75|24-NOV-14 08.00.00.000000 AM
37|1|36|266693|PL/SQL|3013.355|114.354375|3.58|842|841.8125|24-NOV-14 08.00.00.000000 AM
37|1|36|266695|JAVA|1018.214375|987.41125|3.309375|307.625|307.625|24-NOV-14 08.00.00.000000 AM
37|1|32|266693|PL/SQL|3171.315625|38.2075|3.858125|822|821.1875|18-NOV-14 08.00.00.000000 AM
37|1|32|266692|Other|25659.805625||31.221875|822|822|18-NOV-14 08.00.00.000000 AM
37|1|32|266694|Freeable|2244.32625|0|3.0375|738.875|738.875|18-NOV-14 08.00.00.000000 AM
37|1|32|266695|JAVA|1068.9525|1029.046875|3.401875|314.1875|314.1875|18-NOV-14 08.00.00.000000 AM
37|1|32|266696|SQL|427.24375|30.564375|.558125|764|753.6875|18-NOV-14 08.00.00.000000 AM
37|1|33|266694|Freeable|2322.18125|0|3.124375|743.3125|743.3125|19-NOV-14 08.00.00.000000 AM
37|1|33|266695|JAVA|1098.885|1043.2175|3.465|317.375|317.375|19-NOV-14 08.00.00.000000 AM
37|1|33|266693|PL/SQL|3230.57|34.349375|3.9825|811.4375|810.4375|19-NOV-14 08.00.00.000000 AM
37|1|33|266692|Other|26632.95||32.831875|811.4375|811.4375|19-NOV-14 08.00.00.000000 AM
37|1|33|266696|SQL|419.60125|32.588125|.55625|753.25|742.625|19-NOV-14 08.00.00.000000 AM
37|1|34|266693|PL/SQL|3278.86625|38.231875|3.669375|893.75|892.875|20-NOV-14 08.00.00.000000 AM
37|1|34|266695|JAVA|1141.754375|1070.498125|3.531875|323.3125|323.3125|20-NOV-14 08.00.00.000000 AM
