site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_wait_cnt|stat_avg_tm|start_time
37|1|128|266326|LGWR (Control File)|181250|.01|6.25|337500|.03|12.5|105.5625|1.1838|02-MAR-15 10.00.00.000000 PM
37|1|128|278734|RMAN (Control File)|8160000000|36.71|1160600|32800000|2.91|4600|262500|1.94|02-MAR-15 10.00.00.000000 PM
37|1|128|266328|Direct Writes (Data File)|49162500|.78|6831.25|276875000|10.42|39525|432.5|1.74|02-MAR-15 10.00.00.000000 PM
37|1|128|283088|RMAN (Data File Incremental Backup)|3400000|.6|500|0|0|0|4345|1.73|02-MAR-15 10.00.00.000000 PM
37|1|128|266313|Direct Reads|18775000000|262.3|2671368.75|10643750|.62|1468.75|132.1875|1.11|02-MAR-15 10.00.00.000000 PM
37|1|128|266315|Others|2575000000|30.24|366162.5|1433750000|7.89|204100|142331.25|1.1394|02-MAR-15 10.00.00.000000 PM
37|1|128|266323|DBWR (Data File)|2450000|.44|331.25|4185625000|533.99|595606.25|3131.875|.8969|02-MAR-15 10.00.00.000000 PM
37|1|128|266329|Streams AQ|35714.2857142857142857142857142857142857|.01|7.14|0|0|0|46.2142857142857142857142857142857142857|3.2321|02-MAR-15 10.00.00.000000 PM
37|1|128|278732|RMAN|8160000000|40.15|1161200|32800000|2.91|4600|287300|2.64|02-MAR-15 10.00.00.000000 PM
37|1|128|266321|Smart Scan (Data File)|32334375000|122.49|4679656.25|0|0|0|0||02-MAR-15 10.00.00.000000 PM
37|1|128|266317|Others (Log File)|1498125000|2.25|213281.25|0|0|0|113.9375|3.835|02-MAR-15 10.00.00.000000 PM
37|1|128|266320|Smart Scan|32334375000|122.49|4679656.25|0|0|0|0||02-MAR-15 10.00.00.000000 PM
37|1|128|266327|Direct Writes|49162500|.78|6831.25|276875000|10.42|39525|432.5|1.74|02-MAR-15 10.00.00.000000 PM
37|1|128|266331|TOTAL|101163750000|8439.3|14556850|8641875000|1121.91|1229487.5|5211250|.8069|02-MAR-15 10.00.00.000000 PM
37|1|119|266319|Others (Data File)|626250000|18.38|88693.75|25693750|4.15|3568.75|35956.25|1.4638|24-FEB-15 08.00.00.000000 AM
37|1|119|266320|Smart Scan|10185000000|15.64|1477200|0|0|0|0||24-FEB-15 08.00.00.000000 AM
37|1|119|266328|Direct Writes (Data File)|73543750|1.21|10193.75|447500000|43.23|63743.75|195.3125|1.3269|24-FEB-15 08.00.00.000000 AM
37|1|119|266312|Buffer Cache Reads (Data File)|60611250000|10327.39|8606762.5|0|0|0|6775625|.895|24-FEB-15 08.00.00.000000 AM
37|1|119|266316|Others (Archive Log)|0|0|0|1790625000|2.54|254337.5|0||24-FEB-15 08.00.00.000000 AM
37|1|119|266323|DBWR (Data File)|5706250|1.01|787.5|5770625000|831.18|819537.5|7301.125|1.0156|24-FEB-15 08.00.00.000000 AM
37|1|119|266329|Streams AQ|1113333.33333333333333333333333333333333|.19|153.33|0|0|0|1376.2|14.2393|24-FEB-15 08.00.00.000000 AM
37|1|119|266331|TOTAL|91599375000|10783.57|13040118.75|11669375000|1723.6|1657156.25|6791875|.8956|24-FEB-15 08.00.00.000000 AM
37|1|119|266325|LGWR (Log File)|0|.01|0|3603750000|839.47|511631.25|80.75|4.1806|24-FEB-15 08.00.00.000000 AM
37|1|119|266327|Direct Writes|73543750|1.21|10193.75|447500000|43.23|63743.75|195.3125|1.3269|24-FEB-15 08.00.00.000000 AM
37|1|119|266311|Buffer Cache Reads|60611250000|10327.39|8606762.5|0|0|0|6775625|.895|24-FEB-15 08.00.00.000000 AM
37|1|119|266313|Direct Reads|18060625000|396.54|2564893.75|7743750|.94|1075|144.6875|1.1094|24-FEB-15 08.00.00.000000 AM
37|1|119|266314|Direct Reads (Data File)|18060625000|396.54|2564893.75|7743750|.94|1075|144.6875|1.1094|24-FEB-15 08.00.00.000000 AM
37|1|119|266315|Others|2677500000|41.58|380068.75|1839375000|8.76|261137.5|154262.5|1.1788|24-FEB-15 08.00.00.000000 AM
37|1|119|266330|Streams AQ (Data File)|1113333.33333333333333333333333333333333|.19|153.33|0|0|0|1376.2|14.2393|24-FEB-15 08.00.00.000000 AM
37|1|119|266317|Others (Log File)|1794375000|2.89|254768.75|0|0|0|269.4375|3.9681|24-FEB-15 08.00.00.000000 AM
37|1|119|266326|LGWR (Control File)|168750|.01|0|337500|.03|31.25|106.6875|1.0631|24-FEB-15 08.00.00.000000 AM
37|1|119|266321|Smart Scan (Data File)|10185000000|15.64|1477200|0|0|0|0||24-FEB-15 08.00.00.000000 AM
37|1|119|266322|DBWR|5706250|1.01|787.5|5770625000|831.18|819537.5|7301.125|1.0156|24-FEB-15 08.00.00.000000 AM
37|1|119|266318|Others (Control File)|258125000|20.31|36600|23275000|2.06|3218.75|118031.25|1.065|24-FEB-15 08.00.00.000000 AM
37|1|119|266324|LGWR|168750|.02|0|3603750000|839.5|511700|187.4375|2.4063|24-FEB-15 08.00.00.000000 AM
37|1|118|266313|Direct Reads|17781875000|305.19|2531012.5|5168750|.46|718.75|115.375|1.1625|24-FEB-15 10.00.00.000000 PM
37|1|118|266326|LGWR (Control File)|131250|.01|0|243750|.02|0|78.375|1.225|24-FEB-15 10.00.00.000000 PM
37|1|118|266327|Direct Writes|45537500|.81|6325|264375000|17.48|37618.75|131.375|1.3831|24-FEB-15 10.00.00.000000 PM
37|1|118|278732|RMAN|8760000000|39.94|1247600|35100000|3.13|4900|285500|2.93|24-FEB-15 10.00.00.000000 PM
37|1|118|266322|DBWR|3575000|.64|500|4243125000|560.75|603912.5|4572.9375|1.0113|24-FEB-15 10.00.00.000000 PM
37|1|118|266320|Smart Scan|93426250000|139.26|13521400|0|0|0|0||24-FEB-15 10.00.00.000000 PM
37|1|118|266321|Smart Scan (Data File)|93426250000|139.26|13521400|0|0|0|0||24-FEB-15 10.00.00.000000 PM
37|1|118|266324|LGWR|143750|.01|0|2611250000|731.03|371706.25|137.125|2.2006|24-FEB-15 10.00.00.000000 PM
37|1|118|266328|Direct Writes (Data File)|45537500|.81|6325|264375000|17.48|37618.75|131.375|1.3831|24-FEB-15 10.00.00.000000 PM
37|1|118|266323|DBWR (Data File)|3575000|.64|500|4243125000|560.75|603912.5|4572.9375|1.0113|24-FEB-15 10.00.00.000000 PM
37|1|118|266325|LGWR (Log File)|12500|0|0|2611250000|731.01|371668.75|58.75|3.5063|24-FEB-15 10.00.00.000000 PM
37|1|118|266329|Streams AQ|150000|.03|18.75|0|0|0|188.1875|14.8888|24-FEB-15 10.00.00.000000 PM
37|1|118|266318|Others (Control File)|810625000|19.13|115462.5|49700000|2.15|7031.25|108487.5|1.0688|24-FEB-15 10.00.00.000000 PM
37|1|118|266330|Streams AQ (Data File)|150000|.03|18.75|0|0|0|188.1875|14.8888|24-FEB-15 10.00.00.000000 PM
37|1|118|266312|Buffer Cache Reads (Data File)|49848125000|8502.55|7095656.25|0|0|0|5561875|.8625|24-FEB-15 10.00.00.000000 PM
37|1|118|266315|Others|2460625000|30.96|350112.5|1364375000|7.77|194368.75|141050|1.1438|24-FEB-15 10.00.00.000000 PM
37|1|118|266317|Others (Log File)|1358750000|2.16|193518.75|0|0|0|85.1875|4.23|24-FEB-15 10.00.00.000000 PM
37|1|118|266319|Others (Data File)|289375000|9.67|41143.75|21943750|3.77|3043.75|32462.5|1.31|24-FEB-15 10.00.00.000000 PM
37|1|118|266331|TOTAL|163781250000|8981.94|23476650|8490000000|1317.68|1208612.5|5577500|.8638|24-FEB-15 10.00.00.000000 PM
37|1|118|278734|RMAN (Control File)|8760000000|36.67|1247200|35100000|3.13|4900|262000|2.23|24-FEB-15 10.00.00.000000 PM
37|1|118|284194|RMAN (Archive Log)|1000000|2.86|100|0|0|0|20600|12.14|24-FEB-15 10.00.00.000000 PM
37|1|118|266311|Buffer Cache Reads|49848125000|8502.55|7095656.25|0|0|0|5561875|.8625|24-FEB-15 10.00.00.000000 PM
37|1|118|266314|Direct Reads (Data File)|17781875000|305.19|2531012.5|5168750|.46|718.75|115.375|1.1625|24-FEB-15 10.00.00.000000 PM
37|1|122|266313|Direct Reads|15527500000|260.33|2207506.25|4012500|.44|537.5|102.8125|1.0975|26-FEB-15 10.00.00.000000 PM
37|1|122|266314|Direct Reads (Data File)|15527500000|260.33|2207506.25|4012500|.44|537.5|102.6875|1.0981|26-FEB-15 10.00.00.000000 PM
37|1|122|266319|Others (Data File)|484375000|13.94|69043.75|21943750|3.81|3043.75|32525|1.3125|26-FEB-15 10.00.00.000000 PM
37|1|122|266322|DBWR|2475000|.44|337.5|4372500000|583.58|621793.75|3159|.855|26-FEB-15 10.00.00.000000 PM
37|1|122|266323|DBWR (Data File)|2475000|.44|337.5|4372500000|583.58|621793.75|3159|.855|26-FEB-15 10.00.00.000000 PM
37|1|122|266325|LGWR (Log File)|0|0|0|2476875000|554|352168.75|56.25|3.5606|26-FEB-15 10.00.00.000000 PM
37|1|122|266311|Buffer Cache Reads|44588125000|7328.23|6339062.5|0|0|0|4711875|.8256|26-FEB-15 10.00.00.000000 PM
37|1|122|266329|Streams AQ|26666.6666666666666666666666666666666667|0|0|0|0|0|35.2666666666666666666666666666666666667|10.036|26-FEB-15 10.00.00.000000 PM
37|1|122|266317|Others (Log File)|1271875000|1.87|180625|0|0|0|157.0625|3.8875|26-FEB-15 10.00.00.000000 PM
37|1|122|266327|Direct Writes|76137500|1.07|10556.25|246875000|5.18|34850|95.3125|1.4188|26-FEB-15 10.00.00.000000 PM
37|1|122|266330|Streams AQ (Data File)|26666.6666666666666666666666666666666667|0|0|0|0|0|35.2666666666666666666666666666666666667|10.036|26-FEB-15 10.00.00.000000 PM
37|1|122|278734|RMAN (Control File)|3113866666.66666666666666666666666666667|13.34|442700|58766666.6666666666666666666666666666667|1.16|8300|95562.3333333333333333333333333333333333|2.8067|26-FEB-15 10.00.00.000000 PM
37|1|122|266316|Others (Archive Log)|0|0|0|1210000000|1.72|172062.5|0||26-FEB-15 10.00.00.000000 PM
37|1|122|278732|RMAN|3886666666.66666666666666666666666666667|14.83|552733.33|58766666.6666666666666666666666666666667|1.16|8300|104295.666666666666666666666666666666667|3.0733|26-FEB-15 10.00.00.000000 PM
37|1|122|284194|RMAN (Archive Log)|1160500000|1.84|164700|0|0|0|10300|14.04|26-FEB-15 10.00.00.000000 PM
37|1|122|266320|Smart Scan|28399375000|43.25|4142625|0|0|0|0||26-FEB-15 10.00.00.000000 PM
37|1|122|266321|Smart Scan (Data File)|28399375000|43.25|4142625|0|0|0|0||26-FEB-15 10.00.00.000000 PM
37|1|122|266326|LGWR (Control File)|112500|.01|0|237500|.02|6.25|74.375|1.125|26-FEB-15 10.00.00.000000 PM
37|1|122|266328|Direct Writes (Data File)|76137500|1.07|10556.25|246875000|5.18|34850|95.3125|1.4188|26-FEB-15 10.00.00.000000 PM
37|1|122|266318|Others (Control File)|973125000|24.54|138387.5|58725000|2.19|8300|145743.75|1.0888|26-FEB-15 10.00.00.000000 PM
37|1|122|266324|LGWR|112500|.01|0|2476875000|554.02|352200|130.625|2.1731|26-FEB-15 10.00.00.000000 PM
37|1|122|266312|Buffer Cache Reads (Data File)|44588125000|7328.23|6339062.5|0|0|0|4711875|.8256|26-FEB-15 10.00.00.000000 PM
37|1|122|266315|Others|2730000000|40.34|388025|1290000000|7.72|183406.25|178418.75|1.1463|26-FEB-15 10.00.00.000000 PM
37|1|122|266331|TOTAL|92035000000|7676.46|13191825|8401250000|1151.16|1194393.75|4731875|.8256|26-FEB-15 10.00.00.000000 PM
37|1|122|283074|Direct Reads (Control File)|0|0|0|0|0|0|2|.5|26-FEB-15 10.00.00.000000 PM
37|1|122|283088|RMAN (Data File Incremental Backup)|4400000|.78|600|0|0|0|5592|1.76|26-FEB-15 10.00.00.000000 PM
37|1|134|266312|Buffer Cache Reads (Data File)|52030000000|8946.07|7403256.25|0|0|0|5775625|.9856|05-MAR-15 08.00.00.000000 AM
37|1|134|266322|DBWR|2481250|.44|350|5517500000|795.09|784962.5|3162.0625|1.0094|05-MAR-15 08.00.00.000000 AM
37|1|134|266328|Direct Writes (Data File)|60975000|1.1|8475|501250000|26.06|71325|2228.5625|1.8831|05-MAR-15 08.00.00.000000 AM
37|1|134|266315|Others|2293750000|29.06|326362.5|1793750000|8.79|255225|110731.25|1.2219|05-MAR-15 08.00.00.000000 AM
37|1|134|266320|Smart Scan|47046875000|107.1|6805762.5|0|0|0|0||05-MAR-15 08.00.00.000000 AM
37|1|134|266331|TOTAL|127529375000|9431.93|17801606.25|11270000000|1653.9|1603562.5|5786875|.9863|05-MAR-15 08.00.00.000000 AM
37|1|134|266313|Direct Reads|26126250000|348.03|3717531.25|10068750|.94|1387.5|157.8125|1.2181|05-MAR-15 08.00.00.000000 AM
37|1|134|266314|Direct Reads (Data File)|26126250000|348.03|3717531.25|10068750|.94|1387.5|157.8125|1.2181|05-MAR-15 08.00.00.000000 AM
37|1|134|266324|LGWR|175000|.02|0|3448750000|823.02|490656.25|185.25|2.4969|05-MAR-15 08.00.00.000000 AM
37|1|134|266325|LGWR (Log File)|0|.01|0|3448750000|822.99|490593.75|79.25|4.3056|05-MAR-15 08.00.00.000000 AM
37|1|134|266327|Direct Writes|60975000|1.1|8475|501250000|26.06|71325|2228.5625|1.8831|05-MAR-15 08.00.00.000000 AM
37|1|134|266330|Streams AQ (Data File)|631250|.11|87.5|0|0|0|772.6875|13.2819|05-MAR-15 08.00.00.000000 AM
37|1|134|266311|Buffer Cache Reads|52030000000|8946.07|7403256.25|0|0|0|5775625|.9856|05-MAR-15 08.00.00.000000 AM
37|1|134|266316|Others (Archive Log)|0|0|0|1748125000|2.48|248356.25|0||05-MAR-15 08.00.00.000000 AM
37|1|134|266321|Smart Scan (Data File)|47046875000|107.1|6805762.5|0|0|0|0||05-MAR-15 08.00.00.000000 AM
37|1|134|266323|DBWR (Data File)|2481250|.44|350|5517500000|795.09|784962.5|3162.0625|1.0094|05-MAR-15 08.00.00.000000 AM
37|1|134|266317|Others (Log File)|1748750000|2.87|248806.25|0|0|0|117.25|3.8519|05-MAR-15 08.00.00.000000 AM
37|1|134|266318|Others (Control File)|193750000|14.36|27387.5|23793750|2.12|3318.75|74962.5|1.0431|05-MAR-15 08.00.00.000000 AM
37|1|134|266319|Others (Data File)|351875000|11.83|50187.5|25587500|4.19|3550|35643.75|1.5944|05-MAR-15 08.00.00.000000 AM
37|1|134|266326|LGWR (Control File)|175000|.01|0|325000|.03|31.25|106|1.1438|05-MAR-15 08.00.00.000000 AM
37|1|134|266329|Streams AQ|631250|.11|87.5|0|0|0|772.6875|13.2819|05-MAR-15 08.00.00.000000 AM
37|1|137|266313|Direct Reads|31801875000|291.7|4535656.25|3893750|.44|537.5|107.6875|1.2138|08-MAR-15 10.00.00.000000 PM
37|1|137|266320|Smart Scan|20975625000|87.26|3063643.75|0|0|0|0||08-MAR-15 10.00.00.000000 PM
37|1|137|266321|Smart Scan (Data File)|20975625000|87.26|3063643.75|0|0|0|0||08-MAR-15 10.00.00.000000 PM
37|1|137|283074|Direct Reads (Control File)|0|0|0|0|0|0|2|.75|08-MAR-15 10.00.00.000000 PM
37|1|137|266316|Others (Archive Log)|0|0|0|1040625000|1.47|147681.25|0||08-MAR-15 10.00.00.000000 PM
37|1|137|266317|Others (Log File)|1041875000|1.64|147812.5|0|0|0|108.375|4.8881|08-MAR-15 10.00.00.000000 PM
37|1|137|266318|Others (Control File)|394375000|19.02|55856.25|32781250|2.16|4612.5|107150|.9344|08-MAR-15 10.00.00.000000 PM
37|1|137|266324|LGWR|93750|.01|0|2006875000|536.77|284618.75|110.25|2.1556|08-MAR-15 10.00.00.000000 PM
37|1|137|266314|Direct Reads (Data File)|31801875000|291.7|4535656.25|3893750|.44|537.5|107.4375|1.215|08-MAR-15 10.00.00.000000 PM
37|1|137|266329|Streams AQ|40000|.01|10|0|0|0|61|1.531|08-MAR-15 10.00.00.000000 PM
37|1|137|278732|RMAN|39800000|3.68|5500|0|0|0|26500|.9|08-MAR-15 10.00.00.000000 PM
37|1|137|266319|Others (Data File)|364375000|10.13|51706.25|21937500|3.82|3043.75|31643.75|1.1838|08-MAR-15 10.00.00.000000 PM
37|1|137|266325|LGWR (Log File)|0|0|0|2006875000|536.76|284575|47.5|3.675|08-MAR-15 10.00.00.000000 PM
37|1|137|266322|DBWR|1618750|.28|225|3842500000|502.46|544968.75|2053|.7956|08-MAR-15 10.00.00.000000 PM
37|1|137|266328|Direct Writes (Data File)|48612500|.72|6731.25|211250000|4.59|29931.25|807.6875|1.9106|08-MAR-15 10.00.00.000000 PM
37|1|137|266312|Buffer Cache Reads (Data File)|42819375000|7255.18|6073612.5|0|0|0|4706875|.77|08-MAR-15 10.00.00.000000 PM
37|1|137|266315|Others|1800000000|30.8|255381.25|1096250000|7.46|155337.5|138912.5|1.0038|08-MAR-15 10.00.00.000000 PM
37|1|137|266330|Streams AQ (Data File)|40000|.01|10|0|0|0|61|1.531|08-MAR-15 10.00.00.000000 PM
37|1|137|266326|LGWR (Control File)|93750|.01|0|193750|.02|0|62.75|1.0044|08-MAR-15 10.00.00.000000 PM
37|1|137|266327|Direct Writes|48612500|.72|6731.25|211250000|4.59|29931.25|807.6875|1.9106|08-MAR-15 10.00.00.000000 PM
37|1|137|266331|TOTAL|96950000000|7666.19|13935606.25|7159375000|1051.72|1015381.25|4720000|.77|08-MAR-15 10.00.00.000000 PM
37|1|137|266311|Buffer Cache Reads|42819375000|7255.18|6073612.5|0|0|0|4706875|.77|08-MAR-15 10.00.00.000000 PM
37|1|137|266323|DBWR (Data File)|1618750|.28|225|3842500000|502.46|544968.75|2053|.7956|08-MAR-15 10.00.00.000000 PM
37|1|137|278734|RMAN (Control File)|38000000|3.36|5300|0|0|0|24300|.91|08-MAR-15 10.00.00.000000 PM
37|1|137|283088|RMAN (Data File Incremental Backup)|1800000|.31|200|0|0|0|2252|.78|08-MAR-15 10.00.00.000000 PM
37|1|133|266317|Others (Log File)|1062500000|1.56|150956.25|0|0|0|69|3.7744|05-MAR-15 10.00.00.000000 PM
37|1|133|266325|LGWR (Log File)|0|0|0|2071875000|520.12|294531.25|47.25|3.995|05-MAR-15 10.00.00.000000 PM
37|1|133|266327|Direct Writes|43393750|.7|6025|199375000|4.77|28300|276.375|1.6819|05-MAR-15 10.00.00.000000 PM
37|1|133|278734|RMAN (Control File)|3085166666.66666666666666666666666666667|13.8|438500|58733333.3333333333333333333333333333333|1.15|8300|98775.6666666666666666666666666666666667|2.2867|05-MAR-15 10.00.00.000000 PM
37|1|133|266321|Smart Scan (Data File)|14814375000|97.1|2171956.25|0|0|0|0||05-MAR-15 10.00.00.000000 PM
37|1|133|266322|DBWR|1656250|.29|225|4067500000|542.07|578293.75|2097.9375|.7894|05-MAR-15 10.00.00.000000 PM
37|1|133|266323|DBWR (Data File)|1656250|.29|225|4067500000|542.07|578293.75|2097.9375|.7894|05-MAR-15 10.00.00.000000 PM
37|1|133|266326|LGWR (Control File)|100000|.01|0|193750|.02|0|62.6875|1.0981|05-MAR-15 10.00.00.000000 PM
37|1|133|283074|Direct Reads (Control File)|0|0|0|0|0|0|2|.5|05-MAR-15 10.00.00.000000 PM
37|1|133|266313|Direct Reads|20379375000|243.57|2897337.5|4743750|.44|656.25|103.625|.9825|05-MAR-15 10.00.00.000000 PM
37|1|133|266315|Others|2175625000|30.52|309368.75|1117500000|7.44|158931.25|158900|1.1213|05-MAR-15 10.00.00.000000 PM
37|1|133|266318|Others (Control File)|954375000|22.04|135831.25|58437500|2.16|8268.75|126643.75|1.0744|05-MAR-15 10.00.00.000000 PM
37|1|133|266319|Others (Data File)|158731250|6.92|22581.25|21831250|3.8|3043.75|32181.25|1.2356|05-MAR-15 10.00.00.000000 PM
37|1|133|266324|LGWR|100000|.01|0|2071875000|520.14|294556.25|109.9375|2.3431|05-MAR-15 10.00.00.000000 PM
37|1|133|266329|Streams AQ|33333.3333333333333333333333333333333333|0|6.67|0|0|0|43.6666666666666666666666666666666666667|2.7053|05-MAR-15 10.00.00.000000 PM
37|1|133|284194|RMAN (Archive Log)|21250000000|8.55|3020966.67|0|0|0|7126.66666666666666666666666666666666667|15.4133|05-MAR-15 10.00.00.000000 PM
37|1|133|266331|TOTAL|83543125000|7273.07|12019287.5|7471875000|1075.08|1062287.5|4446250|.8206|05-MAR-15 10.00.00.000000 PM
37|1|133|266311|Buffer Cache Reads|42102500000|6896.62|5985675|0|0|0|4426875|.82|05-MAR-15 10.00.00.000000 PM
37|1|133|266316|Others (Archive Log)|0|0|0|1038125000|1.48|147625|0||05-MAR-15 10.00.00.000000 PM
37|1|133|266330|Streams AQ (Data File)|33333.3333333333333333333333333333333333|0|6.67|0|0|0|43.6666666666666666666666666666666666667|2.7053|05-MAR-15 10.00.00.000000 PM
37|1|133|283088|RMAN (Data File Incremental Backup)|4400000|.78|600|0|0|0|5603|1.77|05-MAR-15 10.00.00.000000 PM
37|1|133|266314|Direct Reads (Data File)|20379375000|243.57|2897337.5|4743750|.44|656.25|103.5|.9831|05-MAR-15 10.00.00.000000 PM
37|1|133|278732|RMAN|24333333333.3333333333333333333333333333|22.61|3459666.67|58733333.3333333333333333333333333333333|1.15|8300|107769|2.9733|05-MAR-15 10.00.00.000000 PM
37|1|133|266312|Buffer Cache Reads (Data File)|42102500000|6896.62|5985675|0|0|0|4426875|.82|05-MAR-15 10.00.00.000000 PM
37|1|133|266320|Smart Scan|14814375000|97.1|2171956.25|0|0|0|0||05-MAR-15 10.00.00.000000 PM
37|1|133|266328|Direct Writes (Data File)|43393750|.7|6025|199375000|4.77|28300|276.375|1.6819|05-MAR-15 10.00.00.000000 PM
37|1|136|266313|Direct Reads|15305000000|274.27|2177012.5|6806250|.88|950|118.5625|1.2388|06-MAR-15 08.00.00.000000 AM
37|1|136|266315|Others|2057500000|27.14|292850|1557500000|8.3|221543.75|108225|1.1525|06-MAR-15 08.00.00.000000 AM
37|1|136|266330|Streams AQ (Data File)|693333.333333333333333333333333333333333|.11|93.33|0|0|0|841.266666666666666666666666666666666667|9.55|06-MAR-15 08.00.00.000000 AM
37|1|136|266321|Smart Scan (Data File)|26673750000|76.84|3835456.25|0|0|0|0||06-MAR-15 08.00.00.000000 AM
37|1|136|266328|Direct Writes (Data File)|48993750|.73|6800|413125000|17.06|58606.25|1950.4375|1.8988|06-MAR-15 08.00.00.000000 AM
37|1|136|266331|TOTAL|93125000000|8891.2|13344706.25|9748125000|1483.49|1386693.75|5553750|.8831|06-MAR-15 08.00.00.000000 AM
37|1|136|266318|Others (Control File)|192500000|14.38|27537.5|24218750|2.15|3362.5|75150|.9825|06-MAR-15 08.00.00.000000 AM
37|1|136|266323|DBWR (Data File)|2381250|.43|331.25|4773125000|703.36|679312.5|3069.625|.8919|06-MAR-15 08.00.00.000000 AM
37|1|136|266327|Direct Writes|48993750|.73|6800|413125000|17.06|58606.25|1950.4375|1.8988|06-MAR-15 08.00.00.000000 AM
37|1|136|266316|Others (Archive Log)|0|0|0|1508750000|2.15|214793.75|0||06-MAR-15 08.00.00.000000 AM
37|1|136|266325|LGWR (Log File)|0|.01|0|2996875000|753.87|426231.25|69.25|3.9906|06-MAR-15 08.00.00.000000 AM
37|1|136|266329|Streams AQ|693333.333333333333333333333333333333333|.11|93.33|0|0|0|841.266666666666666666666666666666666667|9.55|06-MAR-15 08.00.00.000000 AM
37|1|136|266314|Direct Reads (Data File)|15305000000|274.27|2177012.5|6806250|.88|950|118.5625|1.2388|06-MAR-15 08.00.00.000000 AM
37|1|136|266319|Others (Data File)|353750000|10.51|50356.25|24381250|4|3387.5|32956.25|1.5375|06-MAR-15 08.00.00.000000 AM
37|1|136|266322|DBWR|2381250|.43|331.25|4773125000|703.36|679312.5|3069.625|.8919|06-MAR-15 08.00.00.000000 AM
37|1|136|266326|LGWR (Control File)|143750|.01|0|275000|.03|0|92.3125|1.3781|06-MAR-15 08.00.00.000000 AM
37|1|136|266320|Smart Scan|26673750000|76.84|3835456.25|0|0|0|0||06-MAR-15 08.00.00.000000 AM
37|1|136|266324|LGWR|143750|.02|0|2997500000|753.89|426281.25|161.5625|2.4969|06-MAR-15 08.00.00.000000 AM
37|1|136|266311|Buffer Cache Reads|49435000000|8511.65|7032131.25|0|0|0|5542500|.8825|06-MAR-15 08.00.00.000000 AM
37|1|136|266312|Buffer Cache Reads (Data File)|49435000000|8511.65|7032131.25|0|0|0|5542500|.8825|06-MAR-15 08.00.00.000000 AM
37|1|136|266317|Others (Log File)|1510000000|2.25|214956.25|0|0|0|102.8125|3.1006|06-MAR-15 08.00.00.000000 AM
37|1|135|266318|Others (Control File)|456250000|14.74|65093.75|22443750|1.99|3118.75|77456.25|1.0544|06-MAR-15 10.00.00.000000 PM
37|1|135|266320|Smart Scan|33069326666.6666666666666666666666666667|127.82|4740413.33|0|0|0|0||06-MAR-15 10.00.00.000000 PM
37|1|135|266326|LGWR (Control File)|62500|.01|0|118750|.01|0|41.1875|2.7163|06-MAR-15 10.00.00.000000 PM
37|1|135|266324|LGWR|62500|.01|0|1373125000|343.7|195425|72.1875|3.8038|06-MAR-15 10.00.00.000000 PM
37|1|135|266331|TOTAL|164276250000|4452.4|23856556.25|4926875000|758.37|700837.5|2729375|.8656|06-MAR-15 10.00.00.000000 PM
37|1|135|266312|Buffer Cache Reads (Data File)|28713750000|4192.4|4101237.5|0|0|0|2718125|.8631|06-MAR-15 10.00.00.000000 PM
37|1|135|266316|Others (Archive Log)|0|0|0|671875000|.96|95475|0||06-MAR-15 10.00.00.000000 PM
37|1|135|278735|RMAN (Data File)|166666.666666666666666666666666666666667|.02|0|0|0|0|166.666666666666666666666666666666666667|11.96|06-MAR-15 10.00.00.000000 PM
37|1|135|266311|Buffer Cache Reads|28713750000|4192.4|4101237.5|0|0|0|2718125|.8631|06-MAR-15 10.00.00.000000 PM
37|1|135|266322|DBWR|1393750|.25|193.75|2791250000|406.41|397000|1778.875|.7513|06-MAR-15 10.00.00.000000 PM
37|1|135|266328|Direct Writes (Data File)|10056250|.18|1406.25|47268750|1.33|6562.5|82.3125|1.3288|06-MAR-15 10.00.00.000000 PM
37|1|135|278733|RMAN (Data File Copy)|516666666666.666666666666666666666666667|189.02|75273233.33|0|0|0|3288.33333333333333333333333333333333333|1.24|06-MAR-15 10.00.00.000000 PM
37|1|135|266313|Direct Reads|7147500000|82.6|1016781.25|2325000|.3|325|19.375|.5838|06-MAR-15 10.00.00.000000 PM
37|1|135|266315|Others|1255625000|21.52|178456.25|713750000|6.63|101487.5|106375|1.105|06-MAR-15 10.00.00.000000 PM
37|1|135|266319|Others (Data File)|125625000|5.82|17825|20887500|3.68|2893.75|28875|1.205|06-MAR-15 10.00.00.000000 PM
37|1|135|266314|Direct Reads (Data File)|7147500000|82.6|1016781.25|2325000|.3|325|19.375|.5838|06-MAR-15 10.00.00.000000 PM
37|1|135|266321|Smart Scan (Data File)|33069326666.6666666666666666666666666667|127.82|4740413.33|0|0|0|0||06-MAR-15 10.00.00.000000 PM
37|1|135|266323|DBWR (Data File)|1393750|.25|193.75|2791250000|406.41|397000|1778.875|.7513|06-MAR-15 10.00.00.000000 PM
37|1|135|266327|Direct Writes|10056250|.18|1406.25|47268750|1.33|6562.5|82.3125|1.3288|06-MAR-15 10.00.00.000000 PM
37|1|135|266317|Others (Log File)|671875000|.96|95543.75|0|0|0|44.875|3.155|06-MAR-15 10.00.00.000000 PM
37|1|135|266329|Streams AQ|0|0|0|0|0|0|6.27272727272727272727272727272727272727|6.7618|06-MAR-15 10.00.00.000000 PM
