site_id|config_id|run_id|stat_id|stat_name|stat_ges_lock_req|stat_ges_pin_req|stat_ges_pin_rel|stat_ges_inval_req|stat_ges_invalid|start_time
37|1|392|266291|ACCOUNT_STATUS|6190|0|0|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266293|QUEUE|1008|51628|51628|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266294|SUMMARY|28818|28818|28818|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|267310|CLUSTER|967|967|967|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|282896|EDITION|28951|28951|28951|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|282900|XML SCHEMA|342|342|342|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|269057|HINTSET OBJECT|20595|20595|20595|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|282899|XDB ACL|1209|1209|1209|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|282897|SCHEMA|1973|0|0|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|283223|RULESET|0|2|2|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|282898|TRANSFORMATION|720|720|720|0|0|26-AUG-15 10.00.00.000000 PM
37|1|393|266292|INDEX|28361|28361|28361|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266294|SUMMARY|22359|22359|22359|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|267919|LOCATION|0|1344|1344|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|283223|RULESET|173|2956|2956|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266295|TABLE/PROCEDURE|379859226|1733152422|1733152422|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|282896|EDITION|42452|42452|42452|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|282898|TRANSFORMATION|720|720|720|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|269373|TRIGGER|0|27170|27170|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266293|QUEUE|5956|61023|61023|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|267310|CLUSTER|1722|1722|1722|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|267920|SUBSCRIPTION|0|857|857|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|282897|SCHEMA|14445|0|0|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|283073|USER PRIVILEGE|0|4|4|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|269057|HINTSET OBJECT|41952|41952|41952|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|282899|XDB ACL|1224|1224|1224|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|282900|XML SCHEMA|575|575|575|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|267335|BODY|0|1157194551|1157194551|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266291|ACCOUNT_STATUS|55839|0|0|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|282895|DBLINK|58246|0|0|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|284476|DIRECTORY|4|8|8|0|0|26-AUG-15 08.00.00.000000 AM
37|1|390|266295|TABLE/PROCEDURE|235099942|1085313505|1085313505|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266294|SUMMARY|9030|9030|9030|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|269057|HINTSET OBJECT|17505|17505|17505|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|282899|XDB ACL|1105|1105|1105|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|267919|LOCATION|0|112|112|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|282897|SCHEMA|14535|0|0|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|283223|RULESET|0|2|2|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|269373|TRIGGER|0|18569|18569|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|283073|USER PRIVILEGE|0|8|8|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266292|INDEX|4672|4672|4672|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|267335|BODY|0|722584837|722584837|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|282896|EDITION|41114|41114|41114|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|282900|XML SCHEMA|129|129|129|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266293|QUEUE|1015|51732|51732|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|267920|SUBSCRIPTION|0|70|70|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|282895|DBLINK|58918|0|0|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|282898|TRANSFORMATION|719|719|719|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266291|ACCOUNT_STATUS|56503|0|0|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|267310|CLUSTER|165|165|165|0|0|25-AUG-15 10.00.00.000000 PM
37|1|403|266295|TABLE/PROCEDURE|199884893|921440288|921440288|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266292|INDEX|59373|59373|59373|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|284639|TEMPORARY INDEX|48|48|48|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|267920|SUBSCRIPTION|0|586|586|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|283223|RULESET|0|2|2|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|284640|TEMPORARY TABLE|116|116|116|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266293|QUEUE|1001|45545|45545|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|267310|CLUSTER|851|851|851|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|267335|BODY|0|613826113|613826113|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|282897|SCHEMA|1162|0|0|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|282900|XML SCHEMA|327|327|327|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266291|ACCOUNT_STATUS|3041|0|0|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|269057|HINTSET OBJECT|18209|18209|18209|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|282896|EDITION|24269|24268|24268|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|283073|USER PRIVILEGE|0|7|7|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|282898|TRANSFORMATION|720|720|720|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|269373|TRIGGER|0|5706|5706|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|282899|XDB ACL|1028|1028|1028|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|267919|LOCATION|0|112|112|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266294|SUMMARY|23421|23421|23421|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|282895|DBLINK|5349|0|0|0|0|02-SEP-15 10.00.00.000000 PM
37|1|404|282895|DBLINK|52971|0|0|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|282900|XML SCHEMA|550|550|550|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|283223|RULESET|0|25|25|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|267919|LOCATION|0|1288|1288|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|282896|EDITION|37728|37728|37728|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|282898|TRANSFORMATION|719|719|719|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266294|SUMMARY|18914|18914|18914|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|267310|CLUSTER|406|406|406|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|267920|SUBSCRIPTION|0|1133|1133|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|282897|SCHEMA|13055|0|0|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266292|INDEX|21020|21020|21020|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266295|TABLE/PROCEDURE|336179805|-7044122780|-7044122780|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|283073|USER PRIVILEGE|0|6|6|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266291|ACCOUNT_STATUS|50837|0|0|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|269057|HINTSET OBJECT|35008|35008|35008|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|282899|XDB ACL|1717|1717|1717|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266293|QUEUE|1229|47957|47957|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|267335|BODY|0|894010270|894010270|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|269373|TRIGGER|0|24953|24953|0|0|02-SEP-15 08.00.00.000000 AM
37|1|402|267920|SUBSCRIPTION|0|1225|1225|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266293|QUEUE|1243|48886|48886|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|269373|TRIGGER|0|24647|24647|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|282897|SCHEMA|12675|0|0|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266292|INDEX|17350|17350|17350|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|267919|LOCATION|0|1904|1904|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|267335|BODY|0|1038200198|1038200198|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|282896|EDITION|37397|37397|37397|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|269057|HINTSET OBJECT|37431|37431|37431|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|282900|XML SCHEMA|597|597|597|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|283073|USER PRIVILEGE|0|10|10|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|283223|RULESET|0|35|35|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|282898|TRANSFORMATION|720|720|720|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266291|ACCOUNT_STATUS|49329|0|0|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266294|SUMMARY|16554|16554|16554|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|267310|CLUSTER|295|295|295|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|282899|XDB ACL|1088|1088|1088|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266295|TABLE/PROCEDURE|338066153|1558785433|1558785433|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|282895|DBLINK|51478|0|0|0|0|01-SEP-15 08.00.00.000000 AM
37|1|401|266292|INDEX|18065|18065|18065|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|267335|BODY|0|600833315|600833315|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|282896|EDITION|36451|36451|36451|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|267310|CLUSTER|368|368|368|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|282895|DBLINK|53720|0|0|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|284639|TEMPORARY INDEX|57|57|57|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266293|QUEUE|876|45088|45088|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|269057|HINTSET OBJECT|19329|19329|19329|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|282897|SCHEMA|13248|0|0|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|282899|XDB ACL|971|971|971|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266291|ACCOUNT_STATUS|51482|0|0|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266294|SUMMARY|11709|11709|11709|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266295|TABLE/PROCEDURE|209683640|-3328537036|-3328537036|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|282898|TRANSFORMATION|720|720|720|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|284640|TEMPORARY TABLE|145|145|145|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|282900|XML SCHEMA|114|114|114|0|0|01-SEP-15 10.00.00.000000 PM
37|1|401|269373|TRIGGER|0|17507|17507|0|0|01-SEP-15 10.00.00.000000 PM
37|1|405|266292|INDEX|36489|36489|36489|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266294|SUMMARY|18041|18041|18041|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|269057|HINTSET OBJECT|19039|19039|19039|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|282896|EDITION|38843|38843|38843|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|282898|TRANSFORMATION|720|720|720|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266291|ACCOUNT_STATUS|55580|0|0|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266293|QUEUE|966|48412|48412|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|283073|USER PRIVILEGE|0|143|143|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|269373|TRIGGER|0|18152|18152|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|282895|DBLINK|57832|0|0|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|282900|XML SCHEMA|333|333|333|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|267335|BODY|0|672356008|672356008|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|282899|XDB ACL|835|835|835|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266295|TABLE/PROCEDURE|219237128|1010921109|1010921109|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|267310|CLUSTER|437|437|437|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|282897|SCHEMA|14321|0|0|0|0|06-SEP-15 10.00.00.000000 PM
37|1|406|284639|TEMPORARY INDEX|119|119|119|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|284640|TEMPORARY TABLE|287|287|287|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266292|INDEX|65592|65592|65592|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266295|TABLE/PROCEDURE|214678392|-3308177879|-3308177879|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|267310|CLUSTER|1058|1058|1058|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|282896|EDITION|27794|27794|27794|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|267920|SUBSCRIPTION|0|145|145|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|282898|TRANSFORMATION|720|720|720|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266293|QUEUE|967|48487|48487|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266294|SUMMARY|24408|24408|24408|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|269057|HINTSET OBJECT|19056|19056|19056|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|282895|DBLINK|14687|0|0|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|283223|RULESET|0|2|2|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|282897|SCHEMA|3419|0|0|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|282900|XML SCHEMA|397|397|397|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266291|ACCOUNT_STATUS|12048|0|0|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|267919|LOCATION|6|139|139|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|267335|BODY|0|660217305|660217305|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|269373|TRIGGER|0|8258|8258|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|282899|XDB ACL|1139|1139|1139|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|283073|USER PRIVILEGE|0|10|10|0|0|07-SEP-15 10.00.00.000000 PM
37|1|407|266294|SUMMARY|8295|8295|8295|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|282895|DBLINK|57400|0|0|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|282898|TRANSFORMATION|720|720|720|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|269373|TRIGGER|0|22218|22218|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|266293|QUEUE|1375|52950|52950|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|267919|LOCATION|82|809|809|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|283223|RULESET|0|16|16|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|267310|CLUSTER|326|326|326|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|267335|BODY|0|630180147|630180147|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|269057|HINTSET OBJECT|12709|12709|12709|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|282900|XML SCHEMA|228|228|228|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|283073|USER PRIVILEGE|0|38|38|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|266291|ACCOUNT_STATUS|54734|0|0|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|266295|TABLE/PROCEDURE|205434299|949262531|949262531|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|282897|SCHEMA|14195|0|0|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|282896|EDITION|37938|37938|37938|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|267920|SUBSCRIPTION|0|3284|3284|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|266292|INDEX|10493|10493|10493|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|282899|XDB ACL|1224|1224|1224|0|0|07-SEP-15 08.00.00.000000 AM
37|1|408|266293|QUEUE|862|45002|45002|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|266294|SUMMARY|13627|13627|13627|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|283073|USER PRIVILEGE|0|4|4|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|284639|TEMPORARY INDEX|40|40|40|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|282895|DBLINK|52144|0|0|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|282897|SCHEMA|12860|0|0|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|282900|XML SCHEMA|152|152|152|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|266292|INDEX|25795|25795|25795|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|266291|ACCOUNT_STATUS|50068|0|0|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|267310|CLUSTER|581|581|581|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|282899|XDB ACL|937|937|937|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|267335|BODY|0|639808981|639808981|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|269057|HINTSET OBJECT|17130|17130|17130|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|269373|TRIGGER|0|17150|17150|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|282898|TRANSFORMATION|718|718|718|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|266295|TABLE/PROCEDURE|207952418|-3344380737|-3344380737|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|284640|TEMPORARY TABLE|106|106|106|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|282896|EDITION|31637|31637|31637|0|0|08-SEP-15 10.00.00.000000 PM
37|1|411|266291|ACCOUNT_STATUS|47854|0|0|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|267310|CLUSTER|799|799|799|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|267920|SUBSCRIPTION|0|2832|2832|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|269373|TRIGGER|0|25085|25085|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|266293|QUEUE|1128|47772|47772|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|269057|HINTSET OBJECT|37184|37184|37184|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|266295|TABLE/PROCEDURE|344471710|1572310478|1572310478|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|267919|LOCATION|48|2250|2250|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|282895|DBLINK|49785|0|0|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|282896|EDITION|32283|32283|32283|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|282900|XML SCHEMA|441|441|441|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|266294|SUMMARY|25182|25182|25182|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|283223|RULESET|0|36|36|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|266292|INDEX|51797|51797|51797|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|267335|BODY|0|1055266561|1055266561|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|282897|SCHEMA|12306|0|0|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|282899|XDB ACL|1021|1021|1021|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|283073|USER PRIVILEGE|0|10|10|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|282898|TRANSFORMATION|720|720|720|0|0|09-SEP-15 08.00.00.000000 AM
37|1|414|266292|INDEX|180279|180279|180279|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|266293|QUEUE|1032|48455|48455|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|267310|CLUSTER|1369|1369|1369|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|282896|EDITION|34316|34316|34316|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|282899|XDB ACL|1277|1277|1277|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|283073|USER PRIVILEGE|0|134|134|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|266294|SUMMARY|55587|55587|55587|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|282897|SCHEMA|14103|0|0|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|267335|BODY|0|678342181|678342181|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|282900|XML SCHEMA|554|554|554|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|267920|SUBSCRIPTION|0|32|32|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|283223|RULESET|0|1|1|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|269057|HINTSET OBJECT|28460|28460|28460|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|269373|TRIGGER|0|19513|19513|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|282895|DBLINK|56692|0|0|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|282898|TRANSFORMATION|720|720|720|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|266291|ACCOUNT_STATUS|54553|0|0|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|266295|TABLE/PROCEDURE|222658867|1011692404|1011692404|0|0|13-SEP-15 10.00.00.000000 PM
37|1|413|266293|QUEUE|1407|48042|48042|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|266294|SUMMARY|32292|32292|32292|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|282895|DBLINK|49778|0|0|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|266291|ACCOUNT_STATUS|47854|0|0|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|282897|SCHEMA|12359|0|0|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|282898|TRANSFORMATION|721|721|721|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|267919|LOCATION|23|1718|1718|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|269057|HINTSET OBJECT|41743|41743|41743|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|283223|RULESET|0|28|28|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|267920|SUBSCRIPTION|0|1476|1476|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|283073|USER PRIVILEGE|0|5|5|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|266292|INDEX|104719|104719|104719|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|267310|CLUSTER|1526|1526|1526|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|267335|BODY|0|992999434|992999434|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|282900|XML SCHEMA|1119|1119|1119|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|282896|EDITION|32274|32274|32274|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|282899|XDB ACL|2074|2074|2074|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|266295|TABLE/PROCEDURE|-3945159124|1592224302|1592224302|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|269373|TRIGGER|0|22573|22573|0|0|10-SEP-15 08.00.00.000000 AM
37|1|416|282900|XML SCHEMA|570|570|570|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|284639|TEMPORARY INDEX|70|70|70|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|266291|ACCOUNT_STATUS|57215|0|0|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|266295|TABLE/PROCEDURE|389822422|-2522808154|-2522808154|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|267310|CLUSTER|1792|1792|1792|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|283223|RULESET|0|49|49|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|284640|TEMPORARY TABLE|110|110|110|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|266292|INDEX|100706|100706|100706|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|266294|SUMMARY|37247|37247|37247|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|267335|BODY|0|1187951081|1187951081|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|267919|LOCATION|0|2772|2772|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|282898|TRANSFORMATION|720|720|720|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|267920|SUBSCRIPTION|0|2246|2246|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|282895|DBLINK|59664|0|0|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|282896|EDITION|36685|36685|36685|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|282899|XDB ACL|1156|1156|1156|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|269373|TRIGGER|0|28279|28279|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|282897|SCHEMA|15022|0|0|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|283073|USER PRIVILEGE|0|30|30|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|266293|QUEUE|1302|55304|55304|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|269057|HINTSET OBJECT|45661|45661|45661|0|0|14-SEP-15 08.00.00.000000 AM
37|1|410|269373|TRIGGER|0|16793|16793|0|0|09-SEP-15 10.00.00.000000 PM
37|1|410|266291|ACCOUNT_STATUS|49788|0|0|0|0|09-SEP-15 10.00.00.000000 PM
37|1|410|266293|QUEUE|960|45180|45180|0|0|09-SEP-15 10.00.00.000000 PM
37|1|410|269057|HINTSET OBJECT|16602|16602|16602|0|0|09-SEP-15 10.00.00.000000 PM
37|1|410|282899|XDB ACL|750|750|750|0|0|09-SEP-15 10.00.00.000000 PM
37|1|410|282898|TRANSFORMATION|720|720|720|0|0|09-SEP-15 10.00.00.000000 PM
