site_id|config_id|run_id|stat_id|stat_name|stat_begin_size|stat_curr_size|stat_min_size|stat_max_size|start_time
37|1|244|266676|DEFAULT 8K buffer cache|0|0|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|266683|java pool|384|384|384|384|20-MAY-15 08.00.00.000000 AM
37|1|244|266671|ASM Buffer Cache|0|0|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|266674|DEFAULT 32K buffer cache|0|0|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|266672|DEFAULT 16K buffer cache|0|0|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|266677|DEFAULT buffer cache|9992|9992|9992|10048|20-MAY-15 08.00.00.000000 AM
37|1|244|266686|streams pool|392|392|392|392|20-MAY-15 08.00.00.000000 AM
37|1|244|282938|In-Memory Area|0|0|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|266679|PGA Target|10240|10240|10240|10240|20-MAY-15 08.00.00.000000 AM
37|1|244|266682|Shared IO Pool|512|512|512|512|20-MAY-15 08.00.00.000000 AM
37|1|244|266684|large pool|384|384|384|384|20-MAY-15 08.00.00.000000 AM
37|1|244|266680|RECYCLE buffer cache|0|0|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|282937|Data Transfer Cache|0|0|0|0|20-MAY-15 08.00.00.000000 AM
37|1|261|266671|ASM Buffer Cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266680|RECYCLE buffer cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266683|java pool|384|384|384|384|31-MAY-15 10.00.00.000000 PM
37|1|261|266685|shared pool|12504|12504|12352|12504|31-MAY-15 10.00.00.000000 PM
37|1|261|266686|streams pool|392|392|392|392|31-MAY-15 10.00.00.000000 PM
37|1|261|266676|DEFAULT 8K buffer cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266672|DEFAULT 16K buffer cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266673|DEFAULT 2K buffer cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266674|DEFAULT 32K buffer cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|282937|Data Transfer Cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266677|DEFAULT buffer cache|9896|9896|9896|10048|31-MAY-15 10.00.00.000000 PM
37|1|261|266679|PGA Target|10240|10240|10240|10240|31-MAY-15 10.00.00.000000 PM
37|1|261|266675|DEFAULT 4K buffer cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266678|KEEP buffer cache|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266681|SGA Target|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266684|large pool|384|384|384|384|31-MAY-15 10.00.00.000000 PM
37|1|261|282938|In-Memory Area|0|0|0|0|31-MAY-15 10.00.00.000000 PM
37|1|261|266682|Shared IO Pool|512|512|512|512|31-MAY-15 10.00.00.000000 PM
37|1|254|266685|shared pool|12433.0666666666666666666666666666666667|12433.0666666666666666666666666666666667|12352|12433.0666666666666666666666666666666667|26-MAY-15 10.00.00.000000 PM
37|1|254|266673|DEFAULT 2K buffer cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266674|DEFAULT 32K buffer cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266676|DEFAULT 8K buffer cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266681|SGA Target|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266684|large pool|384|384|384|384|26-MAY-15 10.00.00.000000 PM
37|1|254|282938|In-Memory Area|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266671|ASM Buffer Cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266675|DEFAULT 4K buffer cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266679|PGA Target|10240|10240|10240|10240|26-MAY-15 10.00.00.000000 PM
37|1|254|266682|Shared IO Pool|512|512|512|512|26-MAY-15 10.00.00.000000 PM
37|1|254|266672|DEFAULT 16K buffer cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266678|KEEP buffer cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266677|DEFAULT buffer cache|9966.93333333333333333333333333333333333|9966.93333333333333333333333333333333333|9966.93333333333333333333333333333333333|10048|26-MAY-15 10.00.00.000000 PM
37|1|254|266680|RECYCLE buffer cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|282937|Data Transfer Cache|0|0|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266683|java pool|384|384|384|384|26-MAY-15 10.00.00.000000 PM
37|1|254|266686|streams pool|392.533333333333333333333333333333333333|392.533333333333333333333333333333333333|392.533333333333333333333333333333333333|392.533333333333333333333333333333333333|26-MAY-15 10.00.00.000000 PM
37|1|256|266676|DEFAULT 8K buffer cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266680|RECYCLE buffer cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266682|Shared IO Pool|512|512|512|512|27-MAY-15 10.00.00.000000 PM
37|1|256|282937|Data Transfer Cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266672|DEFAULT 16K buffer cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266678|KEEP buffer cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266679|PGA Target|10240|10240|10240|10240|27-MAY-15 10.00.00.000000 PM
37|1|256|266686|streams pool|392|392|392|392|27-MAY-15 10.00.00.000000 PM
37|1|256|266673|DEFAULT 2K buffer cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266684|large pool|384|384|384|384|27-MAY-15 10.00.00.000000 PM
37|1|256|266681|SGA Target|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266683|java pool|384|384|384|384|27-MAY-15 10.00.00.000000 PM
37|1|256|266674|DEFAULT 32K buffer cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266671|ASM Buffer Cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266675|DEFAULT 4K buffer cache|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266677|DEFAULT buffer cache|9972|9972|9972|10048|27-MAY-15 10.00.00.000000 PM
37|1|256|266685|shared pool|12428|12428|12352|12428|27-MAY-15 10.00.00.000000 PM
37|1|256|282938|In-Memory Area|0|0|0|0|27-MAY-15 10.00.00.000000 PM
37|1|257|266676|DEFAULT 8K buffer cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|282937|Data Transfer Cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266672|DEFAULT 16K buffer cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266674|DEFAULT 32K buffer cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266677|DEFAULT buffer cache|9972|9968|9968|10048|28-MAY-15 08.00.00.000000 AM
37|1|257|266682|Shared IO Pool|512|512|512|512|28-MAY-15 08.00.00.000000 AM
37|1|257|266671|ASM Buffer Cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266675|DEFAULT 4K buffer cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266678|KEEP buffer cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266683|java pool|384|384|384|384|28-MAY-15 08.00.00.000000 AM
37|1|257|282938|In-Memory Area|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266673|DEFAULT 2K buffer cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266679|PGA Target|10240|10240|10240|10240|28-MAY-15 08.00.00.000000 AM
37|1|257|266680|RECYCLE buffer cache|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266681|SGA Target|0|0|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266684|large pool|384|384|384|384|28-MAY-15 08.00.00.000000 AM
37|1|257|266685|shared pool|12428|12432|12352|12432|28-MAY-15 08.00.00.000000 AM
37|1|257|266686|streams pool|392|392|392|392|28-MAY-15 08.00.00.000000 AM
37|1|258|266672|DEFAULT 16K buffer cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266673|DEFAULT 2K buffer cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266682|Shared IO Pool|512|512|512|512|28-MAY-15 10.00.00.000000 PM
37|1|258|266675|DEFAULT 4K buffer cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266685|shared pool|12444|12448|12352|12448|28-MAY-15 10.00.00.000000 PM
37|1|258|282938|In-Memory Area|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266678|KEEP buffer cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266681|SGA Target|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266676|DEFAULT 8K buffer cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266677|DEFAULT buffer cache|9956|9952|9952|10048|28-MAY-15 10.00.00.000000 PM
37|1|258|266684|large pool|384|384|384|384|28-MAY-15 10.00.00.000000 PM
37|1|258|266674|DEFAULT 32K buffer cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266679|PGA Target|10240|10240|10240|10240|28-MAY-15 10.00.00.000000 PM
37|1|258|282937|Data Transfer Cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266671|ASM Buffer Cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266680|RECYCLE buffer cache|0|0|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266683|java pool|384|384|384|384|28-MAY-15 10.00.00.000000 PM
37|1|258|266686|streams pool|392|392|392|392|28-MAY-15 10.00.00.000000 PM
37|1|259|266671|ASM Buffer Cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266678|KEEP buffer cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266676|DEFAULT 8K buffer cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266685|shared pool|12452|12456|12352|12456|29-MAY-15 08.00.00.000000 AM
37|1|259|266674|DEFAULT 32K buffer cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266679|PGA Target|10240|10240|10240|10240|29-MAY-15 08.00.00.000000 AM
37|1|259|266673|DEFAULT 2K buffer cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266680|RECYCLE buffer cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266681|SGA Target|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|282937|Data Transfer Cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|282938|In-Memory Area|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266675|DEFAULT 4K buffer cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266677|DEFAULT buffer cache|9948|9944|9944|10048|29-MAY-15 08.00.00.000000 AM
37|1|259|266672|DEFAULT 16K buffer cache|0|0|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266683|java pool|384|384|384|384|29-MAY-15 08.00.00.000000 AM
37|1|259|266682|Shared IO Pool|512|512|512|512|29-MAY-15 08.00.00.000000 AM
37|1|259|266684|large pool|384|384|384|384|29-MAY-15 08.00.00.000000 AM
37|1|259|266686|streams pool|392|392|392|392|29-MAY-15 08.00.00.000000 AM
37|1|255|266675|DEFAULT 4K buffer cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266676|DEFAULT 8K buffer cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266679|PGA Target|10240|10240|10240|10240|27-MAY-15 08.00.00.000000 AM
37|1|255|282937|Data Transfer Cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|282938|In-Memory Area|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266677|DEFAULT buffer cache|9972|9972|9972|10048|27-MAY-15 08.00.00.000000 AM
37|1|255|266682|Shared IO Pool|512|512|512|512|27-MAY-15 08.00.00.000000 AM
37|1|255|266685|shared pool|12428|12428|12352|12428|27-MAY-15 08.00.00.000000 AM
37|1|255|266673|DEFAULT 2K buffer cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266678|KEEP buffer cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266686|streams pool|392|392|392|392|27-MAY-15 08.00.00.000000 AM
37|1|255|266671|ASM Buffer Cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266683|java pool|384|384|384|384|27-MAY-15 08.00.00.000000 AM
37|1|255|266674|DEFAULT 32K buffer cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266684|large pool|384|384|384|384|27-MAY-15 08.00.00.000000 AM
37|1|255|266672|DEFAULT 16K buffer cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266680|RECYCLE buffer cache|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266681|SGA Target|0|0|0|0|27-MAY-15 08.00.00.000000 AM
37|1|260|266672|DEFAULT 16K buffer cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266677|DEFAULT buffer cache|9916|9916|9916|10048|29-MAY-15 10.00.00.000000 PM
37|1|260|266684|large pool|384|384|384|384|29-MAY-15 10.00.00.000000 PM
37|1|260|266680|RECYCLE buffer cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266681|SGA Target|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266685|shared pool|12484|12484|12352|12484|29-MAY-15 10.00.00.000000 PM
37|1|260|282938|In-Memory Area|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266671|ASM Buffer Cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266686|streams pool|392|392|392|392|29-MAY-15 10.00.00.000000 PM
37|1|260|266675|DEFAULT 4K buffer cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|282937|Data Transfer Cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266674|DEFAULT 32K buffer cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266676|DEFAULT 8K buffer cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266678|KEEP buffer cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266679|PGA Target|10240|10240|10240|10240|29-MAY-15 10.00.00.000000 PM
37|1|260|266673|DEFAULT 2K buffer cache|0|0|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266682|Shared IO Pool|512|512|512|512|29-MAY-15 10.00.00.000000 PM
37|1|260|266683|java pool|384|384|384|384|29-MAY-15 10.00.00.000000 PM
37|1|253|266686|streams pool|392.533333333333333333333333333333333333|392.533333333333333333333333333333333333|392.533333333333333333333333333333333333|392.533333333333333333333333333333333333|26-MAY-15 08.00.00.000000 AM
37|1|253|282938|In-Memory Area|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266680|RECYCLE buffer cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266683|java pool|384|384|384|384|26-MAY-15 08.00.00.000000 AM
37|1|253|266672|DEFAULT 16K buffer cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266675|DEFAULT 4K buffer cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266676|DEFAULT 8K buffer cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266677|DEFAULT buffer cache|9971.2|9971.2|9971.2|10048|26-MAY-15 08.00.00.000000 AM
37|1|253|266679|PGA Target|10240|10240|10240|10240|26-MAY-15 08.00.00.000000 AM
37|1|253|266671|ASM Buffer Cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266673|DEFAULT 2K buffer cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266674|DEFAULT 32K buffer cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266678|KEEP buffer cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266685|shared pool|12428.8|12428.8|12352|12428.8|26-MAY-15 08.00.00.000000 AM
37|1|253|266681|SGA Target|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266684|large pool|384|384|384|384|26-MAY-15 08.00.00.000000 AM
37|1|253|282937|Data Transfer Cache|0|0|0|0|26-MAY-15 08.00.00.000000 AM
37|1|253|266682|Shared IO Pool|512|512|512|512|26-MAY-15 08.00.00.000000 AM
37|1|262|266672|DEFAULT 16K buffer cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266676|DEFAULT 8K buffer cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266679|PGA Target|10240|10240|10240|10240|01-JUN-15 08.00.00.000000 AM
37|1|262|266674|DEFAULT 32K buffer cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266675|DEFAULT 4K buffer cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|282937|Data Transfer Cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266671|ASM Buffer Cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266673|DEFAULT 2K buffer cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266681|SGA Target|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266686|streams pool|392|392|392|392|01-JUN-15 08.00.00.000000 AM
37|1|262|266682|Shared IO Pool|512|512|512|512|01-JUN-15 08.00.00.000000 AM
37|1|262|266678|KEEP buffer cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266680|RECYCLE buffer cache|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266683|java pool|384|384|384|384|01-JUN-15 08.00.00.000000 AM
37|1|262|266677|DEFAULT buffer cache|9896|9896|9896|10048|01-JUN-15 08.00.00.000000 AM
37|1|262|266684|large pool|384|384|384|384|01-JUN-15 08.00.00.000000 AM
37|1|262|266685|shared pool|12504|12504|12352|12504|01-JUN-15 08.00.00.000000 AM
37|1|262|282938|In-Memory Area|0|0|0|0|01-JUN-15 08.00.00.000000 AM
37|1|263|266672|DEFAULT 16K buffer cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266677|DEFAULT buffer cache|9880|9880|9880|10048|01-JUN-15 10.00.00.000000 PM
37|1|263|266678|KEEP buffer cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266673|DEFAULT 2K buffer cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266674|DEFAULT 32K buffer cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266682|Shared IO Pool|512|512|512|512|01-JUN-15 10.00.00.000000 PM
37|1|263|282937|Data Transfer Cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|282938|In-Memory Area|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266684|large pool|384|384|384|384|01-JUN-15 10.00.00.000000 PM
37|1|263|266676|DEFAULT 8K buffer cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266683|java pool|384|384|384|384|01-JUN-15 10.00.00.000000 PM
37|1|263|266675|DEFAULT 4K buffer cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266681|SGA Target|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266685|shared pool|12520|12520|12352|12520|01-JUN-15 10.00.00.000000 PM
37|1|263|266686|streams pool|392|392|392|392|01-JUN-15 10.00.00.000000 PM
37|1|263|266671|ASM Buffer Cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266679|PGA Target|10240|10240|10240|10240|01-JUN-15 10.00.00.000000 PM
37|1|263|266680|RECYCLE buffer cache|0|0|0|0|01-JUN-15 10.00.00.000000 PM
37|1|274|266671|ASM Buffer Cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266672|DEFAULT 16K buffer cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266680|RECYCLE buffer cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266685|shared pool|12632|12632|12352|12632|08-JUN-15 10.00.00.000000 PM
37|1|274|266686|streams pool|392|392|392|392|08-JUN-15 10.00.00.000000 PM
37|1|274|266678|KEEP buffer cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266673|DEFAULT 2K buffer cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266677|DEFAULT buffer cache|9768|9768|9768|10048|08-JUN-15 10.00.00.000000 PM
37|1|274|282937|Data Transfer Cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266676|DEFAULT 8K buffer cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266684|large pool|384|384|384|384|08-JUN-15 10.00.00.000000 PM
37|1|274|266675|DEFAULT 4K buffer cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266679|PGA Target|10240|10240|10240|10240|08-JUN-15 10.00.00.000000 PM
37|1|274|266681|SGA Target|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266674|DEFAULT 32K buffer cache|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266682|Shared IO Pool|512|512|512|512|08-JUN-15 10.00.00.000000 PM
37|1|274|266683|java pool|384|384|384|384|08-JUN-15 10.00.00.000000 PM
37|1|274|282938|In-Memory Area|0|0|0|0|08-JUN-15 10.00.00.000000 PM
37|1|266|266673|DEFAULT 2K buffer cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266675|DEFAULT 4K buffer cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266679|PGA Target|10240|10240|10240|10240|03-JUN-15 08.00.00.000000 AM
37|1|266|266681|SGA Target|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266686|streams pool|392|392|392|392|03-JUN-15 08.00.00.000000 AM
37|1|266|266682|Shared IO Pool|512|512|512|512|03-JUN-15 08.00.00.000000 AM
37|1|266|266684|large pool|384|384|384|384|03-JUN-15 08.00.00.000000 AM
37|1|266|266671|ASM Buffer Cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266676|DEFAULT 8K buffer cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266678|KEEP buffer cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266683|java pool|384|384|384|384|03-JUN-15 08.00.00.000000 AM
37|1|266|266677|DEFAULT buffer cache|9880|9872|9872|10048|03-JUN-15 08.00.00.000000 AM
37|1|266|266680|RECYCLE buffer cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266672|DEFAULT 16K buffer cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266674|DEFAULT 32K buffer cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266685|shared pool|12520|12528|12352|12528|03-JUN-15 08.00.00.000000 AM
37|1|266|282937|Data Transfer Cache|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|282938|In-Memory Area|0|0|0|0|03-JUN-15 08.00.00.000000 AM
37|1|267|266671|ASM Buffer Cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266677|DEFAULT buffer cache|9860|9856|9856|10048|03-JUN-15 10.00.00.000000 PM
37|1|267|282937|Data Transfer Cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266672|DEFAULT 16K buffer cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266678|KEEP buffer cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266683|java pool|384|384|384|384|03-JUN-15 10.00.00.000000 PM
37|1|267|266684|large pool|384|384|384|384|03-JUN-15 10.00.00.000000 PM
37|1|267|266682|Shared IO Pool|512|512|512|512|03-JUN-15 10.00.00.000000 PM
37|1|267|266686|streams pool|392|392|392|392|03-JUN-15 10.00.00.000000 PM
37|1|267|266674|DEFAULT 32K buffer cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266685|shared pool|12540|12544|12352|12544|03-JUN-15 10.00.00.000000 PM
37|1|267|282938|In-Memory Area|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266680|RECYCLE buffer cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266673|DEFAULT 2K buffer cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266675|DEFAULT 4K buffer cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266676|DEFAULT 8K buffer cache|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266679|PGA Target|10240|10240|10240|10240|03-JUN-15 10.00.00.000000 PM
37|1|267|266681|SGA Target|0|0|0|0|03-JUN-15 10.00.00.000000 PM
37|1|272|266672|DEFAULT 16K buffer cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266674|DEFAULT 32K buffer cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266677|DEFAULT buffer cache|9796|9796|9796|10048|07-JUN-15 10.00.00.000000 PM
37|1|272|266684|large pool|384|384|384|384|07-JUN-15 10.00.00.000000 PM
37|1|272|266686|streams pool|392|392|392|392|07-JUN-15 10.00.00.000000 PM
37|1|272|266673|DEFAULT 2K buffer cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266675|DEFAULT 4K buffer cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266680|RECYCLE buffer cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266683|java pool|384|384|384|384|07-JUN-15 10.00.00.000000 PM
37|1|272|282938|In-Memory Area|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266685|shared pool|12604|12604|12352|12604|07-JUN-15 10.00.00.000000 PM
37|1|272|266681|SGA Target|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266676|DEFAULT 8K buffer cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266671|ASM Buffer Cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266678|KEEP buffer cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266679|PGA Target|10240|10240|10240|10240|07-JUN-15 10.00.00.000000 PM
37|1|272|266682|Shared IO Pool|512|512|512|512|07-JUN-15 10.00.00.000000 PM
37|1|272|282937|Data Transfer Cache|0|0|0|0|07-JUN-15 10.00.00.000000 PM
37|1|269|266674|DEFAULT 32K buffer cache|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|266678|KEEP buffer cache|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|266679|PGA Target|10240|10240|10240|10240|04-JUN-15 10.00.00.000000 PM
37|1|269|266680|RECYCLE buffer cache|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|266672|DEFAULT 16K buffer cache|0|0|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|266682|Shared IO Pool|512|512|512|512|04-JUN-15 10.00.00.000000 PM
