site_id|config_id|run_id|stat_id|stat_name|stat_total|start_time
37|1|384|266475|Fail Results|105461|20-AUG-15 08.00.00.000000 AM
37|1|384|266477|Fairness Clears|1869547|20-AUG-15 08.00.00.000000 AM
37|1|384|266484|Errors|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266467|CURRENT Block Requests|333107753|20-AUG-15 08.00.00.000000 AM
37|1|384|266469|Undo Block Requests|5463157|20-AUG-15 08.00.00.000000 AM
37|1|384|266470|TX Block Requests|9745187|20-AUG-15 08.00.00.000000 AM
37|1|384|266471|Current Results|55479898|20-AUG-15 08.00.00.000000 AM
37|1|384|266478|Free GC Elements|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266479|Flushes|16161552|20-AUG-15 08.00.00.000000 AM
37|1|384|266480|Flushes Queued|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266483|Light Works|10497353|20-AUG-15 08.00.00.000000 AM
37|1|384|266472|Private results|145181|20-AUG-15 08.00.00.000000 AM
37|1|384|266476|Fairness Down Converts|14989239|20-AUG-15 08.00.00.000000 AM
37|1|384|266482|Flush Max Time (us)|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266474|Disk Read Results|319381013|20-AUG-15 08.00.00.000000 AM
37|1|388|266469|Undo Block Requests|4029679|24-AUG-15 10.00.00.000000 PM
37|1|388|266470|TX Block Requests|9865305|24-AUG-15 10.00.00.000000 PM
37|1|388|266477|Fairness Clears|1214351|24-AUG-15 10.00.00.000000 PM
37|1|388|266479|Flushes|12427312|24-AUG-15 10.00.00.000000 PM
37|1|388|266478|Free GC Elements|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266482|Flush Max Time (us)|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266467|CURRENT Block Requests|306365090|24-AUG-15 10.00.00.000000 PM
37|1|388|266474|Disk Read Results|291102344|24-AUG-15 10.00.00.000000 PM
37|1|388|266475|Fail Results|534267|24-AUG-15 10.00.00.000000 PM
37|1|388|266483|Light Works|7655938|24-AUG-15 10.00.00.000000 PM
37|1|388|266473|Zero Results|2294725|24-AUG-15 10.00.00.000000 PM
37|1|388|266480|Flushes Queued|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266484|Errors|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266466|CR Block Requests|32688955|24-AUG-15 10.00.00.000000 PM
37|1|388|266472|Private results|100416|24-AUG-15 10.00.00.000000 PM
37|1|388|266476|Fairness Down Converts|10280181|24-AUG-15 10.00.00.000000 PM
37|1|388|266468|Data Block Requests|32688955|24-AUG-15 10.00.00.000000 PM
37|1|388|266471|Current Results|44998308|24-AUG-15 10.00.00.000000 PM
37|1|388|266481|Flush Queue Full|0|24-AUG-15 10.00.00.000000 PM
37|1|394|266466|CR Block Requests|28112148|27-AUG-15 10.00.00.000000 PM
37|1|394|266468|Data Block Requests|28112105|27-AUG-15 10.00.00.000000 PM
37|1|394|266484|Errors|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266467|CURRENT Block Requests|196127708|27-AUG-15 10.00.00.000000 PM
37|1|394|266469|Undo Block Requests|1444779|27-AUG-15 10.00.00.000000 PM
37|1|394|266472|Private results|56232|27-AUG-15 10.00.00.000000 PM
37|1|394|266474|Disk Read Results|180060288|27-AUG-15 10.00.00.000000 PM
37|1|394|266470|TX Block Requests|7369390|27-AUG-15 10.00.00.000000 PM
37|1|394|266477|Fairness Clears|1535640|27-AUG-15 10.00.00.000000 PM
37|1|394|266475|Fail Results|131169|27-AUG-15 10.00.00.000000 PM
37|1|394|266482|Flush Max Time (us)|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266473|Zero Results|2065069|27-AUG-15 10.00.00.000000 PM
37|1|394|266480|Flushes Queued|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266479|Flushes|11310013|27-AUG-15 10.00.00.000000 PM
37|1|394|266481|Flush Queue Full|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266483|Light Works|3377667|27-AUG-15 10.00.00.000000 PM
37|1|394|266471|Current Results|41928490|27-AUG-15 10.00.00.000000 PM
37|1|394|266478|Free GC Elements|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266476|Fairness Down Converts|9827259|27-AUG-15 10.00.00.000000 PM
37|1|396|266482|Flush Max Time (us)|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266466|CR Block Requests|20987566|28-AUG-15 10.00.00.000000 PM
37|1|396|266468|Data Block Requests|20987633|28-AUG-15 10.00.00.000000 PM
37|1|396|266469|Undo Block Requests|3881922|28-AUG-15 10.00.00.000000 PM
37|1|396|266470|TX Block Requests|8898105|28-AUG-15 10.00.00.000000 PM
37|1|396|266475|Fail Results|297271|28-AUG-15 10.00.00.000000 PM
37|1|396|266481|Flush Queue Full|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266471|Current Results|31360978|28-AUG-15 10.00.00.000000 PM
37|1|396|266472|Private results|112441|28-AUG-15 10.00.00.000000 PM
37|1|396|266473|Zero Results|2701841|28-AUG-15 10.00.00.000000 PM
37|1|396|266479|Flushes|9606902|28-AUG-15 10.00.00.000000 PM
37|1|396|266484|Errors|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266467|CURRENT Block Requests|82836581|28-AUG-15 10.00.00.000000 PM
37|1|396|266476|Fairness Down Converts|4933268|28-AUG-15 10.00.00.000000 PM
37|1|396|266478|Free GC Elements|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266474|Disk Read Results|69345242|28-AUG-15 10.00.00.000000 PM
37|1|396|266477|Fairness Clears|460830|28-AUG-15 10.00.00.000000 PM
37|1|396|266480|Flushes Queued|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266483|Light Works|5700002|28-AUG-15 10.00.00.000000 PM
37|1|397|266466|CR Block Requests|40969348|28-AUG-15 08.00.00.000000 AM
37|1|397|266473|Zero Results|2331917|28-AUG-15 08.00.00.000000 AM
37|1|397|266468|Data Block Requests|40969692|28-AUG-15 08.00.00.000000 AM
37|1|397|266478|Free GC Elements|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266479|Flushes|16056235|28-AUG-15 08.00.00.000000 AM
37|1|397|266480|Flushes Queued|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266472|Private results|121606|28-AUG-15 08.00.00.000000 AM
37|1|397|266476|Fairness Down Converts|13961692|28-AUG-15 08.00.00.000000 AM
37|1|397|266483|Light Works|4412504|28-AUG-15 08.00.00.000000 AM
37|1|397|266484|Errors|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266467|CURRENT Block Requests|263763960|28-AUG-15 08.00.00.000000 AM
37|1|397|266470|TX Block Requests|9939881|28-AUG-15 08.00.00.000000 AM
37|1|397|266474|Disk Read Results|250093604|28-AUG-15 08.00.00.000000 AM
37|1|397|266475|Fail Results|136282|28-AUG-15 08.00.00.000000 AM
37|1|397|266477|Fairness Clears|1776770|28-AUG-15 08.00.00.000000 AM
37|1|397|266481|Flush Queue Full|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266469|Undo Block Requests|1048216|28-AUG-15 08.00.00.000000 AM
37|1|397|266471|Current Results|52041334|28-AUG-15 08.00.00.000000 AM
37|1|397|266482|Flush Max Time (us)|0|28-AUG-15 08.00.00.000000 AM
37|1|395|266470|TX Block Requests|9748470|27-AUG-15 08.00.00.000000 AM
37|1|395|266475|Fail Results|106951|27-AUG-15 08.00.00.000000 AM
37|1|395|266482|Flush Max Time (us)|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266472|Private results|174354|27-AUG-15 08.00.00.000000 AM
37|1|395|266478|Free GC Elements|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266477|Fairness Clears|1882305|27-AUG-15 08.00.00.000000 AM
37|1|395|266469|Undo Block Requests|934313|27-AUG-15 08.00.00.000000 AM
37|1|395|266473|Zero Results|2254669|27-AUG-15 08.00.00.000000 AM
37|1|395|266466|CR Block Requests|47665727|27-AUG-15 08.00.00.000000 AM
37|1|395|266471|Current Results|56539641|27-AUG-15 08.00.00.000000 AM
37|1|395|266474|Disk Read Results|299249215|27-AUG-15 08.00.00.000000 AM
37|1|395|266476|Fairness Down Converts|16989746|27-AUG-15 08.00.00.000000 AM
37|1|395|266480|Flushes Queued|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266467|CURRENT Block Requests|310663614|27-AUG-15 08.00.00.000000 AM
37|1|395|266468|Data Block Requests|47665851|27-AUG-15 08.00.00.000000 AM
37|1|395|266479|Flushes|16867630|27-AUG-15 08.00.00.000000 AM
37|1|395|266481|Flush Queue Full|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266483|Light Works|4393351|27-AUG-15 08.00.00.000000 AM
37|1|395|266484|Errors|0|27-AUG-15 08.00.00.000000 AM
37|1|399|266468|Data Block Requests|28122715|31-AUG-15 10.00.00.000000 PM
37|1|399|266471|Current Results|36247332|31-AUG-15 10.00.00.000000 PM
37|1|399|266472|Private results|77918|31-AUG-15 10.00.00.000000 PM
37|1|399|266477|Fairness Clears|1083834|31-AUG-15 10.00.00.000000 PM
37|1|399|266478|Free GC Elements|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266466|CR Block Requests|28122652|31-AUG-15 10.00.00.000000 PM
37|1|399|266467|CURRENT Block Requests|248930066|31-AUG-15 10.00.00.000000 PM
37|1|399|266469|Undo Block Requests|976825|31-AUG-15 10.00.00.000000 PM
37|1|399|266481|Flush Queue Full|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266484|Errors|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266470|TX Block Requests|6840870|31-AUG-15 10.00.00.000000 PM
37|1|399|266474|Disk Read Results|238696589|31-AUG-15 10.00.00.000000 PM
37|1|399|266475|Fail Results|223564|31-AUG-15 10.00.00.000000 PM
37|1|399|266479|Flushes|10954271|31-AUG-15 10.00.00.000000 PM
37|1|399|266480|Flushes Queued|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266483|Light Works|3175361|31-AUG-15 10.00.00.000000 PM
37|1|399|266473|Zero Results|1804548|31-AUG-15 10.00.00.000000 PM
37|1|399|266476|Fairness Down Converts|9204412|31-AUG-15 10.00.00.000000 PM
37|1|399|266482|Flush Max Time (us)|0|31-AUG-15 10.00.00.000000 PM
37|1|398|266470|TX Block Requests|7692383|30-AUG-15 10.00.00.000000 PM
37|1|398|266478|Free GC Elements|0|30-AUG-15 10.00.00.000000 PM
37|1|398|266468|Data Block Requests|29903974|30-AUG-15 10.00.00.000000 PM
37|1|398|266481|Flush Queue Full|0|30-AUG-15 10.00.00.000000 PM
37|1|398|266467|CURRENT Block Requests|279194521|30-AUG-15 10.00.00.000000 PM
37|1|398|266469|Undo Block Requests|5453386|30-AUG-15 10.00.00.000000 PM
37|1|398|266475|Fail Results|206051|30-AUG-15 10.00.00.000000 PM
37|1|398|266479|Flushes|11428865|30-AUG-15 10.00.00.000000 PM
37|1|398|266480|Flushes Queued|0|30-AUG-15 10.00.00.000000 PM
37|1|398|266484|Errors|0|30-AUG-15 10.00.00.000000 PM
37|1|398|266471|Current Results|39236501|30-AUG-15 10.00.00.000000 PM
37|1|398|266477|Fairness Clears|1176362|30-AUG-15 10.00.00.000000 PM
37|1|398|266483|Light Works|8421613|30-AUG-15 10.00.00.000000 PM
37|1|398|266482|Flush Max Time (us)|1266299|30-AUG-15 10.00.00.000000 PM
37|1|398|266466|CR Block Requests|29903550|30-AUG-15 10.00.00.000000 PM
37|1|398|266472|Private results|77803|30-AUG-15 10.00.00.000000 PM
37|1|398|266473|Zero Results|1845586|30-AUG-15 10.00.00.000000 PM
37|1|398|266474|Disk Read Results|267727555|30-AUG-15 10.00.00.000000 PM
37|1|398|266476|Fairness Down Converts|10265089|30-AUG-15 10.00.00.000000 PM
37|1|400|266470|TX Block Requests|8554511|31-AUG-15 08.00.00.000000 AM
37|1|400|266474|Disk Read Results|333720350|31-AUG-15 08.00.00.000000 AM
37|1|400|266475|Fail Results|133524|31-AUG-15 08.00.00.000000 AM
37|1|400|266477|Fairness Clears|1767814|31-AUG-15 08.00.00.000000 AM
37|1|400|266479|Flushes|15768145|31-AUG-15 08.00.00.000000 AM
37|1|400|266468|Data Block Requests|42037632|31-AUG-15 08.00.00.000000 AM
37|1|400|266466|CR Block Requests|42037063|31-AUG-15 08.00.00.000000 AM
37|1|400|266469|Undo Block Requests|2158827|31-AUG-15 08.00.00.000000 AM
37|1|400|266472|Private results|155507|31-AUG-15 08.00.00.000000 AM
37|1|400|266478|Free GC Elements|0|31-AUG-15 08.00.00.000000 AM
37|1|400|266482|Flush Max Time (us)|0|31-AUG-15 08.00.00.000000 AM
37|1|400|266481|Flush Queue Full|0|31-AUG-15 08.00.00.000000 AM
37|1|400|266484|Errors|0|31-AUG-15 08.00.00.000000 AM
37|1|400|266467|CURRENT Block Requests|345768161|31-AUG-15 08.00.00.000000 AM
37|1|400|266483|Light Works|6390767|31-AUG-15 08.00.00.000000 AM
37|1|400|266471|Current Results|51663489|31-AUG-15 08.00.00.000000 AM
37|1|400|266476|Fairness Down Converts|13844219|31-AUG-15 08.00.00.000000 AM
37|1|400|266473|Zero Results|2113763|31-AUG-15 08.00.00.000000 AM
37|1|400|266480|Flushes Queued|0|31-AUG-15 08.00.00.000000 AM
37|1|391|266470|TX Block Requests|10367231|25-AUG-15 08.00.00.000000 AM
37|1|391|266473|Zero Results|2703348|25-AUG-15 08.00.00.000000 AM
37|1|391|266483|Light Works|5056076|25-AUG-15 08.00.00.000000 AM
37|1|391|266466|CR Block Requests|47949153|25-AUG-15 08.00.00.000000 AM
37|1|391|266469|Undo Block Requests|1173359|25-AUG-15 08.00.00.000000 AM
37|1|391|266480|Flushes Queued|0|25-AUG-15 08.00.00.000000 AM
37|1|391|266474|Disk Read Results|369820680|25-AUG-15 08.00.00.000000 AM
37|1|391|266478|Free GC Elements|0|25-AUG-15 08.00.00.000000 AM
37|1|391|266481|Flush Queue Full|0|25-AUG-15 08.00.00.000000 AM
37|1|391|266467|CURRENT Block Requests|384505070|25-AUG-15 08.00.00.000000 AM
37|1|391|266472|Private results|192246|25-AUG-15 08.00.00.000000 AM
37|1|391|266477|Fairness Clears|2021174|25-AUG-15 08.00.00.000000 AM
37|1|391|266482|Flush Max Time (us)|0|25-AUG-15 08.00.00.000000 AM
37|1|391|266479|Flushes|17881479|25-AUG-15 08.00.00.000000 AM
37|1|391|266475|Fail Results|192889|25-AUG-15 08.00.00.000000 AM
37|1|391|266476|Fairness Down Converts|17571856|25-AUG-15 08.00.00.000000 AM
37|1|391|266484|Errors|0|25-AUG-15 08.00.00.000000 AM
37|1|391|266468|Data Block Requests|47948977|25-AUG-15 08.00.00.000000 AM
37|1|391|266471|Current Results|59527632|25-AUG-15 08.00.00.000000 AM
37|1|392|266466|CR Block Requests|30204172|26-AUG-15 10.00.00.000000 PM
37|1|392|266467|CURRENT Block Requests|228402681|26-AUG-15 10.00.00.000000 PM
37|1|392|266474|Disk Read Results|210762714|26-AUG-15 10.00.00.000000 PM
37|1|392|266476|Fairness Down Converts|9764357|26-AUG-15 10.00.00.000000 PM
37|1|392|266481|Flush Queue Full|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266483|Light Works|6501114|26-AUG-15 10.00.00.000000 PM
37|1|392|266469|Undo Block Requests|4375988|26-AUG-15 10.00.00.000000 PM
37|1|392|266479|Flushes|12044092|26-AUG-15 10.00.00.000000 PM
37|1|392|266472|Private results|57374|26-AUG-15 10.00.00.000000 PM
37|1|392|266475|Fail Results|277659|26-AUG-15 10.00.00.000000 PM
37|1|392|266477|Fairness Clears|1921305|26-AUG-15 10.00.00.000000 PM
37|1|392|266468|Data Block Requests|30204834|26-AUG-15 10.00.00.000000 PM
37|1|392|266478|Free GC Elements|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266480|Flushes Queued|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266470|TX Block Requests|8200166|26-AUG-15 10.00.00.000000 PM
37|1|392|266471|Current Results|45161100|26-AUG-15 10.00.00.000000 PM
37|1|392|266484|Errors|0|26-AUG-15 10.00.00.000000 PM
37|1|392|266473|Zero Results|2331020|26-AUG-15 10.00.00.000000 PM
37|1|392|266482|Flush Max Time (us)|0|26-AUG-15 10.00.00.000000 PM
37|1|393|266470|TX Block Requests|10476131|26-AUG-15 08.00.00.000000 AM
37|1|393|266482|Flush Max Time (us)|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266484|Errors|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266466|CR Block Requests|43779347|26-AUG-15 08.00.00.000000 AM
37|1|393|266475|Fail Results|147181|26-AUG-15 08.00.00.000000 AM
37|1|393|266467|CURRENT Block Requests|350142593|26-AUG-15 08.00.00.000000 AM
37|1|393|266477|Fairness Clears|1838324|26-AUG-15 08.00.00.000000 AM
37|1|393|266480|Flushes Queued|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266468|Data Block Requests|43779736|26-AUG-15 08.00.00.000000 AM
37|1|393|266472|Private results|152779|26-AUG-15 08.00.00.000000 AM
37|1|393|266479|Flushes|16747729|26-AUG-15 08.00.00.000000 AM
37|1|393|266471|Current Results|55568439|26-AUG-15 08.00.00.000000 AM
37|1|393|266476|Fairness Down Converts|15348575|26-AUG-15 08.00.00.000000 AM
37|1|393|266483|Light Works|4639073|26-AUG-15 08.00.00.000000 AM
37|1|393|266469|Undo Block Requests|1219452|26-AUG-15 08.00.00.000000 AM
37|1|393|266474|Disk Read Results|335756006|26-AUG-15 08.00.00.000000 AM
37|1|393|266478|Free GC Elements|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266481|Flush Queue Full|0|26-AUG-15 08.00.00.000000 AM
37|1|393|266473|Zero Results|2283183|26-AUG-15 08.00.00.000000 AM
37|1|390|266470|TX Block Requests|7394461|25-AUG-15 10.00.00.000000 PM
37|1|390|266474|Disk Read Results|271830387|25-AUG-15 10.00.00.000000 PM
37|1|390|266478|Free GC Elements|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266483|Light Works|6747588|25-AUG-15 10.00.00.000000 PM
37|1|390|266466|CR Block Requests|26516894|25-AUG-15 10.00.00.000000 PM
37|1|390|266472|Private results|61128|25-AUG-15 10.00.00.000000 PM
37|1|390|266476|Fairness Down Converts|9026531|25-AUG-15 10.00.00.000000 PM
37|1|390|266473|Zero Results|1889139|25-AUG-15 10.00.00.000000 PM
37|1|390|266479|Flushes|10680722|25-AUG-15 10.00.00.000000 PM
37|1|390|266469|Undo Block Requests|5057278|25-AUG-15 10.00.00.000000 PM
37|1|390|266471|Current Results|36369701|25-AUG-15 10.00.00.000000 PM
37|1|390|266480|Flushes Queued|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266482|Flush Max Time (us)|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266467|CURRENT Block Requests|283743388|25-AUG-15 10.00.00.000000 PM
37|1|390|266468|Data Block Requests|26516983|25-AUG-15 10.00.00.000000 PM
37|1|390|266481|Flush Queue Full|0|25-AUG-15 10.00.00.000000 PM
37|1|390|266475|Fail Results|110709|25-AUG-15 10.00.00.000000 PM
37|1|390|266477|Fairness Clears|1138692|25-AUG-15 10.00.00.000000 PM
37|1|390|266484|Errors|0|25-AUG-15 10.00.00.000000 PM
37|1|403|266477|Fairness Clears|1008195|02-SEP-15 10.00.00.000000 PM
37|1|403|266481|Flush Queue Full|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266469|Undo Block Requests|3384496|02-SEP-15 10.00.00.000000 PM
37|1|403|266474|Disk Read Results|146323947|02-SEP-15 10.00.00.000000 PM
37|1|403|266478|Free GC Elements|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266468|Data Block Requests|24657283|02-SEP-15 10.00.00.000000 PM
37|1|403|266476|Fairness Down Converts|7965152|02-SEP-15 10.00.00.000000 PM
37|1|403|266472|Private results|50371|02-SEP-15 10.00.00.000000 PM
37|1|403|266473|Zero Results|1834680|02-SEP-15 10.00.00.000000 PM
37|1|403|266466|CR Block Requests|24657146|02-SEP-15 10.00.00.000000 PM
37|1|403|266470|TX Block Requests|7141297|02-SEP-15 10.00.00.000000 PM
37|1|403|266471|Current Results|36578265|02-SEP-15 10.00.00.000000 PM
37|1|403|266479|Flushes|10063966|02-SEP-15 10.00.00.000000 PM
37|1|403|266482|Flush Max Time (us)|724068|02-SEP-15 10.00.00.000000 PM
37|1|403|266467|CURRENT Block Requests|160299416|02-SEP-15 10.00.00.000000 PM
37|1|403|266475|Fail Results|166248|02-SEP-15 10.00.00.000000 PM
37|1|403|266483|Light Works|5354279|02-SEP-15 10.00.00.000000 PM
37|1|403|266484|Errors|0|02-SEP-15 10.00.00.000000 PM
37|1|403|266480|Flushes Queued|0|02-SEP-15 10.00.00.000000 PM
37|1|404|266469|Undo Block Requests|893215|02-SEP-15 08.00.00.000000 AM
37|1|404|266475|Fail Results|121237|02-SEP-15 08.00.00.000000 AM
37|1|404|266480|Flushes Queued|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266481|Flush Queue Full|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266482|Flush Max Time (us)|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266471|Current Results|50376659|02-SEP-15 08.00.00.000000 AM
37|1|404|266473|Zero Results|2004426|02-SEP-15 08.00.00.000000 AM
37|1|404|266483|Light Works|4136459|02-SEP-15 08.00.00.000000 AM
37|1|404|266466|CR Block Requests|40379116|02-SEP-15 08.00.00.000000 AM
37|1|404|266470|TX Block Requests|8603280|02-SEP-15 08.00.00.000000 AM
37|1|404|266474|Disk Read Results|257833394|02-SEP-15 08.00.00.000000 AM
37|1|404|266477|Fairness Clears|1675321|02-SEP-15 08.00.00.000000 AM
37|1|404|266479|Flushes|15117200|02-SEP-15 08.00.00.000000 AM
37|1|404|266468|Data Block Requests|40379123|02-SEP-15 08.00.00.000000 AM
37|1|404|266472|Private results|139679|02-SEP-15 08.00.00.000000 AM
37|1|404|266484|Errors|0|02-SEP-15 08.00.00.000000 AM
37|1|404|266467|CURRENT Block Requests|270103549|02-SEP-15 08.00.00.000000 AM
37|1|404|266476|Fairness Down Converts|14423708|02-SEP-15 08.00.00.000000 AM
37|1|404|266478|Free GC Elements|0|02-SEP-15 08.00.00.000000 AM
37|1|402|266466|CR Block Requests|41892779|01-SEP-15 08.00.00.000000 AM
37|1|402|266467|CURRENT Block Requests|312237154|01-SEP-15 08.00.00.000000 AM
37|1|402|266470|TX Block Requests|8647798|01-SEP-15 08.00.00.000000 AM
37|1|402|266477|Fairness Clears|2044211|01-SEP-15 08.00.00.000000 AM
37|1|402|266484|Errors|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266479|Flushes|15846457|01-SEP-15 08.00.00.000000 AM
37|1|402|266471|Current Results|51247568|01-SEP-15 08.00.00.000000 AM
37|1|402|266475|Fail Results|130548|01-SEP-15 08.00.00.000000 AM
37|1|402|266476|Fairness Down Converts|14376717|01-SEP-15 08.00.00.000000 AM
37|1|402|266478|Free GC Elements|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266482|Flush Max Time (us)|1009230|01-SEP-15 08.00.00.000000 AM
37|1|402|266469|Undo Block Requests|993256|01-SEP-15 08.00.00.000000 AM
37|1|402|266472|Private results|252841|01-SEP-15 08.00.00.000000 AM
37|1|402|266473|Zero Results|2442189|01-SEP-15 08.00.00.000000 AM
37|1|402|266468|Data Block Requests|41892695|01-SEP-15 08.00.00.000000 AM
37|1|402|266474|Disk Read Results|300043734|01-SEP-15 08.00.00.000000 AM
37|1|402|266481|Flush Queue Full|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266480|Flushes Queued|0|01-SEP-15 08.00.00.000000 AM
37|1|402|266483|Light Works|4822167|01-SEP-15 08.00.00.000000 AM
37|1|401|266472|Private results|49163|01-SEP-15 10.00.00.000000 PM
37|1|401|266473|Zero Results|1609464|01-SEP-15 10.00.00.000000 PM
37|1|401|266476|Fairness Down Converts|7805620|01-SEP-15 10.00.00.000000 PM
37|1|401|266477|Fairness Clears|1309502|01-SEP-15 10.00.00.000000 PM
37|1|401|266482|Flush Max Time (us)|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266466|CR Block Requests|24557303|01-SEP-15 10.00.00.000000 PM
37|1|401|266474|Disk Read Results|214703263|01-SEP-15 10.00.00.000000 PM
37|1|401|266479|Flushes|9823677|01-SEP-15 10.00.00.000000 PM
37|1|401|266480|Flushes Queued|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266483|Light Works|3022720|01-SEP-15 10.00.00.000000 PM
37|1|401|266467|CURRENT Block Requests|223369288|01-SEP-15 10.00.00.000000 PM
37|1|401|266469|Undo Block Requests|851249|01-SEP-15 10.00.00.000000 PM
37|1|401|266470|TX Block Requests|6483983|01-SEP-15 10.00.00.000000 PM
37|1|401|266471|Current Results|31229265|01-SEP-15 10.00.00.000000 PM
37|1|401|266468|Data Block Requests|24557384|01-SEP-15 10.00.00.000000 PM
37|1|401|266475|Fail Results|331915|01-SEP-15 10.00.00.000000 PM
37|1|401|266478|Free GC Elements|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266481|Flush Queue Full|0|01-SEP-15 10.00.00.000000 PM
37|1|401|266484|Errors|0|01-SEP-15 10.00.00.000000 PM
37|1|405|266470|TX Block Requests|7451183|06-SEP-15 10.00.00.000000 PM
37|1|405|266484|Errors|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266472|Private results|65784|06-SEP-15 10.00.00.000000 PM
37|1|405|266473|Zero Results|2020519|06-SEP-15 10.00.00.000000 PM
37|1|405|266468|Data Block Requests|28104126|06-SEP-15 10.00.00.000000 PM
37|1|405|266477|Fairness Clears|1127741|06-SEP-15 10.00.00.000000 PM
37|1|405|266481|Flush Queue Full|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266471|Current Results|37277786|06-SEP-15 10.00.00.000000 PM
37|1|405|266482|Flush Max Time (us)|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266467|CURRENT Block Requests|228349811|06-SEP-15 10.00.00.000000 PM
37|1|405|266476|Fairness Down Converts|8883067|06-SEP-15 10.00.00.000000 PM
37|1|405|266479|Flushes|11351963|06-SEP-15 10.00.00.000000 PM
37|1|405|266475|Fail Results|207374|06-SEP-15 10.00.00.000000 PM
37|1|405|266483|Light Works|3341337|06-SEP-15 10.00.00.000000 PM
37|1|405|266469|Undo Block Requests|1083460|06-SEP-15 10.00.00.000000 PM
37|1|405|266474|Disk Read Results|216872626|06-SEP-15 10.00.00.000000 PM
37|1|405|266478|Free GC Elements|0|06-SEP-15 10.00.00.000000 PM
37|1|405|266466|CR Block Requests|28104066|06-SEP-15 10.00.00.000000 PM
37|1|405|266480|Flushes Queued|0|06-SEP-15 10.00.00.000000 PM
37|1|406|266468|Data Block Requests|27857263|07-SEP-15 10.00.00.000000 PM
37|1|406|266484|Errors|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266467|CURRENT Block Requests|224175514|07-SEP-15 10.00.00.000000 PM
37|1|406|266472|Private results|135240|07-SEP-15 10.00.00.000000 PM
37|1|406|266475|Fail Results|262064|07-SEP-15 10.00.00.000000 PM
37|1|406|266477|Fairness Clears|1008285|07-SEP-15 10.00.00.000000 PM
37|1|406|266482|Flush Max Time (us)|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266466|CR Block Requests|27856547|07-SEP-15 10.00.00.000000 PM
37|1|406|266474|Disk Read Results|214810485|07-SEP-15 10.00.00.000000 PM
37|1|406|266470|TX Block Requests|7165555|07-SEP-15 10.00.00.000000 PM
37|1|406|266481|Flush Queue Full|0|07-SEP-15 10.00.00.000000 PM
37|1|406|266483|Light Works|5023129|07-SEP-15 10.00.00.000000 PM
37|1|406|266471|Current Results|34698228|07-SEP-15 10.00.00.000000 PM
