site_id|config_id|run_id|stat_id|stat_name|stat_per_sec|stat_per_trans|start_time
37|1|363|266337|Estd Interconnect traffic (KB)|65956.8||06-AUG-15 10.00.00.000000 PM
37|1|363|266334|GCS/GES messages received|26298.72|113.02|06-AUG-15 10.00.00.000000 PM
37|1|363|266336|DBWR Fusion writes|77.05|.33|06-AUG-15 10.00.00.000000 PM
37|1|363|266332|Global Cache blocks received|3480.34|14.96|06-AUG-15 10.00.00.000000 PM
37|1|363|266335|GCS/GES messages sent|26296.04|112.84|06-AUG-15 10.00.00.000000 PM
37|1|364|266335|GCS/GES messages sent|33828.97|101.79|06-AUG-15 08.00.00.000000 AM
37|1|364|266332|Global Cache blocks received|4489.87|13.53|06-AUG-15 08.00.00.000000 AM
37|1|364|266334|GCS/GES messages received|33830.05|102|06-AUG-15 08.00.00.000000 AM
37|1|364|266337|Estd Interconnect traffic (KB)|85049.8||06-AUG-15 08.00.00.000000 AM
37|1|364|266333|Global Cache blocks served|4489.52|13.53|06-AUG-15 08.00.00.000000 AM
37|1|364|266336|DBWR Fusion writes|141.22|.43|06-AUG-15 08.00.00.000000 AM
37|1|370|266336|DBWR Fusion writes|79.89|.33|12-AUG-15 10.00.00.000000 PM
37|1|370|266334|GCS/GES messages received|26117.03|109.26|12-AUG-15 10.00.00.000000 PM
37|1|370|266332|Global Cache blocks received|3284.9|13.75|12-AUG-15 10.00.00.000000 PM
37|1|370|266335|GCS/GES messages sent|26113.26|109.25|12-AUG-15 10.00.00.000000 PM
37|1|370|266333|Global Cache blocks served|3285.03|13.75|12-AUG-15 10.00.00.000000 PM
37|1|370|266337|Estd Interconnect traffic (KB)|62760.7||12-AUG-15 10.00.00.000000 PM
37|1|378|266332|Global Cache blocks received|4357.78|12.57|17-AUG-15 08.00.00.000000 AM
37|1|378|266333|Global Cache blocks served|4357.71|12.58|17-AUG-15 08.00.00.000000 AM
37|1|378|266335|GCS/GES messages sent|37193.93|107.2|17-AUG-15 08.00.00.000000 AM
37|1|378|266334|GCS/GES messages received|37196.36|107.35|17-AUG-15 08.00.00.000000 AM
37|1|378|266337|Estd Interconnect traffic (KB)|84253.24||17-AUG-15 08.00.00.000000 AM
37|1|378|266336|DBWR Fusion writes|138.84|.4|17-AUG-15 08.00.00.000000 AM
37|1|373|266335|GCS/GES messages sent|31560.12|97.59|13-AUG-15 08.00.00.000000 AM
37|1|373|266337|Estd Interconnect traffic (KB)|74812.54||13-AUG-15 08.00.00.000000 AM
37|1|373|266336|DBWR Fusion writes|126.44|.39|13-AUG-15 08.00.00.000000 AM
37|1|373|266332|Global Cache blocks received|3905.2|12.08|13-AUG-15 08.00.00.000000 AM
37|1|373|266333|Global Cache blocks served|3905.3|12.08|13-AUG-15 08.00.00.000000 AM
37|1|373|266334|GCS/GES messages received|31561.92|97.53|13-AUG-15 08.00.00.000000 AM
37|1|375|266334|GCS/GES messages received|29746.76|97.32|14-AUG-15 08.00.00.000000 AM
37|1|375|266333|Global Cache blocks served|3749.93|12.27|14-AUG-15 08.00.00.000000 AM
37|1|375|266335|GCS/GES messages sent|29744.03|97.35|14-AUG-15 08.00.00.000000 AM
37|1|375|266337|Estd Interconnect traffic (KB)|71618.54||14-AUG-15 08.00.00.000000 AM
37|1|375|266336|DBWR Fusion writes|118.8|.39|14-AUG-15 08.00.00.000000 AM
37|1|375|266332|Global Cache blocks received|3749.97|12.27|14-AUG-15 08.00.00.000000 AM
37|1|369|266334|GCS/GES messages received|32741.83|98.52|11-AUG-15 08.00.00.000000 AM
37|1|369|266332|Global Cache blocks received|4049.53|12.18|11-AUG-15 08.00.00.000000 AM
37|1|369|266336|DBWR Fusion writes|129.93|.39|11-AUG-15 08.00.00.000000 AM
37|1|369|266335|GCS/GES messages sent|32739.58|98.42|11-AUG-15 08.00.00.000000 AM
37|1|369|266337|Estd Interconnect traffic (KB)|77579.45||11-AUG-15 08.00.00.000000 AM
37|1|369|266333|Global Cache blocks served|4049.24|12.19|11-AUG-15 08.00.00.000000 AM
37|1|377|266332|Global Cache blocks received|3285.25|13.25|17-AUG-15 10.00.00.000000 PM
37|1|377|266337|Estd Interconnect traffic (KB)|63421.42||17-AUG-15 10.00.00.000000 PM
37|1|377|266335|GCS/GES messages sent|27793.5|112.01|17-AUG-15 10.00.00.000000 PM
37|1|377|266336|DBWR Fusion writes|78.58|.32|17-AUG-15 10.00.00.000000 PM
37|1|377|266333|Global Cache blocks served|3285.24|13.24|17-AUG-15 10.00.00.000000 PM
37|1|377|266334|GCS/GES messages received|27797.07|112.22|17-AUG-15 10.00.00.000000 PM
37|1|374|266332|Global Cache blocks received|1640.02|11.21|14-AUG-15 10.00.00.000000 PM
37|1|374|266336|DBWR Fusion writes|44.06|.3|14-AUG-15 10.00.00.000000 PM
37|1|374|266333|Global Cache blocks served|1640.08|11.18|14-AUG-15 10.00.00.000000 PM
37|1|374|266337|Estd Interconnect traffic (KB)|32088.08||14-AUG-15 10.00.00.000000 PM
37|1|374|266334|GCS/GES messages received|14969.97|102.07|14-AUG-15 10.00.00.000000 PM
37|1|374|266335|GCS/GES messages sent|14968.27|102.26|14-AUG-15 10.00.00.000000 PM
37|1|376|266333|Global Cache blocks served|3119.44|13.36|16-AUG-15 10.00.00.000000 PM
37|1|376|266334|GCS/GES messages received|33897.82|142.27|16-AUG-15 10.00.00.000000 PM
37|1|376|266332|Global Cache blocks received|3303.9|14.16|16-AUG-15 10.00.00.000000 PM
37|1|376|266335|GCS/GES messages sent|29286.52|125.67|16-AUG-15 10.00.00.000000 PM
37|1|376|266336|DBWR Fusion writes|84.48|.36|16-AUG-15 10.00.00.000000 PM
37|1|376|266337|Estd Interconnect traffic (KB)|63727.38||16-AUG-15 10.00.00.000000 PM
37|1|371|266335|GCS/GES messages sent|31727.68|97.87|12-AUG-15 08.00.00.000000 AM
37|1|371|266336|DBWR Fusion writes|127.32|.39|12-AUG-15 08.00.00.000000 AM
37|1|371|266333|Global Cache blocks served|3810|11.75|12-AUG-15 08.00.00.000000 AM
37|1|371|266332|Global Cache blocks received|3810.15|11.75|12-AUG-15 08.00.00.000000 AM
37|1|371|266334|GCS/GES messages received|31732.74|97.81|12-AUG-15 08.00.00.000000 AM
37|1|371|266337|Estd Interconnect traffic (KB)|73355.86||12-AUG-15 08.00.00.000000 AM
37|1|372|266335|GCS/GES messages sent|25324.7|111.86|13-AUG-15 10.00.00.000000 PM
37|1|372|266332|Global Cache blocks received|3212.92|14.2|13-AUG-15 10.00.00.000000 PM
37|1|372|266334|GCS/GES messages received|25327.71|111.81|13-AUG-15 10.00.00.000000 PM
37|1|372|266336|DBWR Fusion writes|78.75|.35|13-AUG-15 10.00.00.000000 PM
37|1|372|266333|Global Cache blocks served|3213.11|14.19|13-AUG-15 10.00.00.000000 PM
37|1|372|266337|Estd Interconnect traffic (KB)|61301.32||13-AUG-15 10.00.00.000000 PM
37|1|368|266333|Global Cache blocks served|3031.95|12.71|11-AUG-15 10.00.00.000000 PM
37|1|368|266334|GCS/GES messages received|24529.95|102.73|11-AUG-15 10.00.00.000000 PM
37|1|368|266332|Global Cache blocks received|3032.05|12.71|11-AUG-15 10.00.00.000000 PM
37|1|368|266335|GCS/GES messages sent|24526.49|102.72|11-AUG-15 10.00.00.000000 PM
37|1|368|266336|DBWR Fusion writes|76.79|.32|11-AUG-15 10.00.00.000000 PM
37|1|368|266337|Estd Interconnect traffic (KB)|58093.34||11-AUG-15 10.00.00.000000 PM
37|1|382|266336|DBWR Fusion writes|130.34|.38|19-AUG-15 08.00.00.000000 AM
37|1|382|266335|GCS/GES messages sent|35314.42|103.88|19-AUG-15 08.00.00.000000 AM
37|1|382|266333|Global Cache blocks served|4273.99|12.59|19-AUG-15 08.00.00.000000 AM
37|1|382|266337|Estd Interconnect traffic (KB)|82179.78||19-AUG-15 08.00.00.000000 AM
37|1|382|266334|GCS/GES messages received|35315.32|104.04|19-AUG-15 08.00.00.000000 AM
37|1|382|266332|Global Cache blocks received|4274.12|12.57|19-AUG-15 08.00.00.000000 AM
37|1|383|266334|GCS/GES messages received|27772.06|117.41|20-AUG-15 10.00.00.000000 PM
37|1|383|266332|Global Cache blocks received|3486.28|14.73|20-AUG-15 10.00.00.000000 PM
37|1|383|266335|GCS/GES messages sent|27768.97|117.25|20-AUG-15 10.00.00.000000 PM
37|1|383|266337|Estd Interconnect traffic (KB)|66628.57||20-AUG-15 10.00.00.000000 PM
37|1|383|266333|Global Cache blocks served|3486.31|14.72|20-AUG-15 10.00.00.000000 PM
37|1|383|266336|DBWR Fusion writes|80.13|.34|20-AUG-15 10.00.00.000000 PM
37|1|385|266334|GCS/GES messages received|17090.98|108.7|21-AUG-15 10.00.00.000000 PM
37|1|385|266333|Global Cache blocks served|1818.14|11.56|21-AUG-15 10.00.00.000000 PM
37|1|385|266335|GCS/GES messages sent|17088.61|108.58|21-AUG-15 10.00.00.000000 PM
37|1|385|266337|Estd Interconnect traffic (KB)|35765.46||21-AUG-15 10.00.00.000000 PM
37|1|385|266336|DBWR Fusion writes|43.82|.28|21-AUG-15 10.00.00.000000 PM
37|1|385|266332|Global Cache blocks received|1818.08|11.56|21-AUG-15 10.00.00.000000 PM
37|1|387|266333|Global Cache blocks served|3497.07|14.45|23-AUG-15 10.00.00.000000 PM
37|1|387|266335|GCS/GES messages sent|28702.41|118.49|23-AUG-15 10.00.00.000000 PM
37|1|387|266337|Estd Interconnect traffic (KB)|67164.42||23-AUG-15 10.00.00.000000 PM
37|1|387|266336|DBWR Fusion writes|82.59|.34|23-AUG-15 10.00.00.000000 PM
37|1|387|266332|Global Cache blocks received|3496.91|14.45|23-AUG-15 10.00.00.000000 PM
37|1|387|266334|GCS/GES messages received|28706.05|118.66|23-AUG-15 10.00.00.000000 PM
37|1|379|266337|Estd Interconnect traffic (KB)|62726.17||18-AUG-15 10.00.00.000000 PM
37|1|379|266334|GCS/GES messages received|26855.11|110.75|18-AUG-15 10.00.00.000000 PM
37|1|379|266335|GCS/GES messages sent|26853.17|110.58|18-AUG-15 10.00.00.000000 PM
37|1|379|266332|Global Cache blocks received|3264.8|13.45|18-AUG-15 10.00.00.000000 PM
37|1|379|266333|Global Cache blocks served|3264.73|13.44|18-AUG-15 10.00.00.000000 PM
37|1|379|266336|DBWR Fusion writes|75.94|.31|18-AUG-15 10.00.00.000000 PM
37|1|389|266334|GCS/GES messages received|37392.61|106.69|24-AUG-15 08.00.00.000000 AM
37|1|389|266336|DBWR Fusion writes|142.22|.41|24-AUG-15 08.00.00.000000 AM
37|1|389|266337|Estd Interconnect traffic (KB)|86518.67||24-AUG-15 08.00.00.000000 AM
37|1|389|266332|Global Cache blocks received|4494.62|12.82|24-AUG-15 08.00.00.000000 AM
37|1|389|266335|GCS/GES messages sent|37390.9|106.65|24-AUG-15 08.00.00.000000 AM
37|1|389|266333|Global Cache blocks served|4494.44|12.82|24-AUG-15 08.00.00.000000 AM
37|1|386|266332|Global Cache blocks received|4093.63|12.71|21-AUG-15 08.00.00.000000 AM
37|1|386|266333|Global Cache blocks served|4093.67|12.71|21-AUG-15 08.00.00.000000 AM
37|1|386|266335|GCS/GES messages sent|33449.08|103.84|21-AUG-15 08.00.00.000000 AM
37|1|386|266334|GCS/GES messages received|33451.44|103.89|21-AUG-15 08.00.00.000000 AM
37|1|386|266336|DBWR Fusion writes|121.13|.38|21-AUG-15 08.00.00.000000 AM
37|1|386|266337|Estd Interconnect traffic (KB)|78564.88||21-AUG-15 08.00.00.000000 AM
37|1|381|266337|Estd Interconnect traffic (KB)|67632.36||19-AUG-15 10.00.00.000000 PM
37|1|381|266332|Global Cache blocks received|3527.58|14.53|19-AUG-15 10.00.00.000000 PM
37|1|381|266333|Global Cache blocks served|3527.53|14.52|19-AUG-15 10.00.00.000000 PM
37|1|381|266334|GCS/GES messages received|28651.1|118.13|19-AUG-15 10.00.00.000000 PM
37|1|381|266335|GCS/GES messages sent|28648.91|118.03|19-AUG-15 10.00.00.000000 PM
37|1|381|266336|DBWR Fusion writes|79.74|.33|19-AUG-15 10.00.00.000000 PM
37|1|380|266332|Global Cache blocks received|4263.55|12.45|18-AUG-15 08.00.00.000000 AM
37|1|380|266336|DBWR Fusion writes|133.7|.39|18-AUG-15 08.00.00.000000 AM
37|1|380|266337|Estd Interconnect traffic (KB)|82267.07||18-AUG-15 08.00.00.000000 AM
37|1|380|266335|GCS/GES messages sent|35969.13|104.99|18-AUG-15 08.00.00.000000 AM
37|1|380|266334|GCS/GES messages received|35972|105.14|18-AUG-15 08.00.00.000000 AM
37|1|380|266333|Global Cache blocks served|4263.46|12.46|18-AUG-15 08.00.00.000000 AM
37|1|384|266336|DBWR Fusion writes|129.61|.38|20-AUG-15 08.00.00.000000 AM
37|1|384|266337|Estd Interconnect traffic (KB)|82198.12||20-AUG-15 08.00.00.000000 AM
37|1|384|266333|Global Cache blocks served|4284.58|12.56|20-AUG-15 08.00.00.000000 AM
37|1|384|266332|Global Cache blocks received|4284.63|12.55|20-AUG-15 08.00.00.000000 AM
37|1|384|266334|GCS/GES messages received|34930.05|102.48|20-AUG-15 08.00.00.000000 AM
37|1|384|266335|GCS/GES messages sent|34929.32|102.37|20-AUG-15 08.00.00.000000 AM
37|1|388|266333|Global Cache blocks served|3565.89|13.92|24-AUG-15 10.00.00.000000 PM
37|1|388|266335|GCS/GES messages sent|28791.93|112.33|24-AUG-15 10.00.00.000000 PM
37|1|388|266337|Estd Interconnect traffic (KB)|68302.21||24-AUG-15 10.00.00.000000 PM
37|1|388|266336|DBWR Fusion writes|84.91|.33|24-AUG-15 10.00.00.000000 PM
37|1|388|266332|Global Cache blocks received|3566|13.92|24-AUG-15 10.00.00.000000 PM
37|1|388|266334|GCS/GES messages received|28793.34|112.47|24-AUG-15 10.00.00.000000 PM
37|1|394|266335|GCS/GES messages sent|26999.92|116.38|27-AUG-15 10.00.00.000000 PM
37|1|394|266333|Global Cache blocks served|3424.57|14.76|27-AUG-15 10.00.00.000000 PM
37|1|394|266332|Global Cache blocks received|3424.57|14.77|27-AUG-15 10.00.00.000000 PM
37|1|394|266336|DBWR Fusion writes|75.45|.32|27-AUG-15 10.00.00.000000 PM
37|1|394|266337|Estd Interconnect traffic (KB)|65340.78||27-AUG-15 10.00.00.000000 PM
37|1|394|266334|GCS/GES messages received|27003.87|116.42|27-AUG-15 10.00.00.000000 PM
37|1|396|266333|Global Cache blocks served|1835.74|11.71|28-AUG-15 10.00.00.000000 PM
37|1|396|266336|DBWR Fusion writes|42.51|.27|28-AUG-15 10.00.00.000000 PM
37|1|396|266334|GCS/GES messages received|15944.75|101.75|28-AUG-15 10.00.00.000000 PM
37|1|396|266332|Global Cache blocks received|1835.71|11.72|28-AUG-15 10.00.00.000000 PM
37|1|396|266335|GCS/GES messages sent|15943.08|101.75|28-AUG-15 10.00.00.000000 PM
37|1|396|266337|Estd Interconnect traffic (KB)|35599.67||28-AUG-15 10.00.00.000000 PM
37|1|397|266333|Global Cache blocks served|4156.42|13|28-AUG-15 08.00.00.000000 AM
37|1|397|266334|GCS/GES messages received|33088.37|103.45|28-AUG-15 08.00.00.000000 AM
37|1|397|266335|GCS/GES messages sent|33085.99|103.42|28-AUG-15 08.00.00.000000 AM
37|1|397|266332|Global Cache blocks received|4156.74|13|28-AUG-15 08.00.00.000000 AM
37|1|397|266336|DBWR Fusion writes|124.7|.39|28-AUG-15 08.00.00.000000 AM
37|1|397|266337|Estd Interconnect traffic (KB)|79429.94||28-AUG-15 08.00.00.000000 AM
37|1|395|266336|DBWR Fusion writes|138.21|.4|27-AUG-15 08.00.00.000000 AM
37|1|395|266332|Global Cache blocks received|4471.55|13.05|27-AUG-15 08.00.00.000000 AM
37|1|395|266335|GCS/GES messages sent|35790.49|104.42|27-AUG-15 08.00.00.000000 AM
37|1|395|266333|Global Cache blocks served|4471.46|13.05|27-AUG-15 08.00.00.000000 AM
37|1|395|266337|Estd Interconnect traffic (KB)|85525.11||27-AUG-15 08.00.00.000000 AM
37|1|395|266334|GCS/GES messages received|35792.67|104.48|27-AUG-15 08.00.00.000000 AM
37|1|399|266334|GCS/GES messages received|28042.18|111.86|31-AUG-15 10.00.00.000000 PM
37|1|399|266333|Global Cache blocks served|3414.34|13.63|31-AUG-15 10.00.00.000000 PM
37|1|399|266332|Global Cache blocks received|3416.68|13.61|31-AUG-15 10.00.00.000000 PM
37|1|399|266336|DBWR Fusion writes|85.21|.34|31-AUG-15 10.00.00.000000 PM
37|1|399|266337|Estd Interconnect traffic (KB)|65593.98||31-AUG-15 10.00.00.000000 PM
37|1|399|266335|GCS/GES messages sent|28000.19|111.32|31-AUG-15 10.00.00.000000 PM
37|1|398|266336|DBWR Fusion writes|85.29|.35|30-AUG-15 10.00.00.000000 PM
37|1|398|266333|Global Cache blocks served|3566.88|14.61|30-AUG-15 10.00.00.000000 PM
37|1|398|266332|Global Cache blocks received|3567.16|14.6|30-AUG-15 10.00.00.000000 PM
37|1|398|266334|GCS/GES messages received|28694.44|117.57|30-AUG-15 10.00.00.000000 PM
37|1|398|266337|Estd Interconnect traffic (KB)|68280.47||30-AUG-15 10.00.00.000000 PM
37|1|398|266335|GCS/GES messages sent|28691.47|117.44|30-AUG-15 10.00.00.000000 PM
37|1|400|266332|Global Cache blocks received|4370.21|12.52|31-AUG-15 08.00.00.000000 AM
37|1|400|266335|GCS/GES messages sent|36276.27|103.89|31-AUG-15 08.00.00.000000 AM
37|1|400|266336|DBWR Fusion writes|139.4|.4|31-AUG-15 08.00.00.000000 AM
37|1|400|266333|Global Cache blocks served|4377.4|12.55|31-AUG-15 08.00.00.000000 AM
37|1|400|266337|Estd Interconnect traffic (KB)|84173.71||31-AUG-15 08.00.00.000000 AM
37|1|400|266334|GCS/GES messages received|36391.12|104.39|31-AUG-15 08.00.00.000000 AM
37|1|391|266336|DBWR Fusion writes|140.78|.4|25-AUG-15 08.00.00.000000 AM
37|1|391|266337|Estd Interconnect traffic (KB)|86745.14||25-AUG-15 08.00.00.000000 AM
37|1|391|266335|GCS/GES messages sent|36828.17|104.76|25-AUG-15 08.00.00.000000 AM
37|1|391|266333|Global Cache blocks served|4522.34|12.87|25-AUG-15 08.00.00.000000 AM
37|1|391|266334|GCS/GES messages received|36829.45|104.81|25-AUG-15 08.00.00.000000 AM
37|1|391|266332|Global Cache blocks received|4522.52|12.86|25-AUG-15 08.00.00.000000 AM
37|1|392|266333|Global Cache blocks served|3611.7|14.68|26-AUG-15 10.00.00.000000 PM
37|1|392|266335|GCS/GES messages sent|28847.84|117.17|26-AUG-15 10.00.00.000000 PM
37|1|392|266337|Estd Interconnect traffic (KB)|69056.11||26-AUG-15 10.00.00.000000 PM
37|1|392|266334|GCS/GES messages received|28850.06|117.23|26-AUG-15 10.00.00.000000 PM
37|1|392|266336|DBWR Fusion writes|82.78|.34|26-AUG-15 10.00.00.000000 PM
37|1|392|266332|Global Cache blocks received|3611.68|14.67|26-AUG-15 10.00.00.000000 PM
37|1|393|266333|Global Cache blocks served|4409.35|12.79|26-AUG-15 08.00.00.000000 AM
37|1|393|266335|GCS/GES messages sent|36072.02|104.63|26-AUG-15 08.00.00.000000 AM
37|1|393|266336|DBWR Fusion writes|137.17|.4|26-AUG-15 08.00.00.000000 AM
37|1|393|266334|GCS/GES messages received|36075.2|104.65|26-AUG-15 08.00.00.000000 AM
37|1|393|266332|Global Cache blocks received|4408.93|12.79|26-AUG-15 08.00.00.000000 AM
37|1|393|266337|Estd Interconnect traffic (KB)|84637.5||26-AUG-15 08.00.00.000000 AM
37|1|390|266333|Global Cache blocks served|3395.02|14.06|25-AUG-15 10.00.00.000000 PM
37|1|390|266334|GCS/GES messages received|27573.67|114.23|25-AUG-15 10.00.00.000000 PM
37|1|390|266336|DBWR Fusion writes|77.4|.32|25-AUG-15 10.00.00.000000 PM
37|1|390|266332|Global Cache blocks received|3394.99|14.07|25-AUG-15 10.00.00.000000 PM
37|1|390|266337|Estd Interconnect traffic (KB)|65090.33||25-AUG-15 10.00.00.000000 PM
37|1|390|266335|GCS/GES messages sent|27570.13|114.23|25-AUG-15 10.00.00.000000 PM
37|1|403|266335|GCS/GES messages sent|26861.68|111.45|02-SEP-15 10.00.00.000000 PM
37|1|403|266336|DBWR Fusion writes|82.45|.34|02-SEP-15 10.00.00.000000 PM
37|1|403|266337|Estd Interconnect traffic (KB)|64835.99||02-SEP-15 10.00.00.000000 PM
37|1|403|266333|Global Cache blocks served|3393.85|14.08|02-SEP-15 10.00.00.000000 PM
37|1|403|266334|GCS/GES messages received|26942.2|111.76|02-SEP-15 10.00.00.000000 PM
37|1|403|266332|Global Cache blocks received|3397.07|14.1|02-SEP-15 10.00.00.000000 PM
37|1|404|266335|GCS/GES messages sent|36715.08|104.73|02-SEP-15 08.00.00.000000 AM
37|1|404|266336|DBWR Fusion writes|143.95|.41|02-SEP-15 08.00.00.000000 AM
37|1|404|266332|Global Cache blocks received|4632.59|13.22|02-SEP-15 08.00.00.000000 AM
37|1|404|266337|Estd Interconnect traffic (KB)|88420.27||02-SEP-15 08.00.00.000000 AM
37|1|404|266333|Global Cache blocks served|4626.6|13.2|02-SEP-15 08.00.00.000000 AM
37|1|404|266334|GCS/GES messages received|36740.34|104.79|02-SEP-15 08.00.00.000000 AM
37|1|402|266335|GCS/GES messages sent|37240.07|104.94|01-SEP-15 08.00.00.000000 AM
37|1|402|266336|DBWR Fusion writes|143.07|.4|01-SEP-15 08.00.00.000000 AM
37|1|402|266337|Estd Interconnect traffic (KB)|87627.89||01-SEP-15 08.00.00.000000 AM
37|1|402|266332|Global Cache blocks received|4571.96|12.89|01-SEP-15 08.00.00.000000 AM
37|1|402|266334|GCS/GES messages received|37198.34|104.92|01-SEP-15 08.00.00.000000 AM
37|1|402|266333|Global Cache blocks served|4564.18|12.87|01-SEP-15 08.00.00.000000 AM
37|1|401|266336|DBWR Fusion writes|80.36|.32|01-SEP-15 10.00.00.000000 PM
37|1|401|266337|Estd Interconnect traffic (KB)|63702.72||01-SEP-15 10.00.00.000000 PM
37|1|401|266334|GCS/GES messages received|26869.77|107.73|01-SEP-15 10.00.00.000000 PM
37|1|401|266335|GCS/GES messages sent|26941.7|107.7|01-SEP-15 10.00.00.000000 PM
37|1|401|266332|Global Cache blocks received|3331.99|13.34|01-SEP-15 10.00.00.000000 PM
37|1|401|266333|Global Cache blocks served|3317.09|13.31|01-SEP-15 10.00.00.000000 PM
37|1|405|266333|Global Cache blocks served|4016.37|16.34|06-SEP-15 10.00.00.000000 PM
37|1|405|266334|GCS/GES messages received|29740.81|120.99|06-SEP-15 10.00.00.000000 PM
37|1|405|266337|Estd Interconnect traffic (KB)|75914.17||06-SEP-15 10.00.00.000000 PM
37|1|405|266336|DBWR Fusion writes|86.2|.35|06-SEP-15 10.00.00.000000 PM
37|1|405|266332|Global Cache blocks received|4017.57|16.34|06-SEP-15 10.00.00.000000 PM
37|1|405|266335|GCS/GES messages sent|29869.63|121.49|06-SEP-15 10.00.00.000000 PM
37|1|406|266337|Estd Interconnect traffic (KB)|70368.87||07-SEP-15 10.00.00.000000 PM
37|1|406|266336|DBWR Fusion writes|79.97|.33|07-SEP-15 10.00.00.000000 PM
37|1|406|266332|Global Cache blocks received|3710.48|15.43|07-SEP-15 10.00.00.000000 PM
37|1|406|266335|GCS/GES messages sent|28316.84|117.85|07-SEP-15 10.00.00.000000 PM
37|1|406|266333|Global Cache blocks served|3708.45|15.42|07-SEP-15 10.00.00.000000 PM
37|1|406|266334|GCS/GES messages received|28092.65|116.97|07-SEP-15 10.00.00.000000 PM
37|1|407|266334|GCS/GES messages received|25141.59|109.93|07-SEP-15 08.00.00.000000 AM
37|1|407|266337|Estd Interconnect traffic (KB)|60640.84||07-SEP-15 08.00.00.000000 AM
37|1|407|266332|Global Cache blocks received|3176.02|13.88|07-SEP-15 08.00.00.000000 AM
37|1|407|266335|GCS/GES messages sent|25140.56|109.79|07-SEP-15 08.00.00.000000 AM
37|1|407|266333|Global Cache blocks served|3176.49|13.89|07-SEP-15 08.00.00.000000 AM
37|1|407|266336|DBWR Fusion writes|73.26|.32|07-SEP-15 08.00.00.000000 AM
37|1|408|266336|DBWR Fusion writes|83.25|.34|08-SEP-15 10.00.00.000000 PM
37|1|408|266332|Global Cache blocks received|3839.29|15.64|08-SEP-15 10.00.00.000000 PM
37|1|408|266335|GCS/GES messages sent|29040.93|118.26|08-SEP-15 10.00.00.000000 PM
37|1|408|266337|Estd Interconnect traffic (KB)|72402.78||08-SEP-15 10.00.00.000000 PM
37|1|408|266334|GCS/GES messages received|28563.55|116.37|08-SEP-15 10.00.00.000000 PM
37|1|408|266333|Global Cache blocks served|3804.7|15.49|08-SEP-15 10.00.00.000000 PM
37|1|411|266336|DBWR Fusion writes|156.09|.43|09-SEP-15 08.00.00.000000 AM
37|1|411|266332|Global Cache blocks received|5491.04|15.16|09-SEP-15 08.00.00.000000 AM
37|1|411|266333|Global Cache blocks served|5483.86|15.14|09-SEP-15 08.00.00.000000 AM
37|1|411|266337|Estd Interconnect traffic (KB)|103405.11||09-SEP-15 08.00.00.000000 AM
37|1|411|266335|GCS/GES messages sent|40072.96|110.54|09-SEP-15 08.00.00.000000 AM
37|1|411|266334|GCS/GES messages received|39829.53|110.03|09-SEP-15 08.00.00.000000 AM
37|1|414|266334|GCS/GES messages received|31022.51|127.27|13-SEP-15 10.00.00.000000 PM
37|1|414|266335|GCS/GES messages sent|31075|127.4|13-SEP-15 10.00.00.000000 PM
37|1|414|266337|Estd Interconnect traffic (KB)|77887.72||13-SEP-15 10.00.00.000000 PM
37|1|414|266332|Global Cache blocks received|4111.19|16.86|13-SEP-15 10.00.00.000000 PM
37|1|414|266336|DBWR Fusion writes|86.92|.36|13-SEP-15 10.00.00.000000 PM
37|1|414|266333|Global Cache blocks served|4108.73|16.85|13-SEP-15 10.00.00.000000 PM
37|1|413|266334|GCS/GES messages received|39395.68|110.39|10-SEP-15 08.00.00.000000 AM
37|1|413|266337|Estd Interconnect traffic (KB)|103876.23||10-SEP-15 08.00.00.000000 AM
37|1|413|266333|Global Cache blocks served|5530.6|15.5|10-SEP-15 08.00.00.000000 AM
37|1|413|266332|Global Cache blocks received|5528.95|15.49|10-SEP-15 08.00.00.000000 AM
37|1|413|266335|GCS/GES messages sent|39451.38|110.46|10-SEP-15 08.00.00.000000 AM
37|1|413|266336|DBWR Fusion writes|152.91|.43|10-SEP-15 08.00.00.000000 AM
37|1|416|266332|Global Cache blocks received|4982.07|14.06|14-SEP-15 08.00.00.000000 AM
37|1|416|266335|GCS/GES messages sent|39256.62|110.73|14-SEP-15 08.00.00.000000 AM
37|1|416|266333|Global Cache blocks served|4982.19|14.06|14-SEP-15 08.00.00.000000 AM
37|1|416|266336|DBWR Fusion writes|148.12|.42|14-SEP-15 08.00.00.000000 AM
37|1|416|266337|Estd Interconnect traffic (KB)|95049.23||14-SEP-15 08.00.00.000000 AM
37|1|416|266334|GCS/GES messages received|39259.47|110.77|14-SEP-15 08.00.00.000000 AM
37|1|410|266332|Global Cache blocks received|3973.96|15.74|09-SEP-15 10.00.00.000000 PM
37|1|410|266333|Global Cache blocks served|3956.35|15.65|09-SEP-15 10.00.00.000000 PM
37|1|410|266336|DBWR Fusion writes|92.61|.37|09-SEP-15 10.00.00.000000 PM
37|1|410|266337|Estd Interconnect traffic (KB)|74753.08||09-SEP-15 10.00.00.000000 PM
37|1|410|266334|GCS/GES messages received|28877.69|114.22|09-SEP-15 10.00.00.000000 PM
37|1|410|266335|GCS/GES messages sent|29032.76|114.91|09-SEP-15 10.00.00.000000 PM
37|1|409|266336|DBWR Fusion writes|151.73|.41|08-SEP-15 08.00.00.000000 AM
37|1|409|266337|Estd Interconnect traffic (KB)|103907.99||08-SEP-15 08.00.00.000000 AM
