site_id|config_id|run_id|stat_id|stat_name|stat_per_sec|stat_per_txn|stat_per_exec|stat_per_call|start_time
37|1|223|265415|Write IO requests|502.94|2.17|||05-MAY-15 10.00.00.000000 PM
37|1|223|265424|Logons|.51|0|||05-MAY-15 10.00.00.000000 PM
37|1|223|265414|Read IO requests|8873.07|38.31|||05-MAY-15 10.00.00.000000 PM
37|1|223|265416|Read IO (MB)|246.08|1.09|||05-MAY-15 10.00.00.000000 PM
37|1|223|282783|Background CPU(s)|1.85|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|265409|Redo size (bytes)|1522138.01|6536.42|||05-MAY-15 10.00.00.000000 PM
37|1|223|265422|Hard parses (SQL)|.38|0|||05-MAY-15 10.00.00.000000 PM
37|1|223|265426|Rollbacks|135.02|.6|||05-MAY-15 10.00.00.000000 PM
37|1|223|265427|Transactions|232.51||||05-MAY-15 10.00.00.000000 PM
37|1|223|265408|DB CPU(s)|4.93|0|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|265410|Logical read (blocks)|233376.92|1009.09|||05-MAY-15 10.00.00.000000 PM
37|1|223|265412|Physical read (blocks)|31498.08|138.73|||05-MAY-15 10.00.00.000000 PM
37|1|223|265419|Global Cache blocks served|2638.46|11.38|||05-MAY-15 10.00.00.000000 PM
37|1|223|265425|Executes (SQL)|4800.61|20.69|||05-MAY-15 10.00.00.000000 PM
37|1|223|265411|Block changes|5090.29|21.78|||05-MAY-15 10.00.00.000000 PM
37|1|223|265407|DB Time(s)|12.64|.09|0|.01|05-MAY-15 10.00.00.000000 PM
37|1|223|265417|Write IO (MB)|4.72|0|||05-MAY-15 10.00.00.000000 PM
37|1|223|265421|Parses (SQL)|875.78|3.79|||05-MAY-15 10.00.00.000000 PM
37|1|223|282784|IM scan rows|0|0|||05-MAY-15 10.00.00.000000 PM
37|1|223|265423|SQL Work Area (MB)|246.62|1.06|||05-MAY-15 10.00.00.000000 PM
37|1|231|265407|DB Time(s)|23.31|.1|0|.01|11-MAY-15 08.00.00.000000 AM
37|1|231|265411|Block changes|7400.84|21.27|||11-MAY-15 08.00.00.000000 AM
37|1|231|265421|Parses (SQL)|1603.25|4.61|||11-MAY-15 08.00.00.000000 AM
37|1|231|265423|SQL Work Area (MB)|474.03|1.37|||11-MAY-15 08.00.00.000000 AM
37|1|231|282784|IM scan rows|0|0|||11-MAY-15 08.00.00.000000 AM
37|1|231|265412|Physical read (blocks)|35946.06|105.03|||11-MAY-15 08.00.00.000000 AM
37|1|231|265413|Physical write (blocks)|1061.36|3.06|||11-MAY-15 08.00.00.000000 AM
37|1|231|265408|DB CPU(s)|8.72|0|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|265418|Global Cache blocks received|4016.86|11.55|||11-MAY-15 08.00.00.000000 AM
37|1|231|265425|Executes (SQL)|7832.17|22.53|||11-MAY-15 08.00.00.000000 AM
37|1|231|282783|Background CPU(s)|2.64|0|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|282785|Session Logical Read IM|||||11-MAY-15 08.00.00.000000 AM
37|1|231|265409|Redo size (bytes)|2595462.28|7459.91|||11-MAY-15 08.00.00.000000 AM
37|1|231|265414|Read IO requests|13877.64|39.92|||11-MAY-15 08.00.00.000000 AM
37|1|231|265419|Global Cache blocks served|4016.83|11.55|||11-MAY-15 08.00.00.000000 AM
37|1|231|265420|User calls|3310.11|9.51|||11-MAY-15 08.00.00.000000 AM
37|1|231|265426|Rollbacks|208.93|.6|||11-MAY-15 08.00.00.000000 AM
37|1|231|265416|Read IO (MB)|280.86|.83|||11-MAY-15 08.00.00.000000 AM
37|1|231|265422|Hard parses (SQL)|2.58|.01|||11-MAY-15 08.00.00.000000 AM
37|1|231|265427|Transactions|348.38||||11-MAY-15 08.00.00.000000 AM
37|1|231|265424|Logons|4.24|0|||11-MAY-15 08.00.00.000000 AM
37|1|231|265410|Logical read (blocks)|396675.59|1142.16|||11-MAY-15 08.00.00.000000 AM
37|1|231|265415|Write IO requests|849.08|2.44|||11-MAY-15 08.00.00.000000 AM
37|1|231|265417|Write IO (MB)|8.29|0|||11-MAY-15 08.00.00.000000 AM
37|1|224|265409|Redo size (bytes)|2550975.61|7392.85|||06-MAY-15 08.00.00.000000 AM
37|1|224|265411|Block changes|7467.13|21.64|||06-MAY-15 08.00.00.000000 AM
37|1|224|265415|Write IO requests|847.6|2.46|||06-MAY-15 08.00.00.000000 AM
37|1|224|265422|Hard parses (SQL)|.54|0|||06-MAY-15 08.00.00.000000 AM
37|1|224|282784|IM scan rows|0|0|||06-MAY-15 08.00.00.000000 AM
37|1|224|265418|Global Cache blocks received|4123.25|11.96|||06-MAY-15 08.00.00.000000 AM
37|1|224|265424|Logons|9|0|||06-MAY-15 08.00.00.000000 AM
37|1|224|265417|Write IO (MB)|7.74|0|||06-MAY-15 08.00.00.000000 AM
37|1|224|282783|Background CPU(s)|2.61|0|0|0|06-MAY-15 08.00.00.000000 AM
37|1|224|265413|Physical write (blocks)|989.16|2.86|||06-MAY-15 08.00.00.000000 AM
37|1|224|265414|Read IO requests|13511.24|39.19|||06-MAY-15 08.00.00.000000 AM
37|1|224|265412|Physical read (blocks)|29076.96|84.59|||06-MAY-15 08.00.00.000000 AM
37|1|224|265421|Parses (SQL)|1558.39|4.51|||06-MAY-15 08.00.00.000000 AM
37|1|224|265423|SQL Work Area (MB)|504.25|1.46|||06-MAY-15 08.00.00.000000 AM
37|1|224|265427|Transactions|345.48||||06-MAY-15 08.00.00.000000 AM
37|1|224|265416|Read IO (MB)|227.16|.67|||06-MAY-15 08.00.00.000000 AM
37|1|224|265419|Global Cache blocks served|4123.21|11.96|||06-MAY-15 08.00.00.000000 AM
37|1|224|282785|Session Logical Read IM|||||06-MAY-15 08.00.00.000000 AM
37|1|224|265407|DB Time(s)|22.92|.1|0|.01|06-MAY-15 08.00.00.000000 AM
37|1|224|265408|DB CPU(s)|8.81|0|0|0|06-MAY-15 08.00.00.000000 AM
37|1|224|265420|User calls|3300.32|9.57|||06-MAY-15 08.00.00.000000 AM
37|1|224|265410|Logical read (blocks)|391093.83|1133.32|||06-MAY-15 08.00.00.000000 AM
37|1|224|265425|Executes (SQL)|7807.64|22.63|||06-MAY-15 08.00.00.000000 AM
37|1|224|265426|Rollbacks|209.16|.6|||06-MAY-15 08.00.00.000000 AM
37|1|226|265415|Write IO requests|835.91|2.41|||07-MAY-15 08.00.00.000000 AM
37|1|226|265419|Global Cache blocks served|4107.33|11.81|||07-MAY-15 08.00.00.000000 AM
37|1|226|265407|DB Time(s)|22.56|.1|0|.01|07-MAY-15 08.00.00.000000 AM
37|1|226|265411|Block changes|7795.78|22.33|||07-MAY-15 08.00.00.000000 AM
37|1|226|265417|Write IO (MB)|7.59|0|||07-MAY-15 08.00.00.000000 AM
37|1|226|265420|User calls|3234.08|9.3|||07-MAY-15 08.00.00.000000 AM
37|1|226|265421|Parses (SQL)|1542.76|4.44|||07-MAY-15 08.00.00.000000 AM
37|1|226|265409|Redo size (bytes)|2588492.14|7427.03|||07-MAY-15 08.00.00.000000 AM
37|1|226|265414|Read IO requests|13212.64|38|||07-MAY-15 08.00.00.000000 AM
37|1|226|265416|Read IO (MB)|288.99|.84|||07-MAY-15 08.00.00.000000 AM
37|1|226|265424|Logons|9.73|0|||07-MAY-15 08.00.00.000000 AM
37|1|226|265425|Executes (SQL)|7843.91|22.54|||07-MAY-15 08.00.00.000000 AM
37|1|226|265427|Transactions|348.55||||07-MAY-15 08.00.00.000000 AM
37|1|226|265418|Global Cache blocks received|4107.35|11.83|||07-MAY-15 08.00.00.000000 AM
37|1|226|282785|Session Logical Read IM|||||07-MAY-15 08.00.00.000000 AM
37|1|226|265408|DB CPU(s)|8.71|0|0|0|07-MAY-15 08.00.00.000000 AM
37|1|226|265413|Physical write (blocks)|971.68|2.79|||07-MAY-15 08.00.00.000000 AM
37|1|226|265423|SQL Work Area (MB)|487.94|1.41|||07-MAY-15 08.00.00.000000 AM
37|1|226|265426|Rollbacks|207.88|.6|||07-MAY-15 08.00.00.000000 AM
37|1|226|282784|IM scan rows|0|0|||07-MAY-15 08.00.00.000000 AM
37|1|226|265422|Hard parses (SQL)|.59|0|||07-MAY-15 08.00.00.000000 AM
37|1|226|282783|Background CPU(s)|2.56|0|0|0|07-MAY-15 08.00.00.000000 AM
37|1|226|265410|Logical read (blocks)|404531.49|1163.93|||07-MAY-15 08.00.00.000000 AM
37|1|226|265412|Physical read (blocks)|36990.09|107.74|||07-MAY-15 08.00.00.000000 AM
37|1|234|265413|Physical write (blocks)|717.15|2.81|||13-MAY-15 10.00.00.000000 PM
37|1|234|265415|Write IO requests|600.24|2.34|||13-MAY-15 10.00.00.000000 PM
37|1|234|282785|Session Logical Read IM|||||13-MAY-15 10.00.00.000000 PM
37|1|234|265407|DB Time(s)|14.94|.1|0|.01|13-MAY-15 10.00.00.000000 PM
37|1|234|265414|Read IO requests|9360.63|36.63|||13-MAY-15 10.00.00.000000 PM
37|1|234|265416|Read IO (MB)|236.45|.94|||13-MAY-15 10.00.00.000000 PM
37|1|234|265421|Parses (SQL)|972.71|3.79|||13-MAY-15 10.00.00.000000 PM
37|1|234|265422|Hard parses (SQL)|.81|0|||13-MAY-15 10.00.00.000000 PM
37|1|234|265426|Rollbacks|149.53|.59|||13-MAY-15 10.00.00.000000 PM
37|1|234|265409|Redo size (bytes)|1659614.55|6489.61|||13-MAY-15 10.00.00.000000 PM
37|1|234|265411|Block changes|5403.52|21.14|||13-MAY-15 10.00.00.000000 PM
37|1|234|265412|Physical read (blocks)|30263.71|121.03|||13-MAY-15 10.00.00.000000 PM
37|1|234|265418|Global Cache blocks received|3051.29|11.93|||13-MAY-15 10.00.00.000000 PM
37|1|234|265417|Write IO (MB)|5.61|0|||13-MAY-15 10.00.00.000000 PM
37|1|234|265420|User calls|2254.51|8.81|||13-MAY-15 10.00.00.000000 PM
37|1|234|282784|IM scan rows|0|0|||13-MAY-15 10.00.00.000000 PM
37|1|234|265408|DB CPU(s)|5.59|0|0|0|13-MAY-15 10.00.00.000000 PM
37|1|234|265423|SQL Work Area (MB)|283.16|1.11|||13-MAY-15 10.00.00.000000 PM
37|1|234|265425|Executes (SQL)|5130.79|20.04|||13-MAY-15 10.00.00.000000 PM
37|1|234|265427|Transactions|256.38||||13-MAY-15 10.00.00.000000 PM
37|1|234|282783|Background CPU(s)|1.93|0|0|0|13-MAY-15 10.00.00.000000 PM
37|1|234|265410|Logical read (blocks)|279833.95|1096.39|||13-MAY-15 10.00.00.000000 PM
37|1|234|265419|Global Cache blocks served|3051.36|11.92|||13-MAY-15 10.00.00.000000 PM
37|1|234|265424|Logons|.53|0|||13-MAY-15 10.00.00.000000 PM
37|1|236|265409|Redo size (bytes)|1511704.21|6506.83|||14-MAY-15 10.00.00.000000 PM
37|1|236|265422|Hard parses (SQL)|.94|0|||14-MAY-15 10.00.00.000000 PM
37|1|236|282785|Session Logical Read IM|||||14-MAY-15 10.00.00.000000 PM
37|1|236|265411|Block changes|4940.29|21.28|||14-MAY-15 10.00.00.000000 PM
37|1|236|265412|Physical read (blocks)|32181.51|141.79|||14-MAY-15 10.00.00.000000 PM
37|1|236|265414|Read IO requests|9098.64|39.2|||14-MAY-15 10.00.00.000000 PM
37|1|236|265426|Rollbacks|138.81|.6|||14-MAY-15 10.00.00.000000 PM
37|1|236|265407|DB Time(s)|13.74|.1|0|.01|14-MAY-15 10.00.00.000000 PM
37|1|236|265424|Logons|.53|0|||14-MAY-15 10.00.00.000000 PM
37|1|236|282783|Background CPU(s)|1.84|0|0|0|14-MAY-15 10.00.00.000000 PM
37|1|236|265408|DB CPU(s)|5.23|0|0|0|14-MAY-15 10.00.00.000000 PM
37|1|236|265420|User calls|2162.33|9.31|||14-MAY-15 10.00.00.000000 PM
37|1|236|265427|Transactions|232.89||||14-MAY-15 10.00.00.000000 PM
37|1|236|265410|Logical read (blocks)|263406.8|1136.48|||14-MAY-15 10.00.00.000000 PM
37|1|236|265413|Physical write (blocks)|662.02|2.87|||14-MAY-15 10.00.00.000000 PM
37|1|236|265416|Read IO (MB)|251.43|1.11|||14-MAY-15 10.00.00.000000 PM
37|1|236|265417|Write IO (MB)|5.18|0|||14-MAY-15 10.00.00.000000 PM
37|1|236|265418|Global Cache blocks received|2914.45|12.56|||14-MAY-15 10.00.00.000000 PM
37|1|236|265423|SQL Work Area (MB)|266.58|1.16|||14-MAY-15 10.00.00.000000 PM
37|1|236|265415|Write IO requests|555.09|2.4|||14-MAY-15 10.00.00.000000 PM
37|1|236|265421|Parses (SQL)|882.73|3.82|||14-MAY-15 10.00.00.000000 PM
37|1|236|282784|IM scan rows|0|0|||14-MAY-15 10.00.00.000000 PM
37|1|236|265419|Global Cache blocks served|2914.63|12.53|||14-MAY-15 10.00.00.000000 PM
37|1|236|265425|Executes (SQL)|4743.5|20.4|||14-MAY-15 10.00.00.000000 PM
37|1|239|265422|Hard parses (SQL)|.63|0|||17-MAY-15 10.00.00.000000 PM
37|1|239|282784|IM scan rows|0|0|||17-MAY-15 10.00.00.000000 PM
37|1|239|265411|Block changes|5166.76|21.26|||17-MAY-15 10.00.00.000000 PM
37|1|239|265418|Global Cache blocks received|3100.86|12.75|||17-MAY-15 10.00.00.000000 PM
37|1|239|265419|Global Cache blocks served|3100.93|12.73|||17-MAY-15 10.00.00.000000 PM
37|1|239|265410|Logical read (blocks)|270427.56|1115.75|||17-MAY-15 10.00.00.000000 PM
37|1|239|265412|Physical read (blocks)|35374.72|149.08|||17-MAY-15 10.00.00.000000 PM
37|1|239|265421|Parses (SQL)|1019.56|4.19|||17-MAY-15 10.00.00.000000 PM
37|1|239|282785|Session Logical Read IM|||||17-MAY-15 10.00.00.000000 PM
37|1|239|265407|DB Time(s)|15.2|.1|0|.01|17-MAY-15 10.00.00.000000 PM
37|1|239|265409|Redo size (bytes)|1595393.88|6565.48|||17-MAY-15 10.00.00.000000 PM
37|1|239|265414|Read IO requests|10485.31|43.19|||17-MAY-15 10.00.00.000000 PM
37|1|239|265424|Logons|.49|0|||17-MAY-15 10.00.00.000000 PM
37|1|239|265415|Write IO requests|548.02|2.26|||17-MAY-15 10.00.00.000000 PM
37|1|239|265417|Write IO (MB)|5.03|0|||17-MAY-15 10.00.00.000000 PM
37|1|239|265420|User calls|2337.07|9.59|||17-MAY-15 10.00.00.000000 PM
37|1|239|265423|SQL Work Area (MB)|280.33|1.16|||17-MAY-15 10.00.00.000000 PM
37|1|239|265425|Executes (SQL)|4998.94|20.55|||17-MAY-15 10.00.00.000000 PM
37|1|239|265413|Physical write (blocks)|642.45|2.66|||17-MAY-15 10.00.00.000000 PM
37|1|239|265427|Transactions|243.76||||17-MAY-15 10.00.00.000000 PM
37|1|239|265408|DB CPU(s)|5.86|0|0|0|17-MAY-15 10.00.00.000000 PM
37|1|239|265416|Read IO (MB)|276.36|1.17|||17-MAY-15 10.00.00.000000 PM
37|1|239|265426|Rollbacks|146.83|.6|||17-MAY-15 10.00.00.000000 PM
37|1|239|282783|Background CPU(s)|1.98|0|0|0|17-MAY-15 10.00.00.000000 PM
37|1|235|265415|Write IO requests|806.19|2.44|||14-MAY-15 08.00.00.000000 AM
37|1|235|282783|Background CPU(s)|2.33|0|0|0|14-MAY-15 08.00.00.000000 AM
37|1|235|265411|Block changes|7507.44|22.63|||14-MAY-15 08.00.00.000000 AM
37|1|235|265416|Read IO (MB)|318.4|.99|||14-MAY-15 08.00.00.000000 AM
37|1|235|265417|Write IO (MB)|7.43|0|||14-MAY-15 08.00.00.000000 AM
37|1|235|265423|SQL Work Area (MB)|463.09|1.39|||14-MAY-15 08.00.00.000000 AM
37|1|235|265427|Transactions|332.67||||14-MAY-15 08.00.00.000000 AM
37|1|235|265410|Logical read (blocks)|400134.97|1208.18|||14-MAY-15 08.00.00.000000 AM
37|1|235|265418|Global Cache blocks received|3767.49|11.36|||14-MAY-15 08.00.00.000000 AM
37|1|235|265425|Executes (SQL)|7528|22.69|||14-MAY-15 08.00.00.000000 AM
37|1|235|265426|Rollbacks|199.18|.6|||14-MAY-15 08.00.00.000000 AM
37|1|235|265420|User calls|3087.33|9.3|||14-MAY-15 08.00.00.000000 AM
37|1|235|265414|Read IO requests|12282.08|37.04|||14-MAY-15 08.00.00.000000 AM
37|1|235|265419|Global Cache blocks served|3767.51|11.34|||14-MAY-15 08.00.00.000000 AM
37|1|235|265409|Redo size (bytes)|2476306.06|7460.01|||14-MAY-15 08.00.00.000000 AM
37|1|235|265408|DB CPU(s)|8.14|0|0|0|14-MAY-15 08.00.00.000000 AM
37|1|235|265413|Physical write (blocks)|949.04|2.86|||14-MAY-15 08.00.00.000000 AM
37|1|235|265422|Hard parses (SQL)|1.36|0|||14-MAY-15 08.00.00.000000 AM
37|1|235|265424|Logons|6.55|0|||14-MAY-15 08.00.00.000000 AM
37|1|235|282784|IM scan rows|0|0|||14-MAY-15 08.00.00.000000 AM
37|1|235|282785|Session Logical Read IM|||||14-MAY-15 08.00.00.000000 AM
37|1|235|265407|DB Time(s)|21.16|.1|0|.01|14-MAY-15 08.00.00.000000 AM
37|1|235|265412|Physical read (blocks)|40753.68|124.95|||14-MAY-15 08.00.00.000000 AM
37|1|235|265421|Parses (SQL)|1520.18|4.58|||14-MAY-15 08.00.00.000000 AM
37|1|240|265407|DB Time(s)|22.43|.1|0|.01|18-MAY-15 08.00.00.000000 AM
37|1|240|265409|Redo size (bytes)|2522472.53|7361.23|||18-MAY-15 08.00.00.000000 AM
37|1|240|265418|Global Cache blocks received|4075.15|11.92|||18-MAY-15 08.00.00.000000 AM
37|1|240|265420|User calls|3240.98|9.46|||18-MAY-15 08.00.00.000000 AM
37|1|240|265425|Executes (SQL)|7598.14|22.19|||18-MAY-15 08.00.00.000000 AM
37|1|240|265412|Physical read (blocks)|34090.96|100.72|||18-MAY-15 08.00.00.000000 AM
37|1|240|265421|Parses (SQL)|1521.62|4.46|||18-MAY-15 08.00.00.000000 AM
37|1|240|265426|Rollbacks|205.04|.6|||18-MAY-15 08.00.00.000000 AM
37|1|240|282784|IM scan rows|0|0|||18-MAY-15 08.00.00.000000 AM
37|1|240|282785|Session Logical Read IM|||||18-MAY-15 08.00.00.000000 AM
37|1|240|265410|Logical read (blocks)|364548.89|1066.34|||18-MAY-15 08.00.00.000000 AM
37|1|240|265414|Read IO requests|13533.43|39.55|||18-MAY-15 08.00.00.000000 AM
37|1|240|265416|Read IO (MB)|266.33|.78|||18-MAY-15 08.00.00.000000 AM
37|1|240|265419|Global Cache blocks served|4075.13|11.9|||18-MAY-15 08.00.00.000000 AM
37|1|240|265422|Hard parses (SQL)|.97|0|||18-MAY-15 08.00.00.000000 AM
37|1|240|265423|SQL Work Area (MB)|453.06|1.33|||18-MAY-15 08.00.00.000000 AM
37|1|240|265411|Block changes|7207.01|21.04|||18-MAY-15 08.00.00.000000 AM
37|1|240|265413|Physical write (blocks)|997|2.91|||18-MAY-15 08.00.00.000000 AM
37|1|240|265417|Write IO (MB)|7.81|0|||18-MAY-15 08.00.00.000000 AM
37|1|240|265408|DB CPU(s)|8.37|0|0|0|18-MAY-15 08.00.00.000000 AM
37|1|240|265427|Transactions|342.96||||18-MAY-15 08.00.00.000000 AM
37|1|240|265415|Write IO requests|831.14|2.44|||18-MAY-15 08.00.00.000000 AM
37|1|240|265424|Logons|7.83|0|||18-MAY-15 08.00.00.000000 AM
37|1|240|282783|Background CPU(s)|2.58|0|0|0|18-MAY-15 08.00.00.000000 AM
37|1|241|265412|Physical read (blocks)|41523.82|174.16|||18-MAY-15 10.00.00.000000 PM
37|1|241|265416|Read IO (MB)|324.41|1.36|||18-MAY-15 10.00.00.000000 PM
37|1|241|265418|Global Cache blocks received|3043.07|12.53|||18-MAY-15 10.00.00.000000 PM
37|1|241|265419|Global Cache blocks served|3043.08|12.51|||18-MAY-15 10.00.00.000000 PM
37|1|241|265422|Hard parses (SQL)|.83|0|||18-MAY-15 10.00.00.000000 PM
37|1|241|265427|Transactions|243.2||||18-MAY-15 10.00.00.000000 PM
37|1|241|265407|DB Time(s)|15.46|.1|0|.01|18-MAY-15 10.00.00.000000 PM
37|1|241|265409|Redo size (bytes)|1596213.76|6575.33|||18-MAY-15 10.00.00.000000 PM
37|1|241|265413|Physical write (blocks)|645.14|2.67|||18-MAY-15 10.00.00.000000 PM
37|1|241|265425|Executes (SQL)|5194.03|21.38|||18-MAY-15 10.00.00.000000 PM
37|1|241|265414|Read IO requests|10448.18|43.07|||18-MAY-15 10.00.00.000000 PM
37|1|241|265411|Block changes|5063.63|20.85|||18-MAY-15 10.00.00.000000 PM
37|1|241|265415|Write IO requests|539.36|2.23|||18-MAY-15 10.00.00.000000 PM
37|1|241|265417|Write IO (MB)|5.06|0|||18-MAY-15 10.00.00.000000 PM
37|1|241|265420|User calls|2343.21|9.64|||18-MAY-15 10.00.00.000000 PM
37|1|241|265421|Parses (SQL)|1136.69|4.68|||18-MAY-15 10.00.00.000000 PM
37|1|241|282783|Background CPU(s)|1.96|0|0|0|18-MAY-15 10.00.00.000000 PM
37|1|241|282784|IM scan rows|0|0|||18-MAY-15 10.00.00.000000 PM
37|1|241|282785|Session Logical Read IM|||||18-MAY-15 10.00.00.000000 PM
37|1|241|265408|DB CPU(s)|5.94|0|0|0|18-MAY-15 10.00.00.000000 PM
37|1|241|265410|Logical read (blocks)|286668.37|1183.19|||18-MAY-15 10.00.00.000000 PM
37|1|241|265424|Logons|.52|0|||18-MAY-15 10.00.00.000000 PM
37|1|241|265423|SQL Work Area (MB)|288.43|1.19|||18-MAY-15 10.00.00.000000 PM
37|1|241|265426|Rollbacks|146.58|.6|||18-MAY-15 10.00.00.000000 PM
37|1|238|282783|Background CPU(s)|1.18|0|0|0|15-MAY-15 10.00.00.000000 PM
37|1|238|282784|IM scan rows|0|0|||15-MAY-15 10.00.00.000000 PM
37|1|238|265410|Logical read (blocks)|142774.95|980.83|||15-MAY-15 10.00.00.000000 PM
37|1|238|265415|Write IO requests|404.33|2.78|||15-MAY-15 10.00.00.000000 PM
37|1|238|265425|Executes (SQL)|2746.68|18.81|||15-MAY-15 10.00.00.000000 PM
37|1|238|265409|Redo size (bytes)|898407.19|6163.46|||15-MAY-15 10.00.00.000000 PM
37|1|238|265412|Physical read (blocks)|23587.1|164.31|||15-MAY-15 10.00.00.000000 PM
37|1|238|265414|Read IO requests|4657.48|31.96|||15-MAY-15 10.00.00.000000 PM
37|1|238|265416|Read IO (MB)|184.28|1.28|||15-MAY-15 10.00.00.000000 PM
37|1|238|265420|User calls|1094.35|7.49|||15-MAY-15 10.00.00.000000 PM
37|1|238|265421|Parses (SQL)|474.24|3.24|||15-MAY-15 10.00.00.000000 PM
37|1|238|265407|DB Time(s)|7.06|.06|0|.01|15-MAY-15 10.00.00.000000 PM
37|1|238|265411|Block changes|3377.69|23.18|||15-MAY-15 10.00.00.000000 PM
37|1|238|265427|Transactions|146.43||||15-MAY-15 10.00.00.000000 PM
37|1|238|265408|DB CPU(s)|2.54|0|0|0|15-MAY-15 10.00.00.000000 PM
37|1|238|265423|SQL Work Area (MB)|116.81|.79|||15-MAY-15 10.00.00.000000 PM
37|1|238|265424|Logons|.53|0|||15-MAY-15 10.00.00.000000 PM
37|1|238|265426|Rollbacks|77.76|.52|||15-MAY-15 10.00.00.000000 PM
37|1|238|265413|Physical write (blocks)|471.31|3.25|||15-MAY-15 10.00.00.000000 PM
37|1|238|265417|Write IO (MB)|3.69|0|||15-MAY-15 10.00.00.000000 PM
37|1|238|265419|Global Cache blocks served|1496.8|10.23|||15-MAY-15 10.00.00.000000 PM
37|1|238|282785|Session Logical Read IM|||||15-MAY-15 10.00.00.000000 PM
37|1|238|265418|Global Cache blocks received|1496.78|10.26|||15-MAY-15 10.00.00.000000 PM
37|1|238|265422|Hard parses (SQL)|.54|0|||15-MAY-15 10.00.00.000000 PM
37|1|237|265410|Logical read (blocks)|336877.99|1094.11|||15-MAY-15 08.00.00.000000 AM
37|1|237|265416|Read IO (MB)|244.92|.8|||15-MAY-15 08.00.00.000000 AM
37|1|237|265420|User calls|2819.44|9.15|||15-MAY-15 08.00.00.000000 AM
37|1|237|265408|DB CPU(s)|7.33|0|0|0|15-MAY-15 08.00.00.000000 AM
37|1|237|265409|Redo size (bytes)|2257322.59|7323.99|||15-MAY-15 08.00.00.000000 AM
37|1|237|265411|Block changes|6584.86|21.38|||15-MAY-15 08.00.00.000000 AM
37|1|237|265412|Physical read (blocks)|31349.21|102.59|||15-MAY-15 08.00.00.000000 AM
37|1|237|265421|Parses (SQL)|1415.78|4.59|||15-MAY-15 08.00.00.000000 AM
37|1|237|265423|SQL Work Area (MB)|382.47|1.25|||15-MAY-15 08.00.00.000000 AM
37|1|237|282783|Background CPU(s)|2.19|0|0|0|15-MAY-15 08.00.00.000000 AM
37|1|237|265407|DB Time(s)|18.76|.1|0|.01|15-MAY-15 08.00.00.000000 AM
37|1|237|265424|Logons|2.81|0|||15-MAY-15 08.00.00.000000 AM
37|1|237|282785|Session Logical Read IM|||||15-MAY-15 08.00.00.000000 AM
37|1|237|265422|Hard parses (SQL)|1.92|.01|||15-MAY-15 08.00.00.000000 AM
37|1|237|265425|Executes (SQL)|7007.41|22.74|||15-MAY-15 08.00.00.000000 AM
37|1|237|282784|IM scan rows|0|0|||15-MAY-15 08.00.00.000000 AM
37|1|237|265414|Read IO requests|11337.49|36.83|||15-MAY-15 08.00.00.000000 AM
37|1|237|265415|Write IO requests|744.09|2.43|||15-MAY-15 08.00.00.000000 AM
37|1|237|265413|Physical write (blocks)|875.06|2.85|||15-MAY-15 08.00.00.000000 AM
37|1|237|265418|Global Cache blocks received|3600.74|11.68|||15-MAY-15 08.00.00.000000 AM
37|1|237|265419|Global Cache blocks served|3600.82|11.68|||15-MAY-15 08.00.00.000000 AM
37|1|237|265417|Write IO (MB)|6.86|0|||15-MAY-15 08.00.00.000000 AM
37|1|237|265426|Rollbacks|179.38|.6|||15-MAY-15 08.00.00.000000 AM
37|1|237|265427|Transactions|308.84||||15-MAY-15 08.00.00.000000 AM
37|1|243|265413|Physical write (blocks)|657.36|2.66|||19-MAY-15 10.00.00.000000 PM
37|1|243|282783|Background CPU(s)|1.99|0|0|0|19-MAY-15 10.00.00.000000 PM
37|1|243|265412|Physical read (blocks)|30837.54|125.56|||19-MAY-15 10.00.00.000000 PM
37|1|243|265417|Write IO (MB)|5.14|0|||19-MAY-15 10.00.00.000000 PM
37|1|243|265421|Parses (SQL)|1201.63|4.84|||19-MAY-15 10.00.00.000000 PM
37|1|243|265427|Transactions|248.69||||19-MAY-15 10.00.00.000000 PM
37|1|243|265416|Read IO (MB)|240.93|.99|||19-MAY-15 10.00.00.000000 PM
37|1|243|265426|Rollbacks|149.53|.6|||19-MAY-15 10.00.00.000000 PM
37|1|243|265419|Global Cache blocks served|3324.48|13.39|||19-MAY-15 10.00.00.000000 PM
37|1|243|265420|User calls|2468.53|9.94|||19-MAY-15 10.00.00.000000 PM
37|1|243|265408|DB CPU(s)|6.14|0|0|0|19-MAY-15 10.00.00.000000 PM
37|1|243|265418|Global Cache blocks received|3324.3|13.39|||19-MAY-15 10.00.00.000000 PM
37|1|243|282785|Session Logical Read IM|||||19-MAY-15 10.00.00.000000 PM
37|1|243|265409|Redo size (bytes)|1641708.23|6613.19|||19-MAY-15 10.00.00.000000 PM
37|1|243|265411|Block changes|5220.55|21.05|||19-MAY-15 10.00.00.000000 PM
37|1|243|265414|Read IO requests|10164.91|40.96|||19-MAY-15 10.00.00.000000 PM
37|1|243|265415|Write IO requests|552.99|2.23|||19-MAY-15 10.00.00.000000 PM
37|1|243|265423|SQL Work Area (MB)|301.8|1.2|||19-MAY-15 10.00.00.000000 PM
