site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|24|265433|Soft Parse %|99.9|05-NOV-14 08.00.00.000000 AM
37|1|24|265430|Buffer  Hit   %|96.04|05-NOV-14 08.00.00.000000 AM
37|1|24|265432|Library Hit   %|99.99|05-NOV-14 08.00.00.000000 AM
37|1|24|265435|Latch Hit %|99.82|05-NOV-14 08.00.00.000000 AM
37|1|24|265431|In-memory Sort %|100|05-NOV-14 08.00.00.000000 AM
37|1|24|265434|Execute to Parse %|80.46|05-NOV-14 08.00.00.000000 AM
37|1|24|265436|Parse CPU to Parse Elapsd %|83.26|05-NOV-14 08.00.00.000000 AM
37|1|24|265437|% Non-Parse CPU|99.37|05-NOV-14 08.00.00.000000 AM
37|1|25|265429|Redo NoWait %|100|06-NOV-14 08.00.00.000000 AM
37|1|25|265433|Soft Parse %|99.89|06-NOV-14 08.00.00.000000 AM
37|1|25|265437|% Non-Parse CPU|99.39|06-NOV-14 08.00.00.000000 AM
37|1|25|265428|Buffer Nowait %|99.97|06-NOV-14 08.00.00.000000 AM
37|1|25|265434|Execute to Parse %|81.38|06-NOV-14 08.00.00.000000 AM
37|1|25|265432|Library Hit   %|99.99|06-NOV-14 08.00.00.000000 AM
37|1|25|265436|Parse CPU to Parse Elapsd %|83.51|06-NOV-14 08.00.00.000000 AM
37|1|25|265430|Buffer  Hit   %|95.84|06-NOV-14 08.00.00.000000 AM
37|1|25|265431|In-memory Sort %|100|06-NOV-14 08.00.00.000000 AM
37|1|25|265435|Latch Hit %|99.86|06-NOV-14 08.00.00.000000 AM
37|1|23|265433|Soft Parse %|99.89|04-NOV-14 08.00.00.000000 AM
37|1|23|265430|Buffer  Hit   %|96.05|04-NOV-14 08.00.00.000000 AM
37|1|23|265432|Library Hit   %|100|04-NOV-14 08.00.00.000000 AM
37|1|23|265436|Parse CPU to Parse Elapsd %|83.14|04-NOV-14 08.00.00.000000 AM
37|1|23|265428|Buffer Nowait %|99.18|04-NOV-14 08.00.00.000000 AM
37|1|23|265429|Redo NoWait %|100|04-NOV-14 08.00.00.000000 AM
37|1|23|265435|Latch Hit %|99.72|04-NOV-14 08.00.00.000000 AM
37|1|23|265431|In-memory Sort %|100|04-NOV-14 08.00.00.000000 AM
37|1|23|265437|% Non-Parse CPU|99.42|04-NOV-14 08.00.00.000000 AM
37|1|23|265434|Execute to Parse %|80.64|04-NOV-14 08.00.00.000000 AM
37|1|26|265437|% Non-Parse CPU|99.35|10-NOV-14 08.00.00.000000 AM
37|1|26|265429|Redo NoWait %|99.99|10-NOV-14 08.00.00.000000 AM
37|1|26|265436|Parse CPU to Parse Elapsd %|81.11|10-NOV-14 08.00.00.000000 AM
37|1|26|265432|Library Hit   %|99.99|10-NOV-14 08.00.00.000000 AM
37|1|26|265434|Execute to Parse %|79.11|10-NOV-14 08.00.00.000000 AM
37|1|26|265431|In-memory Sort %|100|10-NOV-14 08.00.00.000000 AM
37|1|26|265428|Buffer Nowait %|99.96|10-NOV-14 08.00.00.000000 AM
37|1|26|265435|Latch Hit %|99.71|10-NOV-14 08.00.00.000000 AM
37|1|26|265430|Buffer  Hit   %|95.56|10-NOV-14 08.00.00.000000 AM
37|1|26|265433|Soft Parse %|99.89|10-NOV-14 08.00.00.000000 AM
37|1|27|265432|Library Hit   %|99.99|11-NOV-14 08.00.00.000000 AM
37|1|27|265435|Latch Hit %|99.81|11-NOV-14 08.00.00.000000 AM
37|1|27|265436|Parse CPU to Parse Elapsd %|79.95|11-NOV-14 08.00.00.000000 AM
37|1|27|265428|Buffer Nowait %|99.96|11-NOV-14 08.00.00.000000 AM
37|1|27|265433|Soft Parse %|99.9|11-NOV-14 08.00.00.000000 AM
37|1|27|265437|% Non-Parse CPU|99.37|11-NOV-14 08.00.00.000000 AM
37|1|27|265430|Buffer  Hit   %|95.61|11-NOV-14 08.00.00.000000 AM
37|1|27|265429|Redo NoWait %|100|11-NOV-14 08.00.00.000000 AM
37|1|27|265431|In-memory Sort %|100|11-NOV-14 08.00.00.000000 AM
37|1|27|265434|Execute to Parse %|80.41|11-NOV-14 08.00.00.000000 AM
37|1|28|265429|Redo NoWait %|99.99|12-NOV-14 08.00.00.000000 AM
37|1|28|265430|Buffer  Hit   %|95.7|12-NOV-14 08.00.00.000000 AM
37|1|28|265432|Library Hit   %|99.99|12-NOV-14 08.00.00.000000 AM
37|1|28|265437|% Non-Parse CPU|99.4|12-NOV-14 08.00.00.000000 AM
37|1|28|265428|Buffer Nowait %|99.97|12-NOV-14 08.00.00.000000 AM
37|1|28|265433|Soft Parse %|99.88|12-NOV-14 08.00.00.000000 AM
37|1|28|265435|Latch Hit %|99.84|12-NOV-14 08.00.00.000000 AM
37|1|28|265436|Parse CPU to Parse Elapsd %|76.97|12-NOV-14 08.00.00.000000 AM
37|1|28|265431|In-memory Sort %|100|12-NOV-14 08.00.00.000000 AM
37|1|28|265434|Execute to Parse %|82.08|12-NOV-14 08.00.00.000000 AM
37|1|29|265435|Latch Hit %|99.8|13-NOV-14 08.00.00.000000 AM
37|1|29|265437|% Non-Parse CPU|99.41|13-NOV-14 08.00.00.000000 AM
37|1|29|265432|Library Hit   %|100|13-NOV-14 08.00.00.000000 AM
37|1|29|265431|In-memory Sort %|100|13-NOV-14 08.00.00.000000 AM
37|1|29|265430|Buffer  Hit   %|95.95|13-NOV-14 08.00.00.000000 AM
37|1|29|265428|Buffer Nowait %|99.97|13-NOV-14 08.00.00.000000 AM
37|1|29|265429|Redo NoWait %|100|13-NOV-14 08.00.00.000000 AM
37|1|29|265433|Soft Parse %|99.9|13-NOV-14 08.00.00.000000 AM
37|1|29|265434|Execute to Parse %|81.27|13-NOV-14 08.00.00.000000 AM
37|1|29|265436|Parse CPU to Parse Elapsd %|80.35|13-NOV-14 08.00.00.000000 AM
